Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"The recent ruling by a federal judge blocking the ppl. of #KingCove from building a lifesaving, 11-mile, single-lane road to the all-weather airport in #ColdBay is WRONG. Lives are at stake.  @realDonaldTrump @SecBernhardt   we need to fix this &amp; build the road!
#akgov #Alaska",281,2020-06-05 01:00:00,TweetDeck,59,16,GovDunleavy,1268709121173291008,,1060655470178787328,False,,en,June,Q2
"Yesterday I announced new #COVID19 protocols for all travelers entering Alaska from another state or country. The guidelines go into effect at 12:01 a.m. Saturday, June 6th. 
 
Read the new protocols at: 

@Alaska_DHSS #akgov #ReopenAlaskaResponsibly",273,2020-06-04 23:15:57,TweetDeck,15,6,GovDunleavy,1268682934128504832,,1060655470178787328,False,https://t.co/z6cnDlTXHv,en,June,Q2
"LIVE: Virtual town hall to answer your questions about how to engage in outdoor activities during #COVID19 

Watch live at:  

#akgov #Alaska @AKDNR_Official @Alaska_DHSS",193,2020-06-04 20:00:39,TweetDeck,5,5,GovDunleavy,1268633787258171392,,1060655470178787328,False,https://t.co/9t30piOh76,en,June,Q2
"At 12pm today my office is hosting a virtual town hall to answer Alaskans ?s on camping, fishing, hunting &amp; other outdoor activities in the midst of #COVID19. 

Watch live at: 

@Alaska_DHSS  @AKDNR_Official #Alaska #akgov",249,2020-06-04 17:23:10,TweetDeck,13,10,GovDunleavy,1268594156315635713,,1060655470178787328,False,https://t.co/9t30piOh76,en,June,Q2
"LIVE: Press briefing on #COVID19 in #Alaska. Discussing our new travel plan for interstate &amp; international travel

Watch live at: 

#akgov #ReopenAlaskaResponsibly",190,2020-06-04 01:03:00,TweetDeck,10,3,GovDunleavy,1268347486856339462,,1060655470178787328,False,https://t.co/P8ZBFRwgFB,en,June,Q2
"Join me tonight at 5pm for a press briefing as we discuss Alaska’s new guidance for interstate &amp; international travelers. Watch live on my Facebook page, or at: 

#akgov #ReopenAlaskaResponsibly @Alaska_DHSS",234,2020-06-03 23:23:11,TweetDeck,11,3,GovDunleavy,1268322367966556161,,1060655470178787328,False,https://t.co/P8ZBFRwgFB,en,June,Q2
"No #COVID19 presser/town hall tonight. @Alaska_DHSS &amp; I are finalizing the details of the travel guidance for interstate &amp; international travelers. Stay tuned. 

For today’s case count &amp; latest COVID-19 info, go here: 

#akgov",261,2020-06-02 21:16:26,TweetDeck,10,4,GovDunleavy,1267928080468721664,,1060655470178787328,False,https://t.co/E4CduAJaHj,en,June,Q2
"On behalf of #Alaska, I’d like to thank @Franklin_Graham &amp; @SamaritansPurse for their generous support of our state by standing up a field hospital in King Salmon to prepare for any #COVID19 cases that may occur this fishing season. 
#akgov #ThankYou",278,2020-06-02 17:30:10,TweetDeck,59,14,GovDunleavy,1267871142359920640,,1060655470178787328,False,https://t.co/1GLF6KjUTT,en,June,Q2
"Small businesses in #Alaska can now apply for the #AKCARESGrant &amp; get up to $100K to cope with #COVID19 impacts. Thank you @CreditUnion1AK, AK’s Dept. of Commerce &amp; AIDEA for working hard to set up this program. 

To apply for the grants, go here:  

#akgov",288,2020-06-01 21:35:01,TweetDeck,17,7,GovDunleavy,1267570373098237952,,1060655470178787328,False,https://t.co/ykN2UK0PCA,en,June,Q2
"Today I proclaimed June 2020 as Great Outdoors Month in #Alaska. We have an incredible state &amp; I encourage Alaskans, especially this year, to enjoy the great outdoor activities provided by AK's majestic wilderness

Read the proclamation here: 

#akgov",278,2020-06-01 19:00:00,TweetDeck,55,11,GovDunleavy,1267531359372836864,,1060655470178787328,False,https://t.co/d0LjkaEl5T,en,June,Q2
"I’m holding a press briefing at 5pm tonight on #COVID19. Discussing increase in cases across #Alaska this weekend. @annezinkmd &amp; public health experts will cover the details &amp; be able to answer questions.

Watch live at: 
 #akgov @AlaskaDHSS",272,2020-06-01 00:09:26,TweetDeck,16,5,GovDunleavy,1267246844330930176,,1060655470178787328,False,https://t.co/D2DZQKSdLX,en,June,Q2
"Historic day for #USA &amp; @SpaceX. Congrats to SpaceX for partnering with @NASA to be the 1st private company to send man to space.

@elonmusk if you're looking for your next challenge - consider a #SpaceX launch from Alaska's Pacific Spaceport Complex on Kodiak 🚀
#LaunchAmerica",281,2020-05-30 20:07:00,TweetDeck,70,12,GovDunleavy,1266823444341100547,,1060655470178787328,False,,en,May,Q2
"LIVE: Press briefing on #COVID19 &amp; updates concerning travel mandates in #Alaska 

Watch live at: 

#akgov #ReopenAlaskaResponsibly @Alaska_DHSS @annezinkmd",183,2020-05-30 01:01:00,TweetDeck,11,1,GovDunleavy,1266535044111151104,,1060655470178787328,False,https://t.co/xlCBpsb8Un,en,May,Q2
"Tonight at 5:00 p.m. I’ll be hosting a press briefing to provide an update on #COVID19 in Alaska &amp; discuss further measures we are taking to responsibly reopen our economy. 

Watch live at:  

#akgov #ReopenAlaskaResponsibly @Alaska_DHSS",264,2020-05-29 21:20:42,TweetDeck,15,6,GovDunleavy,1266479604916563969,,1060655470178787328,False,https://t.co/jstJfdNf6l,en,May,Q2
"LIVE: Virtual town hall to answer your questions about economic impacts Alaskans are facing due to #COVID19 

Watch live at: 
@Alaska_DHSS @AlaskaLabor @annezinkmd 
#akgov #ReopenAlaskaResponsibly",219,2020-05-29 01:00:32,TweetDeck,5,1,GovDunleavy,1266172540583415808,,1060655470178787328,False,https://t.co/9H86JCQMXy,en,May,Q2
"Today I joined @DLoesch to discuss Alaska’s reopening of the economy, how we’ve managed to keep our cases low, &amp; trusting in Alaskans to do the right things over the last few months. 

For the full interview, click here: 
#akgov #ReopenAlaskaResponsibly",280,2020-05-28 23:53:56,TweetDeck,44,10,GovDunleavy,1266155781268725760,,1060655470178787328,False,https://t.co/xYHXk30vZw,en,May,Q2
"At 5pm, join me, @annezinkmd &amp; Commissioners from @Alaska_DHSS @AlaskaLabor &amp; Commerce as we answers your questions about economic impacts to Alaskans due to #COVID19. 
Watch live on my Facebook. Submit your questions here:  #akgov #ReopenAlaskaResponsibly",287,2020-05-28 18:29:18,TweetDeck,10,3,GovDunleavy,1266074084128903168,,1060655470178787328,False,https://t.co/xbHtQ67eqM,en,May,Q2
"Thank you @SamaritansPurse for your generous and continued support to #Alaska during these times! 

#ThankYou #akgov #COVID19",149,2020-05-27 22:27:54,TweetDeck,529,53,GovDunleavy,1265771740677804032,,1060655470178787328,False,https://t.co/0qL23cLbep,en,May,Q2
"I won’t be holding a press briefing on COVID-19 tonight. Only 1 new case yesterday. With businesses fully reopened #Alaska still has the lowest case count in the nation. Great work! 
 
For the latest information on #COVID19 in our state, click here: 
#akgov",280,2020-05-27 20:43:52,TweetDeck,26,6,GovDunleavy,1265745559798771713,,1060655470178787328,False,https://t.co/E4CduAJaHj,en,May,Q2
"Yesterday I joined @AmericaNewsroom on @FoxNews to talk about our efforts to responsibly reopen Alaska's economy. Thanks to Alaskans ongoing efforts our state continues to have the lowest numbers in the country. 

Listen here: 

#akgov #COVID-19 #Alaska",276,2020-05-26 21:51:35,TweetDeck,25,6,GovDunleavy,1265400211481886720,,1060655470178787328,False,https://t.co/tt9mN42g6v,en,May,Q2
"Tonight at 5:30, join @Alaska_DHSS Comm. Crum, Dr. Zink &amp; public health experts to discuss the science &amp; data of #COVID19

Watch the event live on my Facebook page. For more info, or to submit a question, go here: 

#ReopenAlaskaResponsibly #akgov",278,2020-05-26 18:45:12,TweetDeck,11,6,GovDunleavy,1265353308450910209,,1060655470178787328,False,https://t.co/xbHtQ67eqM,en,May,Q2
"Happy Memorial Day Alaska. Join me by remembering and honoring our nation’s fallen soldiers, and praying for the active duty men and women, and their families, who are serving our country today.",194,2020-05-25 19:09:03,Twitter for iPhone,96,20,GovDunleavy,1264996922240073728,,1060655470178787328,False,,en,May,Q2
"Tonight at 5:30pm I'm kicking off a virtual town hall series to discuss our response to #COVID19, reopening Alaska responsibly and other important topics. 

Please join me live on my Facebook page - or submit your questions in advance here: 

#akgov",296,2020-05-22 00:55:34,TweetDeck,17,2,GovDunleavy,1263634573763596288,,1060655470178787328,False,https://t.co/tXCEfjsf3D,en,May,Q2
"(2/2)

The ongoing project economic review &amp; discussions with potential partners will determine the next steps for this project.

#akgov #AKLNG #akoil #AGDC",160,2020-05-21 18:22:14,TweetDeck,16,3,GovDunleavy,1263535589246119936,,1060655470178787328,False,,en,May,Q2
"(1/2) 

Today’s federal authorization is a key step in determining if #AKLNG is competitive &amp; economically beneficial for AK. I commend the #AGDC team for their diligence. 

Read more at:  

#akgov #aklng #akoil",238,2020-05-21 18:21:28,TweetDeck,8,3,GovDunleavy,1263535396559835136,,1060655470178787328,False,https://t.co/PFyin2Nthc,en,May,Q2
"ANNOUNCEMENT: On July 1st, the State of Alaska will start sending out #PFD checks to all Alaskans that are eligible. Individuals &amp; businesses have been hurt by #COVID19. We're going to do all we can to turn our economy around. 


#akgov #akleg #Alaska",278,2020-05-21 02:26:18,TweetDeck,53,11,GovDunleavy,1263295020561387520,,1060655470178787328,False,https://t.co/EfYA6LaLs5,en,May,Q2
"LIVE: Press briefing on #COVID19 and Alaska's response to the virus 

Watch live at: 

#akgov #akleg #ReopenAlaskaResponsibly",148,2020-05-21 01:02:31,TweetDeck,5,2,GovDunleavy,1263273936562749440,,1060655470178787328,False,https://t.co/riVslusvbq,en,May,Q2
"Tonight at 5pm I'll be hosting a press briefing on #COVID19 and our ongoing efforts to responsibly reopen our economy. 

Watch live at: 

#akgov #ReopenAlaskaResponsibly",192,2020-05-20 23:52:13,TweetDeck,11,4,GovDunleavy,1263256245546303488,,1060655470178787328,False,https://t.co/riVslusvbq,en,May,Q2
"These funds will be critical to assisting our state’s economy in getting back on track, businesses open, and individuals back to work.
 
2/2

#akleg #akgov #CARESAct #ReopenAlaskaResponsibly #COVID19",199,2020-05-20 21:33:03,TweetDeck,15,2,GovDunleavy,1263221221031702530,,1060655470178787328,False,,en,May,Q2
"I thank the #akleg for approving my admin's plans to distribute #CARESAct funding for local communities, businesses, non-profits &amp; Alaskans that have been impacted by this public health emergency. 



1/2
#akgov #COVID19 #ReopenAlaskaResponsibly",272,2020-05-20 21:32:07,TweetDeck,4,1,GovDunleavy,1263220985219518464,,1060655470178787328,False,https://t.co/SNiB8iylU4,en,May,Q2
"You’ve helped us build up our PPE supply &amp; allowed our health care system to stand up enough capacity for a potential spike in cases.

Read more on the next phase of the Reopen Alaska Responsibly Plan here: 

(2/2)

#COVID19 #ReopenAlaskaResponsibly #akgov",283,2020-05-20 18:10:57,TweetDeck,12,5,GovDunleavy,1263170361744453634,,1060655470178787328,False,https://t.co/JtjEtuzndz,en,May,Q2
"Last night I announced that on Friday, May 22 businesses &amp; entities across #Alaska may fully reopen. Alaskans, thank you for your hard work following health guidance &amp; social distancing protocols. 
(1/2)

#COVID19 #ReopenAlaskaResponsibly #akgov",253,2020-05-20 18:10:10,TweetDeck,64,14,GovDunleavy,1263170166294065158,,1060655470178787328,False,,en,May,Q2
"LIVE: Press briefing on #COVID19 in Alaska and the next phase of our #ReopenAlaskaResponsibly plan

Watch live at: 

#akgov @Alaska_DHSS",159,2020-05-20 01:01:00,TweetDeck,9,1,GovDunleavy,1262911165715361797,,1060655470178787328,False,https://t.co/ynfDysp74p,en,May,Q2
"Tonight, at 5pm I'll be discussing further details of our  #ReopenAlaskaResponsibly plan. 

You can watch live at: 

#COVID19 #akgov @Alaska_DHSS",168,2020-05-19 23:35:53,TweetDeck,8,4,GovDunleavy,1262889745232863232,,1060655470178787328,False,https://t.co/ynfDysp74p,en,May,Q2
"LIVE: Press briefing on #COVID19 in Alaska.

Watch live at:  

#akgov #ReopenAlaskaResponsibly @Alaska_DHSS",130,2020-05-19 01:01:00,TweetDeck,3,3,GovDunleavy,1262548777727954944,,1060655470178787328,False,https://t.co/IdX5Fxhhy2,en,May,Q2
"Tonight, at 5pm I will host a press briefing on #COVID19 in Alaska and discuss our ongoing efforts to #ReopenAlaskaResponsibly. 

Tune in live at: 

#akgov",178,2020-05-18 23:42:27,TweetDeck,6,5,GovDunleavy,1262529009293770753,,1060655470178787328,False,https://t.co/IdX5Fxhhy2,en,May,Q2
"We have great schools, teachers, parents, &amp; kids in AK who’ve stepped up tremendously during these uncertain times. Even a global pandemic hasn’t stopped us from providing our students the education they need to succeed. 

@BetsyDeVosED @KimStrassel
@AlaskaDEED 
#akgov",297,2020-05-18 20:58:12,TweetDeck,14,1,GovDunleavy,1262487674494935040,,1060655470178787328,False,https://t.co/CmjGL6OncN,en,May,Q2
"Thank you to all the volunteers across Alaska who have given their time and service to those in need. This year, Rose and I are especially grateful for those who have stepped up in countless ways in the fight against #COVID19. 

Thank you all!

 

#akgov",277,2020-05-18 19:47:29,TweetDeck,11,1,GovDunleavy,1262469877559771136,,1060655470178787328,False,https://t.co/gYcxbdJw7Z,en,May,Q2
"LIVE: Press briefing on #COVID19. 

Watch live at: 

#akgov #ReopenAlaskaResponsibly #CARESAct",117,2020-05-16 00:32:23,TweetDeck,7,5,GovDunleavy,1261454412108541953,,1060655470178787328,False,https://t.co/IBgXP1bU3u,en,May,Q2
"Tonight, at 4:30 p.m. I'll be holding a press briefing on #COVID19 and discussing our continued efforts to #ReopenAlaskaResponsibly 

Watch live at:  

#akgov",181,2020-05-15 23:18:14,TweetDeck,9,4,GovDunleavy,1261435753201979392,,1060655470178787328,False,https://t.co/IBgXP1bU3u,en,May,Q2
"The officers and their families have our deepest gratitude and respect as we remember their heroic devotion, and mourn their loss.

 

#akgov #peaceofficermemorialday

2/2",194,2020-05-15 17:22:01,TweetDeck,11,2,GovDunleavy,1261346106790690816,,1060655470178787328,False,https://t.co/PzPuFNlrA2,en,May,Q2
"Today is #peaceofficermemorialday       We honor the officers who have given their lives in the line of duty as an ultimate sacrifice in service to Alaskans. 

#akgov 

1/2",172,2020-05-15 17:21:17,TweetDeck,8,2,GovDunleavy,1261345923591892992,,1060655470178787328,False,,en,May,Q2
"- New hospitalizations: 1 (Cumulative: 39)
- Recovered: 339
- Tests: 31,762

Our #s remain low, testing is increasing &amp; the # of Alaskans who’ve recovered keeps rising. Keep it up! 

For AK's latest #COVID19 info, go here: 

#ReopenAlaskaResponsibly 
2/2",281,2020-05-14 19:46:24,TweetDeck,12,3,GovDunleavy,1261020057418661888,,1060655470178787328,False,https://t.co/E4CduAJaHj,en,May,Q2
"We will not be holding a press briefing this evening to talk about Alaska’s #COVID19 data. I plan on holding a press briefing tomorrow.
 
Here are the updated numbers for today: 
- New cases: 4 (Total: 387)
- New deaths: 0 (Total: 10)

#akgov #ReopenAlaskaResponsibly 

1/2",273,2020-05-14 19:44:13,TweetDeck,30,8,GovDunleavy,1261019505704091650,,1060655470178787328,False,,en,May,Q2
"Here are today’s updated numbers: 
- New cases: 0 (Total: 383) 
- New deaths: 0 (Total: 10) 
- New hospitalizations: 0 (Cumulative: 38)
- Recovered: 338
- Total tests: 30,649
 
For the latest info on COVID-19 in our state, head over to:  

#akgov

2/2",274,2020-05-13 19:31:44,TweetDeck,48,18,GovDunleavy,1260653974920675328,,1060655470178787328,False,https://t.co/E4CduAJaHj,en,May,Q2
"We will not be holding a #COVID19 press briefing tonight at 5 p.m. Our numbers continue to look good thanks to the steps Alaskans are taking to slow the spread of #COVID19.
1/2",176,2020-05-13 19:30:13,TweetDeck,44,6,GovDunleavy,1260653596070146051,,1060655470178787328,False,,en,May,Q2
"Last night, the Legislature finally approved my #CARESAct relief plan. We will soon be distributing funds to Alaska's small businesses, non-profits, local communities, and more.

#akleg #COVID19 #ReopenAlaskaResponsibly",243,2020-05-12 23:54:14,TweetDeck,33,6,GovDunleavy,1260357648324497408,,1060655470178787328,False,https://t.co/fxfSY5RNDl,en,May,Q2
"Thank you to the @usairforce &amp; AK Air National Guard pilots for honoring the brave men &amp; women who have faced this virus head-on in recent months. 

For updates on the flyovers, go here: 

#JBER #akgov 

2/2",238,2020-05-12 20:13:40,TweetDeck,19,7,GovDunleavy,1260302140691501056,,1060655470178787328,False,https://t.co/j66Wv4ZONT,en,May,Q2
"This week our friends at Joint Base Elmendorf-Richardson &amp; the @AKNationalGuard will be conducting community flyovers throughout our state to salute the frontline responders &amp; essential workers battling #COVID19.

1/2",249,2020-05-12 20:13:03,TweetDeck,28,13,GovDunleavy,1260301987549073409,,1060655470178787328,False,https://t.co/3Mw9OTgq8j,en,May,Q2
This is an extraordinary time in our state and my team worked expeditiously to get these critical relief funds disbursed. (2/2) #akleg #akgov,141,2020-05-12 17:51:33,Twitter Web App,12,2,GovDunleavy,1260266377690009601,1.0606554701787873e+18,1060655470178787328,False,,en,May,Q2
"I would like to thank #akleg for acting yesterday evening to approve the distribution of over $1 Billion to communities, businesses, non-profits, and individuals impacted by the economic hardships caused by #COVID19. (1/2) #akgov",229,2020-05-12 17:51:33,Twitter Web App,34,5,GovDunleavy,1260266376071020544,,1060655470178787328,False,,en,May,Q2
"LIVE: Press briefing on #COVID19 in Alaska and our ongoing efforts to reopen our economy. 

Watch here: 

#ReopenAlaskaResponsibly #akgov #Alaska",168,2020-05-12 01:01:16,TweetDeck,8,3,GovDunleavy,1260012132290015234,,1060655470178787328,False,https://t.co/4WOfRDdwkJ,en,May,Q2
"Rose and I extend our deepest sympathies to the Beneville family and the entire Nome community for their loss.

I have directed Alaska state flags to fly at half-staff in honor of Richard Beneville on Monday, May 18, 2020.

#akgov 
2/2",235,2020-05-11 22:20:36,TweetDeck,18,1,GovDunleavy,1259971698129920000,,1060655470178787328,False,,en,May,Q2
"Richard Beneville was a true leader who left a positive impact in Nome that will never be forgotten. His years of public service – serving three terms as Nome’s Mayor – &amp; true love for the City of Nome exemplified his Alaskan spirit. Nome will not be the same without Richard 
1/2",284,2020-05-11 22:20:00,TweetDeck,31,6,GovDunleavy,1259971547944513536,,1060655470178787328,False,,en,May,Q2
"With 70,000+ unemployed, businesses closing down and communities hurting for funding, it is my hope the Legislature acts today to inject these dollars into our economy when it’s needed most. (2/2)

#akgov",204,2020-05-11 20:25:48,TweetDeck,48,6,GovDunleavy,1259942807906574336,,1060655470178787328,False,,en,May,Q2
"Today at 3:00 PM the #akleg meets once again to review my plan to put the roughly $1.5 billion Alaska received under the federal #CARESAct into the hands of #Alaskan communities, businesses and non-profits. (1/2)",212,2020-05-11 20:25:20,TweetDeck,27,8,GovDunleavy,1259942689815932929,,1060655470178787328,False,,en,May,Q2
"LIVE: Press briefing on #COVID19 and our efforts to responsibly reopen Alaska 

Watch live at: 

#ReopenAlaskaResponsibly #akgov",151,2020-05-09 01:02:14,TweetDeck,14,5,GovDunleavy,1258925211878973441,,1060655470178787328,False,https://t.co/ijpaSztKFg,en,May,Q2
"I have ordered the United States flag and Alaska state flag to be flown at half-staff for seven days starting today through sunset Friday, May 15



#akgov #akleg

2/2",190,2020-05-09 00:35:59,TweetDeck,21,4,GovDunleavy,1258918605879566336,,1060655470178787328,False,https://t.co/0NkcmE8TlV,en,May,Q2
"The First Lady &amp; myself want to extend our condolences to the Mallott family during this time of great personal loss. It didn’t matter if it was in the native community, business sector or public office - Byron was a leader who worked to improve our state for all Alaskans 1/2",280,2020-05-09 00:34:44,TweetDeck,43,4,GovDunleavy,1258918290061062145,,1060655470178787328,False,,en,May,Q2
"I'll be holding a #COVID-19 press briefing tonight at 5pm. 

Join me live at:  

#ReopenAlaskaResponsibly #akgov #CARESAct @Alaska_DHSS",158,2020-05-09 00:09:35,TweetDeck,9,2,GovDunleavy,1258911961686761472,,1060655470178787328,False,https://t.co/ijpaSztKFg,en,May,Q2
"$60+ Billion in Permanent Fund, yet #AKLeg will not act to put $$$ in the hands of Alaskans during their time of need. Why? Alaskans need help NOW. Not tomorrow or next week. NOW. What will history say? Did #aklegfail the people in their time of need? 2/2",255,2020-05-08 04:47:24,Twitter Web App,55,9,GovDunleavy,1258619487709880320,1.0606554701787873e+18,1060655470178787328,False,,en,May,Q2
Once in a lifetime pandemic. Unemployment #’s not seen since the Great Depression. 70K unemployment claims since March 1 in AK. # of business failures not seen in a generation. $1.5B sent to AK in record time by Congress &amp; @realDonaldTrump to mitigate disaster. 1/2 #akleg #akgov,283,2020-05-08 04:47:24,Twitter Web App,60,11,GovDunleavy,1258619486350929922,,1060655470178787328,False,,en,May,Q2
"&gt; Indoor gyms can open with 25% capacity and social distancing
&gt; Bowling alleys, theaters and bingo halls can open with 25% capacity and social distancing 

#akgov",169,2020-05-08 01:32:36,Twitter for iPhone,17,2,GovDunleavy,1258570462507831301,1.0606554701787873e+18,1060655470178787328,False,,en,May,Q2
