Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"This young generation makes me optimistic about our future. By protesting, they’re speaking up and shining a light on injustice––and one way we can support them is to vote for people who’ll change the laws on every level.",245,2020-06-11 18:30:59,Twitter Web App,44764,5972,barackobama,1271147934608953345,False,https://t.co/3Ng1IC73nY,en,June,Q2
"In Columbia, Maryland, young people wielded social media to connect across boundaries, amplify voices, and enact some real change.",156,2020-06-11 18:30:58,Twitter Web App,40542,5985,barackobama,1271147933178748933,False,https://t.co/RWcfVwdv4j,en,June,Q2
This group of Nashville teens led a peaceful march with tens of thousands of people in their community.,128,2020-06-11 18:30:58,Twitter Web App,11748,2117,barackobama,1271147930460831751,False,https://t.co/KWVsI0Z53E,en,June,Q2
"Over the past few weeks, we’ve seen young people in every corner of the country step up and become leaders. Through organization and mobilization, they’re showing us how we can sustain this momentum to bring about real change.",250,2020-06-11 18:30:57,Twitter Web App,162764,26328,barackobama,1271147928841785344,False,https://t.co/UKnowQM2Lj,en,June,Q2
"It’s too early to tell if it’s permanent, but the changes brought on by COVID-19 are forcing many of us to reflect on what really matters in our lives.",175,2020-06-10 15:10:15,Twitter for iPhone,179422,25929,barackobama,1270735032815095815,False,https://t.co/9qlOdWKAuO,en,June,Q2
"As has always been true at key moments in history, it’s going to depend on young people to go out there and rewrite what is possible.

I couldn’t be prouder of all the young people leading that change right now. Here’s my advice for the Class of 2020:",275,2020-06-07 23:25:01,Twitter Web App,197077,30851,barackobama,1269772382509596677,False,https://t.co/XD2n7LEihk,en,June,Q2
"We’ve seen the power that our voices have when we speak out about injustice––but we also know the toll that it takes on our mental health. Today, I talked to @repjohnlewis, Bryan Stevenson, and @MBK_Alliance activists about ways to keep our mental health a priority at this time.",303,2020-06-06 00:37:08,Twitter Web App,126209,20351,barackobama,1269065755179524096,False,https://t.co/PAsWb607EU,en,June,Q2
"On National Gun Violence Awareness Day, we #WearOrange to honor the victims and survivors of gun violence––which continues to disproportionately harm Black communities. Then keep speaking up, voting, and changing laws across the country.",237,2020-06-05 16:21:00,Twitter for iPhone,282718,41884,barackobama,1268940899616243715,False,,en,June,Q2
"Third, every city in this country should be a @MBK_Alliance community. We have 250 cities, counties, and tribal nations working to reduce barriers and expand opportunity for boys and young men of color. Join us:",235,2020-06-04 23:15:58,Twitter Web App,34242,5149,barackobama,1268682939799425024,False,https://t.co/RZRwimA3SO,en,June,Q2
"Second, every mayor should review their use of force policies with members of their community and commit to report on planned reforms. We need mayors, county executives, and those in positions of power to make this a priority. Take the pledge:",267,2020-06-04 23:15:58,Twitter Web App,42933,6588,barackobama,1268682938251710464,False,https://t.co/c8pAlhJsPJ,en,June,Q2
"First, there are specific evidence-based reforms that would build trust, save lives, and lead to a decrease in crime, too. You can find clear, actionable recommendations right here:",205,2020-06-04 23:15:57,Twitter Web App,29935,5346,barackobama,1268682936968241157,False,https://t.co/V7b0mJoZiL,en,June,Q2
"Real change requires protest to highlight a problem, and politics to implement practical solutions and laws. As I mentioned yesterday in our @MBK_Alliance town hall, there are several steps our mayors and elected officials can take right now:",242,2020-06-04 23:15:57,Twitter Web App,247725,40977,barackobama,1268682936221609994,False,,en,June,Q2
"In our @MBK_Alliance town hall yesterday, I mentioned James Baldwin's The Fire Next Time. From 1962, it remains a seminal meditation on race by one of our greatest writers and relevant for understanding the pain and anger behind the protests. Excerpt:",275,2020-06-04 13:04:56,Twitter Web App,89326,16688,barackobama,1268529169702543360,False,https://t.co/50F9ZP3JhQ,en,June,Q2
"And third, an extraordinary essay by the former Chairman of the Joint Chiefs of Staff of the U.S. Armed Forces, Mike Mullen, explaining the values at risk when we start using our military to control domestic protests.",242,2020-06-03 15:04:20,Twitter Web App,58268,12155,barackobama,1268196828140503042,False,https://t.co/ftmm5crbgg,en,June,Q2
"Second, a reminder of the difference politics and voting can make in changing who has the power to make real change in a community like Ferguson with a history of blatant discriminatory law enforcement practices.",237,2020-06-03 15:04:20,Twitter Web App,60780,10321,barackobama,1268196826374647808,False,https://t.co/U0z9wMOx8z,en,June,Q2
Here’s a useful read––a reminder of the importance of de-escalation by police in their interactions with protestors.,141,2020-06-03 15:04:19,Twitter Web App,157245,34154,barackobama,1268196824575291393,False,https://t.co/Ondw85gQNL,en,June,Q2
"""Let’s do this another way. Let's stop thinking our voice don’t matter and vote. Not just for the president...educate yourself and know who you’re voting for. And that’s how we're going to hit 'em.""",222,2020-06-01 23:59:01,Twitter Web App,674708,159410,barackobama,1267606608953192449,False,https://t.co/WX6oLNRtI2,en,June,Q2
Let’s get to work.,42,2020-06-01 19:11:51,Twitter Web App,189991,37161,barackobama,1267534342869442561,False,https://t.co/jEczrOeFdv,en,June,Q2
"I know the past few months have been hard and dispiriting. But watching the heightened activism of young people makes me hopeful. And if we can keep channeling our justifiable anger into peaceful, sustained, and effective action, this can be the moment when real change starts.",277,2020-06-01 19:11:51,Twitter Web App,245698,38971,barackobama,1267534341678170112,False,,en,June,Q2
"If you want to take concrete action, but you’re not sure how, we’ve created a site to connect you with useful resources and organizations who’ve been fighting the good fight at the local and national levels for years.",241,2020-06-01 19:11:51,Twitter Web App,171581,47638,barackobama,1267534340503846912,False,https://t.co/2KcB4T3b0I,en,June,Q2
"5. The more specific we can make demands for criminal justice and police reform, the harder it will be for elected officials to just offer lip service to the cause and then fall back into business as usual once protests have gone away.",235,2020-06-01 19:11:50,Twitter Web App,113285,17236,barackobama,1267534339455287296,False,,en,June,Q2
"4. So if we want to bring about real change, the choice isn’t between protest and politics––we have to do both. We have to mobilize to raise awareness, and we have to organize and cast our ballots to make sure that we elect candidates who will act on reform.",258,2020-06-01 19:11:50,Twitter Web App,156822,28599,barackobama,1267534338469568512,False,,en,June,Q2
"3. To do that, we have to know which levels of government have the biggest impact. Changing the federal government is important. But the elected officials who matter most in reforming police departments and the criminal justice system work at the state and local levels.",270,2020-06-01 19:11:50,Twitter Web App,119636,18536,barackobama,1267534337442033668,False,,en,June,Q2
"2. The point of protest is to raise public awareness, to put a spotlight on injustice, and to make the powers that be uncomfortable. But eventually, we have to translate those aspirations into specific laws and institutional practices.",235,2020-06-01 19:11:50,Twitter Web App,124248,19116,barackobama,1267534336410124296,False,,en,June,Q2
1. The protests represent a genuine and legitimate frustration over a decades-long failure to reform police practices and the broader criminal justice system. We should condemn the few who resort to violence––not the overwhelming majority who deserve our respect and support.,275,2020-06-01 19:11:49,Twitter Web App,146155,23701,barackobama,1267534335340666895,False,,en,June,Q2
"Ultimately, it’s going to be up to a new generation of activists to shape strategies that best fit the times. But I want to highlight some basic lessons from past efforts that are worth remembering:",198,2020-06-01 19:11:49,Twitter Web App,122016,16139,barackobama,1267534334136856577,False,,en,June,Q2
"As millions of people across the country take to the streets and raise their voices in response to the killing of George Floyd and the ongoing problem of unequal justice, I’ve heard many ask how we can sustain momentum to bring about real change.",246,2020-06-01 19:11:49,Twitter Web App,871737,162269,barackobama,1267534333067382784,False,,en,June,Q2
I wrote out some thoughts on how to make this moment a real turning point to bring about real change––and pulled together some resources to help young activists sustain the momentum by channeling their energy into concrete action.,254,2020-06-01 14:15:57,Twitter Web App,927682,266161,barackobama,1267459874788646912,False,https://t.co/jEczrOeFdv,en,June,Q2
My statement on the death of George Floyd:,66,2020-05-29 16:06:54,Twitter Web App,1958559,482859,barackobama,1266400635429310466,False,https://t.co/Hg1k9JHT6R,en,May,Q2
"If you believe in a more just, more generous, more democratic America, now is the time to fight for it. Here’s a terrific way to register voters, organize communities, and ramp up turnout in the battleground states that will decide this election:",294,2020-05-27 15:00:15,Twitter Web App,123996,28254,barackobama,1265659084524728321,False,https://t.co/FmN8RCJymg,en,May,Q2
"On Memorial Day, we honor those who gave all for us. That takes different forms this year, but it’s even more vital with the loss of so many veterans to COVID-19.

The way they lived, in service to one another, should be our roadmap in the months ahead.",277,2020-05-25 14:31:05,Twitter for iPhone,154912,27639,barackobama,1264926971890409472,False,https://t.co/S0sqvuicm8,en,May,Q2
"And here’s more on the approach Sweden has taken, which differs from some of its neighbors:",117,2020-05-23 21:55:57,Twitter Web App,23387,4246,barackobama,1264314146717384712,False,https://t.co/Qw5R0O5RhM,en,May,Q2
South Korea has focused on testing to guard against outbreaks:,87,2020-05-23 21:55:56,Twitter Web App,30158,5699,barackobama,1264314145899503616,False,https://t.co/51h11Pb3HZ,en,May,Q2
"As all 50 states begin the process of reopening, here are three articles that offer some lessons from other countries about the tradeoffs and policies involved. First, here’s what European nations have done to support workers:",251,2020-05-23 21:55:56,Twitter Web App,74318,16790,barackobama,1264314143869460484,False,https://t.co/OXJMUaFDKo,en,May,Q2
"The Class of 2020 is full of the leaders we need to bend the arc of history toward a better future—and our HBCU grads have the talent, skills, and vision to lead that change. I couldn't be prouder of all of you.",235,2020-05-23 18:03:41,Twitter for iPhone,80063,12802,barackobama,1264255694729084930,False,https://t.co/Qlr5ivBvpJ,en,May,Q2
"As Chicago navigates the health crisis, its residents continue to show up for one another in their communities. It’s one of the things I love most about the city—and one of the many reasons it’s such a good home for the @ObamaFoundation.",261,2020-05-20 21:34:17,Twitter for iPhone,52358,7843,barackobama,1263221534094774272,False,https://t.co/ALo7kusc8K,en,May,Q2
"Congrats to the high school Class of 2020, as well as to the teachers, coaches, and most of all, parents and family who’ve guided you along the way. Thanks for letting me be part of your big day!",219,2020-05-17 01:00:04,Twitter Media Studio,568166,115019,barackobama,1261823767044476928,False,https://t.co/RjYvHs2BhC,en,May,Q2
"Congratulations to the HBCU Class of 2020! Michelle and I are so proud of you. As you set out to change the world, we’ll be the wind at your back. Can’t wait to see what you achieve.",206,2020-05-16 21:47:43,Twitter Web App,177651,28603,barackobama,1261775362960363521,False,https://t.co/PCsjkJJTXi,en,May,Q2
"Graduating is a big achievement no matter what, but with all that the Class of 2020 has dealt with to get across the finish line, I think they’ve earned a little celebration. I hope you’ll all join me in honoring them at 2PM ET and 8PM ET.",263,2020-05-16 16:00:01,Twitter Web App,157244,27233,barackobama,1261687858601103367,False,https://t.co/dBK5nll7w8,en,May,Q2
Vote.,5,2020-05-14 18:44:56,Twitter for iPhone,1860411,329239,barackobama,1261004586359422979,False,,en,May,Q2
"Michelle and I want to do our part to give all you parents a break today, so we’re reading “The Word Collector” for @chipublib. It’s a fun book that vividly illustrates the transformative power of words––and we hope you enjoy it as much as we did.",271,2020-05-14 15:30:44,Twitter Media Studio,172740,29871,barackobama,1260955716644470784,False,https://t.co/ADYbL6Dzg4,en,May,Q2
"Despite all the time that’s been lost, we can still make real progress against the virus, protect people from the economic fallout, and more safely approach something closer to normal if we start making better policy decisions now.",255,2020-05-13 23:05:11,Twitter for iPhone,206117,45746,barackobama,1260707691900612615,False,https://t.co/pfokyI8GiB,en,May,Q2
"Change comes when all of us step up and play our part in this democracy. By encouraging our young people, like these students from @ChiPubSchools, to start engaging in our civic life today, we’re already creating something better for tomorrow.",267,2020-05-11 21:06:14,Twitter Web App,108653,16850,barackobama,1259952980503248896,False,https://t.co/9ScwPruoyA,en,May,Q2
"Even if you can’t give the moms in your life a hug today, I hope you can give them an extra thank you today. Thank you and Happy Mother’s Day to the woman who makes it all possible. Love you, @michelleobama.",231,2020-05-10 15:03:15,Twitter Web App,691688,57090,barackobama,1259499248598626305,False,https://t.co/E9ebxaSBpy,en,May,Q2
"There’s no limit to the devotion I’ve seen in teachers like these @ChiPubSchools educators. Their dedication shapes the best parts of who we become. I couldn’t be more thankful for their work, especially as they shift lessons online to keep students on track during this crisis.",302,2020-05-06 14:10:45,Twitter Media Studio,71451,11220,barackobama,1258036483090505729,False,https://t.co/xYECcrAxdE,en,May,Q2
"I’ve always loved joining commencements––the culmination of years of hard work and sacrifice. Even if we can’t get together in person this year, Michelle and I are excited to celebrate the nationwide Class of 2020 and recognize this milestone with you and your loved ones.",296,2020-05-05 15:05:41,Twitter for iPhone,211099,44668,barackobama,1257687918388424707,False,https://t.co/ngR2ykx3A2,en,May,Q2
"The folks of the Chicago @fooddepository—and food banks in communities like yours—are working overtime to feed the vulnerable and families who’ve fallen on hard times. But even as demand has spiked, donations have slowed. Their incredible efforts are worth supporting if you can.",303,2020-05-01 18:25:11,Twitter for iPhone,67338,11547,barackobama,1256288574313553922,False,https://t.co/kSdijlyHLH,en,May,Q2
"The pandemic has magnified the financial insecurity of too many American families, the deep and real racial disparities in our society – and the imbalanced burdens on working moms. We have to create something better for America on the other side of this.",278,2020-04-27 17:22:11,Twitter for iPhone,104536,17809,barackobama,1254823167937445890,False,https://t.co/eyy3dC22Ze,en,April,Q2
"In moments of crisis, we look out for one other. And we need leaders with empathy who will bring people together rather than drive them apart. @JoeBiden has the character and experience to guide us through one of our darkest times and heal us through a long recovery.",291,2020-04-25 20:49:19,Twitter for iPhone,232744,45016,barackobama,1254150519964217347,False,https://t.co/JkaBWYejKh,en,April,Q2
This pandemic has painfully brought to the surface many of the reasons I launched @MBK_Alliance—structural racism robs too many of our kids of their futures. The leaders on today's call aren't just tackling this crisis; they’re helping us build a more equitable future for all.,301,2020-04-25 00:00:58,Twitter for iPhone,91880,16688,barackobama,1253836363507609606,False,https://t.co/9dsedZYt0E,en,April,Q2
"If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to be cheap, but it will ultimately pay off many times over in saved lives, saved businesses, and saved jobs.",252,2020-04-24 20:53:55,Twitter for iPhone,248769,51734,barackobama,1253789288745091077,False,https://t.co/pnN9KVcvQR,en,April,Q2
"While we continue to wait for a coherent national plan to navigate this pandemic, states like Massachusetts are beginning to adopt their own public health plans to combat this virus––before it's too late.",228,2020-04-22 19:40:36,Twitter for iPhone,178748,39343,barackobama,1253046061091950593,False,https://t.co/Eb2Hz8H8vU,en,April,Q2
"We've all had to adapt to cope with a pandemic. Climate change will force far harsher changes on our kids. All of us should follow the young people who've led the efforts to protect our planet for generations, and demand more of our leaders at every level.",280,2020-04-22 15:32:30,Twitter for iPhone,94546,17955,barackobama,1252983624850341888,False,https://t.co/uNueQl5bNX,en,April,Q2
"Parents, you deserve a break – Michelle’s got storytime handled every Monday. She’s one of the best, I promise. (And I confess it makes me a little nostalgic.)",183,2020-04-20 17:01:39,Twitter for iPhone,278640,44183,barackobama,1252281285923479553,False,https://t.co/Pmz8kRNMBC,en,April,Q2
Proud of the leaders in my hometown of Chicago who are showing us what it means to be there for each other––as neighbors and as citizens.,161,2020-04-17 19:52:14,Twitter for iPhone,48667,6206,barackobama,1251237051518902279,False,https://t.co/DjnC1F9ph7,en,April,Q2
"When I think of people I’ve counted on over the years, Sarah Hurwitz comes to mind. She's the talented author of @HereAllAlong, and a longtime member of my team. Here she shares her experience with faith, traditions, and staying connected during this time.",280,2020-04-17 14:45:45,Twitter for iPhone,32003,5144,barackobama,1251159923955609608,False,https://t.co/pftk4JkhKQ,en,April,Q2
"Democracy depends on an informed citizenry and social cohesion. Here’s a look at how misinformation can spread through social media, and why it can hurt our ability to respond to crises.",210,2020-04-15 16:43:48,Twitter Web App,124869,34718,barackobama,1250464854114213889,False,https://t.co/qnLcR3mh8A,en,April,Q2
For all of us who love this country and are willing to do our part to make sure it lives up to its highest ideals – now’s the time to fight for what we believe in. Join us at . And I’ll see you on the campaign trail as soon as I can.,256,2020-04-14 16:02:07,Twitter Web App,97883,19844,barackobama,1250091976487317507,False,https://t.co/Kboaxi3MVL,en,April,Q2
I’m proud to endorse my friend @JoeBiden for President of the United States. Let's go:,110,2020-04-14 15:47:23,Twitter Media Studio,560288,161498,barackobama,1250088269502709762,False,https://t.co/maHVGRozkX,en,April,Q2
"Dreamers have contributed so much to our country, and they are risking their lives fighting on the frontlines of this pandemic. They deserve permanent immigration status and a pathway to citizenship—as they are Americans in every way but on paper.",271,2020-04-13 18:01:58,Twitter for iPhone,110328,22759,barackobama,1249759749102546946,False,https://t.co/e4IYqX3WIy,en,April,Q2
We can't deny that racial and socioeconomic factors are playing a role in who is being hit the hardest by the virus. It's a reminder for our policymakers to keep our most vulnerable communities at the forefront when making decisions.,257,2020-04-13 15:33:36,Twitter for iPhone,178585,37523,barackobama,1249722411781668865,False,https://t.co/aipc8p7Hwh,en,April,Q2
"Although our celebrations may look different this year, our unwavering faith remains the same. For me, Easter is a time of hope––a reminder of rebirth and renewal––and a belief in a better day to come. From my family to yours, we wish you all a blessed and joyful Easter.",295,2020-04-12 14:41:33,Twitter for iPhone,524727,55267,barackobama,1249346924102275072,False,https://t.co/xEsgxOarQ5,en,April,Q2
Let’s not use the tragedy of a pandemic to compromise our democracy. Check the facts of vote by mail.,125,2020-04-10 21:08:07,Twitter for iPhone,56189,13165,barackobama,1248719432563732482,False,https://t.co/aTNxRV4Ws3,en,April,Q2
"Everyone should have the right to vote safely, and we have the power to make that happen. This shouldn't be a partisan issue.",149,2020-04-10 21:08:06,Twitter for iPhone,58078,9855,barackobama,1248719429904429056,False,https://t.co/gL38DpYEmu,en,April,Q2
No one should be forced to choose between their right to vote and their right to stay healthy like the debacle in Wisconsin this week.,158,2020-04-10 21:08:05,Twitter for iPhone,190766,37053,barackobama,1248719426352005120,False,https://t.co/fbDCbOb9qN,en,April,Q2
"Some good news: states that started social distancing early and aggressively, like California, have avoided overwhelmed health care systems. It’s critical that we continue to listen to the evidence and experts and practice social distancing.",265,2020-04-10 13:50:02,Twitter for iPhone,201886,41946,barackobama,1248609184767078405,False,https://t.co/56RgGeAfr7,en,April,Q2
"Mayors have been working hard to help us get through this pandemic, and they’ll have just as big a task to help people through hard times ahead. I spent some time with many of them today to thank them for their efforts, and asked them to keep up the good work.",284,2020-04-09 21:00:27,Twitter for iPhone,140548,27333,barackobama,1248355116773769216,False,https://t.co/YzqPMPo8m2,en,April,Q2
"Through centuries of persecution, exile and struggle, the story of Passover has reminded the Jewish people––and all of humanity––of the power to overcome even the greatest of odds. Michelle and I send our warmest wishes to those celebrating with loved ones at home or virtually.",278,2020-04-08 21:18:19,Twitter for iPhone,254035,28587,barackobama,1247997223360704512,False,,en,April,Q2
"Social distancing bends the curve and relieves some pressure on our heroic medical professionals. But in order to shift off current policies, the key will be a robust system of testing and monitoring – something we have yet to put in place nationwide.",275,2020-04-08 14:15:54,Twitter for iPhone,201073,44703,barackobama,1247890918440448003,False,https://t.co/evkTSrzReB,en,April,Q2
"My advisor and friend @cecmunoz has been someone I’ve turned to for years. In her new book, More Than Ready, she shares her story and an empowering message to women, especially women of color, that they are the leaders we need to make a change in our world.",281,2020-04-07 18:40:15,Twitter for iPhone,85215,9708,barackobama,1247595056875425794,False,https://t.co/6bQski6N23,en,April,Q2
"It’s World Health Day, and we owe a profound debt of gratitude to all our medical professionals. They’re still giving their all for us every day, at great risk to themselves, and we can’t thank them enough for their bravery and their service.",242,2020-04-07 16:02:23,Twitter for iPhone,595671,106622,barackobama,1247555328365023238,False,,en,April,Q2
"Bill Withers was a true American master. His music, rooted in the everyday joys and sorrows of working people, was soulful, wise and life-affirming––a perfect tonic for hard times.",204,2020-04-06 22:54:01,Twitter for iPhone,82613,9602,barackobama,1247296532623261697,False,https://t.co/P8cusIny4k,en,April,Q2
"As she often does, @SenWarren provides a cogent summary of how federal policymakers should be thinking about the pandemic in the coming months.",167,2020-04-06 18:45:29,Twitter for iPhone,184543,42293,barackobama,1247233987304660993,False,https://t.co/zkX0E7ncK5,en,April,Q2
"It's Census Day and we all have a crucial role to play. Filling out the 2020 Census determines what the next decade will look like for your community: your roads, health care, schools, representation and more. Takes a few minutes by mail, phone or online.",279,2020-04-01 14:47:48,Twitter for iPhone,134858,30578,barackobama,1245362232931880960,False,https://t.co/KzxFJKavmM,en,April,Q2
"We've seen all too terribly the consequences of those who denied warnings of a pandemic. We can't afford any more consequences of climate denial. All of us, especially young people, have to demand better of our government at every level and vote this fall.",280,2020-03-31 15:19:04,Twitter for iPhone,341187,90829,barackobama,1245007713387544576,False,https://t.co/K8Ucu7iVDK,en,March,Q1
"So many Americans right now are stepping up to help their communities. Zohaib Begg, a 7-year-old from VA, is one of them. This inspiring kid has been gathering supplies from hotels to donate to the medical professionals at his local hospital.",266,2020-03-30 17:03:55,Twitter for iPhone,170569,27133,barackobama,1244671710198104064,False,https://t.co/K8Pvp9Cyaq,en,March,Q1
We are grateful for what he did for this country. He carried the baton longer and surer than almost anybody. It falls to the rest of us now to pick it up and never stop moving forward until we finish what he started—that journey to justice.,240,2020-03-28 19:56:14,Twitter Web App,27443,2648,barackobama,1243990301175353345,False,,en,March,Q1
"What a joy it was to watch him pray and preach. I took heart in him saying, “We ain’t going back. We’ve come too far, marched too long, prayed too hard, wept too bitterly, bled too profusely, and died too young to let anybody turn back the clock on our journey to justice.”",273,2020-03-28 19:56:14,Twitter Web App,35572,3700,barackobama,1243990300009402368,False,,en,March,Q1
"Rev. Joseph Lowery was a giant who let so many of us stand on his shoulders. With boundless generosity, patience, and moral courage, he encouraged a new generation of activists and leaders. Michelle and I remember him fondly today, and our love and prayers are with his family.",301,2020-03-28 19:56:13,Twitter Web App,135157,14501,barackobama,1243990296385466368,False,https://t.co/xxjY2habOm,en,March,Q1
"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many others—have been selflessly getting up every day to make sure we have the things we need. And for that, we say thank you.",256,2020-03-27 17:43:32,Twitter for iPhone,293757,50713,barackobama,1243594515677622274,False,https://t.co/Fq5qIRXt03,en,March,Q1
"And this article provides a great example of the kind of community spirit that we need to get through this—a spirit that we can hopefully learn to instill more of into our lives, workplaces, civic institutions, and government once the crisis has passed.",277,2020-03-26 00:00:34,Twitter for iPhone,44751,9927,barackobama,1242964623504158720,False,https://t.co/xYZvspW4Ug,en,March,Q1
Here’s a useful overview of the likely scenarios that the world will be facing in the coming months while managing this pandemic. So much depends on our ability to make good decisions going forward along with our ability to remain resilient.,265,2020-03-26 00:00:33,Twitter for iPhone,219632,65616,barackobama,1242964620870070272,False,https://t.co/uYpP1KfOUs,en,March,Q1
These are the burdens our medical heroes already face in NYC. It's only going to get harder across the country. Another reason to maintain social distancing policies at least until we have comprehensive testing in place. Not just for our sake—for theirs.,278,2020-03-25 14:11:51,Twitter for iPhone,150102,34844,barackobama,1242816471572545536,False,https://t.co/bwNXhOPMYs,en,March,Q1
Our medical professionals are heroes putting their lives on the line to keep our country going. Here's a look at how an ER doctor who already fought on the front lines of one crisis makes it through a day in this one. A good reminder for us to help them out by staying home.,298,2020-03-24 16:50:08,Twitter for iPhone,226550,43996,barackobama,1242493913337913345,False,https://t.co/ah7vva9776,en,March,Q1
Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fight against COVID-19 in the coming weeks.,179,2020-03-23 15:43:41,Twitter Web App,131939,38281,barackobama,1242114805588267008,False,https://t.co/7cy71sKLVG,en,March,Q1
"Ten years ago today, I signed the Affordable Care Act into law. It protected preexisting conditions, cut the uninsured rate in half, and lots more. But it's still under political attack right when we need care the most. We have to protect it, build on it, until we cover everyone.",304,2020-03-23 14:41:49,Twitter Media Studio,356456,61283,barackobama,1242099236231053314,False,https://t.co/zz2v3DzMgq,en,March,Q1
Sometimes it takes the wisdom and resilience of those who have been marginalized for all of us to remember the importance of community and mutual aid.,150,2020-03-21 13:24:06,Twitter for iPhone,97707,14917,barackobama,1241354902875619329,False,,en,March,Q1
"And @cripchick, a disabled activist, understands what it’s like for people with particular vulnerabilities to come together for support:",160,2020-03-21 13:24:06,Twitter for iPhone,43962,5648,barackobama,1241354900677832709,False,https://t.co/aBAuBoMYFm,en,March,Q1
.@sullydish witnessed the impact of HIV-AIDS on the LGBT community in the early stages of that devastating disease:,139,2020-03-21 13:24:05,Twitter for iPhone,31289,5316,barackobama,1241354898299633664,False,https://t.co/j0ipIrzoDC,en,March,Q1
"Here are a few stories that have less to do with the very real medical or economic aspects of this crisis, and more with how we take care of each other as a human family during all crises:",188,2020-03-21 13:24:05,Twitter for iPhone,231567,36595,barackobama,1241354895829106688,False,,en,March,Q1
"The best part of my job was meeting people like this—ready to make a selfless act in a time of need. Many Americans are already making deep sacrifices to keep our communities healthy, but if you’re able to, consider helping those hit the hardest.",270,2020-03-19 15:25:09,Twitter for iPhone,22830,4091,barackobama,1240660590600892417,False,https://t.co/CdrMsC6VXF,en,March,Q1
.@rgay and @SheaSerrano are using their feeds to directly support people in need—and helping shift our ideas about how to approach giving.,162,2020-03-19 15:25:09,Twitter for iPhone,42792,6364,barackobama,1240660587677450244,False,https://t.co/1JHPUYEiKV,en,March,Q1
"In my old neighborhood, the @BSAllianceChi established a crisis pantry to provide food and essential items for particularly vulnerable queer and trans residents on the South and West sides of Chicago.",224,2020-03-19 15:25:08,Twitter for iPhone,11112,1659,barackobama,1240660584800161793,False,https://t.co/ilyDlj3ago,en,March,Q1
".@ObamaFoundation Fellow @alexsmith1982 is helping seniors fight loneliness in the UK through a mix of new and old technology: online chats through Zoom and Skype, and postcards and poems shared by younger neighbors.",240,2020-03-19 15:25:07,Twitter for iPhone,7451,1437,barackobama,1240660582090657799,False,https://t.co/GdnqDR8JJ4,en,March,Q1
