Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"As we begin our second week of Stage 1, detecting #COVID19 is top of mind. We are urging everyone who is worried they may have #COVID19, or worried they may have been exposed to the virus to go get tested.",229,2020-05-25 12:40:19,Twitter for iPhone,394,83,fordnation,1264899094490865664,False,https://t.co/UbaaBO1zEr,en,May,Q2
"If you are worried you have #COVID19, or that you’ve been exposed to someone who has the virus please get tested. You will not be turned away. This is about protecting the health and safety of your loved ones.",233,2020-05-24 14:57:23,Twitter for iPhone,735,301,fordnation,1264571201969676295,False,https://t.co/b3bJrD6XZO,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-24 14:48:28,Twitter Media Studio,716,163,fordnation,1264568955840212992,False,https://t.co/X9rL8pjasx,en,May,Q2
"We’re communicating with all sectors in Ontario to ensure that workplaces have the health and safety guidelines required for a safe working environment as we reopen the province. We’re working together, and we will get through this together. #StrongerTogether",283,2020-05-24 13:50:40,Twitter for iPhone,269,42,fordnation,1264554411013046280,False,https://t.co/kVnxWeH7Ru,en,May,Q2
As more news comes in from the tragic plane crash in Karachi I want to express our heartfelt sympathies on behalf of the people of Ontario. As a province with many people who trace their origins to Pakistan we provide our condolences to the families of those who lost their lives.,280,2020-05-24 00:59:09,Twitter for iPhone,943,77,fordnation,1264360253241675777,False,,en,May,Q2
"As Ramadan comes to an end, I want to congratulate the Muslim community on their spiritual journey and the personal sacrifices they made during this holy month. During these difficult times, I am grateful to them for their continued leadership and generosity. Eid al-fitr Mubarak!",304,2020-05-23 23:16:06,Twitter for iPhone,985,152,fordnation,1264334318798876674,False,https://t.co/pLoswaQY6F,en,May,Q2
"We are investing $2 million to open a Virtual Action Centre with @UniteHere75. 7000 hospitality workers will get:
🛎Mental health resources
🛎Health &amp; safety training
🛎Technical skills training
🛎English language &amp; digital skills training
🛎Group facilitation &amp; employment prep.",310,2020-05-23 20:41:13,Twitter for iPhone,164,34,fordnation,1264295339395289094,False,https://t.co/fUVA2y8t4v,en,May,Q2
"We’re investing in the trades so that our economy will have a strong foundation for economic recovery. Eligible apprentices could receive: 
🛠 $1000 for motive power trades 
🛠 $600 for construction and industrial trades, and 
🛠 $400 for service sector trades",281,2020-05-23 17:35:23,Twitter for iPhone,160,36,fordnation,1264248573501362177,False,https://t.co/DpQCkmIAVz,en,May,Q2
Health and safety is top of mind for every sector as people begin to return to work. We will continue working with labour and industry to ensure that there are health and safety guidelines to keep workers safe in their roles.,249,2020-05-23 13:15:40,Twitter for iPhone,262,34,fordnation,1264183214878478336,False,https://t.co/fwDztKtLQI,en,May,Q2
"COVID-19 update for May 22, 2020. Check back daily for updates or visit",119,2020-05-23 00:42:20,Twitter for iPhone,133,37,fordnation,1263993632287268869,False,https://t.co/gMeZp5IKu5,en,May,Q2
"We are forgiving $10 million in loans to 19,000 apprentices across Ontario that helped with start-up costs like tools, manuals, clothing, and equipment. 

🧑‍🏭👷🧑‍🔧

By investing in our people, we’re building a strong foundation for Ontario’s long-term economic recovery.",293,2020-05-22 21:55:15,Twitter for iPhone,767,105,fordnation,1263951585933242377,False,https://t.co/riyHfyARNn,en,May,Q2
Thank you @Bruce_Power for your outstanding demonstration of the #OntarioSpirit! You have shown true leadership during the #COVID19 pandemic in responding to the call for help across our province.,220,2020-05-22 19:05:18,Twitter for iPhone,174,26,fordnation,1263908815088619521,False,https://t.co/Nv3ZN5rK7b,en,May,Q2
"As the economy reopens we are helping people get back to work. We’re supporting:
👷Virtual Action Centre to help workers impacted by #COVID19 upgrade their skills &amp; find new jobs 
👷Tools Grant program to help apprentices purchase the tools they need",301,2020-05-22 17:48:38,Twitter for iPhone,100,21,fordnation,1263889522980462593,False,https://t.co/HXGX9VgaLG,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-22 17:02:15,Twitter Media Studio,140,34,fordnation,1263877847657189377,False,https://t.co/fgWm25WVzj,en,May,Q2
Thank you @EllisDon and the Provincial Building and Construction Trades Council for your leadership in ensuring health and safety in the construction sector throughout #COVID19. I’m proud of every member of your sector for setting that gold standard.,274,2020-05-22 16:02:25,Twitter for iPhone,108,18,fordnation,1263862790726565888,False,https://t.co/Io3K6HXjri,en,May,Q2
"Part of what makes me proud to be an Ontarian is the people. Ontario has been the home to many scientific discoveries, there’s no reason we can’t find a vaccine for #COVID19 right here. We’re supporting promising proposals that are looking for long-term solutions.",288,2020-05-22 14:34:05,Twitter for iPhone,419,52,fordnation,1263840560068145167,False,https://t.co/gHLtDN256i,en,May,Q2
"Join me this morning as I tour the airwaves across Ontario to provide a local update on #COVID19! 
9:45AM ➡️ @Jewel_92 
9:50AM ➡️ @boomcornwall 
11AM ➡️ @CHINRadioOttawa 
12PM ➡️ @927RockSudbury / 
@KissSudbury",234,2020-05-22 12:45:56,Twitter for iPhone,58,14,fordnation,1263813345188163586,False,https://t.co/dxHSpmtj5C,en,May,Q2
"Ontario has some of the best and brightest academics. Today we announced funding for 15 of the most promising proposals to beat #COVID19, including proposals from: 
🔬@stjoeshamilton
🔬@mcmasteru
🔬@westernu
🔬@uofg 
&amp; more of our brilliant minds across the province.",291,2020-05-22 01:00:18,Twitter for iPhone,600,104,fordnation,1263635767101927425,False,https://t.co/jJAuAw4uY2,en,May,Q2
"COVID-19 update for May 21, 2020. Check back daily for updates or visit",119,2020-05-21 23:23:56,Twitter for iPhone,134,31,fordnation,1263611514038206467,False,https://t.co/gMeZp5IKu5,en,May,Q2
"We know the COVID-19 vaccine can be found right here in Ontario. Our investment of $20M for the Rapid Research Fund will help our incredible researchers make life-saving advances in areas such as vaccine development, diagnostics and drug trials.",293,2020-05-21 18:34:55,Twitter for iPhone,330,47,fordnation,1263538781594038272,False,https://t.co/X2Uw5k2UEr,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-21 17:01:14,Twitter Media Studio,135,51,fordnation,1263515203959959554,False,https://t.co/txX8xYb56b,en,May,Q2
Many businesses across Ontario are reopening their doors this week. Thank you to @RetailCouncil for putting together an excellent resource to help businesses as they transition into this new work environment.,232,2020-05-21 15:56:53,Twitter for iPhone,71,19,fordnation,1263499011312533505,False,https://t.co/j5I1YlYPBO,en,May,Q2
We’ve created 90+ guidelines to help businesses provide a safe environment for their staff and customers. We will continue to work with business leaders in Ontario and adjust our guidelines to ensure health and safety for everyone.,281,2020-05-21 15:24:50,Twitter for iPhone,97,22,fordnation,1263490945833668609,False,https://t.co/iCdejoOSiy,en,May,Q2
"We’re taking action to ensure that Ontarians have safer, faster routes. Yesterday @C_Mulroney and I announced a historic project to widen the 401 in the Cambridge area. Construction is expected to begin this fall.",237,2020-05-21 14:40:08,Twitter for iPhone,158,26,fordnation,1263479694025949186,False,https://t.co/nCparrYexr,en,May,Q2
"Happy #OntarioFlagDay! 

Today we celebrate our success and innovation. We are home to the brightest minds and the hardest working people. I am so proud of the 14.5 million people who make this province the best place in the world to live.",263,2020-05-21 14:33:20,Twitter for iPhone,565,100,fordnation,1263477985115594752,False,https://t.co/MxBY9yKzij,en,May,Q2
"It’s critical we continue to work together to stop the spread of COVID19. Our best line of defence is keeping 2 metres apart. When staying apart is not possible, please use a non-medical mask or face covering. This virus can only spread as far as we allow it.",283,2020-05-21 12:53:24,Twitter for iPhone,861,183,fordnation,1263452833833259009,False,https://t.co/PIDdG7dYvK,en,May,Q2
"COVID-19 update for May 20, 2020. Check back daily for updates or visit",119,2020-05-21 00:16:03,Twitter for iPhone,144,51,fordnation,1263262244260982785,False,https://t.co/gMeZp5IKu5,en,May,Q2
This week Ontario’s businesses are starting to reopen. To keep everyone safe we need to continue to practice physical distancing and follow the guidelines recommended to us by the health professionals.,225,2020-05-20 22:02:07,Twitter for iPhone,319,45,fordnation,1263228537584189442,False,https://t.co/189Ldnwqps,en,May,Q2
Today marks a century of of radio in Canada 🇨🇦 My favourite memory of radio is listening to @MapleLeafs play on Hockey Night in Canada on @CBCNews in the car with my dad. #ThankYouRadio for keeping us informed and entertained for 100 years! 📻,242,2020-05-20 20:40:24,Twitter for iPhone,344,35,fordnation,1263207972941029378,False,,en,May,Q2
It’s that time of the week - #TakeOutWednesdayON! Local restaurants across this province would appreciate the opportunity to cook you and your family dinner tonight. Support local business by choosing to order in.,213,2020-05-20 20:19:57,Twitter for iPhone,787,79,fordnation,1263202826299289600,False,,en,May,Q2
"As we reopen the economy and public spaces, we need to keep working together to stop the spread of COVID-19. Our best defence is to stay 2 metres apart. When physical distancing isn’t possible, we recommend you wear a non-surgical mask or a face covering.",303,2020-05-20 18:57:15,Twitter for iPhone,322,120,fordnation,1263182011927232512,False,https://t.co/LrrDVJ7SNt,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-20 17:06:38,Twitter Media Studio,93,20,fordnation,1263154176223297538,False,https://t.co/8XBOgCCPAm,en,May,Q2
"We’re doing everything possible to support students, children and parents during this time. As we reopen the economy things like childcare and summer camps are top of mind but the safety of your children and loved ones will always be our top priority.",275,2020-05-20 15:19:16,Twitter for iPhone,317,31,fordnation,1263127154608558082,False,https://t.co/OufpNbUjhO,en,May,Q2
"Good news for the people of Cambridge and surrounding areas today! 

We’re widening the 401 between Hespeler Rd. and Townline Rd. This will mean reduced traffic and shorter commuting times. 

We’re getting Ontario moving!

@C_Mulroney",284,2020-05-20 14:00:20,Twitter for iPhone,305,42,fordnation,1263107292456718341,False,https://t.co/kpFC1B1i5F,en,May,Q2
The frontline workers at @THP_hospital are true heroes. We’re inspired by each of you everyday. Thank you for your dedication to keeping your communities safe.,183,2020-05-20 12:34:33,Twitter for iPhone,175,25,fordnation,1263085705439444993,False,https://t.co/JH1ZG1WG3K,en,May,Q2
"When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19.",191,2020-05-20 12:11:44,Twitter for iPhone,1073,110,fordnation,1263079964074704896,False,https://t.co/U7E0QhNrzw,en,May,Q2
"COVID-19 update for May 19, 2020. Check back daily for updates or visit",119,2020-05-20 00:28:51,Twitter for iPhone,207,52,fordnation,1262903076421349376,False,https://t.co/gMeZp5IKu5,en,May,Q2
"To keep kids safe this summer, we’ve made the difficult decision to close overnight camps. As long as our positive trends continue day camps will be allowed to open with strict safety measures.",217,2020-05-19 22:20:43,Twitter for iPhone,1070,133,fordnation,1262870831107112960,False,https://t.co/gAhm9FzrDw,en,May,Q2
The health of Ontario’s children is our top priority and we have made the decision to put their safety first. Schools will remain closed until the end of June. We have launched an updated #LearnAtHome portal and expanded summer learning opportunities.,299,2020-05-19 17:33:22,Twitter for iPhone,748,181,fordnation,1262798515186663424,False,https://t.co/HKoSuWE9zL,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-19 17:02:04,Twitter Media Studio,221,65,fordnation,1262790637939838977,False,https://t.co/y1rsPdS9LB,en,May,Q2
In recent weeks we have all made incredible sacrifices to prioritize health and safety. We recognize the importance of religious gatherings and we commend our faith leaders for their innovation in providing services while respecting public health guidelines.,282,2020-05-19 16:50:08,Twitter for iPhone,218,37,fordnation,1262787637439430662,False,https://t.co/D2PSxVACb1,en,May,Q2
"It’s been several weeks since we had to do the unthinkable and put business in Ontario on hold. Today, we begin Stage 1 of reopening. Learn more about what’s opening in our province.",206,2020-05-19 15:42:00,Twitter for iPhone,531,114,fordnation,1262770490034343938,False,https://t.co/AbdEzGoA2x,en,May,Q2
"On behalf of everyone in Ontario, I want to recognize the tireless dedication of our personal support workers. You are on the frontlines today and every day. From the bottom of my heart, thank you for always putting your communities before yourselves. #PSWDAY2020",287,2020-05-19 15:00:16,Twitter for iPhone,1180,154,fordnation,1262759988126027787,False,https://t.co/mHcoDrwm9w,en,May,Q2
"Today, with health and safety guidance from the province, many businesses will start reopening in Ontario. As you begin to shop in-store again, please continue to follow the health and safety measures in place, like wash your hands often and practice physical distancing.",295,2020-05-19 13:29:46,Twitter for iPhone,449,107,fordnation,1262737211470106625,False,https://t.co/7xIzTuvvUt,en,May,Q2
Friday I had a phone call with some of Ontario’s food supply operators. These folks have been working around the clock to keep our shelves stocked. We know potential shortages are top of mind and we’re do everything we can to keep the supply chain strong.,279,2020-05-18 15:11:10,Twitter for iPhone,1054,108,fordnation,1262400341431246849,False,https://t.co/IynlOVXd98,en,May,Q2
"The loss of any member of the RCAF is a national tragedy. Ontario sends its deepest condolences to the family, friends and @RCAF_ARC teammates of Captain Jennifer Casey. Our thoughts are also with Captain MacDougall as he recovers from his injuries.",273,2020-05-18 02:24:30,Twitter for iPhone,2264,262,fordnation,1262207403258531840,False,https://t.co/UsAEHBjIQk,en,May,Q2
"As we gradually reopen the province, it’s never been more important to take everyday actions to reduce exposure and protect people’s health. Physical distancing, frequent hand washing and cleaning devices will continue to be crucial in Ontario’s fight against #COVID19.",293,2020-05-16 19:38:00,Twitter for iPhone,851,224,fordnation,1261742715873693698,False,https://t.co/6QzlXBPbyK,en,May,Q2
To every single person in this province who is keeping our supply chains strong: thank you. Your hard work is making sure families are fed and our healthcare workers are sustained. You’ve been champions through #COVID19.,244,2020-05-16 16:21:31,Twitter for iPhone,887,98,fordnation,1261693269165125632,False,https://t.co/RUhamirTUF,en,May,Q2
"Happy Victoria Day long weekend Ontario! I hope everyone has a healthy and safe weekend. Remember, the best line of defence is using common sense - please stay 2m apart.",193,2020-05-16 14:34:12,Twitter for iPhone,1225,139,fordnation,1261666262960218120,False,https://t.co/DoeH1BbfDk,en,May,Q2
"Hey @PremierScottMoe... when the season starts back up again, my Leafs are coming for your Oilers. #leafsnation",135,2020-05-15 22:44:57,Twitter for iPhone,3547,333,fordnation,1261427377650847744,False,https://t.co/ExfGDNv2AZ,en,May,Q2
Thank you to our consumer goods and agri-food sectors for keeping our shelves stocked with the essential supplies we all rely on. Our supply chains remain strong and if we buy only what we need and we stay considerate of one another there will be more than enough to go around.,301,2020-05-15 17:23:23,Twitter for iPhone,482,69,fordnation,1261346453554892801,False,https://t.co/NxIJY86QEQ,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-15 17:02:10,Twitter Media Studio,203,40,fordnation,1261341112175902721,False,https://t.co/vNksfGohhW,en,May,Q2
Today @PrabSarkaria @erniehardeman and I spoke with some of Ontario’s consumer goods and food supply chain companies. They’ve worked tirelessly to keep our shelves stocked and our supply chains strong. These hardworking people have our backs and I want them to know we have theirs,304,2020-05-15 15:28:17,Twitter for iPhone,255,38,fordnation,1261317485158072320,False,https://t.co/l5zFyT7PyF,en,May,Q2
Tune in to @cool100fm today at 11:30am as I catch up with Wiggy and McKay during a special broadcast for #NationalNursingWeek. Have you thanked a nurse yet this week?,166,2020-05-15 14:32:18,Twitter for iPhone,149,19,fordnation,1261303396038041603,False,,en,May,Q2
This long weekend try making my famous cheesecake! I’ve been making this recipe for years and it always brings back good family memories. Show us your #OntarioSpirit and share your baking videos! #cheesecake #washyourhands,246,2020-05-15 13:02:02,Twitter for iPhone,6822,1020,fordnation,1261280680920723456,False,https://t.co/sfA9K4epki,en,May,Q2
"COVID-19 update for May 14, 2020. Check back daily for updates or visit",119,2020-05-14 23:31:34,Twitter for iPhone,200,52,fordnation,1261076719240392707,False,https://t.co/gMeZp5IKu5,en,May,Q2
Do you know what one of the most popular ways to manage stress is? Baking! Stay tuned for some long-weekend inspiration...#cheesecake,157,2020-05-14 23:00:26,Twitter for iPhone,9716,1243,fordnation,1261068884918120448,False,https://t.co/IZyGjnUB68,en,May,Q2
"We know that Ontarians are eager to get outside this long weekend. We are opening marinas and golf courses for Victoria Day long weekend on Saturday, May 16. Enjoy yourselves but be safe and wash your hands often.",237,2020-05-14 20:28:00,Twitter for iPhone,830,117,fordnation,1261030524669308944,False,https://t.co/i6S2PG53Eh,en,May,Q2
"The safety of Ontarians comes first. We are opening household services and services for pets by appointment, with limited capacity and patrons wearing masks starting May 19. Only businesses that are ready to open, should open.",250,2020-05-14 19:40:09,Twitter for iPhone,311,67,fordnation,1261018482260541440,False,https://t.co/IbtJsEnVaQ,en,May,Q2
"Today, we released more details of our framework to reopen Ontario. We’re preparing employers, workers and families with the information they need to reopen for Stage 1 on Tuesday, May 19.",236,2020-05-14 19:19:15,Twitter for iPhone,265,88,fordnation,1261013223731593216,False,https://t.co/RVaPF8tVeG,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-14 17:31:31,Twitter Media Studio,248,77,fordnation,1260986110530015238,False,https://t.co/HnRR9XoR1Y,en,May,Q2
Today is Children and Youth in Care Day. Protecting the well-being of our youth in care is one of our top priorities. Our vision for Ontario is one where every child has the supports they need to thrive and succeed. #Care4Care #Here2HelpON @our_children,301,2020-05-14 16:22:15,Twitter for iPhone,238,49,fordnation,1260968679879163905,False,https://t.co/7SYZtdy6pZ,en,May,Q2
Tune in at 1pm when we will give guidance on Stage 1 of Reopening Ontario.,98,2020-05-14 14:41:43,Twitter for iPhone,874,198,fordnation,1260943379657109515,False,https://t.co/7rrvjd3D6t,en,May,Q2
"Since the beginning of #COVID19, we have had an overwhelming response from people who want to help. Today, we put a call out to education workers not currently involved with at-home learning to help support our most vulnerable. We’ve already had a great response - thank you!",299,2020-05-14 00:38:52,Twitter for iPhone,524,56,fordnation,1260731269090103297,False,https://t.co/15YDdaw6Nz,en,May,Q2
"COVID-19 update for May 13, 2020. Check back daily for updates or visit",119,2020-05-13 23:22:44,Twitter for iPhone,107,29,fordnation,1260712109236793344,False,https://t.co/gMeZp5IKu5,en,May,Q2
Our government has zero tolerance for violence against women and human trafficking. We are working with frontline service providers to support victims and survivors of gender-based violence and human trafficking.,236,2020-05-13 20:39:53,Twitter for iPhone,329,67,fordnation,1260671128579817480,False,https://t.co/z3EYeOKHwm,en,May,Q2
It’s #TakeoutWednesdayON! Let’s support our favourite local eateries by ditching the dishes and ordering in. Which local restaurant will you order from tonight?,184,2020-05-13 18:36:51,Twitter for iPhone,284,40,fordnation,1260640166269595649,False,https://t.co/g1HKoCDZtj,en,May,Q2
Throughout #COVID19 I have been inspired by the number of people who have stepped up to support our most vulnerable. Today @Sflecce and I highlighted opportunities for education workers to help with staffing needs in critical areas. Learn more:,292,2020-05-13 17:25:38,Twitter for iPhone,106,25,fordnation,1260622241043222528,False,https://t.co/7vOoU6wcFq,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-13 17:08:14,Twitter Media Studio,192,47,fordnation,1260617862722605056,False,https://t.co/yD6cDasuPr,en,May,Q2
"If you’re in Brampton and Mississauga, join my colleague @NatKusendova in keeping an eye out for Ride to Recognize First Responders. The Sikh Motorcycle Club of Ontario will be making the rounds to give a shout out to our heroic frontline workers. Thank you !",259,2020-05-13 14:45:20,Twitter for iPhone,287,35,fordnation,1260581903301779456,False,,en,May,Q2
"COVID-19 update for May 12, 2020. Check back daily for updates or visit",119,2020-05-13 00:39:30,Twitter for iPhone,177,51,fordnation,1260369039647531014,False,https://t.co/gMeZp5IKu5,en,May,Q2
Making sure we have the right environment for businesses to reopen is key to our success. Everyday we’re speaking with businesses and organizations about how we can remove barriers and create health and safety guidelines that will support reopening while keeping Ontarians safe.,302,2020-05-13 00:26:44,Twitter for iPhone,311,35,fordnation,1260365828249321472,False,https://t.co/USEPDqQ9nf,en,May,Q2
Stay tuned... #cheesecake,49,2020-05-13 00:12:33,Twitter for iPhone,8970,687,fordnation,1260362256547799041,False,https://t.co/LBfMm7C0S3,en,May,Q2
Thank you to @NPAOntario and their members for their dedication all year round. You’re invaluable to our healthcare system. This #NationalNursingWeek we send you extra thanks for your hard work.,218,2020-05-12 22:30:41,Twitter for iPhone,188,21,fordnation,1260336623163760641,False,https://t.co/BZZRDdIriQ,en,May,Q2
"Thank you @we_rpn for being heroes not just during a crisis, but all the time. This #NationalNursingWeek we applaud you for your service in keeping Ontario healthy and safe.",197,2020-05-12 19:44:58,Twitter for iPhone,213,41,fordnation,1260294918813224961,False,https://t.co/uOD5FemKZM,en,May,Q2
Our focus right now is reopening the economy in the safest way possible. We have made significant progress but still have long to go. We are making steady progress and on Thursday we look forward to sharing more good news about getting people back to work.,304,2020-05-12 19:31:01,Twitter for iPhone,459,52,fordnation,1260291408830910465,False,https://t.co/UDtiYOifmU,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-12 17:02:10,Twitter Media Studio,202,48,fordnation,1260253948755263495,False,https://t.co/c4chn52NXW,en,May,Q2
"Thank you to @Rogers for launching the #HeartandSmiles campaign to support our frontline heroes. By purchasing a mask or a t-shirt you can help support these workers with more medical supplies, mental health supports and funding towards a vaccine. We are #StrongerTogether.",297,2020-05-12 15:11:20,Twitter for iPhone,139,50,fordnation,1260226058005221382,False,https://t.co/z6nEzPKppZ,en,May,Q2
A big thank you for @ontarionurses for your dedication to serving our communities. Nurses are the backbone of our healthcare system. Join me in thanking a nurse this #NationalNursingWeek!,211,2020-05-12 14:18:03,Twitter for iPhone,408,60,fordnation,1260212645778595840,False,https://t.co/ZHlJ3gjTqE,en,May,Q2
"Since COVID-19, we’ve all made sacrifices and that includes our students. Here in Ontario we’re home to some of the brightest and their success deserves to be celebrated! So when it’s safe, let’s reschedule those once-in-a-lifetime events and give these kids something to remember",304,2020-05-12 13:41:52,Twitter for iPhone,643,55,fordnation,1260203541572042753,False,https://t.co/4zOP6dqfFW,en,May,Q2
"It’s #NationalNursingWeek and I want to thank every member of the @RNAO for doing exceptional work, now during the time of COVID-19, and every single day. For all that you do, on behalf of all Ontarians, thank you!",238,2020-05-12 13:16:31,Twitter for iPhone,269,50,fordnation,1260197163621105664,False,https://t.co/UXcVm4HzsQ,en,May,Q2
"COVID-19 update for May 11, 2020. Check back daily for updates or visit",119,2020-05-12 00:09:50,Twitter for iPhone,160,50,fordnation,1259999186579308544,False,https://t.co/gMeZp5IKu5,en,May,Q2
"We’ve started to reopen things safely, with strict public health measures in place. We have a long road ahead of us, but thanks to our collective efforts we’ve come a long way.",200,2020-05-11 22:50:36,Twitter for iPhone,962,115,fordnation,1259979248502276096,False,https://t.co/4WenFHZRet,en,May,Q2
"Nurses- you’re the backbone of Ontario’s healthcare system. Thank you for everything you do each and every day, not just when there’s a pandemic. Please join me in echoing a huge thank you for our nurses this #NationalNursingWeek.",254,2020-05-11 21:36:36,Twitter for iPhone,885,142,fordnation,1259960622604787718,False,https://t.co/oE8e8C0NMy,en,May,Q2
"I want to give a special #NationalNursingWeek shout out to our all-star caucus member @natkusendova who has returned to the frontlines to help her fellow nurses. This week and every week I am proud to be your colleague, and I thank you for everything that you do.",287,2020-05-11 18:24:42,Twitter for iPhone,163,21,fordnation,1259912329665425409,False,https://t.co/MPW0cXFyle,en,May,Q2
"Starting today, Ontarians have more options to support local businesses. For stores with a street entrance, you can order and pay ahead or pick up curbside. We are getting more people back to work as quickly and safely as possible.",279,2020-05-11 17:36:19,Twitter for iPhone,366,71,fordnation,1259900153374408704,False,https://t.co/78vZ9dwMsy,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-11 17:01:33,Twitter Media Studio,210,51,fordnation,1259891405415202817,False,https://t.co/KxPbcMITFo,en,May,Q2
"This week is #NationalNursingWeek (May 11 to 17). Thank you to the RNs, RPNs, NPs &amp; nursing students who provide quality care for their patients every day, especially during #COVID19ON. We appreciate you!  #IND2020 #Nurses2020",277,2020-05-11 15:59:44,Twitter for iPhone,335,57,fordnation,1259875848347418626,False,https://t.co/gpKBUrKGE8,en,May,Q2
"Today @MacLeodLisa and I spoke with leaders in the heritage, sport, tourism, and cultural sectors. I want to thank all of them for their dedication to their sector and for working hand in hand as we look for solutions past #COVID19.",256,2020-05-11 15:47:20,Twitter for iPhone,174,20,fordnation,1259872726954790912,False,https://t.co/QslQmU6FLv,en,May,Q2
"It’s #PoliceWeekON - a week where we recognize the great dedication of our police officers. Through these unprecedented times, and always, our men and women in uniform put their lives on the line so that we remain safe. Thank you for everything that you do. #PoliceWeek2020",297,2020-05-11 13:37:52,Twitter for iPhone,914,138,fordnation,1259840146171670528,False,https://t.co/vAmadVCQiD,en,May,Q2
"It’s #NationalNursingWeek in Canada. This week, we highlight the heroic lift of nurses in communities across Ontario and across the country, every single day. Please join me in giving a very special thanks to all nurses here in Ontario.",260,2020-05-11 12:32:19,Twitter for iPhone,654,123,fordnation,1259823652226416641,False,https://t.co/a225r5EmlL,en,May,Q2
"Wishing a very happy Mother’s Day to all the amazing mothers out there! I hope that your kids are spoiling you today. Mothers are the pillars of our families and are absolute superwomen, thank you for everything you do.",243,2020-05-10 13:50:44,Twitter for iPhone,3595,291,fordnation,1259480997160198145,False,https://t.co/YJKmiVvm54,en,May,Q2
"COVID-19 update for May 9, 2020. Check back daily for updates or visit",118,2020-05-10 01:38:45,Twitter for iPhone,381,88,fordnation,1259296786344300544,False,https://t.co/gMeZp5IKu5,en,May,Q2
"Biking, walking or hiking, no matter what you and your family like to do,  @OntarioParks and conservation reserves are starting to reopen. Keeping health and safety top of mind at least 500 parks will open for day use again this Monday. Learn more:",296,2020-05-09 17:15:56,Twitter for iPhone,654,141,fordnation,1259170249112510464,False,https://t.co/7RS4H1rELb,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-09 17:01:15,Twitter Media Studio,394,76,fordnation,1259166555490922496,False,https://t.co/cu9gD0096I,en,May,Q2
"Building on our action to prevent child care centres from charging parents fees during the pandemic, today @sflecce announced we are now protecting childcare spaces so when its time to return to work these spots remain available to families.",289,2020-05-09 15:59:07,Twitter for iPhone,150,24,fordnation,1259150917317861376,False,https://t.co/U3xyI3IFOo,en,May,Q2
"Unfortunately due to weather we understand the fly over was cancelled, and we look forward to welcoming them back again.",120,2020-05-09 15:20:13,Twitter for iPhone,324,23,fordnation,1259141127225081856,False,,en,May,Q2
"The great efforts of the people of Ontario are the reason that we’re seeing some good news. If we keep working together, our economy will come back stronger than ever.",191,2020-05-09 12:12:50,Twitter for iPhone,2039,224,fordnation,1259093972770852864,False,https://t.co/x1o0ucDlRm,en,May,Q2
"Keep your eyes open Ontario! The Canadian Forces’ Operation Inspiration will be making its way through Eastern into Southwestern Ontario today, as a way to say “Thank You” to everyone across this province doing their part in the fight against Covid-19. We are #StrongerTogether.",302,2020-05-09 12:02:58,Twitter for iPhone,633,117,fordnation,1259091489621237765,False,https://t.co/veldwsjdLO,en,May,Q2
"More than 75 years ago 1 million Canadians answered the call to serve their country, 45,000 paid the ultimate sacrifice. During WWII our soldiers made themselves known for their courage and bravery. Today, and every day, we honour all people who have served our great country.",300,2020-05-09 00:01:25,Twitter for iPhone,908,133,fordnation,1258909905739747334,False,https://t.co/GVAWH5sE93,en,May,Q2
"COVID-19 update for May 8, 2020. Check back daily for updates or visit",118,2020-05-08 23:45:27,Twitter for iPhone,95,23,fordnation,1258905885637840897,False,https://t.co/gMeZp5IKu5,en,May,Q2
"We’ve been laying the groundwork to reopen the economy. So far we’ve: 
✅Created a jobs and recovery task force 
✅Called upon our manufacturing partners to produce PPE 
✅Provided $17 billion in relief to businesses 
✅Created over 60 workplace safety guidelines",283,2020-05-08 21:01:49,Twitter for iPhone,503,66,fordnation,1258864705629753344,False,https://t.co/Wg2oON4iYK,en,May,Q2
"As we move forward in reopening the province, we’ve developed a framework so that businesses have guidelines to best protect their staff and customers from #COVID19. We’re opening up as quickly as we can while ensuring the health and safety for Ontarians.",279,2020-05-08 18:05:05,Twitter for iPhone,341,59,fordnation,1258820230425595905,False,https://t.co/OOvmc5lauz,en,May,Q2
Premier Ford Provides a COVID-19 Update,63,2020-05-08 17:01:06,Twitter Media Studio,118,40,fordnation,1258804128458911744,False,https://t.co/RfqG8v7UQ1,en,May,Q2
