Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"The Supreme Court’s decision allowing the President to fire the Director of the Consumer Financial Protection Bureau ignores the will of Congress. However, its affirmation of the constitutionality of the CFPB and its essential mission is a victory for consumers nationwide.",273,2020-06-29 20:30:06,Twitter Web App,9206,2305,speakerpelosi,1277700895447420928,False,,en,June,Q2
Read my full statement here:,52,2020-06-29 17:53:25,Twitter Web App,1322,294,speakerpelosi,1277661465483321345,False,https://t.co/xGrhpw1LwL,en,June,Q2
"The Supreme Court’s ruling in June Medical Services v. Russo is a victory for women’s health &amp; freedoms. Louisiana’s draconian abortion ban was a clear violation of the Constitution, specifically designed dismantle their right to make their own health &amp; family decisions.",279,2020-06-29 17:53:25,Twitter Web App,11503,2302,speakerpelosi,1277661464547995650,False,,en,June,Q2
"For 45 days, the Senate has refused to act on the House-passed #HeroesAct. As states across the country confront surging cases of COVID-19, Leader McConnell must enter into bipartisan, bicameral negotiations on next steps. Read my letter with @SenSchumer:",279,2020-06-29 13:42:19,Twitter Web App,7805,2965,speakerpelosi,1277598270844526596,False,https://t.co/cDnGvZywmv,en,June,Q2
"As the San Francisco community marks 50 years of #Pride, we celebrate the progress we have achieved against bigotry &amp; discrimination – and recommit ourselves to the fight for full equality for all LGBTQ people.",238,2020-06-29 02:38:53,Twitter Media Studio,9112,1633,speakerpelosi,1277431315105710081,False,https://t.co/xakeiktFyV,en,June,Q2
"The shocking reports about Russia’s bounty on American troops is as bad as it gets – and still, President Trump refuses to confront Putin. #ThisWeek",172,2020-06-28 18:20:58,Twitter Media Studio,18767,6635,speakerpelosi,1277306010173087745,False,https://t.co/oeT0RgruOL,en,June,Q2
It is time for the Trump Administration to take the threat posed by the coronavirus seriously. #ThisWeek,128,2020-06-28 16:01:46,Twitter Media Studio,10117,2507,speakerpelosi,1277270977366327298,False,https://t.co/7fuAilrbl9,en,June,Q2
".@RepSeanMaloney’s message to us all is clear &amp; simple: #PrideMonth may be different this year, but its fundamental promise has never been more important.",182,2020-06-26 22:25:06,Twitter Media Studio,2285,519,speakerpelosi,1276642671604281345,False,https://t.co/GcCSatS7Q6,en,June,Q2
"Five years after the Supreme Court declared that marriage is a right of all people, regardless of who you are or whom you love, the love and commitment of countless LGBTQ couples &amp; families enriches our communities and our country. #LoveIsLove",295,2020-06-26 20:37:02,Twitter Web App,4706,827,speakerpelosi,1276615475376652288,False,https://t.co/K7RP4tWCGm,en,June,Q2
"Such a touching way to mark #Pride2020!
 
I’m proud of the legacy &amp; memory of Phyllis Lyon &amp; Del Martin. They inspired all of us who counted them as friends, &amp; their work for equality benefited countless LGBTQ Americans.
 
@RepMarkTakano, have you taken the #HousePrideChallenge?",339,2020-06-26 17:39:20,Twitter for iPhone,1116,198,speakerpelosi,1276570756944728064,False,https://t.co/SeaNcsqIhS,en,June,Q2
"Last night, the House took decisive action to secure justice for Black Americans killed by police brutality, passing the George Floyd #JusticeInPolicing Act. Tune in as I discuss this &amp; more with reporters at the U.S. Capitol.",254,2020-06-26 14:52:41,Twitter Media Studio,4424,1226,speakerpelosi,1276528817667014657,False,https://t.co/USH0XXEDdE,en,June,Q2
"I will be speaking with reporters live from the U.S. Capitol at 10:45 am ET.

Watch here:",113,2020-06-26 14:00:19,Twitter Web App,2878,563,speakerpelosi,1276515640950562817,False,https://t.co/zU3Pjl0oUv,en,June,Q2
"As America faces this public health crisis, it is crucial that the Senate take action on House-passed legislation to #RenewTheVRA and ensure all Americans are able to cast their ballot this November.",223,2020-06-26 13:08:55,Twitter Media Studio,3842,1112,speakerpelosi,1276502702101540865,False,https://t.co/rAHIopCB0G,en,June,Q2
"In the dead of night, the Trump Administration has once again asked the Supreme Court to rip away the protections and benefits of the Affordable Care Act in the middle of the coronavirus crisis. #ProtectOurCare",234,2020-06-26 03:17:55,Twitter Web App,26307,12372,speakerpelosi,1276353973822382082,False,https://t.co/IB0oglIMDV,en,June,Q2
"Today should have been Tamir Rice's 18th birthday. With tonight's passage of the George Floyd #JusticeInPolicing Act, the House has taken a historic step toward securing justice for Tamir &amp; all Black Americans killed by police brutality. #GeorgeFloydLaw",281,2020-06-26 02:52:41,Twitter Web App,4417,1158,speakerpelosi,1276347621548982272,False,https://t.co/iN1qdswX3f,en,June,Q2
"This evening, the House rejected the Senate’s toothless proposal – and passed the George Floyd #JusticeInPolicing Act on a bipartisan vote. It’s time for the Senate to sit down and come to an agreement on legislation they can pass. #inners",263,2020-06-26 02:47:56,Twitter Media Studio,7204,1824,speakerpelosi,1276346428827275264,False,https://t.co/xS7nnOWZPx,en,June,Q2
"Thank you to @janschakowsky, @RepTedDeutch, @RepSchneider &amp; @RepDavidEPrice for organizing our colleagues to send this important message.",165,2020-06-25 21:21:03,Twitter Web App,1582,427,speakerpelosi,1276264167247433728,False,https://t.co/4OykwIRJzV,en,June,Q2
"Americans nationwide are calling for swift, bold action to secure justice for Black Americans killed by police brutality. Today, the House will take the historic step of passing the George Floyd #JusticeInPolicing Act.",242,2020-06-25 14:06:15,Twitter Media Studio,10471,2956,speakerpelosi,1276154745628090372,False,https://t.co/2QGxNF81MU,en,June,Q2
"House Democrats will speak live from the U.S. Capitol at 10 am ET ahead of today’s historic vote on the George Floyd #JusticeInPolicing Act.

Tune in here:",179,2020-06-25 12:44:15,Twitter Web App,4397,1088,speakerpelosi,1276134109656633345,False,https://t.co/rFd2fqW3Qv,en,June,Q2
Millions of Americans are calling for swift action to secure justice for all who have lost their lives to police brutality. Congress can deliver it by sending the George Floyd #JusticeInPolicing Act to the President.,240,2020-06-24 19:09:12,Twitter Web App,10525,3038,speakerpelosi,1275868597726969857,False,https://t.co/gYpniQVVqO,en,June,Q2
Disappointing that Senate GOP has ignored the voices of hundreds of thousands peacefully calling out for justice. Their proposal mimics the words of real reform but takes no action &amp; makes no difference. It is unworthy of support. Congress must pass the #JusticeInPolicing Act.,281,2020-06-24 14:09:36,Twitter Web App,25230,6397,speakerpelosi,1275793200024899586,False,,en,June,Q2
"Now more than ever, Congress must take action to #LowerCostsForCare for Americans nationwide. Tune in as Democrats take a key step #ForThePeople as we introduce the Patient Protection &amp; Affordable Care Enhancement Act.",246,2020-06-24 14:07:11,Twitter Media Studio,3385,1110,speakerpelosi,1275792591494275072,False,https://t.co/cWMLcJbMQj,en,June,Q2
President Trump’s admission that he is looking the other way and enabling China’s brutal repression of the Uyghur people and other Muslim minorities in order to ink a trade deal is appalling.,215,2020-06-22 16:27:00,Sprout Social,20714,6267,speakerpelosi,1275103001880006656,False,https://t.co/HG75qYPf6E,en,June,Q2
Senator McConnell must stop obstructing the #HeroesAct and the life-saving testing resources it provides. #FamiliesFirst,120,2020-06-21 16:55:00,Twitter Web App,9977,2330,speakerpelosi,1274747660294131712,False,,en,June,Q2
"Testing, tracing, treatment &amp; social distancing are the only tools we have to stop the spread of the coronavirus. The President’s efforts to slow down testing to hide the true extent of the virus means more Americans will lose their lives.",268,2020-06-21 16:55:00,Twitter Web App,17592,5403,speakerpelosi,1274747659346153472,False,https://t.co/rMoe3Rg48M,en,June,Q2
Wishing you all a Happy #FathersDay! May you all find time to celebrate with your family &amp; loved ones.,130,2020-06-21 14:51:49,Twitter Web App,5667,683,speakerpelosi,1274716658263875585,False,https://t.co/vBuWpiOxB5,en,June,Q2
"Congressional oversight of the Executive Branch is needed to protect the integrity of our legal system, which is under serious threat from this White House.",156,2020-06-20 22:54:33,Twitter Web App,10174,2235,speakerpelosi,1274475757490692097,False,,en,June,Q2
The President and his cronies have chosen to protect Trump’s personal &amp; political interests over those of the American people by interfering in numerous criminal investigations involving the President &amp; his associates.,250,2020-06-20 22:54:33,Twitter Web App,19708,6681,speakerpelosi,1274475756542988288,False,https://t.co/zuWcYtSrDg,en,June,Q2
The urgent message of @RevDrBarber &amp; the #PoorPeoplesCampaign is clear &amp; undeniable. Thank you for raising your voices to lift up the stories of the 140 million poor &amp; low-income Americans. @HouseDemocrats hear you &amp; stand with you. The times have found us. @UniteThePoor,287,2020-06-20 18:15:56,Twitter Web App,7374,1995,speakerpelosi,1274405640862142465,False,,en,June,Q2
"Today, the House filed an amicus brief in federal court opposing the Trump Admin’s failure to reopen Affordable Care Act enrollment to ensure workers have access to life-saving coverage.

Read the brief here:",232,2020-06-19 23:52:22,Twitter Web App,5547,1697,speakerpelosi,1274127919137374208,False,https://t.co/lCgon65Stf,en,June,Q2
"America is enriched by the moral example of @RevDrBarber &amp; Rev. Dr. @liztheo as they guide the #PoorPeoplesCampaign. To you both, thank you. Your message inspires us all to turn our hope for a brighter, more just future into action.",236,2020-06-19 23:49:39,Twitter Web App,2568,541,speakerpelosi,1274127236417966082,False,,en,June,Q2
"We have a moral duty to oppose injustice wherever it appears. In honor of #Juneteenth, the portraits of four previous Speakers who served in the Confederacy were removed from display in the U.S. Capitol. There is no room in these halls for honoring men who embody racism &amp; hatred.",308,2020-06-19 19:44:54,Twitter Media Studio,13021,3140,speakerpelosi,1274065639368425472,False,https://t.co/aTPa89mOAe,en,June,Q2
"During this time of national anguish, this #Juneteenth must be a day of reflection that moves our nation to finally confront and combat its long &amp; shameful history of systemic racial injustice targeted at communities of color.",254,2020-06-19 14:08:29,Twitter Web App,2208,437,speakerpelosi,1273980981029019649,False,https://t.co/ntSTxLysux,en,June,Q2
"#Juneteenth stands as a beautiful celebration of freedom for African Americans. 155 years after the start of this proud tradition, it carries even greater weight, as people nationwide unite to demand justice for Black Americans killed by racial injustice &amp; police brutality.",302,2020-06-19 14:08:29,Twitter Web App,9985,2312,speakerpelosi,1273980979204567046,False,https://t.co/9APhweKoDi,en,June,Q2
The American people have entrusted the Congress with leading our nation. Let us lead by example by removing these images from display in the People’s House.,180,2020-06-18 22:43:46,Twitter Web App,3592,560,speakerpelosi,1273748268464439296,False,https://t.co/1tNM5F2BYk,en,June,Q2
The portraits of these men are symbols that set back our nation’s work to confront and combat bigotry.,126,2020-06-18 22:43:46,Twitter Web App,3384,541,speakerpelosi,1273748266161709059,False,https://t.co/vr1Vf6sDOR,en,June,Q2
The halls of Congress are the very heart of our democracy. Allowing men who embody the grotesque racism of the Confederacy to be honored within them is unacceptable.,189,2020-06-18 22:43:45,Twitter Web App,1870,400,speakerpelosi,1273748263804579840,False,https://t.co/ABQtkxKIzN,en,June,Q2
"Ahead of tomorrow’s #Juneteenth observances, the portraits of four previous Speakers who served in the Confederacy have been removed from the walls of the U.S. Capitol under the supervision of House Clerk Cheryl Johnson.",244,2020-06-18 22:43:45,Twitter Web App,15204,3183,speakerpelosi,1273748261455757312,False,https://t.co/8GpnHLVs9X,en,June,Q2
"Our Dreamers need and deserve real, permanent action. It’s time for the Senate finally secure progress by passing H.R. 6, the American Dream &amp; Promise Act.",183,2020-06-18 20:47:39,Twitter Web App,4904,965,speakerpelosi,1273719043783090177,False,https://t.co/zT1mQ1kBvA,en,June,Q2
"The Supreme Court’s rejection of President Trump’s illegal, immoral attacks on young immigrants is a victory for American values. #Dreamers make America more American.",167,2020-06-18 20:47:39,Twitter Web App,74509,10967,speakerpelosi,1273719043036454921,False,,en,June,Q2
It’s time for bold action to rebuild America’s infrastructure. #MovingForward,101,2020-06-18 17:01:10,Twitter Media Studio,2851,716,speakerpelosi,1273662049051082752,False,https://t.co/4m3Bt3HZRL,en,June,Q2
"Today, @HouseDemocrats are unveiling the #MovingForward Act: bold legislation to rebuild America’s infrastructure.

Tune in at 1 pm:",156,2020-06-18 16:48:02,Twitter Web App,2087,441,speakerpelosi,1273658744942088192,False,https://t.co/MoOTAIYG7g,en,June,Q2
Tune in as I speak with reporters live at the U.S. Capitol in the wake of the Supreme Court’s ruling on DACA. #Dreamers,143,2020-06-18 14:57:36,Twitter Media Studio,3377,855,speakerpelosi,1273630951524925440,False,https://t.co/OpvyM1bcue,en,June,Q2
I will be speaking with reporters live at the U.S. Capitol at 10:45 am ET. Tune in here:,112,2020-06-18 14:21:30,Twitter Web App,3963,691,speakerpelosi,1273621867987951616,False,https://t.co/doGqs78xFL,en,June,Q2
"March 17: 100 known COVID-19 deaths in the United States.

June 17: More than 117,000 deaths in the United States.
 
The Vice President thinks the Trump Admin’s response is “a cause for celebration.”
 
I couldn’t disagree more. #CNNNewsroom",264,2020-06-18 00:43:39,Twitter Media Studio,6661,1956,speakerpelosi,1273416050126786562,False,https://t.co/i9AF5Yq89X,en,June,Q2
"American women are bearing the brunt of the twin health &amp; economic crises caused by the COVID-19 pandemic.

Grateful to @HouseDemWomen for calling on Leader McConnell &amp; the GOP Senate to pass the #HeroesAct immediately. #FamiliesFirst
 
Read their letter:",311,2020-06-17 23:12:17,Twitter Web App,1731,507,speakerpelosi,1273393053701746697,False,https://t.co/MvQICtYXFy,en,June,Q2
"President Trump &amp; Leader McConnell have offered Americans weak, toothless proposals that fail to deliver #JusticeInPolicing.
 
We don’t need window dressings, we need real change. #CNNNewsroom",220,2020-06-17 23:10:14,Twitter Media Studio,5069,1358,speakerpelosi,1273392540268584962,False,https://t.co/YC3I8AJXwu,en,June,Q2
"American workers are paying the price for Leader McConnell’s efforts to slow-walk our response to COVID-19. Truly inspiring to witness today’s caravan of workers in Washington, driving together to demand that the #SenateActNow to pass the #HeroesAct. #WorkersFirst",288,2020-06-17 17:44:33,Twitter Web App,11904,3260,speakerpelosi,1273310578124128258,False,https://t.co/W4I4w5wxxZ,en,June,Q2
"Grateful to @RepKarenBass &amp; @TheBlackCaucus for their leadership on fighting police brutality &amp; racial injustice. Their expertise &amp; experiences form the foundation of the #JusticeInPolicing Act. Together, we will secure the change &amp; justice Americans are demanding.",305,2020-06-17 14:16:41,Twitter Web App,3490,1131,speakerpelosi,1273258266852765700,False,https://t.co/qM6U4Pg3WL,en,June,Q2
President Trump claimed he was offering a real solution to police brutality. The #FakeReform he offered instead fell far short. #DeadlineWH,163,2020-06-17 01:18:39,Twitter Media Studio,13027,3551,speakerpelosi,1273062467833401345,False,https://t.co/lYmcEBtGfj,en,June,Q2
The #JusticeInPolicing Act represents a giant step forward in the fight against police brutality. This about saving lives — Leader McConnell’s opposition makes it clear how committed he is to living up to “Grim Reaper” moniker he has given himself. #DeadlineWH,284,2020-06-17 00:04:11,Twitter Media Studio,5391,1828,speakerpelosi,1273043727234326528,False,https://t.co/uDqfzgNe6O,en,June,Q2
"For too long, residents of Washington, DC, have been denied their right to fully participate in our democracy — an injustice put on full display two weeks ago at Lafayette Square.

Next week, the House will vote on historic #DCStatehood legislation championed by @EleanorNorton.",302,2020-06-16 19:29:43,Twitter for iPhone,5997,1489,speakerpelosi,1272974657700978688,False,https://t.co/O1GmV3rVMz,en,June,Q2
The President’s Executive Order falls seriously short of what is required to combat the epidemic of racial injustice &amp; police brutality that is murdering Black Americans. We must insist on the bold change found in the George Floyd #JusticeInPolicing Act.,282,2020-06-16 18:50:13,Sprout Social,12797,3960,speakerpelosi,1272964716663574531,False,https://t.co/tjNVJCiU3u,en,June,Q2
"Last year, House Democrats renewed our commitment to progress by introducing and passing the American Dream &amp; Promise Act, which would provide more than 2 million Dreamers a shot at the American Dream. It’s time for Senate Republicans to stop stonewalling &amp; stand with Dreamers.",286,2020-06-16 01:58:03,Twitter Web App,4693,850,speakerpelosi,1272709994643894272,False,,en,June,Q2
"Eight years after DACA began, it continues to give #Dreamers the peace-of-mind to fully participate in their communities. Democrats will never stop fighting to ensure DACA recipients are protected from the Trump Admin’s shameful attacks.",237,2020-06-16 01:58:02,Twitter Web App,16433,3277,speakerpelosi,1272709993654034432,False,,en,June,Q2
The Supreme Court’s ruling today secures critical protections for LGBTQ Americans across the country – but it’s far from the end. Leader McConnell and Senate Republicans must stop holding up the #EqualityAct and finally vote for progress. #SitRoom,271,2020-06-16 01:09:22,Twitter Media Studio,5454,1139,speakerpelosi,1272697746047336449,False,https://t.co/zWad2qUFc0,en,June,Q2
"The Trump Admin’s attempts to coerce state and local law enforcement into becoming an deportation dragnet were driven by bigotry, not the security of our communities. The Supreme Court’s rejection of these cruel efforts is a victory for public safety.",275,2020-06-15 17:29:53,Sprout Social,8587,2532,speakerpelosi,1272582112042987523,False,https://t.co/xz4h69Jgrb,en,June,Q2
"Meanwhile, the Trump Admin continues to advance a hateful anti-LGBTQ agenda that threatens the health &amp; well-being of countless LGBTQ Americans and their families. The Senate must fully end LGBTQ discrimination by passing the #EqualityAct.",243,2020-06-15 15:55:55,Twitter Web App,6894,1399,speakerpelosi,1272558464179503112,False,,en,June,Q2
"Today’s momentous Supreme Court ruling affirms that all Americans, regardless of who you are or whom you love, are protected from discrimination in the workplace under federal law. Thank you to all whose activism &amp; courage made this victory possible.",278,2020-06-15 15:55:55,Twitter Web App,20772,3906,speakerpelosi,1272558462904553474,False,https://t.co/muOYbHpJNg,en,June,Q2
"Our nation is in the midst of a health and economic crisis of staggering proportions. The Administration’s shameful rule is an attack on the health care of women, communities of color, seniors, the disabled and the LGBTQ community.",255,2020-06-13 03:14:40,Twitter Web App,13817,3985,speakerpelosi,1271642112652705792,False,https://t.co/IXNfjkNeGY,en,June,Q2
"The American people deserve answers to ensure that the CARES Act’s historic investment of their taxpayer money is used wisely and effectively to save lives and livelihoods, not to be used by profiteers and price-gougers. #FamiliesFirst",259,2020-06-13 01:32:12,Twitter Web App,7214,2141,speakerpelosi,1271616325392175104,False,https://t.co/9n9WIIjjb2,en,June,Q2
"Led by @RepKarenBass and @TheBlackCaucus, Congress is taking decisive action to secure #JusticeInPolicing for communities across America.",161,2020-06-12 20:16:20,Twitter Media Studio,2304,651,speakerpelosi,1271536837333565441,False,https://t.co/y2zlXf7i7d,en,June,Q2
"Four years ago, 49 beautiful souls were lost &amp; 53 injured in a shocking act of hatred at Orlando’s Pulse Nightclub. Today, we recommit ourselves to honoring their memory &amp; call on the Senate to finally vote on House-passed #EndGunViolence legislation.",283,2020-06-12 15:00:16,Twitter Web App,12334,3222,speakerpelosi,1271457294748958720,False,https://t.co/K1PJXLNCIu,en,June,Q2
"What we saw in Georgia during Tuesday’s election was shameful. It was either a disgrace of incompetence or a disgrace of intention. Whichever it was, our response must be to inoculate our elections against predictable threats and protect voting rights nationwide.",287,2020-06-11 19:47:42,Twitter Web App,18935,6167,speakerpelosi,1271167241095122944,False,https://t.co/uNrkxfoq4n,en,June,Q2
"This week, @HouseDemocrats &amp; @SenateDems unveiled the #JusticeInPolicing Act. Tune in as I discuss this and more with reporters on Capitol Hill.",172,2020-06-11 15:01:54,Twitter Media Studio,2186,638,speakerpelosi,1271095319774846981,False,https://t.co/2e2irhVZ17,en,June,Q2
Tune in tomorrow for my conversation with @TIME’s Molly Ball about what lies ahead for Congress and finding hope in these troubling times. #TIME100Talks,200,2020-06-11 00:25:15,Twitter Web App,1489,335,speakerpelosi,1270874701900976128,False,https://t.co/4xRW6X8ysB,en,June,Q2
"The people have spoken. They have done so, day in and day out, for weeks. Together, we can secure #JusticeInPolicing.",141,2020-06-10 22:57:49,Twitter Media Studio,3678,823,speakerpelosi,1270852699303694338,False,https://t.co/cw7MJ9wr9Q,en,June,Q2
"Philonise Floyd’s heart-wrenching testimony to @HouseJudiciary left its mark on us all. May this flag, which flew over the Capitol on the day of his brother’s murder, serve as a symbol of our shared commitment to securing justice for George &amp; all victims of police violence.",302,2020-06-10 22:24:02,Twitter Web App,3847,857,speakerpelosi,1270844198447702018,False,https://t.co/Dl3LXDGF7t,en,June,Q2
Read my letter here:,44,2020-06-10 21:32:05,Twitter Web App,4036,1027,speakerpelosi,1270831124948955141,False,https://t.co/lx0nuYxrfk,en,June,Q2
"The statues which fill the halls of Congress should reflect our highest ideals as Americans. Today, I am once again calling for the removal from the U.S. Capitol of the 11 statues representing Confederate soldiers and officials. These statues pay homage to hate, not heritage.",276,2020-06-10 21:32:05,Twitter Web App,64606,13333,speakerpelosi,1270831123745120258,False,,en,June,Q2
The @USCBO’s chilling report on the projected decline in GDP confirms the life-and-death stakes of Congress’s action to stem the economic hemorrhaging from COVID-19.  Now is not the time to take our foot off the gas.,240,2020-06-10 16:27:25,Sprout Social,2740,834,speakerpelosi,1270754451536719874,False,https://t.co/iPsT7vMxUs,en,June,Q2
I’m honored to receive @CARE's first Women’s Empowerment Award during today’s virtual festivities celebrating their 75 years of global leadership. I am committed to robustly funding vital global health initiatives to defeat COVID-19 &amp; improve response capacity worldwide.,275,2020-06-10 02:04:01,Twitter Web App,16815,2542,speakerpelosi,1270537169095065600,False,,en,June,Q2
This is not a time for slogans designed to distract the American people. It is time for action to protect American lives and livelihoods. The Senate must take immediate action to pass the #HeroesAct. #MSNBCLive,234,2020-06-08 23:09:30,Twitter Media Studio,9584,2380,speakerpelosi,1270130865645981696,False,https://t.co/RHUqIwiRVl,en,June,Q2
Every Member of Congress takes an oath to protect and defend the American people. Passing the #JusticeInPolicing Act is essential to fulfilling that duty. #MSNBCLive,189,2020-06-08 21:02:45,Twitter Media Studio,6308,1693,speakerpelosi,1270098967985078272,False,https://t.co/7c72vHV9qz,en,June,Q2
Read my full letter with @SenSchumer:,61,2020-06-08 18:45:17,Twitter Web App,3595,898,speakerpelosi,1270064370572308480,False,https://t.co/difzi9LJ1B,en,June,Q2
"The President must immediately reopen Lafayette Square to the public.

This unique park should be a symbol of freedom &amp; openness, not a militarized zone behind which President Trump cowers in fear of protesters who are crying out for justice.",270,2020-06-08 18:45:16,Twitter Web App,37934,10750,speakerpelosi,1270064368219193344,False,https://t.co/xvsVjtfsO2,en,June,Q2
"Across the country, Americans are calling for action to end police brutality and racial injustice. Today, @HouseDemocrats &amp; @SenateDems are unveiling the #JusticeInPolicing Act.",205,2020-06-08 14:39:55,Twitter Media Studio,10320,3212,speakerpelosi,1270002623291195392,False,https://t.co/wG7CGJvPoh,en,June,Q2
"House &amp; Senate Democrats are coming together at 10:30 am ET to unveil the #JusticeInPolicing Act of 2020.

Tune in here:",148,2020-06-08 14:06:41,Twitter Web App,6708,1578,speakerpelosi,1269994260536975364,False,https://t.co/rFd2fqW3Qv,en,June,Q2
"76 years after Allied forces stormed the beaches of Normandy on D-Day, we remain in awe of their heroism. Today and every day, we give thanks for their courage and the commitment of all freedom-loving people who contributed to their victory.",265,2020-06-06 18:12:29,Sprout Social,30708,5239,speakerpelosi,1269331341289705473,False,https://t.co/aTWdTdC3ts,en,June,Q2
"Today, we #WearOrange to remember the beautiful souls we have lost to gun violence and as a sign of our commitment to ending the suffering that violence brings to communities nationwide. By making our voices heard &amp; working together, we can achieve life-saving progress.",298,2020-06-05 20:53:58,Twitter Web App,8071,1734,speakerpelosi,1269009593100795913,False,https://t.co/OaAjK1749i,en,June,Q2
Real men wear masks. #FamiliesFirst @MadMoneyOnCNBC,75,2020-06-05 17:32:04,Twitter Media Studio,4470,1020,speakerpelosi,1268958783621025793,False,https://t.co/T0ybbr1zl8,en,June,Q2
Read my full statement here:,52,2020-06-05 16:50:06,Twitter Web App,1558,389,speakerpelosi,1268948220090163201,False,https://t.co/75XkSLavfz,en,June,Q2
"May’s #JobsReport shows that decisive Congressional action can make a difference in our economy. But as coronavirus continues to spread w/o adequate testing &amp; tracing, this is the worst possible time to take our foot off the gas. The Senate must quickly pass the #HeroesAct.",278,2020-06-05 16:50:06,Twitter Web App,13880,3559,speakerpelosi,1268948219180003328,False,,en,June,Q2
"As we mark 31 years since the #Tiananmen Square Massacre, Congress is in bipartisan agreement — we cannot be naive when it comes to China. We must present a united front.",194,2020-06-05 02:17:44,Twitter Media Studio,2811,638,speakerpelosi,1268728683814100992,False,https://t.co/7SQHVmaTqZ,en,June,Q2
"The scale of economic devastation caused by COVID-19 is staggering. House Democrats passed the PPP Flexibility Act to protect workers &amp; small businesses. With my signature, it goes to the White House. The President must put #FamiliesFirst and sign it into law immediately.",300,2020-06-04 22:00:23,Twitter Web App,4696,1201,speakerpelosi,1268663920551694339,False,https://t.co/mL4NA13Okw,en,June,Q2
"The President’s Executive Order waiving critical environmental protections is a direct threat to the environment. The President has proven once again his utter contempt for our laws, as well as the communities &amp; ecosystems they protect.",264,2020-06-04 21:39:49,Twitter Web App,11214,3885,speakerpelosi,1268658740930232321,False,https://t.co/Iw6Tx9qVfL,en,June,Q2
Read my full letter to the President here:,66,2020-06-04 18:22:34,Twitter Web App,3373,1096,speakerpelosi,1268609104756592642,False,https://t.co/qBgd23LET8,en,June,Q2
"Americans deserve to know:
Who is in charge?
What is the chain of command?
What is the mission?
What agencies are involved? What are their roles &amp; responsibilities?
And by what authority is the National Guard from other states operating in the Capital?",256,2020-06-04 18:22:34,Twitter Web App,4991,1338,speakerpelosi,1268609103686967297,False,,en,June,Q2
"Of particular concern are officers who are operating with full anonymity, refusing to provide identification and without identifying insignia, badges and nameplates – a practice which undermines accountability and ignites government distrust &amp; suspicion.",258,2020-06-04 18:22:34,Twitter Web App,7589,1947,speakerpelosi,1268609102520840193,False,,en,June,Q2
