Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
Teachers in #Kentucky and across America are adapting to online learning and continuing to educate young minds. They are among the many heroes during this crisis. The entire Senate salutes and thanks all of our nation’s educators on this National Teacher Day.,283,2020-05-05 18:56:13,Twitter for iPhone,1275,252,senatemajldr,1257745933934235650,False,https://t.co/JPRAO8LY9O,en,May,Q2
"I want to thank the staff who worked hard to support the Senate’s remote work and the experts who are helping us safely and smartly resume some in-person operations today. Neither the virus nor our nation’s adversaries take days off, and thanks to you, neither does the Senate.",277,2020-05-04 20:55:14,Twitter Web App,9950,2088,senatemajldr,1257413501330632709,False,,en,May,Q2
The Senate is back in session because we have critically important work to do for the nation. Our bosses are the American people and they are counting on us to keep serving.,173,2020-05-04 19:39:24,Twitter Web App,45184,10024,senatemajldr,1257394415351541760,False,,en,May,Q2
"All across America, essential workers are following expert advice and taking new precautions while they continue reporting for duty. Starting Monday, the Senate will do the same. We will continue to stand together for the American people — even as we stand six feet apart.",296,2020-05-01 20:47:27,Twitter for iPhone,683,143,senatemajldr,1256324376812613633,False,https://t.co/V44KNzrgRf,en,May,Q2
I am grateful to all the dedicated professionals who have worked to develop solutions so the Senate can smartly and safely begin resuming our critical in-person work on Monday. I strongly urge my colleagues to consult these guidelines.,259,2020-05-01 20:47:25,Twitter for iPhone,1486,350,senatemajldr,1256324369866846208,False,https://t.co/EQxAqhfkZq,en,May,Q2
"ICYMI 🎙️: I joined @kilmeade to discuss liability protections for frontline workers, reconvening the Senate next week, and Senate Republicans’ accomplishments working with President Trump:",212,2020-04-29 22:26:52,Twitter Media Studio,1379,323,senatemajldr,1255624621518458883,False,https://t.co/EXNsOtaE3l,en,April,Q2
We need to provide protection – litigation protection – for those who have been on the front lines. And we have to help businesses and employees go back to work without fear of trial lawyers sharpening their pencils.,240,2020-04-29 15:25:38,Twitter Media Studio,4207,1091,senatemajldr,1255518614058422273,False,https://t.co/CjbrD6dP9o,en,April,Q2
TUNE IN 📺: I will be joining Neil Cavuto on @FoxNews ~4:45 PM EST to discuss the Senate agenda.,95,2020-04-28 20:37:07,Twitter for iPhone,1547,263,senatemajldr,1255234613024362500,False,,en,April,Q2
"ICYMI️: I joined the @GuyBensonShow to discuss the Senate reconvening on May 4th, keeping our focus on COVID-19 relief, and legal protections for health care workers.",190,2020-04-28 16:04:45,Twitter Web App,1499,395,senatemajldr,1255166067892195328,False,https://t.co/DuDORUBNYK,en,April,Q2
"TUNE IN: I will be joining the @GuyBensonShow
 at ~3:30 PM ET to discuss the Senate reconvening and Senate Republicans' plan to strengthen our response to the coronavirus crisis.",202,2020-04-27 19:31:43,Twitter Web App,668,142,senatemajldr,1254855764721557504,False,https://t.co/HC2JtVG5S1,en,April,Q2
"The Senate must focus on concrete steps to strengthen our response to this crisis. The American people do not need tangential left-wing daydreams. They need commonsense steps that move us toward the response, recovery, and future readiness that Americans need.",284,2020-04-27 17:52:18,Twitter for iPhone,1088,295,senatemajldr,1254830745639686144,False,https://t.co/p1hgFAjUBm,en,April,Q2
"If it is essential for doctors, nurses, healthcare workers, truck drivers, grocery-store workers, and other brave Americans to keep carefully manning their duty stations, then it is essential for Senators to carefully man ours and support them. We are reconvening next week.",298,2020-04-27 17:52:16,Twitter for iPhone,3356,1034,senatemajldr,1254830739939643397,False,https://t.co/XNmJGkGjcW,en,April,Q2
"Thanks to the Paycheck Protection Program, more businesses like The Cheddar Box Cafe in Kentucky, will be able to keep their doors open and their employees on payroll. This is just one of the many success stories of this vital  job saving program.",271,2020-04-25 20:07:12,Twitter for iPhone,3190,730,senatemajldr,1254139921209659393,False,https://t.co/cQlSVJBDVJ,en,April,Q2
"This new bill strengthens some of the most important parts of the CARES Act, especially the popular Paycheck Protection Program which is saving millions of American jobs as we speak. And Republicans successfully kept extraneous issues out of the bill. It’s a win for the country.",279,2020-04-24 16:32:29,Twitter Web App,2680,691,senatemajldr,1253723498796679172,False,,en,April,Q2
"The Senate's historic CARES Act is the largest rescue package in American history. It is already sending hundreds of billions of dollars to struggling small businesses, hard-hit hospitals, testing, very targeted COVID-19 help for states and localities, and direct aid to families.",280,2020-04-24 16:32:29,Twitter Web App,2604,652,senatemajldr,1253723498087940099,False,,en,April,Q2
".@POTUS just signed our latest relief bill. It expands funding for saving small businesses and protecting Americans’ paychecks. It strengthens support for hospitals, healthcare providers, and testing. Proud to have led the historic CARES Act and this expansion of key provisions.",279,2020-04-24 16:32:29,Twitter Web App,11804,2945,senatemajldr,1253723497274187777,False,,en,April,Q2
"Historic, tragic layoffs continue to pile up nationwide. This pandemic has erased a decade of job creation in just over one month.
 
Democrats should never have made the Paycheck Protection Program lapse. The House must follow the Senate’s lead and vote today to re-open it.",274,2020-04-23 15:56:01,Twitter for iPhone,17785,5999,senatemajldr,1253351930744705026,False,,en,April,Q2
ICYMI 📺: I joined @FoxNews with @BillHemmer to discuss yesterday’s Senate vote to replenish the Paycheck Protection Program and the next steps to help our nation combat the pandemic.,206,2020-04-23 00:08:32,Twitter Web App,847,171,senatemajldr,1253113490606370818,False,https://t.co/Lhvw4MEwsL,en,April,Q2
TUNE IN 📺 to @FoxNews. I will be joining @BillHemmer soon to discuss Senate Republicans’ successful effort to replenish the Paycheck Protection Program.,152,2020-04-22 19:09:13,Twitter Web App,2298,484,senatemajldr,1253038164400394240,False,,en,April,Q2
ICYMI🎙️: I joined @hughhewitt to discuss Senate Republican's victory yesterday on more legislation to help American workers through the pandemic and the Senate’s continued focus on confirming impressive new judges.,238,2020-04-22 16:33:36,Twitter Web App,1037,260,senatemajldr,1252999001131102209,False,https://t.co/hmQsATvFJJ,en,April,Q2
Martin Lee is an old friend of mine. He’s a brave and steady voice for the freedom and autonomy of Hong Kong. The authorities just had him arrested. His new op-ed is essential reading:,208,2020-04-21 23:19:20,Twitter for iPhone,4601,3095,senatemajldr,1252738721062977540,False,https://t.co/aJDY7U1Xx0,en,April,Q2
"I’m proud of Congress’s new bipartisan agreement. I am just sorry that Democrats shut down emergency support for Main Street in a search for partisan “leverage” that never materialized.
 
It’s time to move forward together and get this done for the American people.",289,2020-04-21 21:04:44,Twitter Media Studio,9353,2874,senatemajldr,1252704848497315840,False,https://t.co/cUkQU0MT9P,en,April,Q2
"I am encouraged that Democrats have finally agreed to reopen the Paycheck Protection Program and abandon a number of their unrelated demands. My full statement on Congress’s new bipartisan agreement to provide additional small-business support, more funding for testing, and more:",304,2020-04-21 19:10:43,Twitter for iPhone,5306,1885,senatemajldr,1252676152864526337,False,https://t.co/nDnhxbs9KB,en,April,Q2
"It’s been four days since the Paycheck Protection Program ran dry. Republicans have been trying to fund this job-saving program for over a week, but Democrats have blocked us. The Senate will meet again tomorrow. I hope my colleagues will finally let this help move forward.",274,2020-04-20 18:20:37,Twitter for iPhone,62523,18056,senatemajldr,1252301158632357888,False,,en,April,Q2
These outrageous arrests are just one more example of Beijing’s shameful efforts to strangle the freedom and autonomy of Hong Kongers. I wrote about these coordinated efforts last year:,209,2020-04-18 18:53:05,Twitter for iPhone,7167,3960,senatemajldr,1251584555183726592,False,https://t.co/vpCKX4EpAA,en,April,Q2
The Chinese Communist Party should not be allowed to use a pandemic — which they exacerbated through secrecy and inaction — as cover for its agents to arrest peaceful pro-democracy leaders. We stand with Hong Kong.,238,2020-04-18 18:49:35,Twitter for iPhone,9242,4851,senatemajldr,1251583670818832384,False,https://t.co/RpAsZ5hZvJ,en,April,Q2
The Paycheck Protection Program ran dry on Thursday and Democrats continue to block more funding. Democrats must let us reopen this crucial program before more Americans are laid off needlessly and more small businesses are shuttered that could have survived.,259,2020-04-18 16:38:08,Twitter for iPhone,24232,9333,senatemajldr,1251550591643508738,False,,en,April,Q2
"Chairman @MikeCrapo will coordinate Senate-wide oversight of the historic CARES Act, and I am appointing @SenToomey to the five-member Congressional Oversight Commission. I am grateful that these expert leaders are stepping up.",251,2020-04-17 20:30:30,Twitter Web App,1398,421,senatemajldr,1251246681783402498,False,https://t.co/zOW2JvNR3r,en,April,Q2
Twenty million Americans have lost their jobs in one month. We badly need the bipartisan Paycheck Protection Program to keep saving more small businesses. But Democrats have been blocking its funding for over a week and now this crucial program is shut down.,282,2020-04-17 15:22:10,Twitter Web App,10040,4388,senatemajldr,1251169088208097280,False,https://t.co/uSGOuup5bJ,en,April,Q2
"Five million more Americans lost their jobs just last week.

That makes 20 million layoffs in one month.
 
Americans need Democrats to stop blocking emergency paycheck money and let this job-saving program reopen.

I hope our colleagues come around soon.",278,2020-04-16 21:39:36,Twitter Media Studio,5440,2026,senatemajldr,1250901684349546496,False,https://t.co/1IFNChRw4D,en,April,Q2
"Even now, Senate Democrats are still blocking funding for the Paycheck Protection Program. 
 
It is surreal to see Democratic leaders treat support for workers and small businesses as something they need to be goaded into supporting.",257,2020-04-16 20:38:46,Twitter Media Studio,5945,2739,senatemajldr,1250886374577881088,False,https://t.co/jcgc9wxIKl,en,April,Q2
"One week ago, I warned that the Paycheck Protection Program was running out of money and tried to a pass clean funding bill. Senate Democrats blocked it.

Here we are, a week later, with no progress. This morning, the PPP ran out of money and shut down, just as we’d warned.",298,2020-04-16 19:28:12,Twitter Media Studio,5214,2401,senatemajldr,1250868615013904385,False,https://t.co/L8EGPHMfrn,en,April,Q2
"Republicans tried to pass more money for Americans’ paychecks last week. Democrats blocked it. Speaker Pelosi said she saw “no data as to why we need it."" She said ""we have time to negotiate.”
 
Democrats did nothing and now the program has shut down.",275,2020-04-16 15:06:08,Twitter Web App,32957,15297,senatemajldr,1250802661890367497,False,https://t.co/MSwJAEybO4,en,April,Q2
"Millions more Americans are losing their jobs every week. Absolutely crushing.
 
Republicans have spent a week trying to fund the bipartisan Paycheck Protection Program so more Americans can keep their jobs.
 
Democrats are blocking the money and making the program run dry.",298,2020-04-16 13:55:34,Twitter for iPhone,6371,3290,senatemajldr,1250784903802880000,False,https://t.co/TvdkUkRkOU,en,April,Q2
The cost of continued Democratic obstruction on the Paycheck Protection Program will be pink slips and shuttered businesses. Funding for a bipartisan program should not be a partisan issue. My joint statement with @GOPLeader:,249,2020-04-16 01:08:06,Twitter Web App,2828,1114,senatemajldr,1250591765662498826,False,https://t.co/U3xoahKTHo,en,April,Q2
The Paycheck Protection Program will run out of money in a matter of hours. It has been stunning to watch our Democratic colleagues treat emergency funding for Americans’ paychecks like a Republican priority which they need to be goaded into supporting.,277,2020-04-16 01:08:00,Twitter Web App,10284,4111,senatemajldr,1250591742212145152,False,https://t.co/U3xoahKTHo,en,April,Q2
ICYMI🎤: I joined @FRCdc Washington Watch with Tony Perkins to discuss our work on the coronavirus crisis and the importance of an independent judiciary to protecting our Constitution.,207,2020-04-15 16:48:46,Twitter for iPhone,773,200,senatemajldr,1250466103488393217,False,https://t.co/Y8jidl9iik,en,April,Q2
TUNE IN🎤: I will be speaking to @FRCdc Washington Watch with Tony Perkins at ~5:00 pm to discuss the coronavirus crisis and Judge Walker's ruling defending Kentuckians’ religious liberty.,211,2020-04-14 20:56:53,Twitter Web App,805,184,senatemajldr,1250166157014859777,False,https://t.co/hvGhlPbUch,en,April,Q2
"Clean funding for worker pay in a crisis should not be controversial. I hope our Democratic colleagues will let Congress act this week. American workers deserve paychecks, not pink slips caused by political games.",237,2020-04-14 17:20:59,Twitter Web App,3735,1179,senatemajldr,1250111824575500288,False,https://t.co/sSOr4atjw8,en,April,Q2
"Last week, Democrats objected to a clean funding increase for the crucial Paycheck Protection Program – even though it’s on track to run out of funding as soon as this week.
 
American workers deserve better than political games.",253,2020-04-13 18:16:49,Twitter for iPhone,6178,2273,senatemajldr,1249763486156173313,False,https://t.co/cL4rNbCsjK,en,April,Q2
"Today, even at a distance, Christians are united by the triumph of the Resurrection. I wish my fellow Kentuckians and all who celebrate a very happy and blessed Easter.",168,2020-04-12 11:11:37,Twitter for iPhone,26567,4210,senatemajldr,1249294094163197953,False,,en,April,Q2
Exactly. Elaine and I will be celebrating Easter at home. I encourage all Kentuckians to do likewise and to follow all CDC guidance. But governments need to protect citizens’ health without trampling basic constitutional principles at the same time.,273,2020-04-11 23:06:59,Twitter for iPhone,2226,541,senatemajldr,1249111736122146818,False,https://t.co/iZ5jX8SwxW,en,April,Q2
"Grateful for this strong, eloquent ruling defending Kentuckians’ religious liberty from Judge Justin Walker, @POTUS’s outstanding nominee for the D.C. Circuit. Of course church parking lots cannot be singled out with unfair standards that differ from other establishments.",296,2020-04-11 19:35:48,Twitter for iPhone,7142,2707,senatemajldr,1249058586761846786,False,https://t.co/uS0V9lJ2uX,en,April,Q2
I issued the following statement with @GOPLeader on the urgent need to replenish the Paycheck Protection Program. There is no excuse for a lack of urgency. American jobs are literally at stake.,217,2020-04-11 13:06:55,Twitter for iPhone,5684,2162,senatemajldr,1248960721825775621,False,https://t.co/3cDTkK8mQ9,en,April,Q2
"Small business layoffs spiked 1,000% last month. 10% of the U.S. workforce is now jobless. This is no time for political games.

I hope Democrats stop blocking more funding for the Paycheck Protection Program very soon. American jobs depend on it.",271,2020-04-10 17:12:51,Twitter Web App,35750,12694,senatemajldr,1248660227018424321,False,https://t.co/R1TGM8gc84,en,April,Q2
"Thanks to the CARES Act, healthcare providers that participate in the Medicare program will receive a direct deposit in their bank accounts from @HHSGov. In Kentucky and across America, we must keep our hospitals and their brave workers equipped for success.",258,2020-04-09 22:53:08,Twitter for iPhone,3283,797,senatemajldr,1248383474941095936,False,,en,April,Q2
We just found out that 16 million Americans have been laid off in three weeks. A staggering 10% of the labor force is now out of work. This is a crisis. No time for partisan maneuvering or politics as usual. I hope Democrats reverse course &amp; let us increase paycheck support soon.,284,2020-04-09 15:12:12,Twitter Web App,6453,2642,senatemajldr,1248267476032466947,False,,en,April,Q2
"Senate Democrats just blocked urgent money for a popular, bipartisan job-saving program which they themselves literally coauthored with us two weeks ago. I complimented both sides and asked to increase the dollar amount without changing anything else. But they blocked it.",296,2020-04-09 15:11:50,Twitter Web App,23354,14255,senatemajldr,1248267381182550017,False,https://t.co/kihn5p6rLa,en,April,Q2
I hope none of my colleagues object to my request for these urgently-needed funds. There is no reason why this bipartisan job-saving program should be held hostage for other priorities. Let's re-fund the only program that's already running dry and keep moving forward together.,277,2020-04-09 00:17:06,Twitter Web App,3174,820,senatemajldr,1248042215676563462,False,,en,April,Q2
"Ten million Americans were laid off in just the last two weeks. Tomorrow morning will likely bring another historic unemployment figure. This is urgent. If Senators delay this urgent paycheck support to insist on a broader bill, more Americans will lose their jobs unnecessarily.",279,2020-04-09 00:17:06,Twitter Web App,2805,748,senatemajldr,1248042214984466433,False,,en,April,Q2
"If we want to act fast, Congress has to focus. There is no realistic chance that another sprawling bill which allocates half a trillion dollars to a number of priorities, even important ones, will be able to pass the Senate or the House by unanimous consent this week.",268,2020-04-09 00:17:06,Twitter Web App,1166,331,senatemajldr,1248042214263054342,False,,en,April,Q2
"Nobody thinks tomorrow will be the Senate’s last word on COVID-19. Other crucial parts of the CARES Act, like its historic funds for hospitals and healthcare providers, are still coming online and have not yet been exhausted. The PPP is where the lights are already flashing red.",279,2020-04-09 00:17:05,Twitter Web App,1185,331,senatemajldr,1248042213533265931,False,,en,April,Q2
"Tomorrow morning, I’ll ask unanimous consent to pass standalone emergency funding for the hugely popular Paycheck Protection Program that is saving small-business jobs as we speak. As the rest of the CARES Act continues to come online, this key part is already low on funds.",274,2020-04-09 00:17:05,Twitter Web App,15598,4121,senatemajldr,1248042212753104896,False,,en,April,Q2
"The Restaurant Workers Relief Program was created to serve fellow Kentuckians in Louisville. Now, it’s expanding to serve more than 50,000 hot meals to service industry workers and their families across the country.",239,2020-04-08 20:37:41,Twitter Web App,1220,300,senatemajldr,1247987000105451521,False,https://t.co/mMdRxH4JyK,en,April,Q2
"God’s Pantry has been busy during the coronavirus pandemic, and the @kentuckyguard has been there to help, packing 10k boxes of food for those in need across the Commonwealth. Thank you to our Kentucky Guard for showing that we’re all in this together.",276,2020-04-08 17:07:30,Twitter for iPhone,1245,282,senatemajldr,1247934101941878784,False,https://t.co/451WtYeFQD,en,April,Q2
I will work with Secretary Mnuchin and Leader Schumer and hope to approve further funding for the Paycheck Protection Program by unanimous consent or voice vote during the next scheduled Senate session on Thursday.,238,2020-04-07 15:45:17,Twitter Web App,2366,577,senatemajldr,1247551023922675712,False,https://t.co/idRXGn22xq,en,April,Q2
"Even as the CARES Act continues to come online, it is clear that the small-business Paycheck Protection Program will need more funding. Congress needs to act with speed and focus to provide more money for this crucial and bipartisan program.",265,2020-04-07 15:44:04,Twitter Web App,1982,503,senatemajldr,1247550719781109760,False,https://t.co/idRXGn22xq,en,April,Q2
More inspiring examples of Kentuckians helping Kentuckians: Colleges and universities across the Commonwealth are stepping up to make and donate protective equipment for front line health care workers.,225,2020-04-06 19:27:26,Twitter for iPhone,1336,288,senatemajldr,1247244542170054657,False,https://t.co/v158YFNFr7,en,April,Q2
"Federal, state, and local officials in Kentucky are working overtime together to assist those in need. And citizens across the Commonwealth are stepping up and finding creative ways to pitch in and help others.

United we stand, divided we fall.",269,2020-04-06 17:05:07,Twitter for iPhone,4093,925,senatemajldr,1247208728861999104,False,https://t.co/Y9V0aFPW86,en,April,Q2
The most important thing that we can do for our nation’s small businesses &amp; their employees is to provide them resources to weather this storm. That’s exactly why the Senate wrote and passed the CARES Act.,257,2020-04-03 21:39:09,Twitter Web App,1077,341,senatemajldr,1246190527453806595,False,https://t.co/H9Dk98ASzk,en,April,Q2
"Senate Republicans are closely tracking the implementation of our historic CARES Act as the Administration puts it into effect for the American people. We are committed to supporting American workers, families, and small businesses as our nation confronts this historic emergency.",280,2020-04-03 19:49:09,Twitter Web App,4483,1084,senatemajldr,1246162846880354306,False,,en,April,Q2
I’m glad Speaker Pelosi is again standing down from efforts to use this crisis to push unrelated left-wing priorities. The latest proposal had been a massive tax-code giveaway for wealthy people in blue states that was instantly panned by economists across the spectrum.,270,2020-04-03 19:34:58,Twitter Web App,26229,7187,senatemajldr,1246159275141013507,False,,en,April,Q2
I am proud that President Trump’s search took him outside the Beltway and into the Bluegrass. Judge Walker is a brilliant and fair jurist who reveres the Constitution. He’s a leading light in a new generation of federal judges.,251,2020-04-03 14:25:13,Twitter Web App,7682,1895,senatemajldr,1246081323489525760,False,https://t.co/1j3GYhvosc,en,April,Q2
"Judge Justin Walker, @POTUS’s choice to serve on the U.S. Court of Appeals for the D.C. Circuit, is an outstanding legal scholar. President Trump has chosen a rising Kentucky star to refresh a crucial federal court. My statement:",253,2020-04-03 14:24:10,Twitter Web App,4523,1270,senatemajldr,1246081061601370114,False,https://t.co/Ls6TNAQl27,en,April,Q2
"Every American is feeling the effects of the coronavirus. It’s a national health &amp; economic emergency that demanded action. I’m proud that the biggest rescue package in history, led by Senate Republicans, will help workers &amp; families respond.",274,2020-04-02 21:38:14,Twitter Web App,3369,757,senatemajldr,1245827910331752453,False,https://t.co/VCXGc2xeNG,en,April,Q2
"I’m grateful to Kentuckians who are stepping up to show compassion and resolve. It’s because of stories like this that we will make it through this. We are all in this together, even if we have to stand six feet apart.",242,2020-04-02 18:21:26,Twitter for iPhone,7380,1835,senatemajldr,1245778381419024385,False,https://t.co/QmOCA65Ps6,en,April,Q2
"House Democrats are still trying to use this crisis to push unrelated pet priorities.
 
Last week: Carbon regulations.
 
Now? A tax giveaway for wealthy people in blue states, panned by economists across the spectrum.
 
This is a crisis. Let's act like it.",280,2020-04-01 17:34:58,Twitter for iPhone,8980,4254,senatemajldr,1245404302090350592,False,https://t.co/okeS98rSkc,en,April,Q2
I made sure the historic CARES Act did not leave states like Kentucky behind. I am glad the first federal funds are already starting to flow to local governments to help Kentuckians weather this health crisis and economic emergency.,256,2020-04-01 15:41:46,Twitter Web App,1692,406,senatemajldr,1245375813551357954,False,https://t.co/o5DiB1URVE,en,April,Q2
ICYMI🎙: I joined @GuyBensonShow with @FoxNews to discuss the CARES Act. This was the third coronavirus bill that we've passed and the biggest one by far. It was crafted by a Republican majority in the Senate and approved without a single dissenting vote.,278,2020-04-01 13:48:51,Twitter for iPhone,2615,620,senatemajldr,1245347398513295360,False,https://t.co/aY2IqrafoV,en,April,Q2
TUNE IN 🎤: I will be joining @GuyBensonShow with @FoxNews at ~3:35PM.,93,2020-03-31 19:26:35,Twitter Web App,619,153,senatemajldr,1245070004439187456,False,https://t.co/HC2JtVXHgB,en,March,Q1
"ICYMI🎤: I joined @hughhewitt today to discuss the Senate’s historic 96-0 vote to pass the Coronavirus Aid, Relief, and Economic Security (CARES) Act.
 
America is facing a national emergency. I’m proud the Senate stepped up to equip our national response.",279,2020-03-31 17:39:30,Twitter for iPhone,720,172,senatemajldr,1245043052416303110,False,https://t.co/kOPrpWB9tJ,en,March,Q1
"Today is #NationalDoctorsDay. Thank you to our American heroes who wear scrubs and masks. Who rush toward the sick, wash their hands until they bleed, and work around the clock to heal our loved ones. We salute doctors along with nurses and all of our healthcare professionals.",277,2020-03-30 18:45:08,Twitter for iPhone,12307,2301,senatemajldr,1244697184186126336,False,,en,March,Q1
From bourbon and spirits to hand sanitizer. I am proud of our great #Kentucky distillers and all of our job creators who are stepping up to help their neighbors during this emergency.,207,2020-03-30 15:33:01,Twitter for iPhone,5773,1259,senatemajldr,1244648837274382338,False,https://t.co/FhtjfJcnSc,en,March,Q1
"The Senate mourns our friend Tom Coburn. Seventy-two years was far too few for someone this brilliant, this tireless, and this dedicated to serving others. We stand in prayer with his beloved wife Carolyn and the entire Coburn family. My full statement:",277,2020-03-28 17:34:12,Twitter for iPhone,3500,786,senatemajldr,1243954556389769216,False,https://t.co/gNSp5KSc0E,en,March,Q1
"It was an honor to join @POTUS at the White House today for the signing of the CARES Act. 

The American people needed this rescue package. They needed it quickly. And the Senate delivered, 96-0. It's a proud moment for our country.",256,2020-03-27 23:00:12,Twitter Media Studio,12496,3082,senatemajldr,1243674210712641541,False,https://t.co/jk33y5D5lg,en,March,Q1
".@POTUS just signed the CARES Act. The Senate's bold legislation is now law.

It will get emergency cash to families and small businesses and surge resources to doctors, nurses, hospitals, and the race for new treatments and vaccines. #WeAreAllInThisTogether",258,2020-03-27 20:35:10,Twitter Web App,10089,2357,senatemajldr,1243637711703019527,False,,en,March,Q1
"ICYMI 🎤: I joined @FocusFamily to discuss how the Senate’s historic CARES Act will put emergency cash into the hands of American families who need it the most. 

As our nation battles this virus, let’s continue to pray for one another, for all of our families, &amp; for our country.",307,2020-03-27 19:56:51,Twitter Media Studio,1138,336,senatemajldr,1243628065713946624,False,https://t.co/H9bb5K15ad,en,March,Q1
"ICYMI📺: Last night, I joined @marthamaccallum with @FoxNews to discuss the Senate’s historic response to the coronavirus, which will rush much needed aid to our brave medical professionals and relief to families and small businesses.",257,2020-03-27 15:24:52,Twitter Media Studio,1838,458,senatemajldr,1243559620880273409,False,https://t.co/eN5sCeBLBU,en,March,Q1
"The Senate just pivoted from one of the most divided periods in recent memory to passing the largest rescue package in American history. And we passed it unanimously.
 
Americans deserved this outcome. I am proud the Senate stepped up.",235,2020-03-26 04:30:36,Twitter for iPhone,27887,5282,senatemajldr,1243032581576286208,False,,en,March,Q1
"Our nation will meet a lot of new heroes — from first responders to grocery clerks to delivery drivers. Most of all, we'll meet a whole lot of heroes in scrubs working to heal the sick. When our nation comes through this, it will be because American heroes won this fight.",296,2020-03-25 18:50:20,Twitter Media Studio,8582,2484,senatemajldr,1242886553988468738,False,https://t.co/3RVAJNuLo1,en,March,Q1
"At last, we have a deal.
 
After days of intense discussions, the Senate has reached a bipartisan agreement on a historic relief package for this pandemic. 

We’re going to pass this legislation later today.",207,2020-03-25 05:51:59,Twitter for iPhone,46575,10504,senatemajldr,1242690673800855552,False,,en,March,Q1
"Small businesses, working families, and medical responders across our country need help now.

That's why the Senate is working non-stop on a bipartisan agreement on bold, urgent relief.
 
We can’t afford to waste another moment.",276,2020-03-24 20:19:38,Twitter Web App,4591,1489,senatemajldr,1242546639736365057,False,https://t.co/nBgbq6mIa2,en,March,Q1
"Every day, this economic crisis deepens and more Americans lose their jobs.
 
Senate Democrats are blocking emergency loans to small businesses, direct checks for Americans, and even a huge expansion of unemployment benefits during the emergency.",270,2020-03-23 19:59:02,Twitter Media Studio,20317,8840,senatemajldr,1242179066024857601,False,https://t.co/UdotiiXXcX,en,March,Q1
"These are just some of the unrelated demands Senate Democrats have used to slow relief for workers and families:
 
✖️ Tax credits for solar and wind energy
✖️ Special treatment for Big Labor
✖️ Airlines' emissions standards
 
This is a crisis. Why is only one side acting like it?",304,2020-03-23 18:38:57,Twitter Media Studio,36700,17575,senatemajldr,1242158911748268034,False,https://t.co/MRfnXT1HJ2,en,March,Q1
"Our nation cannot afford this game of chicken. We cannot afford the cynical partisanship.

This is a national emergency. Not a partisan opportunity.

Doctors, nurses, small business employees, laid-off Americans, and vulnerable seniors need help right now.",280,2020-03-23 03:29:02,Twitter Media Studio,48608,16719,senatemajldr,1241929925923397634,False,https://t.co/zXPqodt8ZI,en,March,Q1
"The American people expect us to act. If we fail, it will be because Senate Democrats are continuing to dither while the country expects bold, bipartisan action.",185,2020-03-23 00:51:10,Twitter Media Studio,34384,12364,senatemajldr,1241890195676573696,False,https://t.co/23pFHoDtCl,en,March,Q1
"This morning I hosted a meeting with congressional leadership and Sec. Mnuchin. It is time to come together, finalize the results of our bipartisan discussions, and get the CARES Act to the President’s desk.",231,2020-03-22 15:48:54,Twitter Web App,7503,2010,senatemajldr,1241753730921291777,False,https://t.co/HierUIlNVC,en,March,Q1
"The past two days of intense bipartisan talks are very close to a resolution. An update on the Coronavirus Aid, Relief, &amp; Economic Security Act:",172,2020-03-22 01:32:12,Twitter for iPhone,13801,3719,senatemajldr,1241538134699057157,False,https://t.co/KHB2RJhkJx,en,March,Q1
"More Americans are being laid off every day. More small businesses are being forced to shed payroll every day. Our nurses and doctors need key supplies.
 
Nobody should view this as political opportunity for either side. This is a national emergency.
 
It is time to come together",280,2020-03-21 22:43:32,Twitter Web App,56059,12664,senatemajldr,1241495687012978695,False,,en,March,Q1
"Kentucky’s state motto is “United we stand, divided we fall.” I’m inspired by all the Kentuckians who are stepping up to serve their neighbors and showing Washington how it’s done.
 
United we stand — even if we have to stand six feet apart for a few weeks.",281,2020-03-21 20:24:09,Twitter Media Studio,20514,5201,senatemajldr,1241460610078052354,False,https://t.co/Vsysj34wv1,en,March,Q1
"Small businesses, working families, and medical responders across this country have made it clear: They need help now.
 
That's why the Senate is working toward a bipartisan agreement on bold, urgent relief.",207,2020-03-21 18:58:56,Twitter Web App,19183,4693,senatemajldr,1241439165117579265,False,,en,March,Q1
"Laid-off workers cannot wait. Struggling Main Street businesses cannot wait. Our hospitals and health centers cannot wait.
 
This crisis is moving fast.
 
The Senate is here, we are working, and we need to deliver.",214,2020-03-21 01:09:13,Twitter for iPhone,47681,9921,senatemajldr,1241169962183655425,False,,en,March,Q1
Senate Republicans’ CARES Act would continue to push resources to the front lines of the medical battle against this virus.,147,2020-03-21 00:09:17,Twitter for iPhone,12428,3700,senatemajldr,1241154878753341440,False,https://t.co/7IXE0VYMXS,en,March,Q1
"Our Senate proposal would provide the quickest possible access to desperately-needed liquidity for small businesses across our nation.
 
A rapid injection of cash to help small businesses survive this crisis and help workers continue to get paid.",270,2020-03-20 23:05:48,Twitter for iPhone,13501,4227,senatemajldr,1241138905044393985,False,https://t.co/R8vD1ha87A,en,March,Q1
"The CARES Act would deliver direct financial help. Senate Republicans want to put cash in Americans’ hands.
 
No tangled Washington process. No piles of forms for laid-off workers or families to fill out.
 
Money for hardworking families. From the middle class on down. Period.",301,2020-03-20 22:04:59,Twitter for iPhone,19477,6598,senatemajldr,1241123597416108032,False,https://t.co/kBXeAirqxr,en,March,Q1
