kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,27,great,18,great,20,united,20,trump,17,great,18,great,114,great,65,great,46,great,114
president,22,united,17,trump,18,states,19,president,15,president,16,trump,100,trump,44,united,42,trump,100
trump,12,states,16,new,10,great,17,people,15,federal,15,president,99,president,39,president,42,president,99
states,10,trump,14,people,9,new,17,new,12,new,12,united,95,united,33,new,41,united,95
world,9,people,12,administration,9,country,12,united,11,people,11,states,88,states,33,states,39,states,88
federal,9,department,9,president,9,people,11,great,11,trump,11,new,83,people,29,trump,38,new,83
united,9,president,8,federal,8,president,11,federal,11,united,11,people,81,federal,23,people,37,people,81
american,9,life,8,house,8,trump,10,news,11,states,10,federal,60,house,23,federal,35,federal,60
state,9,obama,8,donald,8,campaign,9,states,10,republican,9,news,50,new,22,news,25,news,50
man,8,@,8,republican,8,man,9,house,10,american,9,house,50,administration,21,republican,20,house,50
house,8,justice,8,states,7,federal,9,administration,9,reserve,9,government,44,american,18,world,19,government,44
people,8,house,7,united,7,world,9,obama,8,news,7,administration,44,news,18,country,19,administration,44
news,7,administration,7,american,7,radical,7,media,8,military,7,american,40,state,17,house,18,american,40
senate,7,hillary,7,news,6,news,7,republican,8,world,6,world,39,government,17,obama,18,world,39
trumps,6,good,7,friends,6,million,6,state,7,thing,6,obama,39,donald,17,american,18,obama,39
new,6,federal,6,report,6,isis,6,reserve,6,government,6,national,34,obama,16,administration,17,national,34
fight,6,national,6,obama,6,bernie,6,republicans,6,thank,5,republican,33,national,16,thank,17,republican,33
government,6,help,6,working,6,senator,6,voted,6,party,5,country,33,department,15,government,16,country,33
former,6,released,6,national,6,government,6,white,6,obama,5,state,33,world,15,york,15,state,33
fbi,6,new,6,plan,6,york,6,thank,6,former,5,donald,32,good,15,reserve,15,donald,32
woman,5,government,6,party,6,thank,6,american,5,national,5,york,31,fbi,14,state,14,york,31
donald,5,news,5,friend,5,presidential,6,fake,5,administration,5,white,31,party,14,man,14,white,31
massive,5,white,5,set,5,billion,6,national,5,committee,4,man,30,white,14,campaign,14,man,30
money,5,intelligence,5,2014,5,help,5,big,5,campaign,4,thank,28,man,13,national,14,thank,28
investigation,5,job,5,man,5,obama,5,election,5,share,4,good,27,justice,12,million,13,good,27
administration,5,poll,5,fake,5,senate,5,country,5,facing,4,former,27,working,12,former,13,former,27
possible,5,vs,5,j,5,highest,5,huge,5,washington,4,media,27,senate,12,media,13,media,27
fake,5,2016,5,hard,5,democrats,5,released,5,political,4,senate,26,life,12,presidential,13,senate,26
white,5,china,5,city,5,released,5,donald,5,clinton,4,department,26,committee,12,white,12,department,26
history,4,party,5,finally,5,congress,5,city,5,war,4,committee,25,republican,11,released,12,committee,25
good,4,committee,5,massive,5,free,5,york,5,university,4,city,25,fake,11,committee,11,city,25
media,4,monday,4,government,5,organization,5,good,5,biggest,4,released,25,@,11,court,11,released,25
kansas,4,hiking,4,york,5,young,5,story,4,tweet,4,campaign,24,released,11,group,11,campaign,24
big,4,campaign,4,cut,4,women,5,group,4,nation,4,party,24,hillary,10,military,11,party,24
national,4,clinton,4,power,4,group,5,announced,4,lawsuit,4,fbi,24,thank,10,good,11,fbi,24
brilliant,4,list,4,kansas,4,bill,5,family,4,york,4,million,22,country,10,washington,11,million,22
russia,4,donald,4,thank,4,commission,5,america,4,million,4,reserve,22,2016,10,city,11,reserve,22
moving,4,rates,4,love,4,house,5,russian,4,medical,4,court,22,men,10,donald,11,court,22
justice,4,looking,4,fbi,4,money,5,fact,4,chief,4,money,22,money,10,radical,10,money,22
thursday,4,senate,4,nothing,4,committee,4,free,4,2016,4,story,21,york,10,thing,10,story,21
brought,4,presidential,4,amendment,4,national,4,government,4,presidential,4,military,21,help,10,bill,10,military,21
million,4,fbi,4,money,4,state,4,court,4,article,4,election,21,massive,10,story,10,election,21
committee,4,election,4,military,4,complete,4,company,4,senate,4,hillary,21,report,9,free,10,hillary,21
help,4,working,4,good,4,community,4,report,4,court,4,fake,21,city,9,election,10,fake,21
york,4,americans,4,part,4,love,4,job,4,sent,4,presidential,20,investigation,9,voted,10,presidential,20
country,4,democrats,4,ive,4,former,4,clear,4,post,4,2016,19,job,9,best,9,2016,19
2016,4,future,4,proud,4,story,4,best,4,announced,3,clinton,19,media,9,love,9,clinton,19
using,4,state,4,women,4,monday,4,response,4,election,3,washington,19,military,9,big,9,washington,19
campaign,4,number,3,navy,4,leader,4,democrat,4,state,3,democrats,19,story,9,report,9,democrats,19
forced,4,story,3,country,4,given,4,live,4,deal,3,thing,19,woman,9,order,9,thing,19
crime,4,result,3,washington,4,american,4,lead,4,monday,3,help,19,former,9,senate,9,help,19
story,4,supreme,3,white,4,left,4,forward,4,charges,3,america,19,senator,9,company,9,america,19
continue,4,organization,3,state,4,youthank,4,order,4,democratic,3,order,19,history,8,america,9,order,19
another,4,best,3,work,4,hard,4,ap,4,show,3,working,18,power,8,congress,9,working,18
vice,4,congress,3,trade,4,washington,4,world,4,super,3,big,18,possible,8,clinton,8,big,18
men,4,world,3,season,3,reports,4,former,4,dollars,3,nothing,18,democratic,8,department,8,nothing,18
watch,3,thank,3,looks,3,good,4,consistently,4,westminster,3,report,18,kansas,8,democrats,8,report,18
iraq,3,report,3,post,3,administration,3,investigation,4,voted,3,senator,17,fight,8,amazing,8,senator,17
executive,3,women,3,timberwolves,3,official,3,history,4,information,3,congress,17,work,8,bernie,8,congress,17
war,3,military,3,political,3,something,3,following,4,work,3,job,17,part,8,2016,8,job,17
twitter,3,came,3,committee,3,supreme,3,power,3,victor,3,year,17,court,8,announced,8,year,17
spread,3,political,3,important,3,wants,3,anniversary,3,chairman,3,home,17,campaign,8,billion,8,home,17
proud,3,minister,3,hartz,3,fans,3,democrats,3,millions,3,supreme,17,finally,8,party,8,supreme,17
flooding,3,agency,3,anything,3,military,3,million,3,impeachment,3,justice,16,nothing,8,monday,8,justice,16
senator,3,lead,3,media,3,service,3,scrolls,3,interest,3,women,16,proud,8,war,8,women,16
court,3,senator,3,article,3,video,3,amazing,3,dc,3,russia,16,big,8,complete,8,russia,16
run,3,iowa,3,general,3,court,3,deal,3,house,3,love,16,election,8,women,8,love,16
internet,3,high,3,department,3,contract,3,running,3,thinking,3,announce,16,year,8,senator,8,announce,16
carolina,3,economy,3,iv,3,donald,3,florida,3,economy,3,life,16,friend,8,political,8,life,16
michael,3,police,3,world,3,cleveland,3,general,3,kill,3,investigation,16,looking,8,republicans,8,investigation,16
act,3,incredible,3,san,3,russia,3,man,3,company,3,group,16,women,8,fake,8,group,16
john,3,nations,3,fire,3,stated,3,love,3,bill,3,police,16,j,8,isis,7,police,16
conspiracy,3,forward,3,policy,3,trade,3,tax,3,program,3,best,16,america,7,deal,7,best,16
medical,3,official,3,take,3,told,3,j,3,could,3,democratic,16,clinton,7,history,7,democratic,16
turn,3,reserve,3,men,3,following,3,elder,3,fake,3,trade,16,thing,7,money,7,trade,16
announced,3,court,3,following,3,communications,3,place,3,trumps,3,monday,16,trade,7,hard,7,monday,16
voted,3,america,3,statement,3,political,3,committee,3,hearing,3,free,16,article,7,fans,7,free,16
show,3,men,3,left,3,propaganda,3,nothing,3,stop,3,voted,16,democrats,7,highest,7,voted,16
saying,3,called,3,face,3,enforcement,3,thursday,3,full,3,woman,15,americans,7,killed,7,woman,15
deal,3,please,3,powerful,3,amazing,3,almost,3,closing,3,bill,15,million,7,year,7,bill,15
water,3,worlds,3,usa,3,events,3,policythe,3,twitter,3,hard,15,hard,7,following,7,hard,15
real,3,investigating,3,fraud,3,night,3,trade,3,department,3,republicans,15,support,7,young,7,republicans,15
party,3,ukraine,3,job,3,choice,3,away,3,subscribing,3,announced,15,trumps,7,supreme,7,announced,15
embassy,3,support,3,minnesota,3,fighting,3,increase,3,next,3,history,15,supreme,7,latest,7,history,15
