kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,14,united,20,people,18,people,16,great,17,people,17,people,103
people,13,trump,20,american,16,president,16,trump,15,president,14,great,97
trump,12,new,16,great,15,united,14,president,14,great,13,trump,97
new,12,people,16,house,12,states,13,people,11,trump,11,president,89
states,11,states,16,trump,12,trump,12,united,11,think,10,new,78
president,11,president,12,new,11,house,9,states,10,american,10,united,74
united,11,great,11,president,11,senate,9,new,10,country,9,states,71
senate,9,administration,10,news,10,new,8,american,10,new,9,american,62
department,8,act,7,national,10,obama,8,former,9,states,9,house,50
american,8,history,7,security,8,great,8,federal,7,house,8,news,41
country,7,donald,7,federal,8,administration,7,may,7,obama,7,administration,40
state,7,national,6,released,7,court,7,government,7,united,7,national,39
national,6,news,6,important,7,news,7,media,6,government,6,government,39
house,6,world,5,year,7,year,6,senate,6,health,6,department,36
support,6,may,5,best,7,republicans,6,nation,6,administration,6,senate,36
man,6,obama,5,committee,6,supreme,6,police,6,white,6,state,34
white,6,strong,5,thank,6,government,6,election,6,may,5,white,34
justice,6,york,5,attack,6,american,6,campaign,5,million,5,federal,34
intelligence,6,americans,5,thing,6,former,6,party,5,vote,5,york,33
fbi,6,america,5,fake,6,state,6,fbi,5,coming,5,obama,32
administration,6,state,5,ultimate,6,intelligence,5,love,5,game,5,fbi,31
best,6,military,5,city,6,director,5,department,5,death,5,may,29
young,5,election,5,department,6,fbi,5,number,5,republican,5,thank,29
committee,5,former,5,following,6,white,5,state,5,best,5,best,28
history,5,story,5,john,5,article,5,situation,5,party,5,former,28
social,5,countries,4,take,5,free,5,intelligence,5,military,5,election,27
times,5,greatest,4,white,5,letter,5,2016,5,announced,4,security,27
security,5,power,4,government,5,million,5,thank,5,called,4,donald,26
job,5,saying,4,donald,5,week,5,york,5,texas,4,history,25
million,5,son,4,united,5,york,4,special,5,workers,4,democrats,25
federal,5,supporters,4,americans,5,democrats,4,los,4,security,4,man,25
court,5,bill,4,obama,5,national,4,director,4,york,4,country,24
democrats,5,federal,4,administration,5,full,4,highly,4,democrats,4,court,24
comey,5,thank,4,health,5,internet,4,committee,4,four,4,committee,24
obama,5,worse,4,report,5,political,4,forward,4,help,4,americans,23
thank,5,big,4,election,4,friday,4,big,4,thank,4,party,23
james,5,republicans,4,investigation,4,fire,4,man,4,secretary,4,city,23
world,5,tv,4,job,4,incredible,4,winning,4,care,4,media,23
york,5,investigation,4,amazing,4,times,4,take,4,decision,4,job,23
told,5,voted,4,york,4,committee,4,called,4,women,4,republican,23
city,5,american,4,night,4,job,4,statement,4,news,4,world,23
announce,5,million,4,may,4,party,4,support,4,federal,4,article,22
media,4,given,4,presidential,4,americans,4,killing,4,across,4,called,22
woman,4,house,4,full,4,proud,4,china,4,play,4,million,22
war,4,across,4,senate,4,youthank,4,bill,4,department,4,health,21
decision,4,killed,4,latest,4,russia,4,house,4,able,3,intelligence,21
fact,4,fbi,4,member,4,huge,4,angeles,4,congressman,3,justice,21
government,4,shows,4,dollars,4,man,4,history,4,voted,3,times,20
given,4,announce,4,act,4,amazing,3,days,4,incredible,3,big,20
director,4,party,4,hard,4,person,3,friday,4,theresa,3,think,20
police,4,exactly,4,intelligence,4,agree,3,investigating,4,names,3,america,20
presidential,4,group,3,republican,4,light,3,republican,3,something,3,year,20
russia,4,number,3,democrats,4,tuesday,3,try,3,act,3,police,19
news,4,conservative,3,help,4,big,3,administration,3,santa,3,2016,19
vote,4,west,3,1,4,senator,3,senator,3,says,3,military,19
election,4,20,3,album,4,allow,3,nations,3,donald,3,released,18
sick,4,november,3,real,4,bad,3,chance,3,disgraced,3,republicans,18
money,4,democrats,3,company,3,set,3,supposed,3,gov,3,working,18
america,4,matter,3,broke,3,america,3,running,3,times,3,help,18
close,4,best,3,michael,3,texas,3,still,3,article,3,director,18
calling,4,war,3,power,3,end,3,times,3,economy,3,texas,17
real,4,court,3,moment,3,historic,3,copy,3,approved,3,act,17
order,4,operation,3,states,3,called,3,latest,3,history,3,supreme,17
signed,3,saudi,3,stop,3,sent,3,closely,3,clinton,3,announce,17
thought,3,deal,3,hundreds,3,election,3,force,3,fraud,3,russia,17
think,3,daily,3,run,3,oil,3,seven,3,players,3,love,17
article,3,lot,3,tax,3,justice,3,article,3,stronger,3,thing,16
proud,3,civil,3,responsible,3,friends,3,bridge,3,andrew,3,take,16
canadian,3,largest,3,online,3,comey,3,confirmed,3,hard,3,running,16
spent,3,man,3,state,3,love,3,following,3,democrat,3,order,16
possibly,3,emails,3,statement,3,bring,3,announce,3,thing,3,friday,16
mayor,3,campaign,3,pack,3,media,3,elite,3,talking,3,support,16
congress,3,300,3,millions,3,world,3,released,3,minor,3,following,16
community,3,making,3,old,3,sunday,3,role,3,media,3,left,16
republican,3,shot,3,life,3,level,3,hard,3,foreign,3,proud,15
story,3,cnn,3,fbi,3,defeat,3,clinton,3,trying,3,work,15
entire,3,station,3,think,3,trade,3,exactly,3,state,3,hard,15
starts,3,white,3,follow,3,thursday,3,show,3,world,3,campaign,15
good,3,security,3,citizens,3,massive,3,night,3,hillary,3,bill,15
left,3,hes,3,proud,3,best,3,order,3,series,3,fake,15
billion,3,investigating,3,j,3,piercing,3,presidential,3,penalty,3,war,15
australian,3,safe,3,twitter,3,green,3,russia,3,families,3,presidential,15
fed,3,working,3,mission,3,minnesota,3,working,3,song,3,week,15
called,3,association,3,left,3,25,3,men,3,work,3,killed,15
protecting,3,emergency,3,caught,3,worse,3,hillary,3,2017,3,coming,14
ahead,3,trumps,3,highly,3,mentally,3,currently,3,national,3,comey,14
mark,3,defeat,3,big,3,thought,3,sent,3,left,3,important,14
wants,3,wonderful,3,scheduled,3,city,3,america,3,businesses,3,wednesday,14
florida,3,congress,3,whether,3,playoffs,3,job,3,family,3,post,14
hillary,3,black,3,friend,3,comprehensive,3,phone,3,strong,3,night,14
sunday,3,job,3,tomblin,3,thank,3,iv,3,working,3,number,14
often,3,committee,3,man,3,california,3,army,3,decided,2,greatest,14
reserve,3,drug,3,army,3,republican,3,win,3,half,2,young,14
texas,3,hacked,3,sex,3,ohio,3,using,3,expected,2,story,14
five,3,businesses,3,post,3,issue,3,london,3,win,2,full,13
clinton,3,proud,3,black,3,fake,3,war,3,nobody,2,forward,13
working,3,j,3,nypd,3,night,3,americans,3,imperial,2,fact,13
provide,3,texas,3,call,3,highest,3,year,3,syria,2,political,13
words,3,justice,3,bank,3,general,3,finish,3,doctors,2,death,13
2016,3,democratic,3,fed,3,running,3,donald,3,entire,2,china,13
