kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,16,trump,15,great,16,people,16,people,19,democrats,17,trump,99,trump,44,people,48,trump,99
people,14,president,15,people,15,trump,14,president,19,president,15,people,95,people,40,president,45,people,95
united,14,national,12,trump,13,american,13,great,16,states,15,president,92,president,39,trump,39,president,92
president,13,states,11,states,13,president,11,trump,13,united,14,great,77,united,36,states,33,great,77
states,12,people,11,united,13,love,10,american,13,people,13,united,75,states,36,united,33,united,75
new,9,great,10,house,11,new,9,united,12,new,12,states,75,great,34,democrats,32,states,75
news,9,united,9,president,11,post,8,states,11,trump,12,new,72,american,25,new,32,new,72
man,8,news,9,american,10,democrats,8,new,11,administration,10,american,63,news,23,great,30,american,63
great,8,working,9,new,8,party,7,federal,9,house,8,democrats,45,new,22,american,29,democrats,45
american,7,party,8,republican,8,republican,7,article,8,together,8,house,45,working,22,federal,20,house,45
working,7,work,8,country,8,hard,7,department,7,great,7,national,42,house,22,house,18,national,42
government,7,american,8,thank,7,washington,7,democrats,7,department,7,federal,41,national,20,department,17,federal,41
video,7,china,8,democrat,7,states,7,media,7,obama,7,news,40,party,19,administration,17,news,40
announced,6,act,7,state,7,great,7,proud,6,york,7,party,40,government,17,obama,16,party,40
city,6,trade,7,million,6,fbi,7,party,6,democrat,7,obama,39,republican,17,republican,15,obama,39
china,6,help,6,war,6,united,7,house,5,california,7,republican,36,man,16,fbi,15,republican,36
year,6,republican,6,police,6,michael,6,republican,5,government,6,working,35,china,16,country,14,working,35
fake,6,fact,6,russia,6,second,6,government,5,fbi,6,fbi,34,country,15,party,14,fbi,34
house,6,federal,6,court,6,support,6,released,5,times,6,man,34,thank,15,white,14,man,34
proud,5,new,5,party,6,big,6,name,5,good,6,government,34,state,14,hard,13,government,34
texas,5,house,5,obama,6,thing,6,information,5,investigation,6,country,33,obama,14,york,13,country,33
state,5,donald,5,washington,6,help,5,country,5,national,6,white,31,fake,13,article,13,white,31
final,5,good,5,working,6,man,5,china,5,white,6,administration,31,donald,13,california,12,administration,31
team,5,fake,5,news,5,iran,5,100,5,federal,6,state,27,white,13,media,12,state,27
thank,5,government,5,white,5,administration,5,america,5,stop,5,america,27,federal,13,government,12,america,27
party,5,thing,5,government,5,care,5,please,5,country,5,thank,26,fact,12,police,12,thank,26
senate,5,virginia,5,donald,5,continue,5,2017,4,brought,5,china,26,court,12,love,12,china,26
white,5,wants,5,democrats,5,national,5,economy,4,spoke,5,court,25,congress,12,big,11,court,25
best,5,change,5,administration,5,federal,5,may,4,stronger,5,department,25,best,12,national,11,department,25
national,4,media,5,man,5,family,5,power,4,possible,5,love,25,investigation,11,man,11,love,25
nation,4,massive,5,support,5,obama,5,act,4,donald,5,york,25,act,11,times,11,york,25
obama,4,families,5,fbi,5,house,5,state,4,fox,5,donald,25,trade,11,working,11,donald,25
terrorism,4,away,4,complete,4,life,4,home,4,police,5,hard,25,fbi,11,washington,11,hard,25
post,4,democrats,4,federal,4,police,4,texas,4,best,5,investigation,24,administration,11,law,11,investigation,24
may,4,obama,4,past,4,women,4,official,4,america,4,best,24,democrats,11,investigation,11,best,24
says,4,countries,4,information,4,shot,4,super,4,asked,4,help,24,city,10,official,11,help,24
administration,4,understand,4,2016,4,nintendo,4,voted,4,attack,4,fact,24,police,10,state,10,fact,24
hard,4,following,4,city,4,next,4,greatest,4,republicans,4,police,24,washington,10,donald,10,police,24
trade,4,best,4,america,4,official,4,obama,4,james,4,media,24,work,10,released,10,media,24
justice,4,judge,4,staff,4,j,4,white,4,law,4,washington,23,thing,10,together,10,washington,23
military,4,women,4,friends,4,news,4,source,4,committee,4,work,23,big,10,support,10,work,23
watch,4,veterans,4,pay,4,voted,4,vacation,4,failing,4,big,22,america,10,stop,10,big,22
country,4,take,4,proud,4,working,4,war,4,state,4,article,22,video,10,america,10,article,22
big,4,investigation,4,threat,4,white,4,stop,4,bill,4,thing,22,left,10,best,10,thing,22
congress,4,5,4,still,4,best,4,work,4,fact,4,support,21,democrat,10,vote,10,support,21
job,4,big,4,released,4,use,4,justice,4,firing,4,fake,21,hard,9,news,10,fake,21
left,4,former,4,important,4,bill,4,south,4,attacks,4,congress,21,proud,9,china,10,congress,21
another,4,world,4,congress,4,california,4,vote,4,san,4,world,20,still,9,proud,10,world,20
real,3,dr,4,national,4,thank,4,working,4,man,4,senate,20,war,9,help,10,senate,20
republicans,3,called,4,investigation,4,country,4,build,3,book,4,trying,20,help,9,may,9,trying,20
federal,3,military,4,supreme,4,monday,4,dolphins,3,thursday,4,russia,20,world,9,called,9,russia,20
formamy,3,dnc,4,charges,4,law,4,program,3,crime,4,proud,20,senate,9,thank,9,proud,20
announce,3,think,4,everyone,4,health,4,reserve,3,investigating,4,times,19,russia,9,economy,9,times,19
fbi,3,michael,4,deal,4,department,3,force,3,pictureslook,4,democrat,19,massive,9,political,9,democrat,19
america,3,believe,4,report,4,anyone,3,campaign,3,senate,4,official,19,post,9,post,9,official,19
finally,3,congress,4,spent,4,named,3,radical,3,amc,4,good,19,2016,9,information,9,good,19
believe,3,nba,4,muslim,4,democratic,3,police,3,week,4,bill,19,complete,8,reserve,9,bill,19
world,3,finally,3,chairman,3,called,3,called,3,trying,4,act,19,support,8,work,9,act,19
voting,3,put,3,book,3,fan,3,march,3,almost,4,former,19,finally,8,james,9,former,19
