kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
united,13,great,17,president,18,trump,15,great,16,united,16,great,99
great,13,president,15,new,16,people,14,president,16,president,15,president,97
president,12,trump,14,great,12,states,13,people,13,great,15,united,89
trump,12,united,12,people,12,president,11,states,13,states,13,states,84
states,11,people,12,trump,11,news,11,united,12,trump,13,trump,83
new,10,states,12,united,11,united,11,trump,10,people,12,people,81
administration,9,new,11,states,11,new,8,house,9,obama,10,new,70
american,9,act,11,national,10,freedom,8,money,9,new,8,american,46
election,8,american,10,obama,10,fbi,7,year,8,working,8,house,45
obama,8,federal,9,good,9,democrats,7,white,8,best,7,national,43
state,7,house,7,american,7,state,7,american,7,police,7,federal,42
america,7,department,7,state,7,donald,7,federal,6,york,7,obama,40
federal,7,government,7,following,7,city,7,government,6,thank,6,government,39
house,7,help,6,year,7,house,6,news,6,bad,6,help,34
2016,7,national,6,help,6,republican,6,left,6,former,6,working,33
democrats,7,end,6,working,6,bill,6,new,6,man,6,state,33
people,6,job,6,house,6,great,6,history,5,administration,6,election,31
michigan,6,washington,6,report,6,women,5,fact,5,government,6,party,30
million,6,part,6,huge,6,federal,5,americans,5,national,6,americans,29
help,6,times,6,may,5,media,5,business,5,american,6,democrats,29
world,6,donald,6,republican,5,american,5,best,5,federal,5,white,29
team,6,man,5,love,5,campaign,5,working,5,help,5,thank,29
love,6,media,5,group,5,national,5,past,5,department,5,year,28
billion,6,order,5,week,5,help,5,senate,5,security,5,world,28
senate,6,million,5,called,5,department,5,police,5,country,5,news,27
party,6,state,5,book,4,war,5,night,4,election,5,administration,27
military,6,security,5,justice,4,post,5,democrats,4,state,5,man,27
largest,5,tired,5,party,4,obama,5,order,4,city,5,police,26
act,5,police,4,five,4,job,5,dollars,4,americans,5,department,26
friend,5,world,4,october,4,police,4,support,4,group,5,act,26
man,5,nfl,4,early,4,thank,4,making,4,texas,5,america,25
kavanaugh,5,affordable,4,build,4,nothing,4,spent,4,house,4,york,25
russian,5,war,4,morning,4,leader,4,monday,4,information,4,city,25
case,5,russia,4,marathon,4,another,4,historic,4,america,4,good,25
intelligence,5,killed,4,crisis,4,victory,4,shooting,4,smith,4,court,24
americans,5,office,4,groups,4,security,4,tax,4,act,4,donald,24
amazing,5,care,4,dc,4,university,4,court,4,providing,4,republican,24
government,5,york,4,saturday,4,russian,4,political,4,hate,4,bill,23
usa,5,number,4,nice,4,hillary,4,came,4,says,4,history,22
calling,4,senate,4,york,4,james,4,little,4,times,4,love,22
called,4,party,4,man,4,white,4,clinton,4,terrorist,4,best,22
north,4,trying,4,statement,4,senate,4,drug,4,looking,4,left,22
trade,4,thing,4,white,4,good,4,help,4,white,4,country,22
report,4,reserve,4,world,4,election,4,national,4,fire,4,fbi,21
free,4,committee,4,police,4,country,4,looking,4,republican,4,campaign,21
donald,4,percent,4,video,4,win,4,country,4,world,4,called,21
young,4,working,4,giant,4,currently,4,america,4,free,4,senate,21
communist,4,investigating,4,recent,4,together,4,wednesday,4,winnipeg,4,week,21
presidential,4,city,4,election,4,strong,4,post,4,court,4,media,21
bill,4,texas,4,joker,4,number,4,end,4,asked,3,end,20
passed,4,country,4,former,4,navy,4,arrested,4,copy,3,committee,20
islamic,4,shut,4,thank,4,problem,4,decision,4,launch,3,former,20
release,4,spent,4,weather,3,texas,4,thank,4,application,3,washington,20
defense,4,force,4,supreme,3,government,3,possible,4,year,3,huge,20
committee,4,left,4,rosie,3,outstanding,3,dead,4,amazing,3,job,20
working,4,year,4,biggest,3,conference,3,promote,4,team,3,security,20
violence,4,forward,4,likely,3,gun,3,north,3,tape,3,2016,20
national,4,white,4,court,3,fake,3,cast,3,love,3,radical,19
bernie,4,shot,4,highest,3,history,3,twitter,3,air,3,russia,19
campaign,4,called,4,terrorist,3,fight,3,air,3,el,3,times,18
released,4,executive,4,islamic,3,called,3,secretary,3,across,3,russian,18
david,4,dc,3,update,3,monday,3,home,3,thought,3,military,18
announce,4,democrat,3,senator,3,reserve,3,whether,3,case,3,amazing,17
death,4,beyond,3,friends,3,committee,3,thing,3,news,3,million,17
senator,4,given,3,progress,3,huge,3,administration,3,justice,3,post,17
cost,4,eastern,3,name,3,coming,3,hillary,3,party,3,texas,17
week,4,terrorist,3,greatest,3,court,3,huge,3,internet,3,team,17
whole,3,days,3,radical,3,provide,3,donald,3,sentenced,3,free,17
