kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
comes,3,districts,2,2020,2,action,1,hero,1,familyread,1,@iapublichealth,7,decade,6,pass,2,@iapublichealth,7
nation,3,costs,2,earlier,2,@iowanatguard,1,allowing,1,alone,1,team,7,justice,6,shows,2,team,7
build,3,leaders,2,facilities,2,launch,1,@unitypointnews,1,customer,1,entire,7,disaster,6,working,2,entire,7
seize,3,future,2,tested,2,launching,1,civic,1,corell,1,hall,7,best,5,behind,2,hall,7
promote,3,officials,2,whatever,2,working,1,placeread,1,forces,1,rural,7,take,5,message,2,rural,7
calling,3,@epa,2,taking,2,announced,1,@mercyonedsm,1,states,1,build,7,court,5,economy,2,build,7
china,3,meeting,2,together,2,1100,1,message,1,legislative,1,grateful,7,efforts,5,governors,2,grateful,7
additional,3,grundy,2,dr,2,biofuels,1,class,1,measures,1,providing,7,million,5,care,2,providing,7
access,3,flood,2,older,2,class,1,violence,1,service,1,talk,7,declaration,5,provide,2,talk,7
across,3,water,2,morning,2,easy,1,pence,1,combat,1,full,7,students,5,conversation,2,full,7
help,3,tonight,1,held,2,forward,1,stoelting,1,title,1,limit,7,vision,5,class,2,limit,7
providing,3,ottumwa,1,discuss,2,w,1,freedom,1,@potus,1,opportunities,7,proud,5,@whitehouse,2,opportunities,7
able,3,sonya,1,relief,2,processing,1,appropriate,1,across,1,capitol,7,school,5,effort,2,capitol,7
best,3,ia,1,continuing,2,able,1,reopenings,1,respond,1,food,7,states,5,challenge,2,food,7
reciprocal,3,highlighting,1,partnership,2,double,1,meeting,1,tyranny,1,outstanding,7,learning,5,response,2,outstanding,7
incredible,3,wager,1,gatherings,2,ashton,1,hope,1,osage,1,take,7,workforce,5,legislation,2,take,7
another,3,job,1,virus,2,reliefread,1,later,1,constitutional,1,230,6,investment,5,impressed,2,230,6
bold,3,invests,1,stream,2,manage,1,move,1,accountability,1,important,6,critical,5,assessment,2,important,6
believe,2,promote,1,bars,2,reopen,1,fallen,1,looking,1,congratulations,6,entire,5,vulnerable,2,congratulations,6
part,2,americas,1,address,2,kicking,1,hearts,1,part,1,1,6,proclamation,5,dallas,2,1,6
iowas,2,recognized,1,states,2,call,1,processors,1,men,1,provide,6,providing,5,recovery,2,provide,6
address,2,library,1,23,2,resuming,1,proud,1,regardless,1,response,6,10,5,role,2,response,6
proposing,2,commemorate,1,act,2,unite,1,amazing,1,working,1,coronavirus,6,condition,5,processing,2,coronavirus,6
@potuss,2,ag,1,invest,2,pork,1,cherish,1,normandy,1,justice,6,ia,5,association,2,justice,6
citizens,2,outcomes,1,found,2,productive,1,welcome,1,providing,1,reduce,6,trade,5,declaration,2,reduce,6
regulation,2,tech,1,13,2,@chuckgrassley,1,heroes,1,countys,1,students,6,discuss,5,mike,2,students,6
fund,2,hold,1,impacted,2,conference,1,moines,1,provides,1,supporting,6,signed,5,status,2,supporting,6
leave,2,quickly,1,21,2,49,1,great,1,heritage,1,decade,6,agreement,5,meeting,2,decade,6
focus,2,@senjoniernst,1,tests,2,people,1,badge,1,differences,1,welcome,6,give,4,providing,2,welcome,6
looking,2,regional,1,decision,2,supportive,1,workers,1,restrictions,1,week,6,2019,4,workers,2,week,6
steps,2,school,1,22,2,site,1,pandemic,1,brandon,1,partner,6,@epa,4,moines,2,partner,6
days,2,services,1,1,2,mitigate,1,nights,1,reach,1,schools,6,todays,4,started,2,schools,6
world,2,#fundthetrust,1,2019,2,@mikehousholder,1,des,1,supplies,1,lets,6,general,4,entire,2,lets,6
