kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
equality,3,history,3,social,10,work,8,call,8,year,6,protect,33,updates,14,moment,21,protect,33
federal,3,low,3,nonessential,10,safe,8,nys,8,take,6,healthcare,33,best,14,region,21,healthcare,33
act,3,use,3,school,10,reopening,8,illness,8,week,6,care,33,family,14,across,20,care,33
powerful,3,symptoms,3,test,10,frontline,8,frontline,8,nation,6,support,33,fear,14,reform,20,support,33
matter,3,morning,3,private,10,without,7,facts,8,good,6,medical,33,together,13,cant,20,medical,33
people,3,program,3,schools,10,good,7,businesses,8,thank,6,cant,33,safe,13,home,19,cant,33
el,3,shouldnt,3,labs,10,governor,7,data,8,protest,6,together,32,cant,13,still,19,together,32
commemoration,3,policy,3,information,10,needs,7,cant,8,legislation,6,pandemic,32,staff,13,together,19,pandemic,32
#nohatenofear,3,effect,3,doctors,10,curve,7,crisis,8,saw,6,stop,31,bringing,13,curve,19,stop,31
building,3,hes,3,county,10,spread,7,actions,7,de,6,masks,31,full,13,good,18,masks,31
american,3,urge,3,sick,10,best,7,continue,7,progress,6,reopen,31,call,13,country,18,reopen,31
understand,3,lives,3,facts,10,risk,7,heroes,7,virus,6,distancing,31,nyers,13,begin,18,distancing,31
attack,3,honor,3,nyc,10,positive,7,staff,7,seeing,6,capacity,30,order,13,spread,18,capacity,30
earthquake,3,hundreds,3,fear,10,together,7,required,7,masks,6,country,30,life,13,executive,18,country,30
fighting,3,govt,3,ventilators,10,reopen,7,federal,7,protests,6,safe,30,island,12,hospitalizations,18,safe,30
government,3,#getcountedny,3,response,9,tuned,7,#newyorktough,7,lowest,6,continue,29,risk,12,crisis,17,continue,29
sisters,3,name,3,fight,9,grateful,6,across,7,together,6,may,29,captioning,12,change,17,may,29
sex,3,administrations,3,facilities,9,million,6,safe,7,country,6,call,29,president,12,safe,17,call,29
progress,3,water,3,rate,9,yesterday,6,1200pm,7,act,6,1,29,directing,12,protect,17,1,29
century,3,family,3,call,9,mourn,6,food,7,crisis,5,provide,29,country,12,face,17,provide,29
provide,3,legislation,3,businesses,9,may,6,covidrelated,7,floyd,5,best,28,temporary,12,infection,17,best,28
continue,3,negative,3,please,9,number,6,share,6,2,5,year,28,taking,12,update,17,year,28
yorks,3,dmv,3,masks,9,across,6,yesterday,6,discrimination,5,hate,28,act,12,tested,17,hate,28
poland,3,situation,3,calling,9,regional,6,contact,6,force,5,act,27,stand,12,thing,16,act,27
legislation,3,power,3,fully,9,based,6,children,6,officers,5,phase,27,test,12,ventilators,16,phase,27
billion,3,government,3,coronavirus,9,additional,6,rate,6,tune,5,executive,27,schools,11,without,16,executive,27
island,3,another,3,taking,9,take,6,virus,6,signed,5,confirmed,26,rochelle,11,frontline,16,confirmed,26
yorker,3,banning,3,nurses,9,deserve,6,americans,6,low,5,ventilators,26,nyc,11,stop,16,ventilators,26
damage,3,home,3,number,9,needed,6,show,6,looting,5,#covid19,26,#nohateinourstate,11,cases,16,#covid19,26
change,3,zero,3,family,9,scale,6,nursing,6,give,5,community,26,please,11,call,16,community,26
nyers,3,full,3,pandemic,9,rate,6,provide,6,#lgbtq,5,staff,26,support,11,show,16,staff,26
create,3,innocent,3,javits,9,thing,6,regional,6,days,5,president,25,supplies,11,honor,16,president,25
ricans,3,everyone,3,together,9,covering,6,part,6,10,5,good,25,social,11,came,16,good,25
increase,3,@dhsgovs,3,part,8,results,6,families,6,covid19,5,rate,25,situation,11,use,15,rate,25
good,3,announce,3,beds,8,phased,6,protect,6,pandemic,5,stand,24,sign,11,data,15,stand,24
represent,3,unconscious,2,still,8,stop,6,together,6,plans,5,businesses,24,action,11,regions,15,businesses,24
anniversary,3,eliminate,2,increase,8,believe,6,local,6,making,5,lets,24,response,11,act,15,lets,24
communities,3,@vp,2,holding,8,end,5,george,6,#nytough,5,honor,24,trump,11,americans,15,honor,24
