kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,24,great,16,trump,19,great,19,trump,23,trump,15,trump,107,trump,52,great,51,trump,107
great,19,trump,15,united,19,united,13,great,20,president,13,president,105,president,48,trump,48,president,105
trump,18,president,15,states,18,states,13,united,18,great,12,great,104,great,47,united,42,great,104
states,14,united,13,people,15,president,12,president,17,states,12,united,96,states,44,president,42,united,96
house,13,states,12,great,12,white,12,new,14,united,11,states,94,united,44,states,39,states,94
united,12,people,11,news,11,government,10,states,14,news,10,new,67,people,36,new,32,new,67
new,10,new,11,party,10,trump,10,state,10,big,10,people,65,new,30,american,21,people,65
people,10,american,9,house,9,new,9,news,9,court,9,house,53,house,28,news,20,house,53
senate,9,news,9,new,9,court,9,campaign,7,new,9,american,49,news,25,court,20,american,49
bill,8,obama,8,american,9,obama,8,people,7,man,9,news,49,american,23,house,20,news,49
world,8,may,7,president,9,vote,8,america,7,american,8,state,43,world,18,obama,19,state,43
signed,7,national,7,court,7,american,8,job,7,house,8,world,42,government,18,white,19,world,42
committee,7,government,7,job,6,house,7,good,6,obama,7,man,38,national,18,state,18,man,38
2016,6,story,7,case,6,think,7,season,6,supreme,7,government,37,party,17,people,17,government,37
shooting,6,good,7,government,6,people,6,presidential,6,media,7,court,35,federal,16,man,17,court,35
national,6,federal,6,bill,6,department,6,senate,6,best,7,white,35,senate,15,working,16,white,35
intelligence,5,world,6,part,6,world,6,republican,6,country,6,obama,33,state,15,big,16,obama,33
women,5,house,6,democrats,6,media,6,big,5,russia,6,national,33,good,15,media,15,national,33
million,5,post,6,nothing,6,working,6,final,5,released,6,media,30,bill,14,best,14,media,30
white,5,radical,6,media,6,thank,6,working,5,bill,6,federal,30,white,14,job,14,federal,30
series,5,administration,6,federal,6,administration,5,world,5,iran,5,bill,29,man,14,world,14,bill,29
usa,5,state,6,best,5,justice,5,warning,5,men,5,party,29,media,13,bill,14,party,29
donald,5,trying,6,man,5,business,5,may,5,national,5,senate,28,may,13,government,14,senate,28
country,5,buy,6,left,5,left,5,friend,5,working,5,big,28,court,13,administration,13,big,28
think,5,fake,5,@ufc,5,nation,5,donald,5,illegal,5,country,28,committee,12,russia,13,country,28
young,5,year,5,top,5,federal,5,house,5,shows,5,working,28,donald,12,department,13,working,28
investigating,5,washington,5,police,5,person,5,police,5,law,5,job,26,police,12,donald,12,job,26
love,5,city,5,national,5,says,5,approved,5,state,5,department,26,democrats,12,republican,12,department,26
man,5,white,5,fake,4,best,5,travel,5,citizens,5,republican,26,washington,12,supreme,12,republican,26
state,5,conference,5,white,4,act,5,called,5,announce,5,good,26,2016,11,thank,11,good,26
john,5,working,5,london,4,love,5,american,5,thousands,5,washington,26,think,11,senate,11,washington,26
may,5,law,5,trade,4,fbi,5,conference,5,care,5,administration,26,thank,11,presidential,11,administration,26
thank,5,york,5,world,4,political,4,win,5,fake,5,democrats,24,left,11,campaign,11,democrats,24
government,5,democrats,5,state,4,killed,4,man,4,senator,5,donald,24,obama,11,country,11,donald,24
law,5,big,5,fbi,4,bill,4,finished,4,university,5,thank,24,fake,11,federal,11,thank,24
strong,5,rights,5,donald,4,friends,4,part,4,intelligence,5,russia,24,city,11,national,10,russia,24
american,5,million,4,trying,4,general,4,hillary,4,proud,4,best,24,york,11,care,10,best,24
news,5,reserve,4,think,4,man,4,department,4,reason,4,law,24,job,11,washington,10,law,24
good,5,saturday,4,foreign,4,democrats,4,went,4,history,4,york,23,country,10,justice,10,york,23
thing,5,left,4,republicans,4,information,4,hasnt,4,job,4,police,23,post,10,good,10,police,23
washington,5,proud,4,days,4,washington,4,russia,4,former,4,campaign,22,women,10,act,10,campaign,22
family,4,declaration,4,thank,4,following,4,obama,4,crisis,4,think,22,trying,10,america,10,think,22
campaign,4,old,4,reserve,4,words,4,white,4,part,4,supreme,22,big,10,fake,9,supreme,22
recent,4,game,4,committee,4,quality,4,post,4,senate,4,fbi,22,republican,10,another,9,fbi,22
bad,4,july,4,protect,4,nothing,4,history,4,shooting,4,fake,21,million,10,hard,9,fake,21
job,4,media,4,announce,4,conservative,4,washington,4,democratic,4,may,21,administration,10,win,9,may,21
put,4,court,4,trumps,3,patients,4,another,4,committee,4,committee,20,top,10,called,9,committee,20
killed,4,murder,4,ban,3,military,4,administration,4,million,4,presidential,20,law,10,citizens,9,presidential,20
york,4,immediately,4,nations,3,another,4,stars,4,j,4,left,20,russian,9,fbi,9,left,20
justice,4,syria,4,supreme,3,put,4,seen,4,people,4,2016,19,war,9,law,9,2016,19
russian,4,democrat,4,bad,3,powerful,4,nba,4,donald,4,justice,19,working,9,history,9,justice,19
party,4,human,4,another,3,least,3,bill,4,texas,4,post,19,proud,9,following,9,post,19
federal,4,supreme,4,north,3,investigating,3,federal,4,tuesday,4,thing,19,bad,9,china,9,thing,19
republican,4,war,4,friends,3,win,3,trying,4,women,4,america,19,security,9,senator,9,america,19
police,4,security,4,second,3,team,3,together,3,massive,4,nothing,18,year,9,part,9,nothing,18
americans,4,man,4,organization,3,super,3,clinton,3,administration,4,trying,18,democrat,9,left,9,trying,18
department,4,universal,4,longer,3,hillary,3,security,3,left,4,care,18,fbi,9,vote,9,care,18
enough,4,1,4,americans,3,calling,3,head,3,david,4,another,18,best,9,nation,9,another,18
statement,4,wednesday,3,openly,3,america,3,following,3,hard,4,democrat,17,reserve,9,party,9,democrat,17
russia,4,party,3,senate,3,clinton,3,rush,3,ruling,4,million,17,nothing,8,announce,8,million,17
election,4,men,3,determined,3,order,3,church,3,republican,4,women,17,killed,8,university,8,women,17
possible,4,ticket,3,voted,3,southern,3,care,3,veterans,3,security,17,campaign,8,intelligence,8,security,17
america,4,officials,3,border,3,reached,3,quest,3,department,3,act,17,wednesday,8,season,8,act,17
investigation,3,guard,3,end,3,making,3,industry,3,propaganda,3,history,17,americans,8,tuesday,8,history,17
top,3,fbi,3,policy,3,nfl,3,watch,3,justice,3,proud,17,signed,8,democrats,8,proud,17
media,3,dumb,3,democrat,3,donald,3,china,3,head,3,part,17,election,8,nfl,8,part,17
james,3,another,3,delhi,3,text,3,use,3,party,3,city,16,part,8,men,8,city,16
security,3,mission,3,sessions,3,criminal,3,ireland,3,fact,3,killed,16,possible,8,military,8,killed,16
presidential,3,latest,3,fire,3,night,3,intelligence,3,austin,3,looking,16,strong,8,says,8,looking,16
5,3,care,3,big,3,compassionate,3,north,3,political,3,nation,16,investigating,8,massive,8,nation,16
important,3,attacks,3,list,3,state,3,continue,3,policy,3,following,16,supreme,8,police,8,following,16
orlando,3,council,3,economy,3,national,3,arizona,3,police,3,called,16,shooting,8,thing,8,called,16
looking,3,land,3,following,3,thing,3,wish,3,labor,3,americans,16,radical,8,iran,7,americans,16
freedom,3,possible,3,article,3,courageous,3,england,3,cancer,3,article,16,voted,7,conference,7,article,16
released,3,take,3,blocked,3,john,3,signed,3,homeless,3,shooting,16,america,7,david,7,shooting,16
millions,3,police,3,item,3,senior,3,football,3,living,3,russian,16,game,7,watch,7,russian,16
objects,3,donald,3,russian,3,suspect,3,fantasy,3,announced,3,men,16,thing,7,love,7,men,16
immigration,3,steven,3,election,3,letter,3,trumps,3,sanders,3,bad,16,important,7,friend,7,bad,16
wednesday,3,thought,3,families,3,closely,3,party,3,complete,3,year,15,friends,7,women,7,year,15
negotiating,3,announce,3,republican,3,pay,3,looking,3,past,3,former,15,russia,7,proud,7,former,15
shows,3,100,3,home,3,able,3,adrian,3,military,3,love,15,stop,7,political,7,love,15
city,3,asked,3,sorry,3,shooting,3,article,3,largest,3,conference,15,another,7,hillary,7,conference,15
