Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Senate Republicans led the CARES Act, the biggest rescue package in American history that helped our nation weather this storm. Any further legislation will need to focus intently on kids, jobs, and healthcare, and include legal protections to help schools and businesses reopen.",303,2020-06-30 21:03:25,Twitter Media Studio,1866,486,senatemajldr,1278071664945831938,,1249982359,False,https://t.co/WjooKMhtc5,en,June,Q2,"['senate', 'republicans', 'led', 'cares', 'act', 'biggest', 'rescue', 'package', 'american', 'history', 'helped', 'nation', 'weather', 'storm', 'legislation', 'focus', 'intently', 'kids', 'jobs', 'healthcare', 'include', 'legal', 'protections', 'help', 'schools', 'businesses', 'reopen']"
More disastrous steps by Beijing to tighten their grip on Hong Kong. Congress and the Administration have taken strong steps to stand with Hong Kong. We need to keep it up and friends of democracy around the world should join us.,253,2020-06-30 19:10:39,Twitter Web App,3902,2446,senatemajldr,1278043289174913024,,1249982359,False,https://t.co/16PrlmSM9Q,en,June,Q2,"['disastrous', 'steps', 'beijing', 'tighten', 'grip', 'hong', 'kong', 'congress', 'administration', 'taken', 'strong', 'steps', 'stand', 'hong', 'kong', 'friends', 'democracy', 'world', 'join']"
"House Democrats' last attempt at a coronavirus response was a go-nowhere liberal wish list that even the media laughed off. With 40+ COVID hearings by the end of this week, the Senate is continuing the serious, facts-first approach that built the historic CARES Act.",266,2020-06-29 22:37:27,Twitter for iPhone,3511,857,senatemajldr,1277732942836576257,,1249982359,False,,en,June,Q2,"['house', 'democrats', 'attempt', 'coronavirus', 'response', 'gonowhere', 'liberal', 'wish', 'list', 'media', 'laughed', '40', 'covid', 'hearings', 'end', 'week', 'senate', 'continuing', 'serious', 'factsfirst', 'approach', 'built', 'historic', 'cares', 'act']"
"We must have no stigma, none, about wearing masks when we leave our homes and come near other people. Wearing simple face coverings is not about protecting ourselves, it is about protecting everyone we encounter.",212,2020-06-29 19:39:28,Twitter Web App,67199,9633,senatemajldr,1277688154053644295,,1249982359,False,,en,June,Q2,"['stigma', 'none', 'wearing', 'masks', 'leave', 'homes', 'near', 'people', 'wearing', 'simple', 'face', 'coverings', 'protecting', 'protecting', 'everyone', 'encounter']"
ICYMI: I joined the @GuyBensonShow to discuss Senate Democrats’ blocking police reform and the Senate’s historic judicial confirmations.,160,2020-06-27 18:29:52,Twitter Media Studio,1616,445,senatemajldr,1276945861499633665,,1249982359,False,https://t.co/bsFztYtJng,en,June,Q2,"['icymi', 'joined', '@guybensonshow', 'discuss', 'senate', 'democrats', 'blocking', 'police', 'reform', 'senates', 'historic', 'judicial', 'confirmations']"
TUNE IN: I’m joining @GuyBensonShow at 4:00pm ET to discuss Senate Democrats’ obstruction of police reform and our latest milestone in renewing the judiciary.,183,2020-06-26 19:55:10,Twitter for iPhone,698,157,senatemajldr,1276604940451024899,,1249982359,False,https://t.co/lCm5tWLItJ,en,June,Q2,"['tune', 'joining', '@guybensonshow', '400pm', 'et', 'discuss', 'senate', 'democrats', 'obstruction', 'police', 'reform', 'latest', 'milestone', 'renewing', 'judiciary']"
Democrats say they disagree with parts of @SenatorTimScott’s bill. Fine. The Senate has a way to settle policy differences. It’s called legislating. The only reason to duck the whole process is if Democrats would rather preserve a campaign issue than find a bipartisan solution.,278,2020-06-24 17:00:10,Twitter Web App,7777,2712,senatemajldr,1275836125882523648,,1249982359,False,,en,June,Q2,"['democrats', 'disagree', 'parts', '@senatortimscotts', 'bill', 'fine', 'senate', 'settle', 'policy', 'differences', 'called', 'legislating', 'reason', 'duck', 'whole', 'process', 'democrats', 'rather', 'preserve', 'campaign', 'issue', 'find', 'bipartisan', 'solution']"
Democrats just blocked the Senate from even considering police reform. They threatened to do this unless I let them short-circuit the amendment process and rewrite @SenatorTimScott’s bill behind closed doors. This issue deserved better than more do-nothing Democratic theatrics.,278,2020-06-24 17:00:01,Twitter Web App,25431,10634,senatemajldr,1275836085596295168,,1249982359,False,,en,June,Q2,"['democrats', 'blocked', 'senate', 'considering', 'police', 'reform', 'threatened', 'unless', 'shortcircuit', 'amendment', 'process', 'rewrite', '@senatortimscotts', 'bill', 'behind', 'closed', 'doors', 'issue', 'deserved', 'donothing', 'democratic', 'theatrics']"
"The Senate has confirmed 200 of President Trump’s nominees to lifetime appointments on the federal bench. With today's confirmation, not a single circuit court vacancy exists anywhere in the nation for the first time in at least 40 years.",262,2020-06-24 16:23:15,Twitter Media Studio,7231,2345,senatemajldr,1275826832408031233,,1249982359,False,https://t.co/BvIEuJ62l7,en,June,Q2,"['senate', 'confirmed', '200', 'president', 'trumps', 'nominees', 'lifetime', 'appointments', 'federal', 'bench', 'todays', 'confirmation', 'single', 'circuit', 'court', 'vacancy', 'exists', 'anywhere', 'nation', 'least', '40']"
"“Equal protection of the laws” means that mayors and governors cannot selectively stand down because they fear the political price for confronting a particular mob.

Maintaining the peace is these leaders’ duty. It is not an option that depends on the lawbreakers’ politics.",298,2020-06-23 20:10:11,Twitter Media Studio,4894,1734,senatemajldr,1275521553787215872,,1249982359,False,https://t.co/o37g7EcXkf,en,June,Q2,"['equal', 'protection', 'laws', 'means', 'mayors', 'governors', 'cannot', 'selectively', 'stand', 'fear', 'political', 'price', 'confronting', 'particular', 'mobmaintaining', 'peace', 'leaders', 'duty', 'option', 'depends', 'lawbreakers', 'politics']"
