kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,13,trump,18,great,19,trump,21,president,17,great,14,trump,110,trump,47,president,44,trump,110
people,11,united,16,trump,16,people,15,united,16,president,14,president,100,people,41,united,43,president,100
states,10,states,14,people,16,united,14,states,16,united,13,united,94,great,39,trump,43,united,94
president,10,people,14,united,14,states,14,great,11,people,12,states,93,states,38,states,42,states,93
police,9,president,13,states,14,president,13,trump,10,states,12,people,89,united,37,great,38,people,89
new,9,new,12,american,12,great,13,people,9,trump,12,great,85,president,33,people,36,great,85
great,9,great,11,president,10,new,10,world,8,government,11,new,61,new,28,new,23,new,61
court,8,national,9,working,9,administration,10,news,8,working,10,american,48,american,21,world,23,american,48
killed,8,campaign,8,national,7,state,9,bernie,7,news,10,news,47,national,21,american,21,news,47
house,8,times,8,new,7,clinton,9,new,7,world,8,national,42,house,21,news,21,national,42
united,7,government,7,good,7,american,9,attack,7,help,7,government,41,police,17,administration,19,government,41
white,7,white,7,care,7,national,8,friday,6,american,7,administration,40,obama,17,government,18,administration,40
presidential,7,house,7,country,7,donald,8,senator,6,media,7,house,40,country,17,state,17,house,40
democrats,7,former,6,history,7,world,7,republican,6,history,6,democrats,38,government,17,democrats,16,democrats,38
death,7,obama,6,former,6,federal,7,national,6,man,6,country,37,democrats,16,national,16,country,37
tuesday,7,administration,6,passed,6,thank,7,greatest,6,good,6,world,37,court,15,media,16,world,37
obama,6,democrats,6,house,6,house,7,administration,6,best,6,federal,36,white,15,working,15,federal,36
man,6,senate,6,wants,6,support,6,fbi,6,corrupt,6,working,35,federal,14,federal,15,working,35
women,6,left,5,government,5,country,6,night,5,massive,6,obama,34,campaign,14,country,14,obama,34
love,6,nothing,5,intelligence,5,obama,6,protect,5,hard,6,state,33,former,14,thank,13,state,33
america,6,vote,5,campaign,5,democrats,6,study,5,work,6,thank,32,working,14,clinton,13,thank,32
could,6,world,5,obama,5,media,6,sending,5,new,6,white,31,man,13,corrupt,12,white,31
state,6,reached,5,nothing,5,trade,6,work,5,democrats,6,media,29,news,13,fake,12,media,29
election,6,election,5,news,5,hillary,5,sanders,5,nfl,5,police,28,good,13,work,12,police,28
country,6,health,5,russia,5,director,5,team,5,international,5,republican,28,election,13,support,12,republican,28
national,5,help,5,dangerous,5,military,5,job,5,state,5,fake,27,administration,13,history,12,fake,27
china,5,report,5,lot,5,police,5,party,5,center,5,man,27,senate,13,law,12,man,27
military,5,russia,5,court,5,senate,5,election,5,fake,5,good,27,america,12,house,12,good,27
world,5,media,5,federal,5,10,5,fake,5,2016,5,work,25,nothing,12,best,12,work,25
family,5,voted,5,iran,5,corrupt,5,best,5,support,5,donald,25,love,12,help,11,donald,25
russian,5,american,5,bill,4,super,5,american,5,federal,5,history,25,donald,12,2016,11,history,25
force,5,guy,5,@,4,take,5,part,5,presidential,5,former,25,times,12,hard,11,former,25
important,5,huge,4,report,4,threat,4,health,5,real,5,russia,24,world,12,trade,11,russia,24
government,5,donald,4,austin,4,border,4,whistle,4,acting,5,party,24,russian,12,obama,10,party,24
good,5,service,4,health,4,bill,4,game,4,law,5,law,24,help,11,may,10,law,24
