kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
livingston,2,difference,2,economic,4,asking,4,additional,3,national,3,face,13,without,6,friends,9,face,13
past,2,conservation,2,week,4,may,4,economic,3,reopening,3,tribal,13,americas,6,may,9,tribal,13
representative,2,council,2,access,4,prevent,4,early,3,stay,3,capacity,12,fight,6,reopening,9,capacity,12
spent,2,washington,2,neighbors,4,loss,4,june,3,public,3,honor,12,fighting,6,face,9,honor,12
end,2,montanans,2,montanan,4,lives,4,especially,3,learn,3,especially,12,service,6,honor,8,especially,12
stand,2,difficult,2,workers,4,curve,4,heroes,3,health,3,remain,12,businesses,6,move,8,remain,12
attorney,2,west,2,cannot,4,person,4,guard,3,act,3,curve,12,lands,6,curve,8,curve,12
great,2,critical,2,patient,4,reopening,4,nations,3,loss,3,difficult,12,times,5,healthy,8,difficult,12
dignity,2,montanan,2,officials,4,part,4,contact,3,fight,3,access,12,making,5,plan,8,access,12
united,2,ought,2,support,4,still,4,move,3,care,3,economic,11,patients,5,difficult,8,economic,11
americas,2,congratulations,2,staying,4,april,4,tourism,3,tribal,3,school,11,schools,5,forward,8,school,11
working,2,give,2,actions,4,actions,4,homes,3,possible,3,precautions,11,doctors,5,response,8,precautions,11
dr,2,governors,2,prepare,4,social,4,precautions,3,states,3,food,11,officials,5,ask,8,food,11
america,2,skills,2,times,4,fellow,3,local,3,may,3,life,11,resources,5,efforts,7,life,11
craft,2,shell,2,four,4,phased,3,wash,3,actions,3,measures,11,across,5,economic,7,measures,11
another,2,@megsimps,2,line,4,join,3,cloth,3,tribes,3,loss,11,president,5,grants,7,loss,11
accompanied,1,little,2,recommending,3,remain,3,individuals,3,meat,3,hands,11,food,5,guard,7,hands,11
corrupted,1,communities,2,protect,3,death,3,needed,3,expected,2,guard,11,order,5,national,7,guard,11
demand,1,leaving,2,healthcare,3,response,3,curve,3,west,2,people,11,life,5,lost,7,people,11
longtime,1,border,2,grocery,3,cloth,3,stays,3,protects,2,masks,11,women,5,supplies,7,masks,11
5,1,impressed,2,education,3,schools,3,flags,3,glacier,2,rural,11,folks,5,vulnerable,7,rural,11
voice,1,treasures,2,store,3,gradual,3,grateful,3,making,2,folks,11,cannot,5,rural,7,folks,11
#mylivingston,1,share,2,love,3,access,3,neighbors,3,response,2,grateful,11,another,5,important,7,grateful,11
founded,1,airmen,2,school,3,move,3,response,3,week,2,efforts,11,workers,5,due,7,efforts,11
feet,1,proud,2,maryland,3,start,3,states,3,pandemic,2,fighting,11,days,5,ramp,7,fighting,11
serving,1,dollars,2,providing,3,learned,3,spread,3,wildfire,2,may,10,values,5,maintain,7,may,10
tomorrow,1,aircraft,2,order,3,healthy,3,test,3,tracing,2,nation,10,share,5,grateful,7,nation,10
happy,1,education,2,service,3,vigilant,3,efforts,3,travelers,2,plan,10,federal,5,support,7,plan,10
mourning,1,serve,2,potential,3,staff,3,based,3,please,2,great,10,justice,4,states,7,great,10
campaign,1,folks,2,weeks,3,precautions,3,actions,3,heightened,2,normal,10,taking,4,isnt,7,normal,10
relentless,1,access,2,system,3,safety,3,provide,3,mind,2,possible,10,guard,4,big,7,possible,10
correct,1,new,2,fellow,3,facilities,3,living,3,#gobengals,2,students,10,decision,4,safety,7,students,10
cure,1,pressure,1,essential,3,grateful,3,nurses,3,available,2,big,10,saved,4,nation,7,big,10
saved,1,show,1,increase,3,ramping,3,national,3,events,2,ask,10,possible,4,asking,6,ask,10
hearing,1,american,1,across,3,measures,3,tomorrow,3,hosting,2,response,10,visit,4,quickly,6,response,10
iowans,1,monuments,1,possible,3,residents,3,plan,3,celebrate,2,service,10,difficult,4,life,6,service,10
ask,1,cheer,1,provide,3,important,3,forward,3,responding,2,local,10,safe,4,lets,6,local,10
letting,1,engagement,1,flatten,3,work,3,hard,3,impacted,2,coronavirus,9,greatest,4,local,6,coronavirus,9
knows,1,central,1,means,3,ensure,3,quickly,3,year,2,schools,9,means,4,slow,6,schools,9
becomes,1,example,1,doubt,3,economic,3,capacity,3,exercise,2,front,9,efforts,4,supply,6,front,9
participated,1,makes,1,use,3,surveillance,3,hearts,2,trail,2,able,9,difference,4,responders,6,able,9
follow,1,c130,1,publics,3,fight,3,yesterday,2,weekend,2,vulnerable,9,best,4,cloth,6,vulnerable,9
mcguane,1,serving,1,facilities,3,directive,3,compassion,2,committed,2,governors,9,week,4,crisis,6,governors,9
dedication,1,saddled,1,committed,3,heart,3,allow,2,towards,2,women,9,native,4,critical,6,women,9
colleagues,1,incredible,1,save,3,bars,3,continued,2,socially,2,grocery,9,thanks,4,able,6,grocery,9
meaningful,1,cant,1,tested,3,looking,3,guidelines,2,difficult,2,lost,9,actions,4,economy,6,lost,9
