kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
government,18,trump,17,new,13,trump,12,trump,14,people,20,people,95,people,41,people,42,people,95
president,17,new,15,people,13,great,12,people,14,new,19,great,90,president,40,trump,37,great,90
great,15,president,14,united,12,new,12,president,12,great,12,new,90,new,39,new,37,new,90
people,14,people,14,trump,10,president,9,house,11,trump,11,president,83,great,38,great,34,president,83
news,11,great,14,government,9,state,8,national,11,president,11,trump,81,trump,34,president,32,trump,81
new,11,donald,10,great,9,job,8,united,11,government,10,united,66,government,29,united,24,united,66
federal,10,states,9,states,9,people,8,great,10,house,10,states,64,united,27,house,23,states,64
states,9,man,9,best,9,police,7,states,8,state,10,government,55,states,27,state,23,government,55
american,9,country,8,president,9,media,7,democrats,8,federal,9,house,46,national,19,government,23,house,46
united,8,world,8,man,8,york,7,republican,7,media,8,national,45,news,19,news,21,national,45
working,8,security,7,national,7,russia,7,watch,7,news,8,state,44,man,18,states,21,state,44
love,8,party,7,republican,7,2016,7,white,7,united,8,news,44,best,18,national,20,news,44
department,7,united,7,media,7,news,7,country,7,american,7,department,39,love,17,federal,19,department,39
state,7,thank,7,number,7,government,7,war,7,states,7,american,38,department,17,media,19,american,38
trump,7,national,6,love,7,administration,7,news,6,law,7,york,36,country,16,department,17,york,36
house,7,story,6,york,7,department,7,american,6,democrats,6,federal,35,party,16,american,16,federal,35
controls,7,democrats,5,youthank,6,world,6,government,6,obama,6,man,34,house,16,york,16,man,34
military,6,news,5,big,6,fake,6,friend,6,support,6,world,34,american,15,law,16,world,34
national,6,greatest,5,department,6,story,6,new,6,mr,5,country,33,thank,15,obama,15,country,33
party,6,best,5,history,5,party,6,man,6,trade,5,party,33,federal,15,country,15,party,33
hard,6,support,5,texas,5,states,6,department,5,security,5,working,32,state,15,republican,14,working,32
proud,5,military,5,game,5,public,6,men,5,nation,5,administration,31,york,15,administration,14,administration,31
administration,5,administration,5,good,5,thank,6,obama,5,national,5,obama,31,administration,14,job,14,obama,31
help,5,bad,5,bill,5,federal,6,army,5,boston,5,best,31,military,14,russia,14,best,31
city,5,million,5,vote,5,law,5,campaign,5,department,5,republican,30,number,14,world,14,republican,30
night,5,radical,5,administration,4,best,5,may,5,fake,5,job,29,security,14,democrats,14,job,29
michael,5,think,5,special,4,become,5,incredible,5,york,5,media,29,republican,14,2016,13,media,29
committee,5,court,5,help,4,part,5,state,5,million,5,russia,28,big,13,fake,13,russia,28
world,5,history,5,obama,4,election,5,bill,5,fact,5,democrats,28,hard,13,election,12,democrats,28
york,5,life,5,thank,4,united,5,investigating,4,world,4,thank,27,working,13,white,12,thank,27
police,5,house,5,week,4,@foxnews,4,fbi,4,left,4,white,27,history,13,thank,11,white,27
democratic,5,obama,5,cia,4,found,4,proud,4,address,4,security,27,help,13,washington,11,security,27
use,5,protect,4,biggest,4,washington,4,live,4,investigation,4,story,25,world,13,police,11,story,25
job,5,russia,4,country,4,trying,4,law,4,country,4,police,25,million,12,support,11,police,25
pay,4,protection,4,fucking,4,national,4,york,4,bernie,4,election,25,donald,12,nation,11,election,25
democrats,4,left,4,state,4,still,4,conference,4,jim,4,2016,24,obama,12,man,11,2016,24
