kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
state,58,nebraska,14,#covid19,86,#covid19,83,ricketts,48,nebraska,12,#covid19,201
nebraska,39,tax,10,nebraska,34,watch,59,nebraska,48,ricketts,8,nebraska,194
relief,22,president,10,watch,29,nebraska,47,watch,45,gov,6,watch,146
thank,21,property,7,ricketts,25,states,46,gov,40,#getnebraskagrowing,6,ricketts,136
tax,20,thank,7,state,21,update,42,#covid19,28,watch,6,states,105
nebraskans,18,great,7,states,20,response,40,states,23,thank,5,gov,105
work,18,ricketts,6,gov,19,ricketts,39,update,23,work,5,state,103
new,18,relief,6,help,19,gov,34,response,22,state,4,update,82
great,17,state,6,live,18,home,31,provides,22,great,4,response,79
property,16,bill,5,everyone,16,stay,30,department,17,honor,3,help,63
people,14,@realdonaldtrump,5,health,16,everyone,29,la,16,reopening,3,thank,62
year,13,help,5,nebraskans,15,provide,27,del,16,grant,3,work,62
together,11,protect,4,coronavirus,15,social,23,el,16,phase,3,nebraskans,60
million,11,town,4,update,15,live,22,#coronavirus,13,dads,3,everyone,55
flood,10,american,4,response,15,online,22,virus,11,department,3,new,53
ricketts,10,work,4,work,14,help,21,las,8,el,3,live,49
states,10,lb,4,please,14,encourage,20,propagación,8,families,3,provides,48
communities,10,states,4,thank,14,link,20,en,8,june,3,great,45
help,9,lets,4,order,14,stream,20,como,8,provides,3,home,44
nebraskas,9,nebraskans,4,new,13,health,18,que,8,spread,3,provide,43
flooding,8,people,4,link,13,work,18,ahora,8,service,3,health,42
local,8,country,4,provide,13,200pm,18,pueden,8,#covid19,2,encourage,40
families,8,weekly,3,great,12,provides,17,sobre,8,move,2,people,39
president,8,thanks,3,encourage,12,follow,16,formas,8,people,2,department,36
dr,8,join,3,executive,11,virus,16,ante,8,updates,2,virus,36
join,7,governors,3,200pm,10,nebraskans,15,ayudar,8,briefing,2,stay,36
everyone,7,continue,3,together,10,la,15,residentes,8,la,2,relief,35
gt,7,opportunities,3,online,10,healthy,15,de,8,family,2,link,34
watch,7,ffa,3,stream,10,shop,15,gobernador,8,actualización,2,online,34
life,7,column,3,people,9,spread,14,vea,8,provee,2,tax,33
opportunities,7,second,3,pete,9,@nedhhs,14,prevenir,8,@realdonaldtrump,2,la,33
working,7,@whitehouse,3,public,9,distancing,13,los,8,help,2,spread,31
address,7,meeting,3,spread,9,21,13,provee,8,vea,2,stream,31
forward,7,rights,3,information,8,take,13,actualización,8,gobernador,2,social,30
continue,7,new,3,local,8,days,12,respuesta,8,counties,2,together,30
next,7,hall,3,families,8,department,12,una,8,2020,2,el,29
blair,6,#growne,3,guidance,8,de,12,estado,8,celebration,2,200pm,29
important,6,schools,3,talk,7,daily,12,services,8,team,2,families,28
veterans,6,@senatorslama,3,continue,7,#stayhome,12,help,7,new,2,please,28
session,6,leaders,2,daily,7,week,11,announces,7,como,2,del,28
priorities,6,god,2,businesses,7,new,11,people,7,ahora,2,nebraskas,27
percent,6,united,2,impacted,7,thank,11,health,7,fathers,2,coronavirus,26
#keepnebraskastrong,6,check,2,virus,7,rules,11,human,6,details,2,property,25
children,6,friday,2,social,7,services,10,live,6,sobre,2,healthy,25
helping,6,growing,2,emergency,7,pandemic,10,new,6,slow,2,continue,24
2019,6,#covid19,2,healthy,7,del,10,nebraskans,6,apply,2,gt,23
gov,5,recently,2,support,7,el,10,state,6,join,2,join,23
2020,5,important,2,signed,7,family,9,omaha,5,del,2,take,23
across,5,rural,2,@potus,6,coronavirus,9,testing,5,states,2,president,22
joined,5,businesses,2,may,6,six,9,test,5,press,2,de,21
abortion,5,combat,2,event,6,war,9,talks,4,support,2,public,21
beatrice,5,medical,2,measure,6,en,9,tune,4,virus,2,next,20
rule,5,generation,2,home,6,please,9,continue,4,city,2,services,20
plattsmouth,5,step,2,give,6,visit,9,pandemic,4,una,2,distancing,20
god,5,washington,2,news,6,asking,9,protect,4,nebraskans,2,follow,19
along,5,discuss,2,distancing,6,limit,9,thank,4,iii,2,daily,19
honor,5,government,2,healthcare,6,state,8,nebraskas,4,@whitehouse,2,local,19
public,5,trade,2,conference,6,next,8,families,4,father,2,pandemic,19
protect,5,milk,2,nebraskas,6,thursday,8,susanne,3,nation,2,businesses,18
events,5,leadership,2,business,6,briefing,8,businesses,3,weekend,2,town,18
service,5,full,2,hall,6,que,8,town,3,22nd,1,protect,18
fremont,5,millions,2,provides,6,gt,8,education,3,@potus,1,@nedhhs,18
government,5,lincoln,2,full,6,possible,7,law,3,formas,1,talk,18
part,5,lives,2,resources,6,propagación,7,spread,3,@nestatefair,1,communities,18
governors,5,#chiefskingdom,2,counties,6,las,7,hall,3,groups,1,support,18
king,5,city,2,briefing,6,human,7,association,3,americans,1,en,18
disaster,5,communities,2,directed,5,together,7,communities,3,schwarz,1,order,17
@realdonaldtrump,5,fremont,2,statewide,5,socially,6,talk,3,services,1,human,17
budget,5,families,2,protect,5,#testnebraskachallenge,6,great,3,slavery,1,#coronavirus,17
rebuild,5,capitol,2,town,5,may,6,serve,3,kids,1,que,17
fire,5,war,2,impact,5,los,6,gt,3,lowest,1,statewide,17
details,4,continues,2,limit,5,alone,6,floyd,3,nebraskaoffice,1,year,17
#prolife,4,movement,2,relief,5,care,6,work,3,discussion,1,las,16
signing,4,#2a,2,case,5,gatherings,6,weekend,3,butterfish,1,family,16
kids,4,americans,2,questions,5,win,6,support,3,sense,1,briefing,16
spending,4,brave,2,issued,5,sixfoot,6,helping,3,aside,1,propagación,16
strong,4,achieve,2,leaders,5,restaurants,6,memorial,3,appreciates,1,information,16
religious,4,february,2,word,5,kids,6,plan,3,provide,1,may,16
freedom,4,credit,2,related,5,statewide,6,statewide,3,floyds,1,dr,16
job,4,nebraskas,2,pandemic,5,join,6,@foxnews,3,prevenir,1,working,16
town,4,spencer,2,tune,5,slow,6,lincoln,3,foundational,1,full,15
raised,4,nebraskan,2,stay,5,rule,6,may,3,store,1,hall,15
information,4,million,2,action,5,nebraskas,5,enforcement,3,honored,1,@realdonaldtrump,15
agreement,4,next,2,care,5,activity,5,moms,3,place,1,los,15
bring,4,voting,2,prepare,5,rt,5,children,3,four,1,week,15
growing,4,republic,2,restaurants,5,use,5,@netnebraska,3,haz,1,pete,15
lb,4,best,2,alert,5,healthyremember,5,highlights,2,ii,1,limit,15
rural,4,delivering,2,federal,5,facilities6,5,secretary,2,rankings,1,shop,15
neighbors,4,amendment,2,dhm,5,una,5,@teamcavuto,2,word,1,million,15
prayer,4,joined,2,schools,5,workplace3,5,#getnebraskagrowing,2,known,1,counties,15
trade,4,@rotary,2,due,4,appropriately,5,highlight,2,development,1,una,15
natural,4,river,2,douglas,4,para,5,month,2,@boystown,1,gobernador,14
end,4,team,2,wednesday,4,longterm,5,opportunity,2,example,1,21,14
china,4,create,2,find,4,nonessential,5,tests,2,propagación,1,vea,14
law,4,expand,2,hit,4,respect,5,set,2,wear,1,days,14
nation,4,cows,2,@nedhhs,4,assessment,5,#emsweek,2,nebraskas,1,important,14
encourage,4,dreams,2,rt,4,sports,5,greg,2,heres,1,care,14
legislative,4,photo,2,join,4,errands,5,please,2,starting,1,visit,14
annual,4,#ffaweek,2,morning,4,talk,5,difference,2,drive,1,pueden,14
safe,4,home,2,@unmc,4,exercise,5,proclaims,2,afternoon,1,estado,14
