kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,23,states,18,people,18,states,14,trump,14,trump,23,trump,111,people,54,trump,48,trump,111
new,20,people,18,great,16,federal,13,president,12,president,19,president,97,great,53,president,41,president,97
trump,19,united,18,federal,14,united,13,news,12,people,17,great,97,trump,46,states,34,great,97
people,18,trump,17,new,12,trump,11,great,11,american,14,people,89,president,41,united,31,people,89
president,15,president,16,2015,12,government,10,united,10,new,14,states,82,new,41,news,30,states,82
working,11,great,14,american,11,president,10,states,10,news,12,united,76,states,38,people,30,united,76
states,10,american,11,trump,10,national,9,people,7,great,12,new,76,united,37,new,29,new,76
united,10,new,9,president,10,administration,9,national,7,house,11,american,54,american,27,great,28,american,54
americans,8,released,9,news,10,new,9,senate,7,hard,10,house,54,federal,23,house,24,house,54
house,8,government,7,states,10,article,7,department,7,states,10,federal,52,house,21,federal,23,federal,52
country,8,federal,7,reserve,9,house,7,new,6,united,8,news,50,working,19,government,22,news,50
hard,7,house,6,united,9,security,6,former,6,working,8,government,43,white,16,national,22,government,43
national,7,state,6,democrats,8,big,6,house,6,fake,8,national,43,news,16,american,22,national,43
amazing,7,article,6,world,8,group,6,hill,6,government,7,working,38,department,16,fake,15,working,38
white,6,election,6,department,8,party,6,government,5,white,7,white,34,york,15,working,15,white,34
senate,6,health,5,police,7,obama,6,#maga,5,looking,6,administration,32,national,14,hard,15,administration,32
love,6,york,5,house,7,news,6,federal,5,fbi,6,york,31,world,14,administration,15,york,31
york,6,help,5,justice,7,people,6,quest,5,national,6,department,31,job,14,obama,14,department,31
guy,5,security,5,best,6,killed,5,2016,5,source,6,party,30,state,14,former,13,party,30
team,5,tax,5,white,6,family,5,democrats,5,media,5,democrats,30,released,14,party,13,democrats,30
put,5,administration,5,job,6,york,5,best,5,help,5,state,29,reserve,14,white,13,state,29
season,5,information,5,china,5,crime,5,campaign,5,called,5,help,29,2015,13,democrats,13,help,29
american,5,department,5,man,5,john,5,vote,5,book,5,republican,28,democrats,13,department,13,republican,28
party,5,national,5,conference,5,terrorist,5,thank,5,good,5,hard,28,administration,13,york,13,hard,28
million,5,media,5,source,5,great,5,state,5,committee,5,article,28,government,12,state,13,article,28
signed,5,nation,5,election,5,election,5,republican,5,federal,5,world,27,may,12,republican,13,world,27
