kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
new,30,new,49,#covid19,70,#covid19,65,#covid19,42,#covid19,49,new,288
state,22,hampshire,36,state,65,new,62,new,36,new,46,#covid19,226
nh,19,state,34,new,65,hampshire,40,nh,31,state,31,state,221
hampshire,17,nh,16,hampshire,46,nh,39,state,30,june,28,hampshire,179
granite,13,#603pride,14,health,43,state,39,guidance,30,granite,27,nh,166
#603pride,7,granite,12,nh,42,provide,35,may,27,million,26,granite,118
ensure,7,hampshires,8,granite,36,health,27,click,26,guidance,25,health,105
todays,7,year,8,help,28,response,24,provide,22,hampshire,25,provide,102
year,7,great,8,staters,27,relief,24,care,22,thread,20,care,81
great,6,education,8,emergency,25,care,22,businesses,21,provide,20,help,76
launch,6,families,7,order,24,states,19,health,19,businesses,19,staters,75
live,6,staters,6,ensure,22,live,19,relief,18,nh,19,#603pride,73
human,6,primary,6,provide,22,across,18,million,18,staters,19,ensure,71
christa,6,2020,6,@wmur9,21,emergency,18,fund,15,may,18,live,70
funding,6,watch,6,care,21,#603pride,18,help,15,program,17,relief,70
week,5,students,6,states,20,granite,17,testing,15,fund,17,across,67
ahead,5,live,6,services,20,watch,16,hampshire,15,relief,16,guidance,65
remain,5,across,5,live,18,press,16,test,14,help,16,million,64
month,5,system,5,individuals,17,staters,16,funding,14,care,15,may,61
education,5,family,5,watch,17,conference,15,thread,14,ensure,15,services,59
sports,5,along,5,home,17,testing,15,guidelines,14,across,14,press,58
executive,5,address,5,conference,17,ensure,15,across,14,funding,14,emergency,58
potential,5,listen,5,response,17,work,14,application,14,able,14,order,57
administration,5,@wmur9,5,press,16,masks,14,granite,13,days,14,work,56
trade,5,service,5,take,16,public,14,additional,12,capacity,13,businesses,56
best,5,without,5,work,16,million,14,press,12,test,13,conference,56
clean,5,states,5,covid19,15,holding,13,child,12,15,12,watch,56
hampshires,5,tax,5,steps,15,continue,13,order,12,press,12,thread,55
home,5,nation,5,#603pride,15,thanks,13,forward,12,live,12,thanks,53
job,5,#fitn,4,access,15,thank,13,main,12,click,12,states,51
council,5,approach,4,issued,14,facilities,13,street,12,announced,12,public,49
work,5,sports,4,public,14,help,13,#603pride,12,grants,12,@wmur9,48
services,5,election,4,together,14,team,13,update,12,services,12,update,47
thanks,5,@nhpr,4,remain,14,update,12,business,12,business,12,home,45
tax,4,success,4,support,14,days,12,3,12,work,12,funding,45
law,4,february,4,officials,14,governors,12,public,11,main,11,holding,44
thank,4,thanks,4,thanks,14,@wmur9,12,reopen,11,conference,11,hampshires,44
vigilant,4,follow,4,community,13,services,11,facilities,11,3,11,click,43
@wbznightside,4,people,4,action,13,ppe,11,available,11,street,11,testing,43
betting,4,record,4,affected,13,hampshires,11,conference,11,update,11,education,42
trafficking,4,tune,4,across,13,workers,10,holding,11,holding,10,continue,42
department,4,honored,4,taking,13,3,10,ensure,11,together,10,support,42
future,4,presidential,4,stay,12,working,10,week,10,health,10,fund,42
hero,4,investments,4,communities,12,crisis,10,watch,10,final,9,response,41
big,4,meeting,4,crisis,12,effort,10,reopening,10,peaceful,9,days,40
economy,4,unique,3,spread,12,home,10,hope,10,29,9,take,40
legislature,4,serve,3,working,11,joining,10,accordance,10,coming,9,thank,39
place,4,proud,3,update,11,thread,10,ppe,9,submission,9,3,38
individuals,4,wishing,3,efforts,11,critical,10,education,9,kids,9,june,37
meeting,4,income,3,businesses,11,forward,9,services,9,thanks,9,business,37
king,3,betting,3,taken,11,coming,9,live,9,support,9,facilities,36
possible,3,economic,3,school,10,funding,9,masks,9,100,9,week,36
awesome,3,leave,3,restaurants,10,funds,9,funds,9,continue,8,crisis,35
later,3,whole,3,testing,10,resources,9,operations,8,decisions,8,steps,34
agreement,3,tomorrow,3,hampshires,10,questions,9,allow,8,weeks,8,additional,34
public,3,phaneuf,3,delivery,10,order,9,days,8,spread,8,individuals,33
dad,3,plan,3,benefits,10,families,8,eligible,8,child,8,test,33
serve,3,firstinthenation,3,local,10,job,8,flex,8,july,8,access,32
remember,3,nashua,3,education,10,people,8,steps,8,announcing,8,great,32
reflect,3,communities,3,unemployment,10,call,8,stay,8,grant,8,able,32
news,3,remain,3,announced,9,individuals,8,thanks,8,application,8,forward,31
strengthen,3,future,3,additional,9,office,8,emergency,8,week,8,announced,31
community,3,amazing,3,takeout,9,able,8,support,8,order,8,funds,31
across,3,innovative,3,unprecedented,9,use,8,announcing,8,additional,8,taking,31
nhs,3,mason,3,situation,9,take,8,thank,7,hope,8,system,31
energy,3,paid,3,holding,9,weeks,8,june,7,eligible,8,child,30
enforcement,3,work,3,thread,9,recovery,7,communities,7,accordance,8,families,30
governors,3,2,3,continue,9,may,7,tune,7,facilities,7,remain,29
health,3,phaneufs,3,relief,9,reopening,7,home,7,due,7,team,29
martin,3,hampton,3,learning,9,23,7,residents,7,tunein,7,stay,29
success,3,business,3,outbreak,9,meeting,7,centers,7,effective,7,year,28
lori,3,next,3,families,8,approach,7,receiving,7,complete,7,together,28
million,3,growth,3,schools,8,areas,7,fill,7,law,7,communities,28
remains,3,deliver,3,letter,8,hard,7,youll,7,asymptomatic,7,tune,28
nation,3,vote,3,visit,8,tonight,7,receive,7,assistance,7,program,28
democrats,3,taking,3,call,8,efforts,7,outdoor,7,#603pride,7,taken,28
take,3,support,3,thank,8,mobile,7,take,7,funds,7,coming,28
commerce,3,100,3,system,8,#caresact,6,continue,7,programs,7,community,27
system,3,responsibility,3,remote,8,kamen,6,immediately,7,data,7,available,27
forward,3,take,3,person,8,possible,6,visit,7,#caresact,7,working,26
incredibly,3,costs,3,actions,8,longterm,6,resume,7,children,6,questions,26
support,3,committed,3,center,8,taking,6,33,6,took,6,local,25
order,3,taken,3,children,8,33,6,safety,6,important,6,receive,25
booming,3,captain,3,week,8,vulnerable,6,monday,6,unemployment,6,people,25
access,3,incredible,3,tune,7,@nhnationalguard,6,nhs,6,50,6,officials,25
#usmca,3,officials,3,good,7,#homehikechallenge,6,tests,6,thank,6,weeks,25
help,3,honor,3,still,7,13,6,federal,6,service,6,call,24
next,3,morning,3,important,7,announcing,6,11,6,selfemployed,6,school,24
upon,3,keene,3,executive,7,14,6,starting,6,22,6,ppe,24
free,3,health,3,federal,7,school,6,prequalification,6,seen,6,efforts,24
@patriots,3,capt,3,clock,7,dean,6,effective,6,system,6,masks,24
signed,3,american,2,questions,7,available,6,@nhpubhealth,6,public,6,visit,23
night,3,student,2,operations,7,still,6,approach,6,march,6,street,23
dr,3,grateful,2,students,7,receive,6,restaurants,6,emergency,6,tonight,23
lead,3,@mutatnightweei,2,may,7,equipment,6,pregrant,6,allow,6,due,23
pleased,3,hero,2,tonight,7,cant,6,economy,6,number,6,spread,23
win,3,@sonewhampshire,2,resources,7,guidance,6,able,6,next,6,application,23
bills,3,continue,2,receive,7,benefits,5,request,6,youll,6,hope,23
cold,3,bold,2,team,7,looking,5,complete,6,request,6,announcing,23
lives,3,study,2,commissioner,7,steps,5,online,6,6,6,critical,23
