kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,18,trump,17,great,25,united,19,trump,13,states,19,united,109,trump,57,states,48,united,109
united,17,states,15,trump,22,states,18,united,12,united,15,trump,107,great,51,united,46,trump,107
states,14,united,15,president,19,president,18,states,11,people,12,states,106,united,46,trump,39,states,106
great,12,great,14,people,17,trump,14,great,11,trump,12,great,103,states,41,president,34,great,103
new,11,new,14,united,14,great,12,new,10,president,11,people,82,people,37,people,32,people,82
people,10,people,10,states,12,people,11,world,9,house,9,president,75,president,35,great,32,president,75
news,9,help,10,government,11,house,10,trying,9,new,9,new,69,new,34,house,26,new,69
department,9,administration,9,state,9,american,10,people,9,great,9,house,51,government,24,new,25,house,51
president,9,house,8,new,9,big,9,big,9,fight,8,government,48,american,22,big,21,government,48
federal,8,state,8,american,9,russia,8,russian,9,year,8,state,46,administration,21,american,21,state,46
russia,8,american,7,administration,8,military,7,national,8,world,7,american,45,state,20,russian,19,american,45
government,7,news,7,federal,8,federal,7,working,8,white,7,administration,40,house,20,world,19,administration,40
justice,7,president,7,country,8,party,7,house,7,state,7,news,38,federal,19,state,19,news,38
man,6,campaign,7,house,7,obama,7,senator,7,democrats,7,campaign,36,news,19,national,18,campaign,36
best,6,history,7,education,7,state,7,thank,7,american,6,man,36,campaign,18,democrats,17,man,36
presidential,6,working,6,campaign,7,national,7,full,7,supreme,6,federal,36,department,18,campaign,16,federal,36
american,6,presidential,6,police,7,media,7,congress,6,man,6,thank,35,help,18,obama,16,thank,35
police,6,obama,6,white,7,campaign,7,huge,6,court,6,department,34,country,18,white,15,department,34
life,5,government,6,man,6,administration,6,may,6,largest,6,democrats,34,man,16,court,15,democrats,34
vote,5,senator,6,americans,6,department,6,government,6,fbi,5,working,33,police,15,government,15,working,33
job,5,university,6,huge,6,democrats,6,another,6,york,5,world,33,working,14,administration,14,world,33
latest,5,donald,6,year,5,bill,6,hard,6,black,5,national,33,thank,14,department,14,national,33
house,5,thank,5,home,5,russian,6,court,5,china,5,white,32,presidential,14,senate,14,white,32
working,5,saudi,5,thank,5,country,6,turn,5,washington,5,country,31,justice,14,man,14,country,31
country,5,department,5,democrats,5,government,6,job,5,senate,5,help,29,russia,13,justice,13,help,29
court,5,whether,5,spending,5,republicans,6,washington,5,campaign,5,russian,29,best,13,media,13,russian,29
2016,5,nfl,5,dallas,5,justice,6,man,5,support,5,big,29,donald,12,may,13,big,29
following,5,love,5,donald,5,good,6,attack,5,embassy,5,best,29,love,12,election,13,best,29
company,4,country,5,national,5,massive,6,2016,5,department,5,obama,28,white,12,good,13,obama,28
left,4,fbi,5,clinton,5,new,6,justice,5,access,4,justice,28,job,11,thank,13,justice,28
proud,4,million,5,least,5,republican,6,election,5,russian,4,presidential,28,2016,11,working,13,presidential,28
history,4,court,5,says,5,information,6,state,5,women,4,fbi,27,history,11,year,13,fbi,27
trial,4,story,5,north,5,act,6,american,5,best,4,court,26,fbi,11,congress,13,court,26
supreme,4,york,5,number,5,think,5,game,5,disaster,4,election,25,court,11,proud,12,election,25
nation,4,announce,5,nothing,4,able,5,office,5,nike,4,trying,25,university,10,fbi,12,trying,25
york,4,russia,5,america,4,reserve,5,white,5,obama,4,media,24,york,10,trying,12,media,24
general,4,released,4,hillary,4,election,5,nfl,5,good,4,senate,24,national,10,washington,12,senate,24
thank,4,areas,4,currently,4,senate,5,bill,5,team,4,russia,24,proud,10,russia,11,russia,24
health,4,amazing,4,best,4,texas,5,countries,5,city,4,may,24,announce,10,hard,11,may,24
foundation,4,prince,4,economy,4,proud,5,president,5,called,4,york,24,democrats,9,country,11,york,24
campaign,4,reports,4,election,4,report,5,obama,5,morning,4,republican,23,washington,9,republicans,11,republican,23
administration,4,combat,4,love,4,congress,5,family,4,power,4,history,23,night,9,supreme,11,history,23
nations,4,texas,4,college,4,best,5,copy,4,lives,4,2016,23,story,9,support,11,2016,23
fire,4,justice,4,former,4,tax,5,final,4,may,4,good,23,2017,9,federal,11,good,23
quickly,4,election,4,killed,4,voted,5,supreme,4,radical,4,washington,23,huge,9,best,11,washington,23
help,4,2016,4,night,4,north,5,republicans,4,local,4,proud,23,killed,9,bill,11,proud,23
fbi,4,national,4,help,4,iran,5,committee,4,night,4,year,23,thing,9,senator,11,year,23
arrested,4,business,4,trade,4,help,5,rush,4,announce,4,hard,21,americans,9,win,10,hard,21
thing,4,wife,4,women,4,korea,5,news,4,proud,4,senator,21,million,9,help,10,senator,21
