kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
ask,2,excuses,1,4,3,support,2,covid19,2,arm,1,next,7,morning,5,times,3,next,7
rebates,2,efficiency,1,family,3,todays,2,news,2,additional,1,recommendations,7,information,5,year,3,recommendations,7
sc,2,institution,1,waive,3,people,2,men,1,families,1,leaders,7,next,5,business,3,leaders,7
general,2,peter,1,healthcare,3,plan,2,incurred,1,expand,1,provide,7,allow,5,call,3,provide,7
officer,2,puts,1,close,3,list,2,opportunity,1,people,1,general,7,desk,5,military,3,general,7
heartbeat,2,corporal,1,responsibly,3,remain,2,officials,1,strengthen,1,call,7,join,5,service,3,call,7
serve,2,collection,1,june,3,help,2,reimbursement,1,followed,1,families,7,remain,5,officials,3,families,7
workforce,2,respected,1,crowds,3,covid19,2,mobilizing,1,media,1,coronavirus,7,tax,5,order,3,coronavirus,7
states,2,cpl,1,protect,3,working,2,ems,1,unifying,1,support,7,government,5,safely,3,support,7
another,2,pd,1,1st,3,residents,2,life,1,faith,1,remain,7,virus,5,vital,3,remain,7
18,2,sustainable,1,call,3,retail,2,enhance,1,abound,1,great,7,plan,5,new,3,great,7
agencies,2,eliminate,1,cases,3,storms,1,descended,1,upstate,1,billion,7,@realdonaldtrump,5,emergency,3,billion,7
urge,2,palmetto,1,service,3,objective,1,call,1,simply,1,school,7,market,5,ready,3,school,7
personal,2,america,1,parents,3,school,1,moving,1,indefinitely,1,government,6,taxes,5,workers,3,government,6
enforcement,2,parochial,1,making,3,#covid19,1,occupational,1,display,1,private,6,proud,5,guidance,3,private,6
house,2,attend,1,situation,3,cases,1,statehouse,1,trevarius,1,life,6,school,5,2,3,life,6
#scwinning,2,bill,1,morning,3,likely,1,states,1,new,1,shall,6,million,5,masks,3,shall,6
investment,2,vegetables,1,remember,3,prayers,1,expenses,1,public,1,department,6,money,5,jobs,3,department,6
priorities,2,roaring,1,33,3,lowered,1,information,1,pledge,1,nonessential,6,closed,5,9,3,nonessential,6
plan,2,reminder,1,safety,3,matched,1,ballots,1,flags,1,another,6,income,4,precious,3,another,6
sign,2,destined,1,take,3,square,1,ive,1,plan,1,3,6,providing,4,making,3,3,6
carolinas,2,welldeserved,1,save,3,video,1,possible,1,businesses,1,officials,6,office,4,faith,3,officials,6
church,2,superior,1,doctor,3,else,1,lizards,1,nine,1,military,6,necessary,4,ppe,2,military,6
chef,2,life,1,plan,3,reckless,1,angry,1,system,1,pandemic,6,beaches,4,retail,2,pandemic,6
secure,2,men,1,tax,2,@tatereeves,1,person,1,22,1,workforce,6,4,4,worked,2,workforce,6
funding,2,bipartisan,1,prohibited,2,utter,1,related,1,mother,1,tonight,6,nonessential,4,tour,2,tonight,6
receive,1,military,1,needs,2,@boeing,1,congress,1,break,1,taxpayers,6,forward,4,recover,2,taxpayers,6
population,1,individuals,1,tonight,2,capacity,1,part,1,supreme,1,assembly,6,ordered,4,nonessential,2,assembly,6
ability,1,peoples,1,ability,2,celebrate,1,questionnaire,1,annual,1,immediately,6,leave,4,taking,2,immediately,6
longer,1,week,1,suspend,2,retailers,1,districts,1,initiative,1,regulations,6,families,4,nascar,2,regulations,6
