kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
united,24,states,17,new,19,great,23,great,20,trump,26,trump,120
states,21,trump,17,president,17,2015,14,trump,17,president,21,president,113
trump,18,united,14,trump,17,people,13,president,17,great,17,great,112
president,12,great,14,great,16,trump,13,news,9,states,16,states,104
federal,11,president,13,people,14,new,13,new,9,united,15,united,102
new,11,people,12,states,14,president,12,states,8,people,15,people,80
great,10,government,10,united,14,united,10,people,8,federal,9,new,76
people,9,federal,10,quotes,10,american,10,state,7,government,8,federal,48
donald,7,news,9,house,9,administration,10,house,7,world,7,national,47
administration,7,democrats,9,news,7,states,9,donald,7,national,7,government,46
working,7,national,9,job,7,obama,9,federal,7,media,7,house,42
government,7,new,8,economy,6,media,8,country,6,corrupt,6,american,39
help,7,house,8,state,6,former,7,washington,6,country,6,news,38
white,5,republican,8,illegal,6,thank,7,national,6,left,6,donald,33
thank,5,campaign,8,world,6,national,7,man,6,fake,6,world,32
justice,5,help,7,may,5,thing,6,supreme,6,american,5,administration,31
news,5,donald,7,transcript,5,country,6,love,6,young,5,obama,31
left,5,congress,6,order,5,killed,6,united,6,new,5,country,31
law,5,man,6,china,5,may,6,government,5,donald,5,thank,29
forward,5,totally,5,campaign,5,justice,5,nfl,5,history,5,white,29
national,5,working,5,history,5,washington,5,captured,5,angeles,5,man,29
house,5,report,5,american,5,act,5,accused,5,talking,5,media,28
friday,5,country,5,white,5,government,5,democrats,5,los,5,may,27
show,4,pay,5,santa,5,shot,5,sanders,5,economy,5,state,27
months,4,american,5,country,5,post,5,didntwell,5,part,5,help,26
says,4,fbi,5,election,5,police,5,party,5,fbi,5,democrats,26
february,4,hurricane,5,military,5,week,5,white,5,sunday,4,military,25
fact,4,20,5,2016,5,massive,5,bernie,5,copy,4,thing,25
fake,4,white,5,texas,5,article,5,case,5,house,4,fbi,24
russian,4,billion,5,good,5,incredible,4,media,5,law,4,campaign,24
man,4,may,5,week,4,good,4,russia,5,bill,4,working,23
3d,4,j,5,office,4,nfl,4,minister,4,story,4,good,23
end,4,nothing,5,vote,4,russian,4,illegal,4,democrats,4,left,22
added,4,week,4,federal,4,canada,4,@,4,act,4,russia,21
work,4,area,4,signed,4,world,4,work,4,thank,4,republican,21
hard,4,conversation,4,photo,4,support,4,fetus,4,year,4,fake,21
printed,4,convention,4,friend,4,10,4,wonderful,4,obama,4,2016,21
products,4,story,4,final,4,announce,4,committee,4,party,4,justice,20
leader,4,city,4,help,4,man,4,statement,4,days,4,law,20
military,4,illegal,4,following,4,2016,4,source,4,another,4,killed,20
run,4,following,4,millions,4,super,4,military,4,team,4,2015,20
still,4,support,4,presidential,4,big,4,iranian,4,transcript,4,support,20
six,4,fake,4,thank,4,working,4,vermin,4,may,4,illegal,20
question,4,show,4,department,4,decision,4,months,4,former,4,story,19
may,4,best,4,york,4,california,4,best,4,thing,4,former,19
deal,4,obama,4,nba,4,million,4,obama,4,latest,3,job,19
havent,4,thank,4,submariner,4,response,4,story,4,stop,3,history,19
love,4,harvey,4,announce,4,military,4,campaign,4,teams,3,court,18
looking,4,night,4,north,4,shooting,4,good,4,police,3,election,18
