kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,19,states,19,trump,22,united,18,president,16,new,19,trump,110
great,18,united,18,president,19,trump,16,new,15,united,18,united,108
people,16,great,15,united,17,president,14,united,14,states,18,great,102
united,14,new,12,new,16,states,14,great,14,great,15,new,96
president,14,working,9,people,13,federal,12,trump,12,president,13,states,93
new,12,trump,9,states,12,great,12,states,11,york,13,president,91
states,11,news,8,government,11,national,11,national,10,trump,11,people,78
review,10,americans,7,great,10,people,10,house,10,people,10,house,56
big,9,amazing,7,house,9,party,10,news,9,story,8,american,49
news,8,government,7,media,8,house,9,love,9,state,8,news,45
administration,8,people,7,party,8,republican,8,people,9,man,7,national,44
history,8,president,6,take,7,american,7,media,9,obama,7,government,44
department,7,american,6,former,7,democrats,7,man,8,american,7,york,39
white,7,military,6,love,7,democrat,7,american,8,article,6,administration,39
world,7,proud,6,national,7,may,7,article,8,times,6,federal,37
job,7,man,6,york,7,court,7,government,8,city,6,white,37
full,7,love,5,san,6,man,7,election,8,told,6,state,37
obama,6,season,5,obama,6,government,6,real,7,truth,5,love,36
federal,6,house,5,team,6,new,6,good,7,may,5,media,36
national,6,fake,5,department,6,good,6,russia,7,court,5,man,35
money,6,court,5,white,6,white,6,state,6,governor,5,obama,35
says,6,washington,5,democrats,6,important,6,york,6,love,5,world,35
house,6,presidential,5,university,5,donald,6,called,6,national,5,working,32
6,5,generation,5,times,5,left,6,world,6,bill,5,campaign,32
ace,5,greatest,5,american,5,big,6,thank,5,federal,5,republican,32
good,5,thank,5,free,5,radical,5,big,5,police,5,party,30
images,5,justice,5,administration,5,senate,5,washington,5,news,5,big,30
attorney,5,campaign,5,senate,5,news,5,help,5,called,5,department,29
5,5,state,5,republican,5,fbi,5,administration,5,fact,5,country,27
killed,5,mark,5,family,5,world,5,2016,5,donald,4,good,26
violence,5,decision,4,committee,5,rate,5,office,5,republican,4,may,26
investigation,5,federal,4,work,4,campaign,5,republican,5,supreme,4,former,25
working,4,escape,4,group,4,justice,5,report,5,security,4,article,25
another,4,nfl,4,working,4,killed,5,country,5,campaign,4,thank,25
lives,4,worst,4,world,4,pay,5,created,5,came,4,democrats,24
joe,4,article,4,looking,4,americans,4,take,5,congressman,4,job,24
work,4,place,4,job,4,investigation,4,white,5,youthank,4,justice,24
policy,4,high,4,league,4,work,4,donald,4,good,4,russia,24
statement,4,calls,4,clinton,4,uk,4,police,4,administration,4,donald,24
man,4,china,4,moving,4,job,4,hero,4,america,4,presidential,23
media,4,four,4,may,4,country,4,following,4,named,4,court,23
article,4,1,4,home,4,india,4,old,4,reporter,4,washington,22
fake,4,win,4,event,4,thing,4,bernie,4,department,4,times,22
bad,4,world,4,next,4,china,4,obama,4,party,4,city,20
caught,4,york,4,cold,4,share,4,sanders,4,everyone,4,election,20
york,4,announce,4,news,4,trying,4,kind,4,accused,3,called,20
donald,4,city,4,agreed,4,michigan,4,coup,4,sequel,3,hard,20
campaign,4,west,4,francisco,4,intelligence,4,china,4,lives,3,fake,20
