kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
#akleg,42,alaskans,5,#covid19,29,live,66,#akgov,47,#covid19,16,#akgov,161
#akgov,38,create,3,live,25,#covid19,51,#covid19,38,#akgov,14,live,137
alaska,32,commissioner,3,#akgov,17,#akgov,45,live,33,#alaska,13,#covid19,134
state,20,alaskan,3,outbreak,17,watch,37,#reopenalaskaresponsibly,32,live,10,alaska,96
alaskans,19,alaska,3,watch,16,press,36,press,23,cases,9,alaskans,84
alaskas,10,development,3,update,16,@alaska_dhss,35,briefing,21,alaskans,8,watch,78
future,10,@realdonaldtrump,3,health,16,briefing,34,alaska,21,@alaska_dhss,7,press,67
together,10,department,3,alaskans,14,#flattenthecurve,34,watch,16,new,7,state,64
year,9,nation,3,officials,14,alaska,26,alaskans,16,tonight,7,@alaska_dhss,63
reading,8,future,3,public,14,health,25,tonight,15,briefing,7,briefing,63
legislation,6,resource,2,alaskas,12,outbreak,25,new,14,press,7,#akleg,51
#alaska,6,prevention,2,#flattenthecurve,11,alaskans,22,businesses,13,state,6,health,48
land,6,elizabeth,2,@alaska_dhss,9,economy,21,@alaska_dhss,12,alaska,5,tonight,47
great,6,grow,2,alaska,9,update,19,plan,11,info,5,#flattenthecurve,47
work,6,programs,2,state,9,tonight,16,state,11,tests,5,update,46
new,5,due,2,covid19,8,state,16,economy,9,cumulative,5,alaskas,45
@realdonaldtrump,5,district,2,ak,8,reopen,15,12,9,deaths,5,outbreak,45
create,5,live,2,giving,8,5pm,13,#caresact,9,todays,5,#alaska,42
states,5,groups,2,joined,7,#alaska,13,#akleg,9,watch,5,#reopenalaskaresponsibly,40
people,5,@senatorshoshana,2,local,5,public,13,reopen,8,0,5,economy,40
administration,5,age,2,help,5,officials,12,#alaska,8,apply,4,new,38
resource,5,petersburg,2,spread,5,alaskas,11,5pm,8,1,4,public,34
reads,5,thanks,2,slow,5,facebook,10,numbers,8,update,4,officials,27
act,5,governors,2,protect,4,page,10,holding,8,alaskas,4,ak,27
life,5,economy,2,facebook,4,joined,10,gt,7,latest,4,5pm,25
law,5,friend,2,information,4,join,9,1,7,fishing,4,businesses,24
governor,4,state,2,businesses,4,ak,9,0,7,rate,4,thank,23
economy,4,joined,2,together,4,reopening,8,responsibly,7,travel,4,cases,23
business,4,talk,2,approximately,4,approximately,8,join,7,thank,4,reopen,23
2020,4,week,2,town,4,@annezinkmd,8,thank,7,help,3,great,21
children,4,across,2,tonight,4,new,8,may,7,capacity,3,joined,21
watch,4,alaskas,2,providing,4,another,7,cases,7,announced,3,plan,21
oil,4,great,2,learn,4,thank,7,efforts,7,interstate,3,covid19,20
history,4,lottery,2,hall,3,aks,7,phase,6,ak,3,facebook,20
possible,4,new,2,response,3,5,6,update,6,great,3,join,20
pfd,4,jobs,2,stay,3,cabinet,6,alaskas,6,#reopenalaskaresponsibly,3,help,18
tonight,4,invest,2,virus,3,members,6,22,6,hall,3,work,17
#akreads,4,meeting,2,stabilize,3,responsibly,6,discuss,6,international,3,page,17
happy,4,mike,2,partners,3,hosting,6,communities,6,22,3,together,17
budget,4,peratrovich,2,dr,3,#reopenalaskaresponsibly,5,funding,5,proclamation,3,0,17
spending,4,@adndotcom,2,thank,3,continue,5,covid19,5,holding,3,holding,16
renewable,3,academy,2,top,3,0,5,nonprofits,5,answer,3,1,15
solutions,3,discuss,2,weekend,2,protect,5,ak,5,11,3,information,14
stop,3,land,2,sector,2,great,5,latest,5,june,3,responsibly,14
matsu,3,life,2,crum,2,commissioner,5,recovered,5,numbers,3,numbers,14
grow,3,energy,1,commissioner,2,virus,5,next,5,activities,3,12,14
trade,3,agenda,1,hands,2,plan,5,great,5,#alaskas,3,discuss,13
good,3,americans,1,5pm,2,provide,5,capacity,5,travelers,3,continue,13
gas,3,ferries,1,plan,2,medical,5,social,5,case,3,provide,13
comprehensive,3,vacant,1,cases,2,working,5,ongoing,5,covid19,3,latest,13
upon,3,southcentral,1,new,2,help,5,2,5,yesterday,3,another,13
week,3,snowmachine,1,meetings,2,ways,5,information,4,outdoor,3,@realdonaldtrump,13
jobs,3,responsibly,1,@who,2,team,5,todays,4,another,3,future,13
historic,3,dominanceusmca,1,communities,2,cases,4,women,4,recovered,3,virus,12
introduced,3,generated,1,travel,2,discuss,4,economic,4,hospitalized,3,year,12
love,3,prax,1,ways,2,holding,4,men,4,housing,2,@annezinkmd,12
outcomes,3,president,1,economy,2,actions,4,billion,4,wont,2,may,12
improve,3,tonight,1,continue,2,supplies,4,public,4,average,2,approximately,12
dunleavy,3,doneread,1,whether,2,briefings,4,cumulative,4,village,2,reopening,12
congratulations,3,discussion,1,care,2,taking,4,questions,4,details,2,week,12
statewide,3,join,1,may,2,plans,4,tomorrow,4,rent,2,efforts,12
learn,3,near,1,@sendansullivan,2,work,4,hospitalizations,4,care,2,deaths,12
energy,3,exclusive,1,service,2,care,4,deaths,4,virtual,2,team,11
industry,3,6pm,1,team,2,resume,4,facebook,4,stay,2,hosting,11
help,3,hall,1,world,2,economic,4,health,4,@realdonaldtrump,2,care,11
best,3,poor,1,good,2,discussing,4,nome,4,health,2,tests,11
allow,3,effective,1,week,2,covid19,4,yesterday,4,12new,2,communities,11
2019,3,game,1,hosting,2,evening,4,tests,4,across,2,cumulative,11
projects,3,priorities,1,jber,2,begin,4,funds,3,encourage,2,22,11
court,3,outside,1,encouraged,2,#reopenalaska,3,service,3,federal,2,protect,11
program,3,variety,1,measures,2,response,3,reopening,3,family,2,yesterday,10
continue,3,alaskatoo,1,give,2,numbers,3,act,3,page,2,people,10
addressing,3,leadership,1,@lisamurkowski,2,gt,3,beneville,3,economy,2,5,10
enforcement,3,bethel,1,latest,2,native,3,across,3,lost,2,alaskan,10
address,3,deeply,1,@repdonyoung,2,@franklin_graham,3,team,3,hospitalization,2,announced,10
forward,3,understands,1,yesterday,2,system,3,work,3,49total,2,act,10
senate,3,families,1,12,2,methodically,3,friday,3,act,2,aks,10
greatest,3,scheduled,1,anne,2,prayer,3,richard,3,sanitizer,2,economic,10
environment,3,examine,1,away,2,americans,3,week,3,@akdnr_official,2,local,10
individuals,3,#sotu,1,adam,2,information,3,info,3,agreement,2,todays,10
face,2,prosperity,1,community,2,efforts,3,honoring,3,protocols,2,#caresact,10
important,2,five,1,private,2,businesses,3,federal,3,11new,2,gt,10
remove,2,extraction,1,scheduled,2,students,3,page,3,may,2,recovered,10
grade,2,congratulations,1,page,2,budget,3,community,3,cares,2,commissioner,10
ensure,2,22,1,pandemic,2,deaths,3,serving,3,visit,2,states,10
night,2,plane,1,provide,2,battle,3,@annezinkmd,3,12,2,across,10
tune,2,country,1,another,2,daily,3,provide,3,grant,2,town,9
country,2,government,1,announcing,2,mandates,2,#aklng,3,seasonally,2,federal,9
nations,2,seagoing,1,tips,2,workwatch,2,updated,3,unemployment,2,response,9
initiatives,2,mint,1,zink,2,9,2,25,3,dept,2,hall,9
members,2,based,1,impacted,2,johnson,2,discussing,3,anchorage,2,capacity,9
fighting,2,companies,1,isnt,1,crucial,2,virus,3,guidance,2,phase,9
goal,2,@varneyco,1,earthquakes,1,success,2,hands,3,1200,2,put,9
issues,2,available,1,goods,1,phase,2,local,3,work,2,info,9
facing,2,frontier,1,patients,1,recovered,2,low,3,discussing,2,good,9
high,2,hear,1,prosperity,1,put,2,legislature,3,stabilize,2,members,9
development,2,generations,1,proactive,1,give,2,states,3,salmon,2,working,9
alaskan,2,businesses,1,news,1,@realdonaldtrump,2,individuals,3,eligible,2,discussing,9
hire,2,mon,1,without,1,safety,2,submit,3,3,2,providing,8
leaders,2,violence,1,crowds,1,f35s,2,business,3,set,2,learn,8
