kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
families,2,children,3,led,4,soon,5,big,2,bill,2,another,13,kids,8,national,7,another,13
root,2,rodeo,3,2,4,jobs,4,playbook,2,sign,2,give,13,meeting,8,times,7,give,13
mayor,2,mayor,3,amazing,4,consider,4,tomorrow,2,prayers,2,easter,13,celebrate,8,hold,7,easter,13
men,2,old,3,300,4,combat,4,pastors,2,fire,1,cant,13,world,8,unemployment,7,cant,13
road,2,across,3,heres,4,numbers,4,elee,2,tonight,1,questions,13,inauguration,8,economy,7,questions,13
prison,2,river,3,1,4,scientists,4,ms,2,almost,1,testing,13,strong,8,days,7,testing,13
absolute,2,excited,3,orders,4,watch,4,shut,2,lift,1,helping,13,neighbors,8,slow,7,helping,13
meet,2,inspiring,3,celebrating,4,ive,4,class,2,care,1,could,12,@realdonaldtrump,8,page,6,could,12
happy,2,ones,3,business,4,facebook,4,10000,2,unprecedented,1,hard,12,role,7,happy,6,hard,12
legend,2,students,3,disease,4,stepping,4,truly,2,second,1,students,12,share,7,response,6,students,12
administration,2,share,3,@realdonaldtrump,4,afternoon,4,almost,2,blairplease,1,nation,12,republican,7,smart,6,nation,12
violence,2,love,3,law,4,good,4,morning,2,allowed,1,businesses,12,girls,7,deadly,6,businesses,12
real,2,creating,3,elee,4,means,4,efforts,2,financial,1,still,12,news,7,questions,6,still,12
king,2,proud,3,following,4,food,4,avoid,2,proud,1,support,12,family,7,line,6,support,12
means,2,kids,3,general,4,#covid19,4,fix,2,voting,1,storms,12,22,7,soon,6,storms,12
manning,2,turn,3,governors,4,families,4,neighbors,2,risks,1,asked,12,signed,7,crisis,6,asked,12
take,2,33,3,tests,4,deadly,4,national,2,saw,1,@realdonaldtrump,11,achieve,7,combat,6,@realdonaldtrump,11
wont,2,reading,3,answer,4,todays,4,friends,2,courage,1,able,11,mississippis,7,pain,6,able,11
