kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
united,16,trump,20,president,18,president,20,trump,19,great,18,president,113
president,14,president,17,great,16,great,18,states,18,news,17,trump,111
states,14,great,15,trump,15,trump,14,united,17,president,16,great,109
great,14,new,14,united,12,people,13,new,16,trump,14,united,81
democrats,12,former,10,states,11,states,12,state,14,american,12,states,79
trump,12,people,9,administration,9,united,11,president,12,good,11,new,77
federal,10,united,8,world,9,new,10,great,12,united,10,people,75
real,10,washington,8,state,8,best,8,people,12,states,10,american,54
new,10,states,8,donald,8,news,7,american,10,people,9,news,47
country,10,house,8,white,8,american,7,government,9,department,9,country,43
help,10,government,7,people,7,billion,6,national,8,working,8,government,42
government,9,million,7,obama,7,administration,6,military,8,police,7,state,41
party,8,american,7,good,7,obama,6,dnc,8,media,7,administration,40
election,8,country,6,new,7,help,6,fbi,6,country,7,house,40
times,8,campaign,6,russia,7,military,6,campaign,6,china,7,world,37
house,7,white,6,republican,6,house,6,administration,6,justice,7,obama,36
report,7,news,6,story,6,bill,5,justice,6,government,6,federal,33
york,7,week,6,house,6,called,5,election,6,fake,6,department,31
court,7,working,6,given,5,money,5,power,5,illegal,6,media,31
republican,7,donald,6,federal,5,congress,5,proud,5,house,6,white,31
former,6,bill,6,sanders,5,white,5,department,5,former,6,york,31
china,6,biden,5,talk,5,conference,5,latest,5,clinton,6,best,31
may,6,billion,5,york,5,country,5,man,5,law,6,donald,31
economy,6,night,5,party,5,media,5,senator,5,fbi,5,national,29
billion,6,administration,5,may,5,article,4,use,5,administration,5,court,28
people,6,senate,5,military,5,tax,4,obama,5,state,5,justice,28
world,6,media,5,nothing,5,city,4,season,5,court,5,campaign,28
thank,6,care,5,win,5,working,4,russian,5,women,5,fbi,27
women,6,department,5,bernie,5,donald,4,presidential,5,men,5,times,27
american,6,texas,5,department,5,world,4,hard,5,city,5,help,27
police,5,health,5,country,5,russian,4,country,5,world,5,good,27
year,5,incredible,5,latest,5,deal,4,best,5,big,5,democrats,26
national,5,york,4,money,5,decision,4,security,5,everyone,5,election,26
using,5,court,4,government,4,campaign,4,huge,4,best,4,republican,26
largest,4,season,4,left,4,official,4,real,4,lost,4,former,26
article,4,home,4,found,4,given,4,killed,4,proud,4,thank,26
best,4,thank,4,part,4,paid,4,article,4,sanders,4,working,26
money,4,monday,4,presidential,4,center,4,2014,4,order,4,bill,25
sent,4,2017,4,history,4,illegal,4,ukraine,4,public,4,billion,25
editorial,4,national,4,bad,4,signed,4,democrats,4,hard,4,military,25
greatest,4,world,4,incredible,4,thank,4,attack,4,thing,4,presidential,24
michael,4,philadelphia,4,contract,4,days,4,group,4,could,4,may,24
senate,4,china,4,justice,4,state,4,twitter,4,hillary,4,article,23
reserve,4,fbi,4,releasing,4,fight,4,end,4,bernie,4,senate,22
hillary,4,state,4,court,4,happy,4,law,4,obama,4,money,22
general,4,sunday,4,stars,4,government,4,white,4,wonderful,4,clinton,22
given,4,times,4,trumps,4,election,4,donald,4,arrested,4,called,21
fbi,4,justice,4,another,4,anime,4,committee,4,vets,4,china,21
administration,4,black,4,forward,4,hillary,4,nba,4,greatest,4,huge,20
state,4,left,4,bill,4,2016,4,thank,4,washington,4,history,20
clinton,4,end,4,ap,3,san,4,following,4,new,4,party,20
j,4,victim,3,continue,3,leader,3,money,4,help,4,win,20
win,4,election,3,vote,3,thought,3,syria,4,presidential,4,hillary,20
remember,4,presidential,3,plan,3,good,3,young,3,security,4,washington,20
white,4,september,3,huge,3,speak,3,2,3,national,4,women,20
board,4,conservative,3,operations,3,health,3,story,3,senate,4,supreme,20
part,4,russians,3,supreme,3,fox,3,bernie,3,wife,3,russia,19
ohio,4,republican,3,best,3,join,3,nothing,3,guard,3,bad,19
letter,4,supporter,3,issue,3,j,3,called,3,officer,3,left,19
trumps,3,call,3,press,3,work,3,police,3,prime,3,police,19
end,3,governor,3,war,3,killed,3,report,3,charged,3,big,19
lost,3,fake,3,guys,3,senate,3,controversial,3,vatican,3,proud,19
believe,3,possible,3,@senthompsqueakthats,3,department,3,affected,3,protect,3,city,19
anyone,3,supposed,3,games,3,greatest,3,friend,3,iowa,3,2016,18
bill,3,play,3,top,3,forces,3,comes,3,financial,3,texas,18
dems,3,worse,3,attending,3,thing,3,history,3,supreme,3,fake,18
could,3,archive,3,running,3,justice,3,system,3,democrats,3,thing,18
bernie,3,partner,3,big,3,worth,3,thing,3,donald,3,report,18
history,3,watch,3,immigration,3,russia,3,announced,3,killed,3,bernie,18
reports,3,friend,3,join,3,year,3,crime,3,york,3,security,17
rico,3,played,3,attack,3,making,3,massive,3,bunch,3,end,17
land,3,huge,3,told,3,left,3,constitutional,3,incredible,3,man,17
obama,3,awarded,3,updated,3,proud,3,could,3,man,3,greatest,17
thing,3,stars,3,system,3,report,3,texas,3,whether,3,story,17
shooting,3,andrew,3,hillary,3,win,3,team,3,poll,3,real,17
working,3,women,3,tax,3,national,3,clinton,3,though,3,hard,17
friends,3,obama,3,together,3,act,3,men,3,@,3,million,17
grow,3,russian,3,nhl,3,defense,3,question,3,investigating,3,sanders,16
sex,3,giving,3,florida,3,exactly,3,lost,3,marine,3,health,16
preparing,3,singapore,3,transcript,3,looking,3,islamic,3,together,3,trumps,16
cost,3,supreme,3,times,3,tell,3,businesses,3,committed,3,illegal,16
announced,3,2016,3,job,3,attack,3,worse,3,texas,3,russian,16
investigation,3,article,3,democrats,3,barack,3,action,3,please,3,together,16
assessment,3,funding,3,sunday,3,presidential,3,times,3,hero,3,men,16
happy,3,job,3,rightthank,3,federal,3,week,3,dems,3,congress,15
monday,3,sign,3,news,3,todd,3,july,3,ive,3,week,15
health,3,eagles,3,person,3,critical,3,russia,3,game,3,j,15
week,3,watched,3,massive,3,huge,3,congressional,3,special,3,could,15
killed,3,democrat,3,number,3,economy,3,bad,3,thank,3,america,15
releasing,3,j,3,thing,3,america,3,federal,3,called,3,incredible,15
guy,3,life,3,radical,3,hard,3,days,3,matt,3,killed,15
office,3,reporter,3,education,3,part,3,saturday,3,campaign,3,fight,14
science,3,university,3,construction,3,considering,3,conversation,3,immigration,3,post,14
technology,3,federal,3,americans,3,safe,3,rand,3,story,3,investigation,14
wonderful,3,help,3,media,3,passed,3,released,3,minister,3,attack,14
recover,3,libya,3,important,3,providing,3,working,3,trumps,3,friend,14
supreme,3,city,3,old,3,taking,3,apple,3,horrific,3,law,14
simpson,3,next,3,written,3,free,3,provide,3,overtime,3,home,14
james,3,called,3,families,3,waging,2,harvey,3,money,3,lost,14
donald,3,america,3,horrible,3,set,2,little,3,worked,3,part,14
