kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
school,3,preventable,2,team,4,local,7,across,6,measures,4,states,20,protect,7,george,15,states,20
housing,3,initiative,2,responders,4,protect,7,tested,6,jobs,4,new,20,public,7,order,14,new,20
victims,3,addressing,2,challenge,4,working,7,paul,6,providing,4,families,20,joined,7,accountability,14,families,20
world,3,farming,2,mn,4,spread,7,provide,6,@ltgovflanagan,4,forward,20,spread,7,neighbors,14,forward,20
lives,3,sports,2,still,4,year,6,#stayhomemn,6,honor,4,making,20,neighbors,7,#mnsots,14,making,20
water,3,honor,2,times,4,family,6,news,6,floyd,4,crisis,19,still,7,loved,13,crisis,19
proposal,3,tireless,2,pandemic,4,ahead,6,systemic,5,racism,4,place,19,cant,7,reform,13,place,19
companies,3,families,2,legislature,3,update,6,change,5,floyds,4,critical,19,priority,7,ones,13,critical,19
internet,3,americans,2,essential,3,cant,6,seek,5,#mnleg,4,law,19,honor,6,law,13,law,19
committed,3,infrastructure,2,head,3,live,6,urge,5,wear,4,ones,18,team,6,week,13,ones,18
facing,3,spread,2,taking,3,challenging,6,social,5,pass,4,students,18,year,6,sacrifices,13,students,18
live,3,committed,2,access,3,providers,6,good,5,stay,4,loved,18,law,6,paul,13,loved,18
call,3,american,2,place,3,masks,6,protecting,5,remember,4,virus,17,tune,6,remember,13,virus,17
still,3,church,2,comes,3,distancing,6,mask,5,@dflpocicaucus,4,access,17,challenges,6,providing,13,access,17
support,3,new,2,schools,3,remember,6,enforcement,5,grateful,4,ways,17,committed,6,critical,13,ways,17
diabetes,3,deaths,2,weeks,3,safety,6,times,5,real,4,find,17,questions,6,across,13,find,17
celebrate,3,lives,2,outbreak,3,order,6,facilities,5,testing,4,projects,17,save,6,systemic,13,projects,17
building,2,alexandria,2,help,3,staying,6,wear,5,home,4,signed,17,morning,6,signed,12,signed,17
remember,2,greatest,2,educators,3,stepping,5,food,5,support,4,change,17,prepare,6,grateful,12,change,17
governor,2,call,2,ensure,3,healthy,5,part,5,tell,4,announced,17,critical,6,find,12,announced,17
divide,2,morning,2,proud,3,#oneminnesota,5,ensure,5,take,4,emergency,17,provide,6,child,12,emergency,17
help,2,shelter,2,tune,3,tonight,5,st,5,care,4,life,16,funding,6,action,12,life,16
congrats,2,native,2,sector,3,responders,5,place,5,curfew,4,social,16,continue,6,virus,12,social,16
often,2,lao,2,hospitals,3,hard,5,announced,5,practices,3,remember,16,violence,6,part,12,remember,16
best,2,bin,2,important,3,without,5,making,5,food,3,grateful,16,order,6,news,12,grateful,16
grants,2,gun,2,response,3,decisions,5,media,4,@agellison,3,please,16,top,6,lets,12,please,16
economy,2,home,2,reading,3,states,5,tv,4,great,3,lets,16,insulin,6,toward,11,lets,16
project,2,#wethestates,2,whats,3,important,5,family,4,ahead,3,family,16,broadband,6,lost,11,family,16
creating,2,story,2,challenges,3,great,5,night,4,voice,3,provide,15,gwen,6,history,11,provide,15
workers,2,team,2,thanks,3,minnesotan,5,bill,4,business,3,week,15,world,6,family,11,week,15
disability,2,monitoring,2,facing,3,times,5,grateful,4,house,3,#staysafemn,15,healthy,6,challenge,11,#staysafemn,15
welcoming,2,federal,2,plan,3,creative,5,improve,4,system,3,part,15,#insulin4all,6,steps,11,part,15
life,2,#superbowlliv,2,professionals,3,putting,5,peace,4,looking,3,action,15,important,6,hard,11,action,15
river,2,couldnt,2,combat,3,stories,5,service,4,indigenous,3,george,15,thanks,5,curfew,11,george,15
build,2,thinking,2,continue,3,address,5,restore,4,states,3,everyone,15,king,5,means,11,everyone,15
capitol,2,continue,2,national,3,special,5,schools,4,reminder,3,challenge,15,live,5,mask,11,challenge,15
legacy,2,accident,2,clock,3,wellbeing,5,supreme,4,place,3,police,15,unprecedented,5,states,11,police,15
excited,2,health,2,morning,3,celebrate,5,serve,4,year,3,lost,15,#mnmlk,5,life,11,lost,15
stormwater,2,loved,2,guidance,3,challenges,5,safely,4,across,3,sacrifices,15,supplies,5,station,11,sacrifices,15
star,2,#mmiw,2,daily,3,happy,5,action,4,equality,3,times,15,farm,5,happy,11,times,15
grownish,2,personal,2,lets,3,hope,5,strong,4,100,3,#mnsots,15,find,5,families,11,#mnsots,15
workforce,2,generations,2,good,3,weather,4,security,4,st,3,good,15,national,5,rebuild,11,good,15
experiencing,2,drivers,2,strong,3,honor,4,court,4,critical,3,jobs,15,face,5,great,10,jobs,15
employees,2,commonsense,2,food,3,fire,4,spread,4,pandemic,3,#buildonemn,15,responders,5,times,10,#buildonemn,15
homelessness,2,provide,2,statewide,3,heartbreaking,4,floyds,4,protect,3,save,14,children,5,wear,10,save,14
@mnhealth,2,reduce,2,launching,3,daily,4,slow,4,social,3,folks,14,legislation,5,providers,10,folks,14
