kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,18,great,28,great,15,trump,16,trump,20,great,17,trump,112,great,61,trump,48,trump,112
new,12,trump,24,federal,12,president,15,people,14,people,14,great,111,trump,44,president,39,great,111
states,12,president,21,people,11,states,12,new,13,president,12,president,89,united,38,people,36,president,89
united,12,people,16,united,11,federal,11,president,12,trump,12,people,86,president,38,great,35,people,86
trump,12,united,15,national,11,united,11,house,9,new,10,new,78,people,37,new,32,new,78
federal,11,administration,13,new,9,democrats,10,great,9,national,9,united,77,new,34,american,26,united,77
people,10,states,13,state,9,american,10,man,8,media,9,states,72,states,34,united,25,states,72
president,9,new,13,house,9,state,9,american,8,news,9,state,52,administration,29,states,24,state,52
million,8,obama,11,states,9,great,9,government,7,american,8,federal,52,state,27,man,23,federal,52
state,8,news,10,trump,8,new,9,administration,7,big,8,news,51,federal,25,federal,23,news,51
administration,8,state,10,administration,8,man,8,white,7,fake,8,american,50,obama,23,news,23,american,50
government,7,campaign,9,history,8,news,8,best,6,united,8,government,44,news,23,government,22,government,44
big,7,fbi,8,president,8,government,8,number,6,states,8,administration,42,big,19,house,20,administration,42
wheels,7,country,7,obama,8,people,8,news,6,government,7,national,41,national,18,state,19,national,41
hot,7,american,7,war,7,congress,7,federal,6,usa,7,house,39,house,18,national,19,house,39
country,6,city,6,bad,7,good,7,united,6,man,7,fbi,39,american,18,media,18,fbi,39
news,6,working,6,help,7,country,6,bill,5,federal,6,big,38,fbi,17,democrats,16,big,38
team,6,thing,6,news,7,house,6,women,5,article,5,working,37,working,17,fake,15,working,37
working,5,world,6,big,6,war,6,state,5,house,5,man,33,government,17,white,15,man,33
department,5,big,6,nothing,6,working,6,approved,5,important,5,democrats,32,campaign,16,working,15,democrats,32
justice,5,donald,6,working,6,percent,6,thing,5,working,5,campaign,31,country,15,good,15,campaign,31
group,5,america,6,white,6,world,6,fake,5,state,5,world,30,white,13,big,14,world,30
american,5,fake,6,bill,6,vote,5,police,5,trying,5,country,30,war,13,country,13,country,30
conversation,5,war,6,american,6,job,5,hollywood,5,information,5,good,29,party,13,fbi,13,good,29
islamic,5,york,6,senator,6,white,5,city,5,report,5,white,29,history,13,world,13,white,29
story,5,year,6,reserve,5,women,5,national,5,life,5,obama,28,world,13,job,12,obama,28
money,5,party,6,job,5,party,5,nasanasaesahubble,4,fbi,5,job,28,york,13,usa,12,job,28
