kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
construction,8,week,6,support,22,help,22,stay,18,help,15,part,73
parental,8,act,6,measures,22,safe,22,outdoors,18,pandemic,15,workers,73
risk,8,government,6,part,21,spread,22,across,17,food,15,help,72
phase,8,year,6,shelter,20,service,21,recovery,17,forward,15,ontario,72
tax,8,committee,6,safety,20,211,21,everyone,17,supply,15,access,71
homes,8,officer,6,prevent,19,free,20,testing,16,reopening,15,officer,70
3,8,join,6,staff,18,homelessness,20,areas,16,accessible,14,citys,69
proposed,8,levels,6,frontline,18,supports,20,relief,16,spread,14,province,68
parkland,7,remains,6,physical,18,data,20,still,16,results,14,emergency,68
could,7,drug,6,housing,18,mental,19,university,16,board,14,service,68
gardiner,7,diy,6,everyone,16,week,19,citys,16,response,14,recovery,67
important,7,low,6,child,16,measures,19,together,15,follow,14,system,66
hall,7,case,6,advice,16,cities,19,provincial,15,torontos,14,information,65
street,7,lives,6,pandemic,15,province,18,staying,15,take,13,provide,65
luxury,7,recent,5,test,15,lives,18,local,15,cases,13,data,65
home,7,people,5,prepare,15,social,18,space,15,housing,13,affordable,64
place,7,provincial,5,works,14,essential,18,enjoy,15,tips,13,live,63
air,7,good,5,moment,14,247,18,active,14,program,13,safely,61
governance,7,council,5,days,14,please,18,tips,14,affordable,13,torontonians,60
find,7,prevent,5,province,14,ontario,18,weekend,14,place,12,essential,60
low,7,platforms,5,ensure,14,shelters,17,may,14,ontario,12,measures,60
months,6,confirmed,5,crisis,14,virus,17,care,14,live,12,critical,59
acres,6,comply,5,provincial,14,possible,17,spaces,13,virus,12,everyone,59
transit,6,residents,5,practice,13,everyone,17,part,13,management,12,music,58
century,6,team,5,staying,13,@topublichealth,16,find,13,plan,11,park,58
office,6,still,5,details,13,provide,16,provide,13,within,11,local,58
conversation,6,part,5,update,13,difficult,15,protect,12,cant,11,follow,57
digital,6,budget,5,prepared,13,ensure,15,distance,12,risk,11,ensure,55
alongside,6,end,5,nonstop,13,medical,15,take,12,medical,11,shelter,55
school,6,medical,5,information,13,units,15,access,12,lab,11,homelessness,53
officer,6,contact,5,informed,12,local,15,cant,12,torontonians,10,call,53
governments,6,strong,5,ontario,12,still,15,please,12,reporting,10,crisis,52
war,6,16,5,months,12,government,15,household,12,capacity,10,learn,51
line,6,safe,5,free,12,frontline,15,learn,12,racism,10,government,51
world,6,ensure,5,homeless,12,important,15,province,12,working,10,still,50
councillors,6,important,5,taking,12,visit,15,cities,12,clear,10,week,50
take,6,outbreak,4,help,12,citys,14,mental,12,information,10,cities,49
tomorrow,6,artists,4,facilities,12,emergency,14,lake,12,spaces,10,streets,48
critical,6,latest,4,closed,11,crisis,14,clear,12,tracing,10,place,48
together,6,spaces,4,planning,11,times,14,mask,12,centres,10,plan,46
starting,5,stand,4,role,11,provincial,14,shore,12,ways,10,contact,46
simply,5,save,4,across,11,online,14,reopening,12,key,10,move,45
life,5,actively,4,global,11,follow,14,months,12,step,10,update,45
york,5,build,4,priority,11,best,13,measures,11,move,9,free,45
centre,5,details,4,247,11,save,13,residents,11,social,9,across,45
government,5,planning,4,next,11,directly,13,reopen,11,hours,9,risk,45
funding,5,number,4,mayor,11,program,13,data,11,gets,9,program,44
childcare,5,rules,4,people,11,hard,13,means,11,morning,9,childcare,44
stand,5,free,4,additional,11,thanks,13,create,11,programs,9,spaces,43
join,5,cityplace,4,access,10,available,12,2,11,update,9,next,43
1,5,critical,4,clients,10,officer,12,6,11,lanes,9,step,43
planning,5,services,4,supports,10,testing,12,use,11,crisis,9,supports,43
21st,5,requires,4,businesses,10,place,12,program,11,full,9,good,42
torontonians,5,units,4,best,10,across,12,forward,10,order,9,virus,41
proposal,5,regulations,4,necessary,10,weeks,12,outside,10,systems,9,find,41
remains,5,police,4,confirmed,10,grocery,12,coming,10,approach,9,tips,41
neighbourhoods,5,islands,4,shelters,10,tips,12,good,10,officer,9,mental,40
citybuilding,5,waterfront,4,behind,10,clients,11,road,10,year,9,prevent,40
medical,5,covid19,4,times,10,live,11,pedestrians,10,units,9,child,40
todays,5,street,4,#covid19,10,hotel,11,place,10,guidelines,9,use,40
ensure,5,program,4,healthy,9,staying,11,plan,10,find,9,staying,39
working,5,shortterm,4,@johntory,9,centre,11,home,10,wearing,9,units,39
political,5,supply,4,remain,9,past,11,summer,10,government,9,parks,39
schools,5,million,4,members,9,homes,11,heat,10,protect,9,shelters,38
