kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,17,great,18,united,15,people,24,great,18,great,22,united,100,united,40,people,48,united,100
trump,14,people,16,president,14,united,18,president,17,people,17,great,99,great,40,great,45,great,99
national,12,states,15,trump,11,states,18,united,14,new,12,people,96,states,35,united,44,people,96
federal,11,united,15,states,11,president,14,new,13,president,12,president,96,trump,35,president,43,president,96
united,10,president,12,people,10,new,12,states,12,united,12,states,94,people,35,states,41,states,94
new,9,american,10,government,10,world,12,trump,11,states,11,trump,76,president,35,new,37,trump,76
president,9,trump,10,number,9,american,12,american,9,trump,9,new,75,government,28,trump,30,new,75
states,9,government,10,police,9,working,11,obama,8,best,9,american,65,new,25,american,29,american,65
people,9,new,8,russia,8,trump,10,administration,8,obama,8,government,53,national,24,obama,24,government,53
post,8,state,7,new,8,government,9,times,7,american,8,national,45,american,23,world,22,national,45
government,8,obama,6,news,7,obama,8,state,7,world,8,state,44,police,19,government,21,state,44
working,8,national,6,national,6,election,8,benjamin,7,federal,8,federal,42,federal,19,administration,20,federal,42
american,8,trumps,6,hillary,6,democratic,7,fbi,7,state,6,obama,40,state,17,federal,18,obama,40
state,7,party,6,obama,6,national,6,people,7,administration,6,news,36,news,16,news,17,news,36
campaign,7,former,6,country,6,news,6,house,7,government,6,world,34,washington,14,best,16,world,34
senate,7,man,5,men,5,administration,6,news,7,tax,6,administration,34,good,13,working,16,administration,34
law,6,donald,5,second,5,house,6,public,6,male,5,best,33,history,13,state,16,best,33
washington,6,good,5,delhi,5,trying,5,court,6,post,5,department,32,party,13,national,15,department,32
best,6,administration,5,fake,5,week,5,government,6,white,5,working,32,working,13,house,15,working,32
love,6,house,5,man,5,great,5,thank,6,man,5,house,29,post,13,election,14,house,29
house,6,news,5,american,5,china,5,senate,6,highly,5,justice,28,campaign,13,times,14,justice,28
police,6,federal,5,black,5,following,5,department,5,love,4,senate,28,obama,13,department,13,senate,28
history,5,team,5,millions,5,america,5,special,5,national,4,washington,27,senate,13,justice,13,washington,27
ing,5,security,5,job,5,considering,5,canadian,5,social,4,police,27,administration,12,white,13,police,27
department,5,group,5,washington,5,real,5,big,5,women,4,man,27,country,12,senate,12,man,27
bill,5,big,4,year,5,strong,5,major,5,department,4,history,27,department,12,man,12,history,27
justice,5,question,4,great,5,federal,5,york,5,may,4,love,26,house,12,love,11,love,26
big,4,white,4,history,5,crime,5,national,5,big,4,country,25,court,12,decision,11,country,25
morning,4,post,4,good,5,justice,5,white,5,person,4,court,24,number,11,america,11,court,24
tax,4,court,4,killed,5,history,5,decision,5,california,4,white,24,hillary,11,york,11,white,24
country,4,police,4,administration,5,committee,4,federal,5,security,4,party,24,best,11,history,10,party,24
used,4,important,4,republicans,5,free,4,man,5,news,4,post,24,republicans,11,week,10,post,24
million,4,republican,4,work,5,media,4,justice,5,book,4,fbi,23,former,11,security,10,fbi,23
hillary,4,virginia,4,fact,4,committed,4,nothing,4,working,4,big,23,russia,11,major,10,big,23
war,4,interest,4,providing,4,russian,4,behind,4,country,4,york,23,love,10,democrats,10,york,23
news,4,senate,4,support,4,fact,4,investigation,4,win,4,former,22,job,10,trying,9,former,22
favor,4,department,4,democratic,4,presidential,4,republican,4,thousands,4,donald,22,white,10,bill,9,donald,22
court,4,immigration,4,women,4,tuesday,4,saturday,4,republican,4,good,21,important,10,post,9,good,21
power,4,ready,4,court,4,help,4,victory,4,shot,4,help,21,millions,10,republican,9,help,21
congress,4,raised,4,party,4,york,4,love,4,called,4,america,21,justice,10,court,9,america,21
investigation,4,friend,4,greatest,4,second,4,left,4,nation,4,democrats,21,million,10,public,9,democrats,21
voice,4,enforcement,4,book,4,university,4,democrats,4,bill,4,campaign,21,man,10,thank,9,campaign,21
playing,4,may,4,2016,4,party,4,anthonynathanial,4,incredible,4,million,21,fake,10,california,9,million,21
credit,4,week,4,campaign,4,times,4,think,4,start,3,republican,21,world,9,stop,9,republican,21
report,3,world,3,media,4,reporting,4,reporting,4,announce,3,week,20,support,9,crime,9,week,20
public,3,history,3,dnc,4,donald,4,california,4,recent,3,may,20,donald,9,big,9,may,20
released,3,men,3,important,4,major,4,supreme,4,hard,3,law,20,big,9,reporting,9,law,20
fbi,3,historic,3,totally,4,good,4,bill,4,decision,3,times,19,team,9,democratic,8,times,19
investigating,3,city,3,best,4,department,4,radical,4,citizens,3,investigation,19,law,9,following,8,investigation,19
name,3,michael,3,source,4,canada,4,security,4,men,3,security,19,americans,9,called,8,security,19
article,3,thing,3,former,4,best,4,night,4,iran,3,city,19,article,8,presidential,8,city,19
statement,3,kyle,3,americans,4,year,4,law,4,peoples,3,election,19,michigan,8,help,8,election,19
vote,3,republicans,3,white,4,nice,3,hillary,4,vote,3,hillary,19,book,8,party,8,hillary,19
friend,3,fight,3,hearing,4,away,3,syrian,3,end,3,americans,19,year,8,2016,8,americans,19
good,3,announce,3,world,4,hotel,3,navy,3,coming,3,2016,19,fbi,8,year,8,2016,19
arrested,3,friends,3,launched,4,healthcare,3,updated,3,university,3,job,19,report,8,washington,8,job,19
communications,3,report,3,hoax,3,happy,3,prosecutor,3,2,3,democratic,18,war,8,law,8,democratic,18
defeat,3,100,3,rally,3,oil,3,amazing,3,history,3,fake,18,greatest,8,country,8,fake,18
fake,3,russian,3,article,3,game,3,crime,3,friend,3,bill,18,men,8,university,8,bill,18
presidential,3,called,3,action,3,white,3,presidential,3,abrams,3,russia,18,investigation,8,fbi,8,russia,18
continue,3,hard,3,afghanistan,3,sports,3,former,3,another,3,another,18,work,8,another,8,another,18
committee,3,folks,3,school,3,lose,3,killed,3,help,3,called,17,week,8,media,7,called,17
2016,3,site,3,involved,3,fake,3,zone,3,times,3,crime,17,help,8,left,7,crime,17
supreme,3,deaths,3,nothing,3,syria,3,america,3,election,3,win,17,china,7,americans,7,win,17
critical,3,job,3,berkeley,3,using,3,support,3,money,3,war,17,launched,7,think,7,war,17
democrats,3,flynn,3,thank,3,center,3,recent,3,west,3,presidential,17,democrats,7,former,7,presidential,17
regulate,3,texas,3,rich,3,kavanaugh,3,job,3,child,3,information,16,democratic,7,recent,7,information,16
help,3,local,3,week,3,2016,3,fully,3,death,3,year,16,2016,7,story,7,year,16
break,3,help,3,investment,3,cut,3,best,3,chicago,3,work,16,another,7,job,7,work,16
