kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
people,19,trump,21,president,19,new,21,trump,18,trump,16,trump,113,trump,54,trump,46,trump,113
new,18,administration,15,states,18,president,15,states,16,united,16,president,104,people,48,united,44,president,104
trump,16,president,15,trump,17,united,13,united,15,president,15,people,96,president,43,new,43,people,96
great,15,people,13,united,16,trump,12,new,15,states,13,new,94,great,41,states,40,new,94
united,10,great,13,people,16,people,11,people,12,people,11,united,86,new,36,president,40,united,86
american,10,obama,10,great,13,obama,11,government,10,house,11,great,84,states,33,people,34,great,84
york,9,federal,9,new,9,states,11,president,10,federal,11,states,81,united,33,great,31,states,81
states,9,national,9,state,8,great,11,federal,9,great,11,house,57,administration,26,government,29,house,57
president,9,new,9,totally,7,federal,8,man,9,government,11,government,50,american,25,federal,28,government,50
justice,8,big,9,american,7,article,8,republican,9,state,8,federal,49,house,21,house,26,federal,49
washington,7,house,8,thank,7,government,8,great,9,russian,8,administration,46,federal,19,campaign,19,administration,46
season,6,american,8,federal,7,york,7,house,8,former,8,american,46,obama,19,article,18,american,46
days,6,democrats,8,best,7,house,7,presidential,8,national,7,national,44,national,19,state,18,national,44
democrats,6,news,7,house,7,man,7,administration,7,new,7,best,39,big,18,department,18,best,39
economy,6,working,7,history,6,season,7,york,7,department,7,obama,38,state,18,york,17,obama,38
senate,6,nothing,7,court,6,administration,7,campaign,7,campaign,7,state,38,york,17,republican,17,state,38
administration,6,united,7,year,6,party,6,killed,6,party,6,news,37,best,17,administration,16,news,37
game,6,york,6,party,5,released,6,state,6,american,6,york,36,thank,15,party,16,york,36
government,6,department,6,war,5,department,6,bill,6,investigation,6,republican,34,democrats,15,former,16,republican,34
job,6,may,6,white,5,iran,6,hit,6,world,6,department,34,senate,15,man,16,department,34
house,6,good,6,republican,5,fbi,6,donald,6,russia,5,thank,34,working,15,national,16,thank,34
stop,5,trying,6,leader,5,may,6,national,5,news,5,senate,33,nothing,14,american,14,senate,33
campaign,5,party,6,proud,5,second,5,work,5,women,5,white,32,republican,13,fbi,14,white,32
working,5,states,6,senate,5,democrats,5,former,5,signed,5,big,31,department,13,obama,13,big,31
state,5,deal,5,national,5,good,5,americans,5,fbi,5,may,30,justice,13,white,13,may,30
best,5,hard,5,administration,5,news,5,department,5,j,5,campaign,30,news,13,best,13,campaign,30
national,5,best,5,big,5,white,5,country,5,mission,5,good,30,party,13,times,12,good,30
help,5,congress,5,nothing,5,reserve,5,article,5,job,5,country,30,country,12,country,12,country,30
important,5,final,5,donald,5,campaign,5,best,5,trying,5,party,30,economy,12,presidential,12,party,30
story,5,republican,5,obama,5,american,5,south,5,best,5,article,30,may,12,killed,12,article,30
times,5,copy,5,committee,5,announce,5,powerful,5,security,5,world,28,world,12,good,12,world,28
vote,5,donald,5,week,5,fire,5,times,5,article,5,democrats,28,white,11,news,12,democrats,28
nfl,5,climate,5,2017,5,statement,4,j,5,election,5,justice,27,help,11,south,11,justice,27
team,4,security,5,fake,5,big,4,2016,5,country,5,man,26,government,11,americans,11,man,26
leading,4,state,5,strong,5,week,4,essential,4,democrats,5,former,26,campaign,11,senate,11,former,26
thank,4,week,4,world,5,senate,4,pay,4,act,4,fbi,25,trying,11,donald,11,fbi,25
obama,4,former,4,hillary,4,give,4,act,4,senate,4,trying,25,good,11,may,11,trying,25
may,4,country,4,troll,4,chicago,4,military,4,hillary,4,fake,24,year,11,world,11,fake,24
thing,4,justice,4,win,4,told,4,governor,4,may,4,working,23,job,11,democrats,11,working,23
expect,4,transcript,4,using,4,team,4,major,4,james,4,donald,23,donald,10,j,11,donald,23
big,4,love,4,help,4,republican,4,congress,4,donald,4,security,22,thing,10,law,10,security,22
fbi,4,china,4,million,4,arrested,4,take,4,third,4,final,21,totally,10,announce,10,final,21
program,4,saturday,4,carolina,4,vote,4,night,4,growth,4,year,21,strong,10,media,10,year,21
country,4,rush,4,country,4,use,4,navy,4,service,4,job,20,days,10,police,10,job,20
player,4,thank,4,south,4,national,4,girl,4,clinton,4,election,20,court,10,work,10,election,20
hillary,4,press,4,campaign,4,times,4,become,4,media,4,help,20,fake,10,election,10,help,20
article,4,next,4,decision,4,illegal,4,white,4,work,4,times,20,committee,10,russia,10,times,20
final,4,senate,4,department,4,happy,4,serve,4,good,4,military,20,washington,10,reserve,10,military,20
world,4,rights,4,latest,4,law,4,big,4,justice,4,nothing,20,game,9,bill,10,nothing,20
called,4,interest,3,trying,4,state,4,party,4,family,4,russia,20,article,9,released,9,russia,20
voted,4,set,3,iraq,4,police,4,law,4,death,4,media,19,hard,9,2016,9,media,19
criminal,4,spent,3,nfl,3,investigating,4,looks,4,texas,4,presidential,19,hillary,9,act,9,presidential,19
looking,4,talk,3,dem,3,yesterday,3,power,4,duty,4,proud,19,important,9,big,9,proud,19
federal,3,homeland,3,russia,3,best,3,american,3,americans,4,bill,19,security,9,russian,9,bill,19
think,3,strong,3,thing,3,city,3,russia,3,white,4,love,19,final,9,fact,9,love,19
presidential,3,caught,3,congress,3,comey,3,baltimore,3,says,4,2016,18,week,9,military,9,2016,18
highest,3,iran,3,law,3,texas,3,statement,3,online,4,week,18,nfl,9,family,9,week,18
director,3,ive,3,end,3,book,3,allow,3,attacks,4,court,18,story,9,trying,9,court,18
china,3,committee,3,care,3,force,3,warthe,3,republican,4,americans,18,fbi,9,team,9,americans,18
las,3,story,3,terrorist,3,billion,3,number,3,comey,3,tough,18,announce,8,investigation,9,tough,18
investigating,3,political,3,amazing,3,episode,3,world,3,year,3,reserve,18,reserve,8,proud,8,reserve,18
greatest,3,reserve,3,reserve,3,democrat,3,week,3,association,3,announce,18,china,8,security,8,announce,18
war,3,position,3,event,3,days,3,help,3,voted,3,fact,18,proud,8,justice,8,fact,18
court,3,nation,3,working,3,left,3,debt,3,end,3,hillary,18,congress,8,investigating,8,hillary,18
across,3,report,3,lower,3,beyond,3,investigating,3,democrat,3,south,18,season,8,congress,8,south,18
military,3,usa,3,seen,3,interest,3,defeat,3,player,3,congress,17,take,8,part,8,congress,17
take,3,bill,3,source,3,pay,3,good,3,shifty,3,economy,17,vote,8,place,8,economy,17
played,3,jeff,3,economy,3,military,3,proud,3,south,3,law,17,deal,8,week,8,law,17
information,3,democratic,3,combine,3,deal,3,left,3,police,3,days,17,former,8,thank,8,days,17
moving,3,millions,3,knee,3,proud,3,reserve,3,attorney,3,history,17,russia,8,business,7,history,17
news,3,left,3,election,3,join,3,thank,3,vice,3,strong,17,war,8,major,7,strong,17
representatives,3,power,3,ruling,3,cannot,3,office,3,working,3,report,16,history,8,women,7,report,16
thursday,3,bbc,3,constitution,3,according,3,without,3,political,3,vote,16,2017,7,days,7,vote,16
support,3,taken,3,wonderful,3,decided,3,place,3,minister,3,released,16,election,7,night,7,released,16
demand,3,situation,3,important,3,final,3,north,3,countries,3,game,16,wonderful,7,texas,7,game,16
deal,3,investigation,3,#maga,3,head,3,ready,3,important,3,police,16,stop,7,james,7,police,16
past,3,white,3,conversation,3,fact,3,candidate,3,northern,3,team,16,saturday,7,democrat,7,team,16
fact,3,expected,3,political,3,amazing,3,music,3,canada,3,million,16,political,7,job,7,million,16
men,3,west,3,fbi,3,former,3,announce,3,condra,3,nfl,16,bill,7,join,7,nfl,16
bill,3,team,3,regulations,3,bill,3,step,3,supporters,3,copy,16,thursday,7,year,7,copy,16
list,3,days,3,take,3,congress,3,money,3,announced,3,season,16,military,7,fake,7,season,16
super,3,another,3,good,3,issue,3,election,3,officers,3,rush,15,intelligence,7,clinton,7,rush,15
usa,3,job,3,castro,3,killed,3,access,3,february,3,director,15,love,7,report,7,director,15
announce,3,1,3,product,3,confirmed,3,police,3,history,3,j,15,general,7,service,7,j,15
fake,3,radical,3,america,3,south,3,seals,3,force,3,thursday,15,copy,7,end,7,thursday,15
radical,3,bad,3,wednesday,3,announced,3,impact,3,general,3,russian,15,bad,7,third,7,russian,15
republican,3,2016,3,strongly,3,ratesthe,3,thursday,3,email,3,clinton,15,team,7,season,7,clinton,15
asked,3,russia,3,supreme,3,john,3,west,3,bernie,3,committee,15,looking,7,pay,7,committee,15
supporting,3,change,3,sanders,3,friend,3,league,3,baltimore,3,investigating,15,million,7,statement,7,investigating,15
workers,3,general,3,government,3,european,3,press,3,violence,3,women,15,investigating,7,director,7,women,15
editorial,3,year,3,nation,3,everyone,3,lebanon,3,cincinnati,3,transcript,15,decision,7,mike,7,transcript,15
act,3,thing,3,certain,3,decision,3,working,3,friday,3,take,15,usa,7,john,7,take,15
