kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
leaders,7,grant,5,slow,12,workers,12,230,6,availability,8,live,40,working,22,reopen,22,live,40
change,7,covid19,4,together,12,safety,11,businesses,6,public,8,good,38,healthy,21,states,21,good,38
proud,7,community,4,lives,12,reopen,11,guidelines,6,investigation,8,grateful,38,leaders,21,counties,21,grateful,38
stand,7,@dhingrama,4,work,12,new,10,reopen,6,moved,8,lives,36,leadership,20,county,21,lives,36
students,6,pleasure,4,take,12,lives,10,may,6,independent,8,tune,35,steps,20,recovery,21,tune,35
country,6,@cmsatwinderkaur,4,emergency,11,distancing,9,work,6,lives,8,states,35,@seiu1199nw,19,care,20,states,35
forward,6,training,4,thank,11,crisis,9,county,6,beat,8,@careerconnectwa,34,best,19,still,19,@careerconnectwa,34
health,6,care,4,protect,11,families,9,progress,6,leaders,8,take,34,@kpwashington,19,working,19,take,34
world,6,part,4,bill,11,businesses,9,protect,6,communities,8,fight,34,good,19,fight,19,fight,34
justice,6,facility,4,safe,11,together,9,case,5,protect,8,leaders,34,watch,18,businesses,19,leaders,34
created,6,support,4,working,10,risk,9,support,5,counties,8,together,34,together,18,across,19,together,34
statement,6,resources,4,school,10,may,9,continue,5,tune,8,spread,33,students,18,good,19,spread,33
working,6,system,4,new,10,proud,8,health,5,president,8,businesses,33,take,17,plan,19,businesses,33
@washingtonea,6,jobs,3,million,10,science,8,live,5,states,7,2,33,spread,17,distancing,18,2,33
care,6,makes,3,medical,10,food,8,without,5,good,7,thank,33,resources,17,workers,18,thank,33
communities,5,history,3,schools,10,best,8,another,5,fight,7,best,31,bill,16,take,17,best,31
workers,5,workers,3,local,10,2,8,start,5,continue,7,leadership,31,federal,16,may,17,leadership,31
big,5,cost,3,distancing,10,spread,8,1,5,death,7,giving,30,school,16,live,17,giving,30
issue,5,best,3,crisis,10,put,8,order,5,take,7,phase,29,family,16,grateful,16,phase,29
success,5,deserve,3,states,10,live,8,lives,5,covering,7,@paidleavewa,29,country,16,spread,16,@paidleavewa,29
lets,5,means,3,necessary,10,tune,8,plan,5,spread,7,community,28,homelessness,16,testing,16,community,28
give,5,@wawomenscomm,3,provide,9,safe,8,fight,5,coverings,7,across,28,communities,15,together,16,across,28
grateful,5,next,3,efforts,9,q,8,public,5,#maskupwa,7,distancing,28,fight,15,beat,16,distancing,28
history,5,equity,3,taking,9,grateful,7,lets,4,distancing,6,communities,27,outbreak,15,families,16,communities,27
vaping,5,workforce,3,stepping,9,protecting,7,across,4,face,6,climate,27,support,15,thanks,15,climate,27
fuel,5,story,3,resources,9,care,7,please,4,justice,6,support,27,public,15,physical,15,support,27
trump,5,continue,3,families,8,restrictions,7,destruction,4,physical,6,families,27,clean,14,3,15,families,27
economy,5,#waleg,3,virus,8,schools,7,still,4,update,6,school,26,businesses,14,community,15,school,26
next,5,spread,3,good,8,thanks,7,honor,4,grateful,6,country,25,schools,14,justice,15,country,25
statewide,5,thank,3,assistance,8,soon,7,deliver,4,law,6,counties,25,great,14,press,14,counties,25
act,5,climate,3,leaders,8,fight,7,hard,4,committed,6,family,25,social,14,wear,14,family,25
making,4,across,3,impact,8,testing,7,take,4,leadership,6,efforts,24,states,14,president,13,efforts,24
americans,4,programs,3,capacity,8,service,7,nurses,4,americans,5,crisis,24,local,14,staying,13,crisis,24
skilled,4,healthy,3,president,8,#askgovinslee,7,ones,4,pandemic,5,hard,24,measures,14,safety,13,hard,24
live,4,live,3,challenge,8,thank,7,national,4,enforcement,5,schools,24,community,13,progress,13,schools,24
nation,4,women,3,leave,8,order,6,news,4,thanks,5,steps,24,efforts,13,1,13,steps,24
full,4,novel,3,expanding,7,hope,6,testing,4,news,5,another,23,million,13,leaders,13,another,23
steps,4,another,3,united,7,support,6,helping,4,yakima,5,news,23,action,13,order,13,news,23
resources,4,pay,3,ensure,7,economy,6,faith,4,testing,5,proud,23,taking,13,hard,13,proud,23
joined,4,lost,3,employees,7,take,6,capacity,4,case,5,plan,23,lives,13,case,12,plan,23
office,4,coronavirus,3,another,7,physical,6,call,4,force,5,service,23,provide,13,call,12,service,23
program,4,learn,3,full,7,progress,6,beautiful,4,use,5,testing,22,medical,13,news,12,testing,22
local,4,example,3,action,7,easter,6,quickly,4,6,5,great,22,emergency,13,support,12,great,22
safety,4,power,3,impacts,7,court,6,justice,4,cant,5,federal,22,another,12,communities,12,federal,22
border,4,incredible,3,important,7,begin,6,service,4,ensure,5,students,22,crisis,12,best,12,students,22
support,4,success,3,support,7,still,6,approach,4,deserve,5,safety,22,proud,12,mask,12,safety,22
together,4,school,3,family,7,guide,5,week,4,trump,5,order,22,year,12,week,12,order,22
career,4,high,3,hard,7,ppe,5,beat,4,giving,5,county,22,ensure,12,cant,12,county,22
honored,4,efforts,3,unless,7,available,5,toward,3,reopen,5,reopen,22,necessary,12,crisis,12,reopen,22
response,4,american,3,public,7,presidents,5,distancing,3,black,5,resources,22,challenge,12,service,12,resources,22
trudi,4,innovation,3,service,7,important,5,next,3,families,5,president,21,slow,12,facial,11,president,21
legislative,4,progress,2,order,6,step,5,crisis,3,give,5,justice,21,bring,12,inslee,11,justice,21
place,4,walla,2,testing,6,27,5,phases,3,access,5,still,21,full,12,leadership,11,still,21
address,4,keeping,2,needs,6,million,5,practice,3,#wearamaskwa,5,recovery,21,program,12,move,11,recovery,21
action,4,quality,2,#waleg,6,effort,5,members,3,manuel,5,may,21,act,11,governor,11,may,21
national,4,shooting,2,pence,6,morning,5,grateful,3,american,4,week,21,deserve,11,proud,11,week,21
great,4,tune,2,mitigate,6,judge,5,working,3,live,4,ensure,21,statement,11,efforts,11,ensure,21
congratulations,4,@repderekkilmer,2,responders,6,lost,5,loved,3,rights,4,million,21,service,11,access,11,million,21
ban,4,financing,2,staff,6,year,5,trump,3,tested,4,beat,20,families,11,national,11,beat,20
standard,4,necessary,2,leadership,6,talk,5,services,3,cases,4,measures,20,news,11,risk,11,measures,20
deserve,4,earned,2,unemployment,6,67,5,330,3,climate,4,full,19,leave,11,another,11,full,19
@cair_wa,4,yesterday,2,bring,6,rent,5,thanks,3,safe,4,provide,19,hard,11,230,11,provide,19
aerospace,4,stem,2,community,6,slow,5,seattle,3,charging,4,act,19,important,10,death,10,act,19
bring,4,bring,2,options,6,measures,5,ask,3,family,4,deserve,19,distancing,10,begin,10,deserve,19
toward,4,shared,2,taken,6,17,5,fewer,3,country,4,important,19,change,10,availability,10,important,19
@cbp,4,housing,2,@vp,6,needs,5,eligible,3,statewide,4,@kpwashington,19,needs,10,morning,10,@kpwashington,19
simply,4,investments,2,funding,6,family,5,tracing,3,director,4,national,19,crucial,10,path,10,national,19
single,4,washingtonian,2,stores,6,weeks,5,talking,3,king,4,press,19,helping,9,science,10,press,19
2020,4,celebrate,2,appreciate,6,47,5,washingtons,3,call,4,@seiu1199nw,19,across,9,protecting,10,@seiu1199nw,19
partnerships,3,project,2,limit,6,normal,5,apply,3,hard,4,taking,18,history,9,schools,10,taking,18
taking,3,@wastatelgbtq,2,save,6,good,5,care,3,1,4,action,18,week,9,police,10,action,18
commonsense,3,allowing,2,hospital,5,times,5,however,3,act,4,social,18,world,9,thank,10,social,18
paid,3,universities,2,essential,5,cant,5,guard,3,pierce,4,statement,18,everyone,9,school,10,statement,18
