kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
ontarians,4,work,5,medical,8,essential,11,thanks,8,happy,8,action,39,economy,15,testing,26,action,39
loved,4,care,5,week,8,million,11,testing,7,business,8,business,39,meeting,15,critical,24,business,39
minister,4,pleasure,5,families,8,action,11,mind,7,everyone,8,week,39,visit,15,action,24,week,39
making,4,businesses,5,apart,8,learn,11,public,7,youth,8,family,39,action,15,communities,23,family,39
help,4,black,5,business,8,community,10,begin,7,plan,8,frontline,38,ford,14,making,22,frontline,38
government,4,human,5,provide,7,needs,10,opening,7,community,8,communities,37,making,14,fight,22,communities,37
took,4,across,5,keeping,7,heroes,10,making,7,minister,8,join,36,communities,14,community,21,join,36
5,4,important,5,new,7,tune,10,ensure,7,spoke,7,making,36,live,14,announced,21,making,36
condolences,4,wonderful,5,providing,7,women,10,efforts,7,place,7,reopen,36,million,14,family,20,reopen,36
iran,4,governors,5,healthcare,7,morning,10,supply,7,school,7,plan,35,meet,14,ensure,20,plan,35
economic,4,auto,5,items,7,men,10,best,7,access,7,part,35,ensure,13,vulnerable,20,part,35
canada,4,states,5,economy,7,safety,10,reopening,7,working,7,april,34,@victorfedeli,13,homes,20,april,34
meet,3,future,5,community,7,access,10,service,7,celebrate,7,ensure,33,please,13,best,20,ensure,33
students,3,contributions,5,ontarios,7,incredible,10,comes,7,announced,7,proud,33,families,13,protect,19,proud,33
talk,3,premiers,5,line,7,cant,10,dedication,7,launched,7,jobs,32,@natlgovsassoc,13,new,19,jobs,32
prosperous,3,investing,5,spoke,7,protect,9,proud,7,1,7,hard,31,celebrating,13,happy,19,hard,31
sound,3,hard,5,crisis,7,week,9,weekend,7,economy,7,local,31,relief,13,local,19,local,31
next,3,partnerships,4,2020,7,making,9,nurses,6,workers,7,june,31,local,12,guidelines,19,june,31
rat,3,morning,4,critical,7,food,9,construction,6,assessment,7,critical,31,students,12,provide,19,critical,31
news,3,history,4,essential,7,provide,9,local,6,committed,6,fight,30,mental,12,2,19,fight,30
#roma2020,3,grow,4,staff,7,hard,9,communities,6,strategy,6,important,30,learn,12,longterm,18,important,30
general,3,plan,4,students,7,family,9,strong,6,live,6,announced,29,canadian,11,food,18,announced,29
cent,3,nursing,4,frontline,6,healthy,9,announced,6,shoulder,6,year,29,infrastructure,11,lives,18,year,29
reducing,3,industry,4,stop,6,best,9,families,6,homes,6,learn,29,spread,11,medical,18,learn,29
transportation,3,canada,4,big,6,emergency,8,face,6,reopening,6,provide,28,public,11,incredible,18,provide,28
auto,3,health,4,federal,6,government,8,protect,6,making,6,best,28,colleagues,11,centre,17,best,28
centre,3,leaders,4,family,6,grateful,8,worried,6,regions,6,public,27,morning,11,tested,17,public,27
tragedy,3,everyone,4,social,6,ones,8,food,6,family,6,testing,27,times,11,join,17,testing,27
@prabsarkaria,3,creation,4,information,6,ensure,8,system,6,shop,6,access,26,strong,11,tune,17,access,26
#lunarnewyear,3,april,4,electricity,6,announced,8,1,6,living,6,spread,26,march,11,access,17,spread,26
grateful,3,creators,4,front,6,online,8,possible,6,critical,6,economic,26,taking,10,#strongertogether,17,economic,26
work,3,hosting,4,supply,6,loved,8,trades,5,children,6,forward,26,billion,10,learn,17,forward,26
support,3,strategy,4,emergency,6,seniors,8,canada,5,public,6,live,26,take,10,keeping,17,live,26
per,3,tour,4,fight,6,economy,8,framework,5,possible,5,medical,26,partners,10,seniors,17,medical,26
plane,3,#cusma,4,seniors,6,nova,8,giving,5,government,5,incredible,26,toronto,10,part,17,incredible,26
iranian,3,home,4,weeks,6,victims,8,call,5,nearest,5,keeping,25,canada,10,plan,17,keeping,25
joyous,3,incredible,4,#covid19,6,challenging,8,forward,5,test,5,morning,25,update,10,proud,16,morning,25
workers,3,access,4,coming,6,stop,8,frontline,5,home,5,spoke,25,dc,10,thanks,16,spoke,25
trade,3,find,4,partners,6,important,8,taking,5,18667970000,5,canada,24,friends,10,challenges,16,canada,24
announcement,3,build,4,nonessential,5,spread,8,healthcare,5,consider,5,vulnerable,24,week,10,spoke,16,vulnerable,24
northern,3,opportunities,4,premier,5,virus,8,challenges,5,ensure,5,take,24,2020,9,reopening,16,take,24
entrepreneurs,3,ratified,4,creating,5,providing,7,tested,5,internet,5,job,24,provide,9,public,16,job,24
everyone,3,weekend,4,symptoms,5,difficult,7,stay,5,relief,5,seniors,23,challenging,9,government,16,seniors,23
joined,3,celebrating,3,best,5,remember,7,spread,5,yesterday,5,relief,23,contributions,9,stage,16,relief,23
hardworking,3,partner,3,call,5,spoke,7,remain,5,tune,5,canadian,23,build,9,top,15,canadian,23
southwestern,3,improve,3,sector,5,scotia,7,family,5,cases,5,food,23,federal,9,women,15,food,23
investment,3,park,3,helping,5,challenges,7,loved,5,farms,5,loved,23,healthcare,9,cant,15,loved,23
created,3,fantastic,3,sanitizer,5,may,7,happy,5,canada,5,lives,22,spoke,9,spread,15,lives,22
families,3,strong,3,economic,5,times,7,children,5,soon,5,2,22,trades,9,service,15,2,22
wish,3,message,3,chain,5,supplies,7,surgeries,5,week,5,centre,22,healthy,9,loved,15,centre,22
working,3,visit,3,tirelessly,5,plan,7,provide,5,3,5,ones,22,access,9,heroes,15,ones,22
career,3,korean,3,announced,5,give,7,give,5,primary,5,homes,22,find,8,1,15,homes,22
hear,2,honour,3,access,5,stronger,7,heroes,5,able,5,times,22,announced,8,ones,15,times,22
coronavirus,2,criminals,3,farmers,5,wish,7,start,5,theyve,5,women,21,auto,8,hard,15,women,21
strategy,2,fellow,3,local,5,collective,6,take,5,month,5,mental,21,staff,8,children,15,mental,21
