kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,19,people,15,president,21,trump,21,people,15,great,18,trump,109
new,19,great,14,great,20,people,13,united,13,people,17,great,105
great,12,president,13,trump,16,president,13,great,13,united,15,president,92
york,11,trump,12,news,12,new,12,states,12,states,14,people,89
president,11,new,12,states,11,great,10,trump,11,president,14,new,85
state,10,states,9,united,11,court,10,new,10,trump,11,united,76
states,10,news,8,state,11,united,9,american,9,new,11,states,76
united,9,former,8,new,11,federal,9,federal,8,thank,8,news,55
government,8,united,7,people,10,campaign,7,president,8,federal,8,house,47
national,8,party,7,announce,9,government,7,news,7,american,8,government,47
republican,8,working,7,house,8,house,7,man,7,house,7,federal,44
news,8,city,7,november,7,democrats,7,state,7,democrats,7,american,42
people,8,federal,7,job,7,department,7,government,7,number,7,state,41
house,8,government,7,nothing,7,history,7,trying,7,help,6,national,39
called,8,police,6,world,7,states,7,big,6,good,6,administration,37
administration,8,deal,6,fake,7,story,6,good,6,police,6,obama,37
democrats,7,obama,6,department,6,donald,6,party,6,market,6,white,37
obama,7,york,6,city,6,congress,6,working,6,statement,6,democrats,37
election,6,north,6,pleased,6,republican,6,house,6,government,6,world,34
white,6,fake,6,donald,6,senate,6,obama,6,best,6,donald,32
world,6,white,6,government,6,world,6,national,6,news,6,department,32
city,6,think,6,trying,6,supreme,6,radical,6,white,6,working,32
thank,6,house,6,2016,5,american,5,leader,6,big,5,york,32
may,6,big,5,islamic,5,released,5,donald,6,state,5,job,30
american,6,shot,5,democrats,5,bernie,5,michigan,6,post,5,best,29
donald,6,world,5,second,5,country,5,americans,5,job,5,republican,28
country,6,history,5,presidential,5,news,5,thing,5,man,5,city,28
political,6,times,5,secret,5,whether,5,department,5,article,5,campaign,28
cleveland,5,national,5,help,5,fire,4,tuesday,5,talking,5,man,28
campaign,5,man,5,park,5,sanders,4,presidential,5,running,5,police,27
trying,5,administration,5,minister,5,book,4,administration,5,free,5,big,27
order,5,media,5,campaign,5,investigation,4,article,5,source,4,party,27
washington,5,american,5,white,5,may,4,best,5,election,4,thank,27
federal,5,best,5,senator,4,radical,4,republican,5,major,4,country,27
job,5,may,4,american,4,debate,4,arrested,5,americans,4,good,26
ten,5,reporting,4,national,4,monday,4,former,5,pete,4,americans,24
best,5,director,4,strong,4,york,4,take,5,work,4,trying,24
email,5,washington,4,group,4,help,4,left,5,arrested,4,help,24
florida,4,country,4,face,4,order,4,democrats,5,friend,4,media,24
greatest,4,senator,4,good,4,beautiful,4,life,5,amazing,4,fake,23
man,4,lot,4,think,4,national,4,white,5,national,4,announce,22
cities,4,could,4,leader,4,media,4,love,4,fact,4,washington,22
former,4,believe,4,russian,4,law,4,america,4,name,4,former,22
major,4,friend,4,americans,4,best,4,may,4,thing,4,may,22
good,4,days,4,nation,4,obama,4,heard,4,ready,4,history,21
big,4,america,4,still,4,investigating,4,end,4,donald,4,nothing,21
america,4,james,4,black,4,another,4,city,4,senate,4,court,21
media,4,law,4,power,4,thank,4,supreme,4,killed,4,presidential,21
disaster,4,reserve,4,act,4,bill,4,second,4,administration,4,post,21
americans,4,iran,4,order,4,2016,4,world,4,incredible,3,story,20
change,4,year,4,family,4,presidential,4,friend,4,program,3,political,20
massive,4,job,3,health,4,wonderful,4,country,4,orlando,3,election,20
possible,4,nice,3,radical,4,center,4,political,4,love,3,called,19
convention,4,angry,3,dr,4,asking,4,congress,4,city,3,2016,19
safety,4,santa,3,working,4,2,4,please,4,citizen,3,thing,19
huge,4,plays,3,party,4,white,4,reserve,4,little,3,times,19
hillary,4,korea,3,federal,4,3,4,glad,4,record,3,america,19
secretary,4,revealed,3,looking,4,election,3,police,4,point,3,senate,18
hero,4,hard,3,found,4,later,3,admitted,4,senator,3,love,18
texas,4,1,3,sent,4,detroit,3,lives,4,funding,3,fight,18
department,4,louis,3,republicans,4,folks,3,media,4,texas,3,think,18
climate,4,considering,3,santa,4,stop,3,officer,4,cup,3,order,17
night,4,running,3,hillary,3,combat,3,hard,4,quest,3,article,17
probability,4,bitcoin,3,knowledge,3,die,3,thank,4,case,3,radical,17
times,4,mayor,3,fact,3,coming,3,quickly,3,thought,3,coming,17
month,4,cannot,3,story,3,lost,3,watch,3,browns,3,fbi,17
next,4,november,3,cybersecurity,3,photo,3,iran,3,country,3,senator,16
executive,4,investigation,3,women,3,businesses,3,association,3,17,3,amazing,16
restaurant,4,announced,3,gov,3,texas,3,california,3,york,3,money,16
2016,3,women,3,police,3,austin,3,together,3,week,3,killed,16
nations,3,democratic,3,five,3,nations,3,failing,3,black,3,law,16
following,3,usa,3,safety,3,sen,3,close,3,washington,3,following,16
bernie,3,st,3,year,3,@nytimes,3,home,3,announced,3,night,16
working,3,shooting,3,amazing,3,create,3,kansas,3,dallas,3,deal,15
protect,3,help,3,processors,3,controversial,3,amazing,3,night,3,left,15
war,3,closely,3,carolina,3,youtube,3,german,3,take,3,leader,15
kushner,3,george,3,media,3,j,3,force,3,republican,3,another,15
passed,3,building,3,money,3,ohio,3,georgia,3,massive,3,november,15
victory,3,important,3,card,3,real,3,secretary,3,world,3,important,15
second,3,announce,3,despite,3,vibe,3,team,3,officer,3,texas,15
step,3,looking,3,asked,3,10,3,pleased,3,hall,3,act,15
clinton,3,million,3,called,3,information,3,nothing,3,working,3,take,15
days,3,post,3,basic,3,person,3,conference,3,department,3,statement,15
tell,3,comes,3,big,3,quick,3,announce,3,human,3,real,15
beautiful,3,scott,3,terrible,3,thing,3,rifle,3,press,3,women,14
march,3,americans,3,march,3,failed,3,washington,3,hard,3,proud,14
justice,3,presidential,3,country,3,love,3,nra,3,experience,3,congress,14
seen,3,latest,3,huge,3,biggest,3,celebrate,3,political,3,fact,14
leading,3,fbi,3,force,3,provide,3,massive,3,set,3,james,14
love,3,state,3,comes,3,intelligence,3,following,3,summer,3,friend,14
happened,3,economic,3,2,3,finally,3,usa,3,ohio,3,arrested,14
little,3,court,3,left,3,fbi,3,money,3,nfl,3,hard,14
fbi,3,love,3,iraq,3,justice,3,victims,3,committee,3,second,14
deal,3,level,3,third,3,year,3,source,3,friday,3,family,14
free,3,hillary,3,jail,3,everyone,3,another,3,however,3,secretary,14
show,3,jim,3,following,3,drug,3,ready,3,marathon,3,supreme,14
fight,3,comey,3,fight,3,security,3,says,3,senior,3,justice,14
shooting,3,face,2,vote,3,times,3,fbi,3,million,3,bernie,14
speech,3,early,2,gop,3,trying,3,next,3,obama,3,released,14
information,3,old,2,administration,3,4,3,tech,3,morning,3,looking,14
