kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,17,trump,20,american,12,united,18,great,18,united,18,trump,100,trump,43,united,51,trump,100
united,16,great,19,great,12,states,17,trump,16,states,16,president,95,great,42,states,47,president,95
new,16,president,18,people,12,2015,13,united,15,people,15,great,93,president,41,great,41,great,93
trump,14,united,17,trump,9,trump,13,president,14,great,13,united,93,people,38,people,39,united,93
states,14,states,14,news,8,president,13,states,14,trump,10,people,93,united,36,trump,39,people,93
people,13,people,13,administration,8,people,12,people,12,american,10,states,84,states,32,president,35,states,84
great,11,federal,12,state,7,new,11,new,12,man,10,new,73,new,31,new,32,new,73
russia,9,republican,10,senate,7,news,10,national,9,best,9,federal,55,federal,25,national,22,federal,55
election,9,new,10,government,7,party,10,state,9,new,9,national,47,administration,22,man,21,national,47
thank,9,democrats,9,women,6,great,10,man,7,federal,9,party,46,national,20,party,21,party,46
party,8,campaign,8,story,6,big,9,republican,7,national,9,government,43,republican,20,best,19,government,43
may,7,administration,8,federal,6,republican,9,donald,6,president,8,american,41,obama,19,state,19,american,41
military,7,left,7,white,6,amazing,8,health,6,party,7,house,40,news,18,american,18,house,40
wonderful,7,government,7,president,6,house,8,leader,6,russia,7,obama,40,house,17,house,18,obama,40
national,7,national,7,national,6,obama,8,news,5,china,6,news,40,government,16,federal,17,news,40
federal,7,obama,7,university,6,world,8,love,5,careswho,6,state,40,party,16,news,17,state,40
house,7,nothing,6,obama,6,white,6,law,5,military,6,republican,39,election,16,republican,16,republican,39
world,6,presidential,6,colorado,6,state,6,working,5,government,6,administration,38,american,15,government,16,administration,38
news,6,america,6,house,6,best,6,job,5,joke,6,russia,37,history,14,2015,14,russia,37
another,6,party,6,usa,6,government,6,election,5,health,6,man,35,bill,14,russia,14,man,35
administration,6,working,6,huge,5,fake,6,russia,5,nothing,5,democrats,31,democrats,14,department,14,democrats,31
obama,6,donald,6,fbi,5,department,6,2016,5,greatest,5,election,31,russia,14,white,13,election,31
republican,6,considering,5,history,5,friends,5,house,5,americans,5,best,30,left,13,donald,13,best,30
clinton,5,investigating,5,victory,5,tuesday,5,york,5,given,5,white,29,state,13,obama,13,white,29
history,5,radical,5,washington,5,washington,5,supreme,5,investigation,5,left,29,thank,13,health,13,left,29
bill,5,job,5,good,5,full,5,federal,5,court,5,working,29,white,13,working,13,working,29
guy,5,leadership,5,new,5,power,5,bernie,4,working,5,world,27,vote,12,world,12,world,27
security,5,bill,5,million,5,seen,5,sanders,4,department,5,donald,26,working,12,big,12,donald,26
presidential,5,country,4,vote,5,women,5,democrat,4,house,5,big,26,security,12,york,12,big,26
working,5,2016,4,win,5,strong,5,media,4,team,4,security,25,love,12,amazing,12,security,25
rush,4,york,4,decision,4,place,5,least,4,act,4,history,24,washington,12,job,11,history,24
