kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,17,united,17,trump,21,president,14,president,17,trump,16,states,105
states,16,states,15,president,20,people,14,great,17,great,15,united,102
united,15,trump,13,states,16,trump,14,states,17,states,14,trump,101
people,14,great,12,united,14,united,10,united,15,president,13,president,100
president,13,president,12,government,9,states,10,trump,14,united,12,great,95
new,11,people,12,people,9,new,9,world,11,people,10,people,86
trump,11,announce,9,new,9,federal,8,people,11,house,8,new,67
news,8,american,8,country,9,national,8,new,10,new,8,house,49
house,8,white,8,great,8,world,7,american,10,department,7,government,45
national,7,new,8,house,8,great,7,government,9,article,7,national,44
help,6,house,7,court,8,house,7,article,8,federal,7,american,42
york,6,world,7,senator,7,work,7,state,7,man,7,federal,41
republican,6,america,7,white,7,government,7,national,7,national,7,world,41
supreme,6,party,6,federal,7,committee,6,law,7,amazing,6,news,40
job,6,major,6,news,7,fake,6,house,7,news,6,working,35
country,5,usa,6,economy,7,big,6,working,7,2016,6,white,35
losing,5,administration,6,man,6,administration,6,best,6,working,6,obama,35
war,5,hard,5,obama,6,russian,6,thank,6,bill,6,administration,33
world,5,strongly,5,american,6,massive,6,white,5,job,6,country,31
law,5,history,5,national,6,obama,6,department,5,thing,5,man,30
fbi,5,russia,5,administration,6,court,5,3,5,act,5,best,30
china,5,city,5,donald,6,democrats,5,china,5,country,5,thank,29
police,5,post,5,democrats,6,working,5,federal,5,republican,5,state,28
security,5,americans,5,supreme,6,department,5,million,5,obama,5,big,28
american,5,greatest,5,announced,6,usa,5,family,5,russia,5,department,27
big,5,national,5,state,6,san,5,strong,5,big,5,republican,26
obama,5,vote,5,decision,5,news,5,may,5,government,5,announce,26
city,5,news,5,called,5,americans,5,following,5,good,5,americans,26
election,5,job,5,iran,5,media,5,attack,4,help,5,job,26
senate,5,deal,5,election,5,campaign,4,bad,4,senator,4,help,25
working,5,woman,5,thank,5,military,4,money,4,police,4,article,25
committee,4,real,5,conference,5,largest,4,could,4,care,4,washington,25
press,4,bernie,5,best,5,totally,4,something,4,thank,4,committee,25
court,4,article,4,washington,5,wednesday,4,1,4,health,4,democrats,24
story,4,take,4,history,5,thank,4,administration,4,best,4,york,24
presidential,4,fbi,4,parts,4,walk,4,building,4,looks,4,law,23
administration,4,sanders,4,friend,4,hard,4,little,4,important,4,donald,23
corrupt,4,donald,4,complete,4,following,4,year,4,love,4,love,23
failing,4,working,4,able,4,nation,4,senate,4,economy,4,russia,23
head,4,war,4,world,4,told,4,big,4,democrats,4,america,22
enforcement,4,proud,4,texas,4,support,4,left,4,lead,4,senator,22
local,4,lives,4,congress,4,love,4,news,4,election,4,campaign,22
reports,4,saturday,4,plan,4,russia,4,security,4,billion,4,party,22
league,4,men,4,media,4,washington,4,love,4,may,4,2016,22
take,4,important,4,3,4,white,4,party,4,critical,4,presidential,21
department,4,team,4,americans,4,beginsthen,4,americans,4,america,4,city,21
internet,4,man,4,million,4,commission,4,side,3,young,4,economy,21
using,4,happy,4,full,4,post,4,job,3,american,4,court,20
second,4,health,4,democratic,4,american,4,amazing,3,justice,4,media,20
fact,4,david,4,standing,4,presidential,4,pleased,3,strong,4,congress,20
2016,4,department,4,making,4,country,4,republican,3,latest,4,may,20
federal,3,love,4,republican,4,former,4,times,3,committee,4,election,20
series,3,obama,4,story,4,senator,4,massive,3,california,4,senate,19
thank,3,washington,4,letter,3,hope,4,executive,3,fbi,4,post,19
shooting,3,millions,4,deal,3,best,4,toronto,3,administration,3,million,19
work,3,book,4,order,3,journey,4,washington,3,book,3,security,19
man,3,2017,3,building,3,health,4,cdc,3,campaign,3,china,19
media,3,found,3,historic,3,republican,4,york,3,needs,3,fbi,19
arrested,3,excited,3,victory,3,jewish,3,person,3,scam,3,bernie,19
expert,3,public,3,presidential,3,trumps,3,together,3,guy,3,justice,19
party,3,big,3,honor,3,2016,3,away,3,party,3,hard,19
criminal,3,wish,3,leaving,3,third,3,season,3,leading,3,deal,18
family,3,council,3,power,3,article,3,deal,3,friday,3,called,18
protect,3,former,3,allowed,3,year,3,thousands,3,congress,3,take,18
thursday,3,away,3,millions,3,proud,3,important,3,wasnt,3,work,18
team,3,retrieving,3,love,3,announce,3,forward,3,gorilla,3,police,18
government,3,dollars,3,admitted,3,jerusalem,3,donald,3,security,3,proud,17
white,3,vegas,3,candidate,3,nothing,3,wil,3,500,3,good,17
justice,3,state,3,dc,3,book,3,committee,3,start,3,supreme,17
hard,3,federal,3,100,3,class,3,blue,3,businesses,3,usa,17
club,3,believe,3,university,3,asked,3,help,3,investigation,3,history,17
act,3,end,3,working,3,party,3,wonderful,3,reserve,3,important,16
call,3,thank,3,interest,3,number,3,business,3,part,3,war,16
largest,3,rights,3,party,3,north,3,rights,3,days,3,latest,16
campaign,3,york,3,help,3,couple,3,police,3,conference,3,left,15
dead,3,media,3,group,3,100,3,jays,3,using,3,former,15
become,3,border,3,join,3,security,3,myers,3,state,3,fake,15
opinion,3,please,3,nation,3,senate,3,third,3,donald,3,strong,15
democrats,3,person,3,whether,3,friend,3,due,3,washington,3,sanders,15
business,3,las,3,emails,3,hours,3,economy,3,trap,3,military,15
congress,3,tremendous,3,lions,3,days,3,quarter,3,left,3,real,15
former,3,democrat,3,continue,3,study,3,zika,3,real,3,support,15
best,3,investigation,3,fire,3,take,3,trying,3,tried,3,health,15
use,3,election,3,latest,3,texas,3,joe,3,voted,3,massive,15
communities,3,flag,3,senate,3,comey,3,clock,3,super,3,russian,14
member,3,government,3,city,3,cut,3,system,3,director,3,press,14
rest,3,magazine,3,1,3,may,3,secretary,3,went,3,year,14
rights,3,presidential,3,work,3,accused,3,coming,3,deal,3,story,14
real,3,june,3,ruled,3,journeythe,3,campaign,3,intelligence,3,family,14
door,3,dodger,3,passing,3,10,3,head,3,york,3,amazing,14
mayor,3,called,3,created,3,move,3,bernie,3,used,3,money,14
reason,3,support,3,century,3,justice,3,industry,3,report,3,coming,14
next,3,tax,3,deliver,3,family,3,shooting,3,senate,3,thing,14
erdogan,3,press,3,financial,3,santa,3,donors,3,hard,3,10,14
amendment,3,hall,3,russia,3,given,3,aircraft,3,pence,3,illegal,14
america,3,2016,3,2016,3,funding,3,announce,3,james,3,democrat,13
2nd,3,republican,3,thing,3,mind,3,free,3,white,3,border,13
destruction,2,justice,3,black,3,history,3,military,3,run,3,book,13
seven,2,security,3,j,3,shes,3,mail,2,governor,3,candidate,13
travel,2,committee,3,actress,3,university,3,hillary,2,announce,3,times,13
