kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
stand,2,world,2,8pm,3,patients,4,industries,3,public,2,trump,11,grateful,5,face,7,trump,11
2,2,economy,2,local,3,seriously#stayhomesavelives,4,next,3,san,2,simply,11,hospital,5,cas,7,simply,11
prevention,2,save,2,unable,3,drive,4,moment,3,protest,2,distancing#stayhomesavelives,11,update,5,care,7,distancing#stayhomesavelives,11
generic,2,inextricably,2,close,3,folks,4,icu,2,stable,2,grateful,11,low,5,12pm,7,grateful,11
access,2,build,2,real,3,stage,4,milestone,2,force,2,homelessness,11,communities,5,reopen,7,homelessness,11
affordable,2,dimmed,2,end,3,thoughtful,4,near,2,cannot,2,risk,11,laws,5,federal,7,risk,11
order,2,history,2,county,3,stores,4,spread,2,testspositivity,2,vote,11,contact,5,pandemic,7,vote,11
emergency,2,donald,2,banks,3,communities,4,physical,2,patience,2,1,11,violence,5,homepractice,7,1,11
experiencing,2,fundamental,2,gatherings,3,hours,4,responders,2,change,2,start,11,growth,5,wash,7,start,11
pay,2,emergency,2,angeles,3,provide,4,number,2,dropped,2,cant,11,unemployment,5,cant,7,cant,11
hair,2,bayard,2,least,3,essential,4,blue,2,lost,2,impact,11,sick,5,next,7,impact,11
australia,2,view,2,vulnerable,3,data,4,bookstores,2,7,2,face,10,ways,5,repeat,7,face,10
services,2,physical,2,closed,3,disease,4,govt,2,politics,2,housing,10,protect,5,ability,7,housing,10
2020,2,stop,2,may,3,give,3,americans,2,short,2,isnt,10,file,5,simply,7,isnt,10
tackle,2,coverage,2,protect,3,cant,3,clothing,2,continues,2,communities,10,companies,5,live,6,communities,10
nation,2,created,2,times,3,different,3,trillion,2,isnt,2,country,10,los,5,stores,6,country,10
away,2,violence,2,service,3,equipment,3,tested,2,imperial,2,care,10,whats,5,stage,6,care,10
across,2,mental,2,shortly,3,times,3,led,2,tear,2,wash,10,values,5,begin,6,wash,10
paid,2,avoid,2,students,3,tested,3,released,2,lets,2,provide,10,info,5,honor,6,provide,10
border,2,1,2,hotline,3,state,3,state,2,#juneteenth,2,address,10,homeless,5,hands,6,address,10
decade,2,past,2,disease,3,days,3,hospitalizations,2,deserves,2,cas,10,affordable,5,counties,6,cas,10
5,2,streets,2,tireless,2,actions,3,places,2,kind,2,stores,10,start,5,americans,6,stores,10
administration,2,knock,2,professional,2,4,3,covid19,2,start,2,job,10,grocery,5,practicing,6,job,10
cannot,2,calls,2,hours,2,icuthis,3,join,2,based,2,families,10,children,5,data,6,families,10
lose,2,wrongs,2,grace,2,grocery,3,positive,2,bullets,2,major,10,increase,5,seriouslystay,6,major,10
million,2,announced,2,transformed,2,spirit,3,ensure,2,sex,2,guided,9,gun,5,2,6,guided,9
addressing,2,lives,2,breaking,2,reopen,3,obligation,2,county,2,#casots,9,end,5,grateful,6,#casots,9
families,2,consecutive,2,refurbish,2,may,3,weekend,2,14,2,system,9,lets,5,start,6,system,9
thank,2,income,2,next,2,instagram,3,important,2,seriously,2,2,9,food,4,meet,6,2,9
face,2,californians,2,million,2,united,3,14,2,black,2,record,9,close,4,great,6,record,9
head,2,7,2,ordered,2,anyone,3,january,2,access,2,love,9,order,4,slow,6,love,9
making,2,deficit,2,wash,2,measures,3,worse,2,violence,2,next,9,cant,4,led,6,next,9
pharmaceutical,2,administration,2,claimmore,2,protect,3,nv,2,safe,2,weeks,9,simply,4,cannot,6,weeks,9
