kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
states,15,great,17,great,16,new,14,great,16,president,19,great,101
people,15,complete,16,united,15,states,14,new,14,people,17,people,92
great,14,united,15,trump,14,great,13,people,13,states,14,states,92
united,13,states,15,states,12,united,13,general,11,united,13,united,91
new,11,new,13,president,9,trump,12,federal,11,great,11,trump,87
house,10,trump,12,people,9,people,12,white,10,trump,11,president,79
party,10,national,11,national,9,news,11,support,10,help,9,new,78
trump,10,president,11,american,9,fbi,11,department,9,new,9,american,47
president,9,law,8,5,8,government,9,president,9,bill,8,government,47
senate,8,2016,7,state,7,american,8,house,8,house,8,house,44
country,6,federal,7,new,7,president,8,technical,8,american,8,national,41
committee,6,people,7,country,7,country,7,united,8,federal,8,federal,40
bill,6,administration,6,election,7,little,7,states,8,news,8,news,38
government,6,former,6,history,6,2016,7,motors,7,democrats,8,country,37
police,6,love,6,working,6,think,6,trump,7,government,7,world,33
job,6,russia,6,campaign,5,part,6,family,6,may,7,democrats,31
act,6,house,5,killed,5,media,6,left,6,country,7,senate,30
accused,6,dnc,5,department,5,fake,6,democrats,6,world,6,2016,29
support,5,state,5,news,5,department,6,country,6,america,6,department,28
help,5,killed,5,senate,5,job,6,justice,6,court,5,party,28
loved,5,intelligence,5,man,5,administration,6,media,5,amazing,5,state,27
washington,5,police,5,san,5,city,6,good,5,corrupt,5,white,27
political,5,clinton,5,times,5,congress,6,world,5,left,5,man,27
best,5,committee,5,may,5,party,5,man,5,street,5,police,26
announced,5,night,5,fake,4,national,5,investigation,5,take,4,job,26
state,5,democratic,5,article,4,regarding,5,fact,5,head,4,administration,26
obama,4,thing,5,pistol,4,dangerous,5,thank,5,month,4,fbi,26
recent,4,game,5,russia,4,working,5,republican,5,radical,4,media,26
york,4,record,5,seen,4,story,5,article,5,state,4,may,25
man,4,congress,4,trade,4,russia,5,russian,4,wall,4,support,25
called,4,shot,4,number,4,supreme,5,bernie,4,wont,4,best,24
republicans,4,oakland,4,work,4,week,5,news,4,national,4,court,24
democrat,4,approved,4,world,4,court,5,former,4,health,4,help,24
supreme,4,government,4,easy,4,york,5,huge,4,law,4,history,23
court,4,department,4,house,4,big,5,months,4,care,4,obama,23
press,4,good,4,team,4,nothing,5,economy,4,senate,4,york,23
administration,4,leader,4,thing,4,nasty,4,short,4,white,4,good,23
group,4,conversation,4,think,4,announce,4,looking,4,york,4,former,23
american,4,season,4,set,4,home,4,number,4,military,4,working,23
white,4,democrats,4,post,4,team,4,happened,4,win,4,campaign,22
patriot,4,reserve,4,life,4,caught,4,fbi,4,best,4,complete,22
federal,4,news,4,officially,4,best,4,reserve,4,game,4,bill,22
democrats,4,hillary,4,party,4,democrats,4,children,4,former,4,russia,21
wednesday,4,nothing,4,please,4,farage,4,health,4,1,4,america,21
week,4,big,4,best,4,statement,4,killed,4,used,4,republican,21
intelligence,4,taking,4,win,4,usa,4,government,4,leather,4,law,20
world,4,director,4,media,4,hard,4,book,4,obama,4,killed,20
says,3,released,4,6,3,world,4,deal,4,friends,3,take,20
law,3,senate,4,watch,3,source,4,loves,4,thousands,3,supreme,20
billion,3,security,4,huge,3,video,4,best,4,community,3,big,20
russian,3,history,4,announce,3,campaign,4,travel,4,department,3,committee,20
trying,3,dangerous,4,ball,3,possible,4,10,3,allowed,3,think,20
history,3,candidate,4,justice,3,pleased,4,hasnt,3,administration,3,donald,19
may,3,called,4,police,3,order,4,uk,3,program,3,thing,19
information,3,dr,4,year,3,americans,4,greatest,3,join,3,love,19
joe,3,illegal,4,york,3,teams,4,campaign,3,hillary,3,left,19
quite,3,presidential,4,democrats,3,federal,4,love,3,worlds,3,city,18
agreed,3,following,4,wall,3,lot,4,american,3,nothing,3,article,18
million,3,help,4,health,3,year,4,shooting,3,times,3,security,18
work,3,win,4,copy,3,2017,4,working,3,china,3,election,18
book,3,amazing,4,months,3,obama,4,points,3,attending,3,times,18
put,3,hard,4,government,3,allowed,4,immediately,3,job,3,book,18
times,3,fbi,4,schedule,3,moving,3,calling,3,supreme,3,americans,17
1,3,working,4,proud,3,good,3,conference,3,nation,3,thank,17
hillary,3,war,3,performs,3,beautiful,3,important,3,year,3,washington,17
rule,3,totally,3,loved,3,food,3,build,3,philadelphia,3,number,17
life,3,built,3,calling,3,agree,3,largest,3,given,3,nothing,17
thousands,3,voted,3,thursday,3,criminal,3,beautiful,3,book,3,work,17
draft,3,investigation,3,book,3,could,3,radical,3,send,3,part,17
reputation,3,dragonborn,3,source,3,left,3,place,3,birthday,3,win,17
free,3,americans,3,brain,3,mannigel,3,administration,3,final,3,health,17
air,3,man,3,good,3,ready,3,top,3,security,3,week,17
palestinian,3,media,3,use,3,scrolls,3,seen,3,part,3,congress,17
supporting,3,enforcement,3,largest,3,investigating,3,able,3,children,3,year,17
trade,3,person,3,donald,3,former,3,michigan,3,businesses,3,amazing,17
israel,3,washington,3,white,3,uespwiki,3,thing,3,act,3,life,16
number,3,written,3,thank,3,house,3,california,3,incredible,3,justice,16
think,3,association,3,study,3,rules,3,ruled,3,killed,3,conference,16
home,3,job,3,crystal,3,released,3,iowa,3,extremely,3,act,16
race,3,dover,3,joining,3,conference,3,amazing,3,allen,3,fake,16
orlando,3,terrorist,3,biggest,3,man,3,anyone,3,terrorist,3,called,16
republican,3,businesses,3,2020,3,security,3,year,3,section,3,china,16
funding,3,hit,3,finally,3,businesses,3,police,3,republican,3,family,16
nations,3,program,3,drugs,3,season,3,favorite,3,party,3,military,16
forward,3,community,3,poll,3,support,3,nothing,3,case,3,businesses,16
list,3,may,3,quick,3,republican,3,national,3,14,3,story,15
fight,3,san,3,forward,3,case,3,obama,3,man,3,russian,15
hospital,3,texas,3,found,3,showed,3,texas,3,city,3,general,15
conference,3,wants,3,worst,3,trying,3,hurricane,3,congress,3,investigation,15
application,3,workers,3,powerful,3,senate,3,sanders,3,west,3,home,15
taking,3,air,3,rated,3,argued,3,growing,3,banned,3,radical,14
working,3,thank,3,historic,3,building,3,history,3,discuss,3,looking,14
black,3,judge,3,ballots,3,given,3,sheep,3,clinton,3,post,14
shooting,3,another,3,republican,3,real,3,voted,3,coach,3,care,14
hats,3,rates,3,obama,3,times,3,bureau,3,journal,3,program,14
treated,3,wanted,3,p226,3,america,3,millions,3,called,3,hillary,14
america,3,election,3,mayor,3,least,3,life,3,work,3,source,14
decision,3,gun,3,fully,3,washington,3,order,3,transcript,3,director,14
condition,3,think,3,photo,3,director,3,take,3,brian,3,political,14
donald,3,officer,3,2016,3,elder,3,possible,3,8,2,presidential,14
