kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
fundamental,3,team,3,business,6,keeping,5,take,7,mask,6,business,22
communities,3,million,3,please,6,critical,5,reopen,7,polk,6,staying,21
seen,2,emergency,3,oregons,6,lines,5,mayors,6,enter,6,social,21
access,2,taking,3,info,6,vote,5,receive,6,protections,6,resources,21
march,2,capitol,3,students,6,hospitals,4,key,6,press,5,possible,20
model,2,safe,3,staying,6,use,4,million,6,conference,5,proud,20
alaska,2,resources,3,community,6,connect,4,testing,6,healthy,5,vote,20
special,2,pass,2,executive,6,possible,4,stay,6,rights,5,may,20
participate,2,warming,2,resources,5,theres,4,times,6,risk,5,voting,19
issue,2,policy,2,homes,5,hard,4,farmworkers,6,work,5,great,19
strength,2,2020,2,critical,5,essential,4,heard,6,action,5,weekend,19
milestone,2,comes,2,rules,5,sacrifices,4,may,5,voting,5,critical,19
still,2,commitment,2,pandemic,5,protect,4,new,5,please,5,community,19
part,2,efforts,2,anyone,5,fight,4,neighbor,5,take,5,everyone,18
integral,2,robotics,2,response,5,ways,4,women,5,violence,5,risk,18
refugees,2,states,2,still,5,take,4,oregonian,5,country,5,ensure,17
fair,2,eligible,2,@ohaoregon,5,distancing,4,proud,5,grocery,5,clear,17
ensuring,2,wildfire,2,hard,5,efforts,4,celebrate,5,week,5,save,17
past,2,voters,2,global,5,call,4,incredibly,5,away,5,2020,17
states,2,great,2,schools,5,ventilators,4,hard,5,police,5,federal,17
barriers,2,shut,2,school,5,front,4,26,5,call,5,best,17
schools,2,black,2,change,5,mail,4,vote,5,beginning,5,making,17
welcoming,2,working,2,available,5,unemployment,4,critical,5,president,5,reopen,17
short,2,important,2,#stayhomesavelives,5,life,4,continue,5,women,5,hard,17
earthquake,2,compromise,2,team,5,medical,4,life,5,community,5,difficult,17
success,2,session,2,reduce,5,order,4,great,5,spaces,5,next,16
relies,2,children,2,donate,5,reopen,4,voting,5,decision,4,testing,16
thanks,2,committed,2,share,5,great,4,covering,5,join,4,life,16
person,2,disappointed,2,thanks,4,provide,4,businesses,4,started,4,mail,16
catch,2,foster,2,oregonian,4,businesses,4,emergency,4,students,4,order,16
together,2,forest,2,professionals,4,information,4,stand,4,session,4,safety,16
inaction,2,students,2,clear,4,info,3,public,4,act,4,learn,16
greenhouse,2,walked,2,vote,4,frontline,3,serve,4,safety,4,keeping,16
jobs,2,government,2,following,4,remember,3,sacrifices,4,stand,4,food,16
place,2,happy,2,easy,4,move,3,working,4,change,4,school,15
end,2,away,2,actions,4,lets,3,safety,4,calling,4,benefits,15
choose,2,families,2,follow,4,faith,3,build,4,visit,4,taking,15
highest,2,ballot,2,ways,4,mask,3,healthy,4,end,4,science,15
face,2,could,2,learning,4,york,3,people,4,requirement,4,remember,15
high,2,coronavirus,2,watch,4,everyone,3,hand,4,ensure,4,county,15
democracys,2,responders,2,put,4,disease,3,love,4,clackamas,4,important,15
solution,2,vote,2,thing,4,funding,3,students,4,taken,4,response,15
investment,2,officials,2,quickly,4,important,3,provide,4,lot,4,thanks,15
another,2,welcome,2,asked,4,quickly,3,federal,4,lincoln,4,voter,15
community,2,thoughts,2,agencies,4,response,3,asking,4,washington,4,black,14
impact,2,learning,2,step,3,society,3,art,4,wearing,4,country,14
wishing,2,happened,2,providing,3,receive,3,study,4,june,4,share,14
continue,2,matter,2,@dickhughes,3,part,3,worked,4,starting,4,oregonian,14
leaders,2,walk,2,urge,3,million,3,join,4,share,4,info,14
resources,2,believe,2,across,3,framework,3,remember,4,celebrating,4,covering,14
service,2,history,2,grocery,3,safety,3,unemployment,4,class,4,press,14
power,2,inspire,2,voter,3,access,3,work,4,may,4,safely,13
participation,2,victory,2,urgent,3,birthday,3,using,4,address,4,strong,13
