kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
investigation,122,bill,119,nothing,114,trying,121,city,117,trying,115,hard,818,hard,347,presidential,360,hard,818
killed,118,left,115,trying,113,called,119,week,116,million,115,law,818,hillary,344,times,349,law,818
city,116,end,112,released,113,presidential,119,investigation,114,america,112,times,812,law,343,support,348,times,812
team,116,nothing,112,hard,112,america,118,work,113,supreme,112,thing,799,china,338,supreme,346,thing,799
congress,116,law,110,act,110,law,117,team,113,clinton,111,china,790,story,329,called,342,china,790
times,115,announce,109,important,110,post,117,times,113,act,111,supreme,776,post,329,china,339,supreme,776
hard,115,deal,109,story,109,hard,113,released,112,post,111,post,764,released,327,released,335,post,764
proud,112,china,109,killed,109,proud,112,left,112,times,109,released,763,clinton,325,million,329,released,763
thing,110,night,108,law,107,senator,110,congress,111,night,108,hillary,761,war,324,night,329,hillary,761
left,108,trying,108,post,106,war,109,nothing,111,committee,106,support,759,proud,319,thing,327,support,759
released,107,report,108,hillary,106,military,109,take,110,story,106,called,758,supreme,317,work,323,called,758
support,105,released,107,military,105,act,107,thing,110,work,106,killed,744,trying,317,clinton,315,killed,744
announce,105,team,107,week,105,russian,105,russian,110,think,105,clinton,740,killed,313,post,315,clinton,740
strong,103,war,106,proud,105,clinton,105,political,109,hillary,104,investigation,725,investigation,313,hillary,309,investigation,725
vote,103,committee,106,china,104,work,104,supreme,107,win,101,work,724,nothing,312,russian,307,work,724
war,102,work,106,fact,103,night,103,hillary,106,end,101,proud,720,team,307,proud,304,proud,720
post,101,supreme,105,senator,102,another,103,money,105,radical,99,night,709,important,305,senator,302,night,709
act,101,support,104,times,101,think,102,another,104,money,99,nothing,706,support,304,think,301,nothing,706
political,100,take,103,security,100,following,100,called,103,killed,99,act,698,work,303,nothing,301,act,698
story,100,proud,102,take,100,hillary,99,killed,102,released,98,war,693,act,303,another,301,war,693
work,99,think,102,clinton,99,report,99,law,102,proud,98,important,690,called,302,act,301,important,690
democratic,98,russian,100,texas,98,end,98,attack,101,important,97,senator,688,announce,299,investigation,300,senator,688
supreme,97,important,99,work,98,reserve,98,win,101,support,97,think,686,night,291,killed,299,think,686
economy,97,investigation,99,vote,97,thing,98,following,100,war,96,announce,677,vote,289,win,298,announce,677
trying,96,hillary,98,strong,97,killed,98,important,100,could,96,team,672,report,289,money,293,team,672
important,96,health,97,amazing,96,china,97,clinton,99,senator,96,russian,671,senator,287,political,293,russian,671
another,95,women,96,night,95,nothing,96,senator,96,political,96,radical,671,win,285,radical,289,radical,671
fact,95,political,96,another,95,win,96,radical,95,investigation,94,political,670,strong,283,war,284,political,670
think,95,senator,95,radical,95,radical,95,proud,94,another,94,win,667,end,283,week,283,win,667
reserve,94,win,95,support,95,announce,95,women,94,nothing,94,another,666,radical,283,team,282,another,666
russian,94,radical,95,second,94,investigation,92,think,94,says,93,week,661,political,283,important,280,week,661
family,94,democratic,94,group,94,democratic,92,number,93,texas,93,end,658,fact,283,end,279,end,658
report,94,billion,93,reserve,92,free,89,reserve,93,part,92,report,653,amazing,281,following,274,report,653
bernie,94,called,93,women,92,money,89,deal,92,fact,92,fact,648,russian,280,take,274,fact,648
amazing,94,week,92,investigation,92,information,89,stop,91,team,92,vote,636,week,280,announce,272,vote,636
radical,93,act,92,economy,92,political,88,health,91,russian,92,take,634,think,280,reserve,271,take,634
