kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,20,states,16,great,17,people,17,great,20,trump,24,trump,128
trump,15,trump,16,president,16,trump,17,trump,15,great,24,great,119
people,15,news,15,people,16,states,17,united,14,people,23,people,114
president,14,president,15,trump,14,united,15,people,13,new,14,president,98
2018,11,people,14,democrats,11,great,14,president,13,united,13,states,84
house,10,great,13,new,11,president,10,states,12,president,12,united,83
new,9,united,12,american,10,court,9,american,11,states,12,new,73
national,8,national,11,administration,9,house,9,new,11,administration,11,national,56
senate,7,new,11,national,9,white,9,story,8,chicago,10,house,55
united,7,fake,10,working,8,man,8,job,8,york,8,american,54
man,7,democrats,8,states,8,former,8,federal,8,national,8,white,51
white,7,house,7,bill,7,world,7,world,8,department,7,administration,49
administration,7,federal,7,asked,7,government,7,white,8,fbi,7,government,41
act,6,bad,6,united,7,administration,6,love,7,obama,7,federal,41
power,6,job,6,best,7,working,6,democrats,7,world,7,news,40
killed,6,american,6,country,7,donald,6,national,7,man,7,democrats,40
republican,6,white,6,order,7,country,6,man,7,caught,6,man,36
states,6,good,6,executive,6,campaign,6,days,6,federal,6,world,35
american,6,story,6,white,6,supreme,6,news,6,law,6,love,32
love,6,party,6,cut,6,national,6,state,6,state,6,obama,32
fbi,5,china,6,party,6,new,6,house,6,job,5,job,32
washington,5,republican,6,supreme,6,obama,5,government,6,court,5,working,31
job,5,justice,5,hard,6,state,5,administration,6,justice,5,country,31
government,5,senate,5,guard,6,republican,5,article,5,strong,5,donald,31
media,5,best,5,house,6,federal,5,military,5,post,5,senate,31
obama,5,media,5,china,5,thank,5,work,5,house,5,republican,30
using,5,york,5,latest,5,canada,5,fake,5,security,5,best,30
spreadsheet,5,person,5,campaign,5,best,5,big,5,government,5,court,30
police,5,using,5,world,5,million,5,top,5,lot,5,fbi,28
help,5,government,5,county,5,job,5,running,5,group,5,state,27
committee,5,court,5,love,5,help,4,security,5,news,5,york,27
military,5,billion,5,help,5,reserve,4,healthcare,4,possible,5,help,25
five,4,world,4,senate,5,investigate,4,ready,4,campaign,5,former,25
law,4,witch,4,public,5,heard,4,working,4,good,5,campaign,25
china,4,campaign,4,announce,5,press,4,almost,4,money,5,party,24
agenda,4,history,4,former,5,church,4,media,4,democrats,5,congress,24
state,4,build,4,trying,5,lead,4,take,4,trying,5,act,23
report,4,taking,4,fbi,5,study,4,support,4,former,5,supreme,23
news,4,senator,4,obama,5,political,4,another,4,donald,5,story,23
press,4,republicans,4,government,5,russia,4,taxes,4,death,5,hard,23
wants,4,hard,4,man,5,following,4,hard,4,russia,4,law,22
early,4,women,4,high,5,americans,4,russian,4,american,4,radical,22
international,4,general,4,act,5,support,4,committee,4,best,4,thank,21
federal,4,end,4,investigation,5,russian,4,series,4,boston,4,department,21
funding,4,team,4,pass,4,order,4,congress,4,using,4,washington,21
iraq,4,extremely,4,countries,4,congress,4,america,4,friday,4,china,21
party,4,committee,4,congress,4,end,4,vote,4,radical,4,million,21
decision,4,youthank,4,court,4,citizens,4,obama,4,north,4,left,20
florida,4,love,4,plan,4,ruled,4,without,4,california,4,good,20
another,4,country,4,taxes,4,democrats,4,left,4,country,4,may,20
may,4,supreme,4,republicans,4,greatest,4,radical,4,could,4,order,20
says,4,presidential,4,williamson,4,investigation,4,thing,4,white,4,military,20
donald,4,important,4,political,4,money,4,avengers,4,million,4,bill,19
thousands,3,home,4,expand,4,using,4,health,4,source,4,big,19
best,3,criminal,4,book,4,nothing,4,east,3,complete,4,year,19
head,3,vote,4,news,4,washington,4,ordinary,3,police,4,using,19
country,3,working,4,week,4,proud,3,complete,3,pleased,4,election,19
reserve,3,head,3,thing,4,irs,3,1,3,washington,4,history,19
scandal,3,stance,3,james,4,billion,3,problem,3,republican,4,fake,19
10,3,enemies,3,free,4,fbi,3,result,3,thing,4,trying,19
confirmed,3,americans,3,says,4,thursday,3,crime,3,huge,4,money,18
statement,3,following,3,businesses,4,looking,3,city,3,deal,4,committee,18
firearm,3,donald,3,stop,4,program,3,republican,3,clinton,4,press,18
death,3,matter,3,health,4,left,3,10,3,working,4,russia,18
support,3,destroy,3,fact,4,economy,3,pay,3,big,4,announce,18
charged,3,department,3,family,4,elder,3,fight,3,devastating,4,justice,18
hard,3,continues,3,wall,4,defender,3,former,3,thank,3,political,18
beat,3,rights,3,year,4,team,3,buyer,3,elder,3,security,17
march,3,part,3,pentagon,4,targeting,3,lot,3,thoughts,3,media,17
wonderful,3,law,3,protect,4,100,3,started,3,illinois,3,investigation,17
cut,3,average,3,important,4,dirty,3,use,3,woman,3,deal,17
virginia,3,looking,3,saying,4,american,3,second,3,congress,3,thing,17
money,3,reserve,3,save,4,nation,3,tang,3,nations,3,work,17
conference,3,soundtrack,3,work,4,number,3,bill,3,vegas,3,power,17
2016,3,published,3,provides,3,army,3,successful,3,game,3,2016,17
city,3,amazing,3,set,3,release,3,york,3,usa,3,days,16
local,3,100,3,justice,3,immediately,3,deal,3,close,3,billion,16
mayor,3,left,3,big,3,conservative,3,yuan,3,team,3,strong,16
think,3,states#1,3,power,3,science,3,incredible,3,trumps,3,support,16
exactly,3,anyone,3,bad,3,confirmed,3,wrong,3,approval,3,week,16
year,3,2017,3,vehicles,3,fact,3,community,3,monday,3,presidential,16
high,3,election,3,cruz,3,expected,3,tax,3,vice,3,russian,16
running,3,hunt,3,thank,3,trillion,3,bought,3,watch,3,death,16
truly,3,existence,3,law,3,announce,3,coming,3,guy,3,police,16
ryan,3,tuesday,3,comey,3,called,3,historic,3,else,3,lot,15
york,3,trying,3,across,3,full,3,thousands,3,economy,3,thousands,15
business,3,work,3,trade,3,complete,3,detroit,3,windows,3,clinton,15
senator,3,win,3,department,3,drivers,3,russia,3,friend,3,bad,15
tax,3,sign,3,washington,3,senator,3,weeks,3,intelligence,3,senator,15
j,3,order,3,director,3,asked,3,good,3,created,3,republicans,15
third,3,million,3,highly,3,department,3,elected,3,russian,3,reserve,14
morning,3,investigation,3,friends,3,thousands,3,best,3,fans,3,2018,14
history,3,emails,3,border,3,twitter,3,public,3,political,3,post,14
attacks,3,currently,3,win,3,forward,3,strong,3,final,3,city,14
democratic,3,agenda,3,reports,3,judge,3,trying,3,mayor,3,vote,14
released,3,defend,3,looking,3,senate,3,rnc,3,number,3,fact,14
stand,3,administration,3,impeachment,3,#maga,3,democratic,3,vote,3,article,14
voted,3,race,3,close,3,major,3,threat,3,conference,3,amazing,14
fighter,3,borders,3,death,3,able,3,supporters,3,says,3,asked,14
presidential,3,thank,3,clinton,3,pay,3,week,3,may,3,democratic,14
