kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,19,trump,14,great,15,president,27,president,22,states,16,president,101,trump,46,president,55,president,101
people,18,people,12,trump,15,people,19,people,16,united,14,people,99,great,44,people,46,people,99
trump,17,news,11,states,13,great,17,trump,15,great,14,great,98,people,40,great,39,great,98
new,13,states,11,president,13,trump,14,american,14,new,11,trump,92,new,35,trump,39,trump,92
united,11,president,10,new,13,obama,13,new,13,people,11,states,91,states,35,states,38,states,91
republican,11,great,10,united,12,states,12,house,10,trump,10,united,85,united,33,united,35,united,85
states,11,united,10,people,10,united,11,federal,10,security,9,new,80,president,31,new,32,new,80
national,11,american,9,government,9,national,10,states,10,obama,8,administration,49,democrats,21,american,25,administration,49
democrats,9,administration,9,state,8,government,9,united,10,government,8,obama,47,american,21,obama,25,obama,47
good,8,new,9,history,7,federal,8,white,9,working,8,american,47,republican,20,national,21,american,47
president,8,country,7,game,7,new,8,2016,8,police,7,national,46,national,20,federal,21,national,46
2016,7,2017,7,house,7,senate,8,great,8,may,6,government,43,news,20,house,20,government,43
york,7,fake,7,republican,7,court,7,russia,7,work,6,house,42,administration,18,government,19,house,42
man,7,obama,7,democrats,7,republican,7,reserve,7,country,6,federal,41,government,17,administration,18,federal,41
state,7,americans,7,billion,7,act,7,department,6,party,6,news,41,good,17,court,17,news,41
police,7,women,7,washington,7,russia,7,national,6,administration,6,democrats,40,state,17,democrats,17,democrats,40
las,6,best,6,2016,6,administration,6,bernie,6,president,6,state,36,washington,16,white,17,state,36
american,6,good,6,usa,6,world,6,world,6,democrats,6,republican,35,department,15,russia,17,republican,35
vegas,6,media,6,thank,6,former,6,news,6,news,6,white,35,house,15,world,17,white,35
guy,6,national,6,department,6,washington,6,election,6,american,6,good,34,york,14,working,16,good,34
following,6,fact,6,american,6,democrats,6,administration,6,article,5,2016,34,2016,14,news,15,2016,34
russia,6,campaign,5,news,6,working,6,court,5,election,5,russia,34,obama,14,election,14,russia,34
love,6,democrats,5,deal,6,white,5,may,5,act,5,washington,32,story,13,state,13,washington,32
shot,6,massive,5,world,6,post,5,week,5,house,5,world,31,thank,13,may,13,world,31
shooting,5,major,5,former,5,foreign,5,woman,5,black,5,working,30,police,13,republican,13,working,30
administration,5,end,5,real,5,state,5,south,5,good,5,court,30,deal,12,washington,13,court,30
crime,5,government,5,white,5,thank,5,democrats,5,national,5,presidential,29,country,12,2016,13,presidential,29
department,5,important,5,war,5,supreme,5,lot,5,man,5,department,29,presidential,12,act,13,department,29
running,5,history,5,military,5,released,5,carolina,5,war,5,country,28,americans,12,department,12,country,28
killed,5,washington,5,presidential,5,campaign,5,man,5,asked,5,york,27,fake,12,security,12,york,27
story,5,federal,5,election,5,american,5,called,5,left,5,election,26,history,12,senate,12,election,26
free,5,court,5,russia,5,house,5,private,5,court,5,thank,25,russia,12,bill,12,thank,25
deal,5,nfl,5,north,5,massive,4,help,5,billion,5,media,24,following,11,country,12,media,24
released,4,center,5,hard,5,protect,4,donald,4,world,5,man,24,military,11,good,12,man,24
clinton,4,post,4,law,5,statement,4,rome,4,department,4,police,23,man,11,help,11,police,23
home,4,help,4,following,4,school,4,killed,4,city,4,fbi,23,best,11,thank,10,fbi,23
source,4,forward,4,york,4,@,4,sanders,4,republican,4,act,23,women,11,supreme,10,act,23
