kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
president,18,great,21,great,18,president,20,trump,15,president,24,great,104
great,16,united,16,people,17,house,15,states,15,trump,15,president,103
new,13,states,15,states,15,news,14,united,13,new,15,states,90
united,13,trump,12,trump,14,states,13,new,12,people,13,trump,90
american,12,new,10,united,13,great,12,people,12,great,12,united,88
people,12,president,9,american,13,people,12,president,11,united,10,people,87
trump,11,people,9,president,10,united,12,great,9,republican,10,new,76
states,11,campaign,7,news,10,white,11,world,8,york,10,house,61
house,10,security,7,country,8,new,11,house,7,american,9,american,58
campaign,10,american,6,big,8,trump,11,twitter,7,house,9,news,52
hillary,8,national,6,man,7,media,9,thank,7,states,9,white,47
protect,8,thing,6,usa,7,government,8,white,6,government,8,federal,44
2016,8,country,6,new,7,federal,7,help,6,party,8,government,40
greatgod,8,may,6,national,7,dnc,6,news,6,state,7,republican,37
news,8,administration,6,presidential,6,democrats,6,media,6,federal,7,state,36
york,7,world,6,state,6,love,6,american,6,white,7,national,34
state,7,government,6,former,6,article,6,love,6,thursday,6,thank,33
administration,7,washington,6,federal,6,source,6,republican,6,news,6,world,33
clinton,7,media,5,house,6,national,5,federal,6,donald,6,campaign,31
russia,7,nations,5,congress,6,fake,5,2016,5,sanders,5,country,31
federal,7,coming,5,2016,6,american,5,russian,5,joe,5,2016,31
white,7,federal,5,free,6,court,5,history,5,forward,5,media,30
americans,6,good,5,left,5,official,5,announce,5,win,5,presidential,29
department,6,obama,5,fake,5,released,5,good,5,attack,5,york,29
obama,6,fire,5,republican,5,obama,4,democrats,5,election,5,party,28
students,6,free,5,nation,5,china,4,administration,5,big,5,administration,27
presidential,5,nfl,5,white,5,trying,4,country,5,national,5,big,26
killed,5,clinton,5,protect,4,church,4,iran,5,called,5,department,26
former,5,big,5,communication,4,still,4,presidential,5,justice,5,man,26
act,5,thank,5,yesterday,4,executive,4,work,5,second,5,obama,26
released,5,community,4,working,4,congress,4,bill,5,part,5,americans,25
law,5,war,4,korea,4,ufc,4,campaign,5,major,5,democrats,25
justice,5,possible,4,world,4,world,4,man,5,full,5,police,25
senate,5,leader,4,north,4,york,4,health,4,announced,4,story,24
left,5,another,4,department,4,administration,4,called,4,senator,4,free,24
fbi,5,senate,4,terrorists,4,end,4,nothing,4,city,4,help,24
investigation,5,fighter,4,help,4,year,4,gotten,4,police,4,investigation,23
possible,5,house,4,history,4,law,4,story,4,close,4,senate,23
police,5,department,4,youthank,4,billion,4,fake,4,saying,4,fbi,23
health,4,investigation,4,government,4,history,4,national,4,work,4,washington,23
election,4,story,4,post,4,job,4,party,4,war,4,history,22
could,4,americans,4,week,4,story,4,tuesday,4,together,4,fake,22
amendment,4,church,4,police,4,complete,4,senate,4,times,4,election,22
radical,4,caught,4,several,4,black,4,seen,4,december,4,bill,21
national,4,bad,4,huge,4,left,4,obama,4,department,4,killed,21
bill,4,bill,4,democrats,4,investigating,3,economy,4,complete,4,former,21
called,4,built,4,continue,4,fbi,3,attack,4,senate,4,russia,21
post,4,mexico,4,election,4,honored,3,russia,3,presidential,4,donald,21
coming,4,family,4,program,4,good,3,support,3,order,4,justice,21
congress,4,morning,4,donald,4,journal,3,climate,3,fake,4,year,21
statement,4,republican,4,supreme,4,kill,3,nfl,3,bernie,4,clinton,20
collusion,4,program,4,americans,4,economy,3,coffee,3,washington,4,russian,20
russian,4,order,4,lives,4,review,3,bad,3,texas,4,left,20
free,4,court,4,story,4,away,3,2,3,nuclear,4,court,19
financial,4,transcript,4,wednesday,4,tear,3,facebook,3,least,4,called,18
director,4,report,4,best,4,jobs,3,fbi,3,says,4,article,18
friday,4,copy,4,vote,3,republican,3,proud,3,help,4,may,18
facebook,4,powerful,4,towards,3,police,3,city,3,security,3,another,18
program,4,general,4,city,3,statement,3,bills,3,political,3,good,18
pleased,4,china,4,military,3,means,3,victory,3,country,3,thing,18
times,4,email,4,health,3,watch,3,police,3,run,3,hillary,18
report,4,child,3,announced,3,supreme,3,women,3,promised,3,security,18
racist,4,year,3,ive,3,russian,3,millions,3,idea,3,working,18
world,4,happens,3,bernie,3,think,3,win,3,endorsement,3,attack,18
