kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
new,4,taxes,5,put,6,answer,6,govt,5,spending,5,conservative,24
voice,4,shutting,5,home,6,important,6,marks,5,support,5,tax,23
week,4,tax,5,provide,5,funding,6,cant,5,economic,5,farmers,23
fight,4,mastercard,5,governments,5,days,6,fighting,5,weak,5,put,22
needs,4,lets,5,critical,5,best,6,law,5,democracy,5,ensure,22
help,4,control,5,especially,5,take,6,shut,5,unacceptable,4,month,22
lost,4,family,5,demanded,5,legislation,6,policy,5,public,4,best,22
free,4,condemn,5,mps,5,leadership,5,cracks,5,accountability,4,leadership,22
canadian,4,workers,5,ensure,5,measures,5,wish,4,enough,4,wasteful,21
future,4,gaslink,5,weak,5,team,5,lost,4,debate,4,remember,21
watch,4,support,5,celebrate,5,blessed,5,kong,4,marks,4,lost,20
sign,4,hurting,5,business,5,sittings,5,party,4,update,4,minister,20
mental,4,black,5,making,5,media,5,fix,4,stand,4,struggling,20
relaunch,4,across,5,power,5,good,5,nothing,4,hes,4,families,20
continue,4,yesterday,4,recession,5,debate,5,approved,4,bank,4,community,20
iranian,4,lost,4,hands,5,role,5,questions,4,approach,4,national,20
focused,4,canada,4,struggling,5,part,5,heritage,4,workers,4,democracy,20
work,4,media,4,outrageous,5,wage,5,service,4,attend,4,new,19
live,4,online,4,everyone,5,life,5,security,4,months,4,fighting,19
world,4,needs,4,top,4,kits,5,deserve,4,peoples,4,take,19
owners,3,news,4,return,4,cracks,5,anniversary,4,auditor,4,house,19
taxpayer,3,stopped,4,govts,4,projections,5,honour,4,keeps,4,end,19
talk,3,asking,4,fight,4,countries,5,fraudsters,4,cerb,4,shut,19
businesses,3,important,4,pass,4,program,5,beijings,4,affairs,4,questions,19
ottawa,3,act,4,best,4,lives,5,cerb,4,spent,4,project,18
antisemitism,3,wont,4,23,4,subsidy,5,commons,4,hong,4,working,18
lets,3,deserve,4,prevent,4,transparency,5,remember,4,nothing,3,response,18
deficit,3,called,4,distancing,4,stand,5,wishes,4,communities,3,jobs,18
passing,3,prime,4,pandemic,4,cost,5,men,4,oversight,3,happy,18
hard,3,wasteful,4,priority,4,struggling,5,freedom,4,conservative,3,govt,18
regime,3,qp,4,situation,4,weeks,5,failures,4,committed,3,heritage,18
orthodox,3,shut,4,raise,4,proposed,5,still,4,minister,3,life,17
57,3,happy,4,ottawa,4,house,5,hes,4,pay,3,celebrate,17
issue,3,alberta,4,affected,4,supplies,5,crash,4,serve,3,fight,17
lunar,3,dollars,4,hard,4,christians,5,farmers,4,generous,3,law,17
fiscal,3,communities,4,deficits,4,essential,5,role,4,issues,3,hard,17
church,3,breaking,4,stop,4,deliver,5,instead,4,flexible,3,home,17
receive,3,canola,3,powers,4,country,5,allowed,3,local,3,measures,17
flight,3,talked,3,special,4,friends,4,solutions,3,people,3,party,16
atrocity,3,meet,3,keeping,4,commons,4,democratic,3,12,3,lives,16
holocaust,3,days,3,women,4,sector,4,entire,3,principles,3,statement,16
yesterday,3,governments,3,opposition,4,democratic,4,questioning,3,times,3,marks,16
red,3,spiraling,3,safety,4,react,4,concerns,3,coptic,3,week,16
responsibility,3,take,3,bare,4,access,4,voice,3,provide,3,difficult,15
attack,3,wetsuweten,3,blockades,4,honour,4,happy,3,new,3,action,15
debt,3,fighting,3,medical,4,prayers,4,hold,3,difficult,3,programs,15
marks,3,celebrating,3,questions,4,slow,4,criminals,3,million,3,focused,15
focus,3,failed,3,clear,4,borders,4,may,3,best,3,women,15
build,3,outrageous,3,govt,4,accountability,4,economy,3,inaction,3,needs,15
everyday,3,disgusting,3,explain,3,instead,4,dangerous,3,plan,3,forward,15
#qp,3,court,3,yesterday,3,coming,4,opposition,3,instead,3,mps,15
becoming,3,paying,3,national,3,jobs,4,medical,3,6,3,opposition,15
four,3,political,3,ready,3,china,4,brave,3,general,3,legislation,15
