kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
people,19,united,19,united,18,trump,22,great,15,trump,17,great,100,united,52,trump,52,great,100
states,17,great,18,president,17,president,13,states,15,federal,16,president,99,states,49,president,41,president,99
united,15,states,17,states,15,great,12,president,14,president,14,united,95,president,45,great,39,united,95
president,14,president,14,trump,13,house,12,trump,13,new,14,trump,95,great,42,new,32,trump,95
great,13,trump,13,new,11,new,10,united,12,great,12,states,94,trump,37,states,29,states,94
american,13,new,12,great,11,national,10,people,11,government,9,new,67,people,32,federal,29,new,67
trump,11,world,10,federal,10,people,9,news,10,country,8,people,67,american,30,united,27,people,67
world,10,american,9,world,10,white,9,federal,8,care,8,federal,55,world,30,government,25,federal,55
news,8,administration,9,charles,9,states,8,government,8,health,8,american,54,new,27,people,23,american,54
bernie,8,help,8,people,9,government,8,new,8,democrats,7,world,52,federal,22,american,20,world,52
federal,8,obama,8,media,8,united,8,american,7,united,7,house,49,house,20,national,20,house,49
man,7,house,7,american,8,election,7,hard,7,american,7,news,43,news,19,house,19,news,43
state,7,economy,7,house,7,tuesday,7,best,7,states,6,government,39,administration,17,news,18,government,39
administration,7,news,6,big,6,story,7,party,6,world,6,country,35,country,16,country,16,country,35
house,6,could,6,working,6,fbi,7,history,6,national,6,administration,33,man,16,white,15,administration,33
massive,6,article,6,asked,5,russia,7,china,6,court,6,white,33,obama,15,administration,15,white,33
fbi,6,russian,6,court,5,obama,6,thank,6,fbi,6,national,32,state,14,working,14,national,32
strong,6,country,6,reserve,5,security,6,important,6,nothing,6,best,30,war,14,fbi,14,best,30
obama,6,donewell,5,war,5,american,6,think,6,act,6,democrats,29,big,14,history,13,democrats,29
police,5,love,5,good,5,committee,6,hot,5,best,6,state,28,help,13,best,13,state,28
thing,5,hard,5,republican,5,power,6,police,5,administration,6,fbi,26,washington,13,tuesday,13,fbi,26
lot,5,good,5,article,5,campaign,6,largest,5,working,5,big,26,white,12,democrats,13,big,26
department,5,officially,5,country,5,2016,6,donald,5,security,5,hard,26,article,12,security,13,hard,26
sanders,5,job,5,piece,5,news,6,interest,5,caught,5,working,26,thing,12,world,12,working,26
big,5,washington,5,america,5,working,5,called,5,together,5,obama,26,donald,12,thank,12,obama,26
free,5,department,5,democrats,5,emails,5,white,5,radical,5,donald,25,media,12,court,12,donald,25
end,5,worst,5,man,5,teams,5,country,5,incredible,5,russia,25,job,12,hard,12,russia,25
national,5,major,5,party,5,lot,5,house,5,investigation,5,thing,24,economy,11,donald,12,thing,24
donald,5,pay,5,news,5,proud,5,experience,5,hard,5,party,24,russia,11,care,11,party,24
war,5,congress,4,russia,5,administration,5,announce,5,order,5,washington,24,working,11,proud,11,washington,24
