kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,18,great,17,president,19,president,16,great,16,people,16,great,96
united,18,united,16,states,15,new,13,new,15,trump,15,president,94
states,17,states,15,united,14,great,13,people,14,american,11,trump,93
federal,11,trump,14,trump,13,trump,12,president,13,president,10,united,88
president,11,president,14,great,10,federal,11,united,13,fbi,9,states,87
great,11,people,11,people,10,people,11,states,12,great,9,people,81
people,11,department,10,government,8,republican,9,house,10,obama,9,new,60
new,10,world,9,presidential,7,state,8,trump,9,united,9,house,50
american,9,help,8,obama,7,media,8,year,8,states,9,american,48
state,9,national,8,new,7,may,8,committee,8,campaign,9,federal,41
article,8,american,7,news,7,police,7,attack,8,man,8,man,41
house,8,police,7,article,6,government,7,white,8,supreme,7,obama,40
youthank,7,military,7,administration,6,american,7,department,7,live,7,state,39
man,7,news,6,party,6,country,7,obama,7,part,7,party,39
killed,7,justice,6,white,6,administration,6,country,7,administration,7,news,37
party,7,state,6,senate,6,party,6,american,6,media,7,government,36
donald,6,best,6,food,6,states,6,called,6,country,7,administration,36
military,6,called,6,big,6,america,5,administration,6,2016,6,country,36
big,5,campaign,6,working,6,beautiful,5,intelligence,6,house,6,national,35
world,5,party,6,house,6,bill,5,state,6,presidential,6,republican,33
source,5,continue,6,state,5,easy,5,federal,6,court,6,campaign,32
hillary,5,city,6,released,5,act,5,america,6,election,6,white,31
law,5,quest,5,department,5,end,5,working,6,democrats,6,media,31
strike,5,yesterday,5,americans,5,everyone,5,navy,5,washington,6,department,30
think,5,house,5,statement,5,united,4,show,5,party,5,senate,28
thank,5,new,5,fact,5,public,4,senate,5,working,5,democrats,28
national,5,millions,5,number,5,history,4,national,5,north,5,fbi,28
republican,5,article,5,court,5,donald,4,take,5,china,5,article,27
administration,5,year,5,death,5,obama,4,big,5,political,5,military,27
government,5,federal,5,election,5,national,4,think,5,news,5,committee,27
news,5,game,5,donald,5,campaign,4,care,5,help,5,world,27
cup,5,health,5,support,4,world,4,fake,5,department,5,donald,27
