kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
president,17,great,22,united,15,president,17,trump,21,trump,22,trump,113
house,17,new,16,trump,14,great,17,president,16,president,21,president,108
trump,16,states,15,new,13,new,17,government,14,man,17,great,103
great,16,president,15,states,12,trump,15,new,12,people,15,united,94
new,13,people,13,house,11,united,14,federal,12,states,14,new,91
people,12,united,13,great,11,states,13,world,11,united,14,states,90
news,11,trump,11,people,10,trying,11,people,10,new,13,people,80
states,10,media,10,white,10,fbi,10,great,10,american,9,house,65
white,10,job,9,state,9,people,10,united,9,great,9,white,54
united,10,fbi,9,president,9,news,8,states,9,house,8,news,52
called,9,state,9,york,8,republican,8,white,8,news,8,man,48
man,7,former,8,world,7,administration,8,country,8,clinton,7,federal,46
year,6,post,7,government,6,white,8,national,7,senate,7,fbi,44
republican,6,york,7,presidential,6,american,7,fbi,7,election,7,government,43
justice,6,administration,7,news,6,america,7,state,6,administration,7,state,40
party,6,house,7,man,6,democrats,7,house,6,democrats,6,country,39
good,6,big,6,country,6,house,7,donald,6,government,6,american,38
fbi,6,russia,6,national,5,york,6,american,6,white,6,administration,38
election,6,country,6,2016,5,help,6,working,5,times,6,world,37
love,6,government,6,campaign,5,fake,6,coming,5,good,6,york,33
national,6,thank,5,police,5,state,6,job,5,york,6,2016,30
committee,6,may,5,democratic,5,men,6,news,5,radical,6,national,30
2016,5,white,5,source,5,working,6,california,5,left,6,job,29
order,5,community,5,administration,5,national,6,health,5,federal,6,republican,29
fake,5,million,5,fbi,5,country,6,week,5,history,6,democrats,28
country,5,news,5,committee,5,obama,6,republican,5,country,5,good,28
military,5,american,5,trillion,4,city,5,good,4,americans,5,may,27
big,4,fake,5,making,4,big,5,certain,4,campaign,5,fake,27
woman,4,michael,5,may,4,article,5,hillary,4,world,5,party,26
history,4,democrats,5,money,4,plan,5,man,4,hillary,5,help,26
may,4,campaign,4,washington,4,washington,5,america,4,2016,5,obama,25
suspect,4,copy,4,american,4,party,5,administration,4,washington,5,former,25
amazing,4,washington,4,disaster,4,man,5,reserve,4,greatest,4,election,25
americans,4,found,4,million,4,government,5,2016,4,attack,4,big,25
taking,4,health,4,russia,4,deal,5,signed,4,away,4,campaign,25
help,4,congress,4,wednesday,4,investigating,4,clinton,4,hard,4,working,24
team,4,pennsylvania,4,sent,4,world,4,party,4,donald,4,police,24
china,4,russian,4,obama,4,best,4,community,4,obama,4,department,24
investigation,4,book,4,paid,4,aid,4,law,4,syrian,4,history,24
night,4,dr,4,security,4,americans,4,almost,4,department,4,media,24
video,4,announce,4,former,4,federal,4,love,4,2017,4,year,23
whether,4,help,4,conference,4,information,4,take,4,act,4,donald,23
announce,4,wednesday,4,election,4,fight,4,political,4,china,4,washington,23
working,4,incredible,4,city,4,black,4,china,4,fact,4,city,22
department,4,deal,4,statesthe,4,office,4,story,3,nothing,4,presidential,22
force,4,thousands,4,court,4,nothing,4,ceo,3,dnc,3,article,22
campaign,4,monday,4,fact,4,nfl,4,gas,3,heart,3,best,21
voted,4,complete,4,work,4,arizona,4,says,3,shooting,3,clinton,21
administration,4,james,4,another,4,media,4,ive,3,matter,3,times,20
days,4,win,4,week,4,committee,4,able,3,bernie,3,americans,20
continue,4,good,4,political,4,wisconsin,4,think,3,killed,3,america,20
start,3,proud,4,california,4,protection,4,across,3,media,3,committee,20
puerto,3,forward,4,baltimore,3,real,4,john,3,historic,3,russia,20
paying,3,love,4,killed,3,act,4,young,3,person,3,thank,20
real,3,tell,4,letter,3,life,4,taken,3,post,3,reserve,19
win,3,national,4,released,3,bill,4,guard,3,side,3,love,19
become,3,friends,4,economy,3,part,4,support,3,jerusalem,3,military,19
husband,3,world,4,part,3,dnc,4,americans,3,number,3,million,19
murder,3,lot,4,vote,3,businesses,4,pay,3,situation,3,greatest,19
attack,3,safe,4,thank,3,may,4,security,3,released,3,week,19
donald,3,service,4,conservative,3,pay,4,travel,3,family,3,political,18
media,3,use,4,elder,3,women,4,former,3,dangerous,3,called,18
terrorist,3,vote,4,clinton,3,thank,3,terrorist,3,may,3,post,18
hard,3,release,4,billion,3,war,3,presidential,3,senator,3,trying,17
usa,3,obama,4,wildlife,3,doj,3,rate,3,trumps,3,report,17
stop,3,everyone,4,hillary,3,building,3,another,3,military,3,investigation,17
american,3,attack,3,donald,3,2016,3,number,3,decision,3,california,17
fixed,3,team,3,history,3,asked,3,points,3,sunday,3,left,17
post,3,illegal,3,scrolls,3,school,3,real,3,gun,3,thing,17
series,3,womens,3,leadership,3,investigation,3,bill,3,sanders,3,senate,17
games,3,criminal,3,greatest,3,draft,3,show,3,work,3,end,16
death,3,university,3,reserve,3,taking,3,congress,3,thing,3,radical,16
full,3,public,3,opponent,3,source,3,big,3,fake,3,justice,16
economic,3,senate,3,win,3,left,3,important,3,party,3,coming,16
thursday,3,powerful,3,step,3,male,3,family,3,article,3,health,16
best,3,formamy,3,federal,3,possible,3,nfl,3,face,3,work,16
friday,3,california,3,spent,3,looking,3,issued,3,night,3,amazing,15
