kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
stamp,8,#keepmetroopen,10,briefing,16,burn,20,3,13,federal,8,thank,64,black,28,4,38,thank,64
newsletter,8,weeks,9,10,16,captions,19,reopening,13,assistance,8,due,64,1,27,continue,37,due,64
health,8,campaign,9,local,16,care,19,5,13,program,8,call,63,#blackhistorydc,27,call,37,call,63
opportunities,8,neighborhoods,9,emergency,16,call,18,continue,12,5,8,kids,63,offering,27,5,37,kids,63
opportunity,8,help,9,kids,15,social,17,budget,12,tested,8,stream,60,#fitdc,27,#dcstatehood,35,stream,60
together,7,learn,9,together,15,stream,17,city,12,curfew,8,follow,60,3,27,response,34,follow,60
family,7,taking,9,learning,15,5,16,health,12,public,8,energy,57,engagement,27,june,34,energy,57
happy,7,participate,9,join,15,community,16,summer,12,city,7,may,57,affordable,26,public,33,may,57
mayor,7,#dcvalues,9,seniors,15,4,16,help,11,support,7,april,56,call,26,community,32,april,56
weeks,7,take,8,share,14,distancing,15,response,11,work,7,burn,55,update,26,care,30,burn,55
director,7,@udc_edu,8,ready,14,tragically,14,businesses,10,rights,7,lost,55,cases,26,female,30,lost,55
gun,7,discuss,8,schools,14,8,14,#dchope,10,house,7,city,54,year,25,help,29,city,54
thank,7,vote,8,community,14,share,14,community,10,columbia,7,along,54,bringing,25,8,29,along,54
mlk,7,51st,8,watch,14,continue,14,care,10,stand,7,information,53,history,25,6,28,information,53
week,7,unity,8,federal,14,male,14,space,10,visit,7,together,53,#dcproud,25,support,27,together,53
annual,7,conversations,8,operations,14,ward,13,restaurants,10,protect,7,march,53,students,24,free,27,march,53
#getcovereddc,7,statehood,8,order,14,housing,12,6,10,across,7,5,52,data,23,join,27,5,52
#staycovereddc,7,inwere,8,9,13,6,12,investments,9,8,7,update,52,ward,23,captions,27,update,52
visiting,7,offline,8,stop,13,send,12,4,9,locations,6,related,52,ensure,23,city,26,related,52
plan,7,youth,8,work,13,park,12,10,9,voting,6,work,52,spread,23,thank,26,work,52
king,7,sunday,8,people,13,blurb,12,7,9,service,6,todays,50,federal,23,update,26,todays,50
build,7,tuned,8,takeout,13,public,12,briefing,9,emergency,6,budget,50,dcs,23,together,24,budget,50
#dcstatehood,7,fight,8,services,13,together,12,ward,8,available,6,family,50,government,23,social,24,family,50
insurance,7,official,8,st,12,join,12,reopen,8,street,6,across,47,weeks,23,stream,23,across,47
stay,7,home,8,provide,12,order,12,8,8,community,6,free,47,week,23,10,22,free,47
schedule,7,lets,7,move,12,food,11,captions,8,11,6,deaths,47,case,23,businesses,22,deaths,47
quality,6,hear,7,essential,12,update,11,monday,8,guard,6,6,47,services,22,sites,22,6,47
best,6,center,7,april,12,family,11,phase,8,ave,6,8,47,people,22,test,21,8,47
dr,6,representation,7,6,12,year,11,emergency,8,love,6,ward,44,working,22,7,21,ward,44
@mbsyep,6,safe,7,additional,11,sites,11,use,8,due,6,emergency,43,columbia,22,ward,21,emergency,43
updated,6,impact,7,call,11,digital@dcgov,11,local,8,6,6,washingtonians,43,share,22,please,21,washingtonians,43
historic,6,ward,7,business,11,work,11,icu,8,police,6,10,42,safe,22,male,21,10,42
representative,6,continue,7,distance,11,providing,10,outdoor,8,businesses,6,please,42,providing,22,emergency,21,please,42
@usps,6,school,7,2020,11,tune,10,streets,7,fight,6,program,42,watch,22,work,21,program,42
businesses,6,without,7,#stayhomedc,10,briefing,10,thank,7,recovery,6,year,41,workouts,22,distancing,20,year,41
give,6,@eleanornorton,7,gatherings,10,million,10,slow,7,together,6,#fairshot,41,emergency,22,family,19,#fairshot,41
needs,6,streets#blackhistorydc,7,5,10,working,10,speed,7,housing,6,businesses,40,take,21,briefing,19,businesses,40
sign,6,@repraskin,7,thank,10,may,9,limit,7,congresswoman,5,share,39,highlight,21,monday,19,share,39
census,6,families,7,tuesday,10,help,9,female,7,requested,5,delivery,39,st,21,housing,19,delivery,39
federal,6,affordable,7,energy,10,schedule,9,male,7,programs,5,monday,38,includes,21,friday,19,monday,38
honor,6,discussion,7,operating,10,essential,9,friday,7,justice,5,care,38,celebrate,21,testing,19,care,38
take,6,together,7,germs,10,friday,9,times,7,economic,5,columbia,37,please,21,send,18,columbia,37
public,6,celebration,6,700,10,12,8,join,7,relief,5,federal,37,free,20,11,18,federal,37
goal,6,birthday,6,bring,10,services,8,11,6,matter,5,safe,37,director,20,park,18,safe,37
legacy,6,workers,6,thread,9,workers,8,virtual,6,10,5,services,36,ready,20,order,18,services,36
gwen,6,special,6,sites,9,information,8,stream,6,services,5,working,36,programs,20,information,18,working,36
celebrate,6,power,6,businesses,9,monday,8,talk,6,americans,5,people,35,resources,20,share,17,people,35
@dchealthlink,5,@oversightdems,6,fund,9,medical,8,information,6,starts,5,briefing,35,local,20,essential,16,briefing,35
bold,5,month,6,burn,9,brooks,8,impact,6,request,5,local,35,10,20,virtual,16,local,35
martin,5,washington,6,use,9,grocery,8,eight,6,historic,5,social,34,#36000by2025,20,tune,16,social,34
gateway,5,next,6,family,9,10,8,social,6,7,5,june,34,state,20,year,16,june,34
january,5,americans,6,follow,9,save,7,forward,6,stay,5,order,33,families,20,space,16,order,33
assistance,5,give,6,carryout,9,homelessness,7,hall,6,shortly,5,state,33,events,20,reopening,15,state,33
luther,5,st,6,16,9,city,7,together,6,heat,5,families,33,monday,19,safe,15,families,33
continue,5,@chemonics,6,available,8,15,7,8448811314,6,still,5,take,33,6,19,columbia,15,take,33
