kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,20,great,20,people,14,trump,22,people,12,united,17,trump,110
president,18,trump,14,trump,13,great,18,united,11,states,15,great,103
trump,18,new,12,house,12,new,15,president,9,trump,15,president,88
people,18,president,12,great,12,president,15,government,9,president,15,people,85
united,16,government,9,new,11,federal,11,trump,9,people,12,new,78
states,15,states,8,american,9,york,10,national,8,obama,12,united,77
new,12,federal,8,states,8,people,10,great,8,american,12,states,71
news,11,talking,8,administration,8,united,9,election,8,national,11,american,51
american,10,united,8,lot,7,state,9,federal,8,new,10,federal,49
justice,9,house,7,president,7,working,9,states,8,congress,9,house,49
department,9,national,7,york,6,russian,8,house,8,administration,8,administration,42
may,8,history,7,state,6,government,8,court,7,great,7,government,42
bring,7,approved,7,federal,6,story,7,news,7,best,7,national,41
federal,7,may,7,best,6,states,7,new,7,nothing,6,obama,39
national,6,people,7,important,6,senate,7,youthank,7,news,6,state,39
working,6,americans,7,help,6,white,6,leader,7,china,6,news,37
war,6,women,6,united,6,support,6,looking,6,million,6,world,33
week,6,state,6,governor,5,times,6,big,6,history,6,white,32
special,6,democrats,6,end,5,good,6,administration,6,city,5,donald,31
nfl,6,white,6,google,5,says,6,intelligence,6,man,5,democrats,30
senate,6,nfl,6,obama,5,house,6,committee,6,government,5,working,29
house,6,thank,5,found,5,florida,5,obama,6,job,5,best,29
obama,6,american,5,court,5,amazing,5,nfl,5,book,5,york,29
military,5,love,5,country,5,proud,5,america,5,world,5,country,29
state,5,military,5,story,5,administration,5,department,5,year,5,thank,28
country,5,book,5,former,5,history,5,morning,5,article,5,former,28
wwe,5,story,5,article,5,intelligence,5,world,5,state,5,story,27
man,5,democratic,5,government,5,national,5,former,5,russia,5,department,27
best,5,administration,5,photo,4,news,5,american,5,number,4,man,26
democrats,5,america,5,2,4,year,5,washington,5,house,4,history,25
white,5,defeat,5,away,4,nothing,5,good,5,federal,4,russian,25
network,5,minister,5,thank,4,economy,5,help,4,video,4,senate,25
world,5,security,5,working,4,post,5,happy,4,post,4,nfl,25
billion,5,2016,5,journal,4,former,5,away,4,2016,4,election,24
officially,5,immediately,4,man,4,donald,5,home,4,white,4,good,24
decision,5,massive,4,please,4,days,5,country,4,report,4,love,23
former,5,huge,4,big,4,bad,4,donald,4,released,4,year,23
sign,4,following,4,caught,4,2016,4,police,4,9,4,justice,23
america,4,working,4,amazing,4,city,4,billion,4,republican,4,court,23
media,4,running,4,committee,4,country,4,wants,4,war,4,2016,22
deal,4,pay,4,justice,4,deal,4,clinton,4,series,4,military,21
football,4,million,4,investigation,4,vote,4,supreme,4,political,4,may,21
local,4,cat,4,world,4,american,4,post,4,security,4,amazing,20
calling,4,girl,4,white,4,party,4,thought,4,went,4,police,20
rangers,4,terrorism,4,investigating,4,happened,4,reserve,4,continue,4,party,20
elder,4,amazing,4,police,4,reserve,4,law,4,end,4,big,20
hillary,4,report,4,update,3,hard,4,man,4,democrats,4,end,20
usa,4,family,4,republicans,3,republican,4,john,4,important,4,reserve,20
tax,4,bernie,4,appeals,3,world,4,security,4,left,4,north,20
hes,4,former,4,democrats,3,democrats,4,dems,4,thank,4,americans,20
police,4,world,4,clinton,3,months,4,fraud,4,election,3,job,19
north,4,mike,4,history,3,committee,4,women,4,terrorism,3,important,19
scrolls,4,shipping,4,scrolls,3,lot,4,amazing,3,values,3,war,19
administration,4,russian,4,uespwiki,3,iran,4,finally,3,announce,3,lot,19
season,3,agreement,3,republican,3,china,4,cool,3,death,3,deal,19
