kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,21,great,13,states,20,please,20,president,21,great,17,great,112,states,50,great,54,great,112
united,18,states,12,united,17,great,17,great,20,trump,15,president,98,great,49,president,51,president,98
states,18,united,11,president,15,united,16,new,14,president,15,states,92,united,46,new,38,states,92
trump,13,new,10,great,15,states,15,national,13,people,15,united,90,trump,34,people,37,united,90
people,13,house,9,trump,13,president,15,federal,12,new,14,trump,84,people,33,states,34,trump,84
government,12,trump,8,people,13,people,12,people,10,party,11,people,80,president,32,united,34,people,80
campaign,12,government,8,federal,12,american,12,states,10,media,10,new,66,government,26,trump,34,new,66
news,10,military,8,called,8,national,11,trump,9,news,10,national,58,federal,24,national,31,national,58
president,10,year,8,american,7,new,10,united,9,united,9,federal,53,new,19,federal,26,federal,53
state,9,job,8,national,7,trump,10,state,9,states,9,government,50,state,19,american,23,government,50
republican,8,president,7,new,6,house,8,obama,8,government,8,news,46,news,18,news,21,news,46
administration,7,support,7,hillary,6,news,8,election,7,team,7,state,43,administration,18,media,21,state,43
national,7,white,7,win,6,federal,8,working,7,republican,7,house,42,national,17,please,20,house,42
fake,7,good,7,war,6,obama,7,media,7,national,7,american,41,campaign,16,government,20,american,41
money,7,people,7,government,6,government,7,fbi,6,donald,6,obama,41,house,16,obama,20,obama,41
media,7,girl,6,massive,6,texas,7,deal,6,former,6,administration,38,country,16,house,19,administration,38
biggest,7,senate,6,administration,6,administration,6,house,6,american,6,media,36,hillary,15,state,19,media,36
federal,7,hillary,6,world,6,san,6,court,6,federal,6,country,34,american,15,fbi,17,country,34
obama,6,part,6,country,6,state,6,work,6,fbi,6,big,31,big,15,party,16,big,31
illegal,6,2016,6,congress,6,supreme,6,democrats,6,order,6,fbi,31,obama,14,court,15,fbi,31
nadal,5,state,5,fbi,5,man,6,2,5,another,5,republican,30,support,14,administration,14,republican,30
senate,5,york,5,best,5,court,6,republican,5,wrong,5,democrats,29,senate,14,working,14,democrats,29
country,5,american,5,working,5,fake,5,rates,5,administration,5,party,29,republican,14,republican,14,party,29
may,5,party,5,russia,5,show,5,hard,5,obama,5,court,28,massive,13,work,13,court,28
department,5,old,5,state,5,fbi,5,released,5,sanders,5,white,28,year,13,story,13,white,28
report,5,democrats,5,committee,5,york,5,donald,5,man,5,working,27,democrats,13,man,13,working,27
rafael,5,federal,5,billion,5,america,5,american,5,clinton,5,election,26,world,13,team,13,election,26
massive,5,big,5,news,5,big,5,asked,5,bernie,5,campaign,26,media,13,white,13,campaign,26
washington,5,court,5,thank,5,russia,5,nfl,5,house,5,man,25,fake,12,election,13,man,25
big,5,administration,5,strong,5,pay,5,story,5,congress,5,please,25,fbi,12,donald,12,please,25
america,5,bernie,5,greatest,5,political,5,job,5,given,4,support,25,party,12,country,11,support,25
hard,5,man,5,americans,5,white,5,justice,5,different,4,fake,24,may,12,help,11,fake,24
working,5,supreme,5,big,5,transcript,4,government,5,2016,4,job,24,court,12,big,11,job,24
days,4,usa,5,public,4,social,4,support,5,fan,4,russia,24,job,12,congress,11,russia,24
treatment,4,obama,5,despite,4,story,4,bill,4,story,4,hillary,24,hard,11,supreme,11,hillary,24
shot,4,country,5,republican,4,monday,4,death,4,campaign,4,year,23,report,11,democrats,11,year,23
major,4,post,5,james,4,team,4,saturday,4,help,4,senate,23,usa,11,nfl,10,senate,23
lot,4,wall,5,game,4,year,4,supreme,4,trying,4,2016,22,white,11,released,10,2016,22
committee,4,help,4,democrats,4,help,4,country,4,forward,4,hard,22,best,11,proud,10,hard,22
court,4,scam,4,intelligence,4,taken,4,agenda,4,radical,4,clinton,22,thank,11,good,10,clinton,22
vote,4,report,4,director,4,nice,4,poll,4,says,4,world,22,committee,10,bill,10,world,22
usa,4,street,4,believe,4,law,4,love,4,russia,4,work,22,presidential,10,russia,10,work,22
tuesday,4,world,4,fund,4,security,4,times,4,fake,4,good,22,called,10,san,10,good,22
justice,4,democratic,4,year,4,food,4,party,4,state,4,help,21,2016,10,former,10,help,21
fire,4,presidential,4,lot,4,media,4,department,4,huge,4,congress,21,win,10,clinton,10,congress,21
thank,4,clinton,4,air,4,city,4,killed,4,signed,4,donald,21,russia,10,fake,10,donald,21
intelligence,4,nothing,4,continue,4,may,4,white,4,proud,4,supreme,21,congress,10,law,10,supreme,21
fbi,4,series,4,interest,4,work,4,called,4,white,4,nothing,21,biggest,10,says,9,nothing,21
democrats,4,houston,4,support,4,working,4,congress,4,law,4,may,20,working,10,trying,9,may,20
huge,4,act,4,low,4,support,4,reserve,4,using,4,city,20,money,9,bernie,9,city,20
house,4,may,4,campaign,4,billion,4,americans,3,threat,4,thank,20,supreme,9,support,9,thank,20
end,4,comp,4,investigation,4,election,4,weekend,3,shot,4,proud,20,america,9,times,9,proud,20
supreme,4,thing,4,final,4,joe,4,vice,3,presidential,4,police,20,nothing,9,asked,9,police,20
answer,4,least,3,drug,4,david,4,administration,3,good,4,best,20,clinton,9,show,9,best,20
impeachment,4,cant,3,become,4,country,4,director,3,10,3,massive,20,intelligence,9,political,9,massive,20
party,4,update,3,obama,3,department,3,massive,3,30,3,investigation,20,war,9,hard,9,investigation,20
russian,4,season,3,nothing,3,amazing,3,big,3,store,3,team,20,military,9,sanders,8,team,20
nsa,3,feel,3,media,3,boy,3,safe,3,taxes,3,york,19,game,9,2016,8,york,19
decision,3,think,3,scrolls,3,sgt,3,proud,3,starbucks,3,story,19,man,9,another,8,story,19
symbol,3,announce,3,step,3,incredible,3,help,3,illegal,3,bernie,19,billion,9,york,8,bernie,19
world,3,europe,3,presidential,3,ready,3,midst,3,big,3,left,19,good,9,announce,8,left,19
new,3,13,3,high,3,act,3,complaint,3,hard,3,called,19,election,9,city,8,called,19
information,3,donald,3,heard,3,impeachment,3,mayor,3,less,3,win,19,part,9,texas,8,win,19
americans,3,related,3,reserve,3,season,3,james,3,singapore,3,america,19,lot,9,year,8,america,19
angeles,3,election,3,british,3,copy,3,left,3,crime,3,strong,18,fight,9,left,8,strong,18
construction,3,sanders,3,party,3,calling,3,important,3,veterans,3,lot,18,americans,8,department,8,lot,18
support,3,documents,3,network,3,shot,3,september,3,thing,3,trying,18,nation,8,shot,7,trying,18
