kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,18,great,28,great,15,trump,16,trump,20,great,17,trump,112
new,12,trump,24,federal,12,president,15,people,14,people,14,great,111
states,12,president,21,people,11,states,12,new,13,president,12,president,89
united,12,people,16,united,11,federal,11,president,12,trump,12,people,86
trump,12,united,15,national,11,united,11,house,9,new,10,new,78
federal,11,administration,13,new,9,democrats,10,great,9,national,9,united,77
people,10,states,13,state,9,american,10,man,8,media,9,states,72
president,9,new,13,house,9,state,9,american,8,news,9,state,52
million,8,obama,11,states,9,great,9,government,7,american,8,federal,52
state,8,news,10,trump,8,new,9,administration,7,big,8,news,51
administration,8,state,10,administration,8,man,8,white,7,fake,8,american,50
government,7,campaign,9,history,8,news,8,best,6,united,8,government,44
big,7,fbi,8,president,8,government,8,number,6,states,8,administration,42
wheels,7,country,7,obama,8,people,8,news,6,government,7,national,41
hot,7,american,7,war,7,congress,7,federal,6,usa,7,house,39
country,6,city,6,bad,7,good,7,united,6,man,7,fbi,39
news,6,working,6,help,7,country,6,bill,5,federal,6,big,38
team,6,thing,6,news,7,house,6,women,5,article,5,working,37
working,5,world,6,big,6,war,6,state,5,house,5,man,33
department,5,big,6,nothing,6,working,6,approved,5,important,5,democrats,32
justice,5,donald,6,working,6,percent,6,thing,5,working,5,campaign,31
group,5,america,6,white,6,world,6,fake,5,state,5,world,30
american,5,fake,6,bill,6,vote,5,police,5,trying,5,country,30
conversation,5,war,6,american,6,job,5,hollywood,5,information,5,good,29
islamic,5,york,6,senator,6,white,5,city,5,report,5,white,29
story,5,year,6,reserve,5,women,5,national,5,life,5,obama,28
money,5,party,6,job,5,party,5,nasanasaesahubble,4,fbi,5,job,28
media,5,court,6,sent,5,rate,5,big,4,republican,5,city,27
good,5,protect,5,happy,5,north,5,america,4,democrats,5,best,27
immediately,5,job,5,republican,5,campaign,5,media,4,york,4,america,26
nothing,5,bernie,5,america,5,national,5,left,4,line,4,fake,26
obama,4,national,5,fbi,5,person,5,5,4,eagles,4,media,26
term,4,debate,5,biggest,5,says,5,fbi,4,committee,4,york,26
house,4,best,5,government,5,election,5,court,4,may,4,donald,25
criminal,4,political,5,2016,5,russia,5,game,4,cant,4,department,25
help,4,times,5,democrats,5,running,5,community,4,full,4,former,23
tax,4,presidential,5,story,5,past,5,world,4,huge,4,court,23
coming,4,house,5,vote,4,may,5,critical,4,family,4,help,23
released,4,russia,5,democratic,4,media,5,radical,4,strong,4,party,23
world,4,government,5,election,4,thank,4,working,4,honor,4,bill,23
fbi,4,proud,4,former,4,left,4,incredible,4,official,4,million,21
rush,4,report,4,china,4,arrested,4,good,4,group,4,team,21
court,4,deal,4,york,4,radical,4,saying,4,nation,4,may,21
proud,4,supporter,4,security,4,released,4,2,4,protect,4,china,21
democratic,4,another,4,protect,4,military,4,military,4,job,4,republican,21
bernie,4,supreme,4,russian,4,donald,4,statement,4,part,4,war,21
think,4,love,4,hearing,4,critical,4,cost,4,country,4,election,21
party,4,kavanaugh,4,city,4,proud,4,former,4,congress,4,year,20
former,4,care,4,money,4,end,4,navy,4,good,4,history,20
white,4,iran,4,letter,4,fbi,4,states,4,forerunner,4,russia,20
campaign,4,pipeline,4,fact,4,support,4,mana,4,senate,4,washington,20
