kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,21,states,12,great,20,united,23,great,17,president,18,president,111,president,50,united,50,president,111
trump,20,government,12,president,18,trump,22,trump,15,people,12,trump,106,trump,47,president,50,trump,106
united,20,trump,12,trump,15,states,21,united,15,government,12,states,95,great,47,trump,48,states,95
states,19,president,11,people,13,president,20,states,14,united,12,united,94,states,40,states,46,united,94
great,18,people,11,states,9,new,14,people,12,trump,11,great,92,united,36,great,37,great,92
new,13,history,9,united,9,great,11,president,12,states,11,people,77,people,34,people,34,people,77
2015,11,great,9,state,9,people,10,new,10,news,11,new,70,government,29,new,33,new,70
people,10,state,9,history,9,administration,10,government,10,great,9,government,62,new,28,government,26,government,62
government,9,news,8,house,9,obama,8,story,7,new,9,news,51,state,26,news,22,news,51
american,9,national,8,government,8,american,8,security,7,federal,9,state,51,history,20,administration,20,state,51
state,8,federal,8,new,8,china,7,republican,6,house,8,house,43,american,20,house,18,house,43
national,8,team,7,campaign,8,news,7,working,6,media,7,federal,41,national,20,federal,17,federal,41
house,7,job,7,man,7,america,7,russia,6,amazing,7,american,41,news,20,american,17,american,41
thank,7,united,7,court,7,donald,6,senator,6,administration,7,national,38,house,20,media,15,national,38
country,7,new,7,amazing,6,says,6,best,6,judge,6,administration,35,federal,18,national,15,administration,35
china,6,american,7,white,6,national,6,american,6,signed,6,history,34,thank,15,state,15,history,34
federal,6,working,7,best,6,wrong,6,moderation,5,police,6,republican,31,help,14,obama,15,republican,31
nfl,6,good,6,news,6,republican,6,house,5,criminal,6,campaign,29,job,14,best,14,campaign,29
news,6,dress,6,job,6,court,6,hard,5,state,6,white,28,man,14,republican,14,white,28
washington,6,help,6,another,6,trying,6,left,5,obama,6,man,28,good,13,security,13,man,28
bill,6,trying,5,democrats,6,free,5,federal,5,russian,6,best,28,white,13,russia,13,best,28
mayor,5,work,5,help,6,second,5,country,5,justice,5,world,28,campaign,13,china,13,world,28
voted,5,ladyhow,5,year,6,history,5,national,5,party,5,china,28,city,12,white,13,china,28
america,5,white,5,party,6,state,5,request,4,department,5,media,27,best,12,court,13,media,27
world,5,man,5,big,5,force,5,loans,4,russia,5,city,27,amazing,12,democrats,12,city,27
york,5,media,5,thank,5,house,5,news,4,infamous,5,democrats,27,working,12,says,12,democrats,27
senate,5,city,5,administration,5,million,5,friend,4,night,5,obama,26,2015,11,free,12,obama,26
lot,5,oil,5,russia,5,americans,5,trade,4,democrats,5,country,25,year,11,senator,12,country,25
affordable,4,direct,5,nba,5,fake,5,work,4,election,5,russia,25,world,11,department,11,russia,25
department,4,local,5,important,5,democrats,5,investigation,4,michael,5,job,24,administration,11,supreme,11,job,24
love,4,proud,5,republican,5,party,4,regime,4,democratic,5,party,24,republican,11,campaign,11,party,24
donald,4,economic,4,crime,4,greatest,4,take,4,white,5,donald,24,another,11,world,11,donald,24
iran,4,republican,4,senate,4,washington,4,supreme,4,fake,5,court,24,america,11,fake,11,court,24
dragon,4,america,4,good,4,department,4,point,4,act,5,year,24,washington,11,donald,11,year,24
fbi,4,seen,4,florida,4,university,4,money,4,debate,4,good,24,party,11,election,11,good,24
put,4,china,4,number,4,campaign,4,year,4,world,4,fbi,24,fbi,11,country,11,fbi,24
large,4,election,4,complete,4,white,4,friday,4,announce,4,amazing,24,senate,10,amazing,10,amazing,24
amazing,4,house,4,love,4,john,4,history,4,five,4,working,23,donald,10,history,10,working,23
former,4,russian,4,thing,4,south,4,state,4,donald,4,thank,23,important,10,party,10,thank,23
continuing,4,young,4,australia,4,fbi,4,job,4,court,4,america,23,democrats,10,report,10,america,23
zombie,4,health,4,continues,4,weeks,4,business,4,national,4,election,22,china,10,story,10,election,22
products,4,dr,4,american,4,carolina,4,white,4,law,4,trying,22,court,9,trying,10,trying,22
tuesday,4,important,4,incredible,4,best,4,important,4,good,4,health,21,country,9,washington,10,health,21
announce,4,saturday,4,national,4,senator,4,planning,4,rights,4,department,21,mayor,9,night,10,department,21
another,4,season,4,transparent,4,monday,4,campaign,4,senate,4,washington,21,team,9,america,10,washington,21
war,4,presidential,4,michael,4,air,4,city,4,governor,4,help,20,health,9,money,10,help,20
j,4,world,4,night,4,government,4,least,4,big,4,security,20,thing,9,year,10,security,20
texas,4,year,4,pay,4,taking,4,backthe,4,country,4,police,19,bill,9,fbi,9,police,19
2,4,corrupt,4,federal,4,media,4,fact,4,care,4,another,19,media,9,left,9,another,19
football,4,hard,4,show,4,following,4,media,4,best,4,york,19,love,9,looking,9,york,19
city,4,usa,4,investigation,4,lot,4,world,4,bill,4,americans,19,york,9,justice,9,americans,19
believe,3,times,4,sorry,3,use,4,attacks,4,human,4,fake,19,stop,9,americans,9,fake,19
good,3,fbi,4,shot,3,could,4,free,3,free,4,big,19,former,8,police,9,big,19
biggest,3,americans,4,war,3,countries,4,representative,3,says,4,senator,19,incredible,8,congress,9,senator,19
workers,3,article,4,may,3,report,4,four,3,supreme,4,article,18,usa,8,fact,9,article,18
terror,3,debt,4,support,3,love,4,economy,3,fbi,4,senate,18,big,8,good,8,senate,18
campaign,3,week,4,donald,3,tuesday,4,weekend,3,wants,4,act,17,war,8,working,8,act,17
area,3,democratic,4,passed,3,incredible,3,administration,3,bernie,4,night,17,week,8,weeks,8,night,17
3,3,think,3,protect,3,circuit,3,former,3,washington,4,stop,17,article,8,trade,8,stop,17
program,3,conference,3,isis,3,aid,3,congress,3,special,4,lot,17,act,8,force,8,lot,17
plethora,3,women,3,home,3,evidence,3,forward,3,money,4,million,17,russia,8,lot,8,million,17
fish,3,administration,3,picture,3,thing,3,usa,3,league,3,bill,17,oil,8,wrong,8,bill,17
2016,3,washington,3,islamic,3,troops,3,cia,3,full,3,greatest,16,greatest,8,job,8,greatest,16
greatest,3,talk,3,bitcoin,3,historic,3,board,3,putin,3,love,16,lot,8,man,8,love,16
best,3,complete,3,killed,3,decided,3,biggest,3,wonderful,3,thing,16,complete,8,friday,8,thing,16
terrible,3,biggest,3,former,3,efforts,3,recently,3,whether,3,announce,16,police,7,monday,8,announce,16
july,3,public,3,guys,3,lost,3,jobs,3,china,3,former,16,investigation,7,million,8,former,16
moving,3,months,3,general,3,allowing,3,may,3,action,3,important,16,voted,7,second,8,important,16
nuclear,3,leading,3,stop,3,election,3,america,3,arrived,3,left,16,russian,7,russian,7,left,16
closely,3,fake,3,jim,3,world,3,military,3,calling,3,weeks,16,called,7,south,7,weeks,16
following,3,looking,3,mayor,3,failing,3,public,3,entities,3,public,16,seen,7,big,7,public,16
act,3,developments,3,paul,3,reached,3,words,3,please,3,usa,16,home,7,hard,7,usa,16
military,3,greatest,3,share,3,committee,3,special,3,average,3,says,16,texas,7,love,7,says,16
congress,3,jets,3,video,3,power,3,love,3,place,3,story,15,billion,7,fight,7,story,15
life,3,several,3,act,3,looking,3,leadership,3,georgia,3,congress,15,presidential,7,thing,7,congress,15
administration,3,success,3,week,3,official,3,attack,3,respected,3,texas,15,election,7,take,7,texas,15
players,3,bad,3,watching,3,fight,3,china,3,campaign,3,supreme,15,trying,7,friend,7,supreme,15
bernie,3,medical,3,past,3,season,3,support,3,fact,3,fact,15,win,7,act,7,fact,15
identify,3,donald,3,set,3,call,3,manufacturing,3,days,3,win,15,local,7,john,7,win,15
middle,3,making,3,accused,3,economic,3,press,3,pleased,3,hard,15,night,7,senate,7,hard,15
december,3,billion,3,businesses,3,good,3,court,3,congress,3,week,15,announce,7,signed,7,week,15
thought,3,high,3,working,3,post,3,group,3,friday,3,team,15,radical,7,air,7,team,15
resolution,3,please,3,plan,3,children,3,homeland,3,serious,3,work,15,proud,7,special,7,work,15
russian,3,iraq,3,republicans,3,stop,3,election,3,totally,3,friend,15,hard,7,countries,7,friend,15
thing,3,ceiling,3,group,3,supreme,3,injured,3,organization,3,incredible,14,work,7,times,7,incredible,14
investigation,3,agreed,3,city,3,step,3,happy,3,weeks,3,investigation,14,care,7,hillary,7,investigation,14
health,3,bluray,3,million,3,convention,3,report,3,american,3,russian,14,nfl,7,could,7,russian,14
director,3,fired,3,browser,3,presidential,3,team,3,contract,3,law,14,isis,7,thank,7,law,14
incredible,3,thank,3,win,3,strongly,3,announced,3,agent,3,free,14,2,7,post,7,free,14
security,3,weeks,3,supreme,3,food,3,safety,3,worst,3,presidential,14,fight,6,use,6,presidential,14
ive,3,best,3,reason,3,killing,3,james,3,able,3,take,14,biggest,6,city,6,take,14
major,3,party,3,deal,3,iraq,3,payday,3,change,3,times,13,law,6,wants,6,times,13
