kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,17,president,14,president,16,united,19,trump,14,new,19,trump,101,president,47,trump,45,trump,101
trump,17,united,14,world,14,trump,17,state,12,great,19,president,96,trump,43,great,44,president,96
people,16,trump,14,people,12,great,17,president,12,united,16,united,91,people,42,united,44,united,91
great,14,people,14,trump,12,people,15,people,11,states,16,people,88,united,35,states,39,people,88
states,13,great,12,new,9,states,14,american,11,president,15,states,85,states,32,president,38,states,85
white,12,new,12,united,9,new,12,administration,10,trump,14,great,81,new,32,new,37,great,81
united,12,states,11,government,8,court,12,obama,9,york,9,new,81,great,32,people,34,new,81
new,11,news,10,democrats,8,president,11,states,9,people,8,american,47,government,23,state,26,american,47
house,10,government,9,states,8,working,11,united,9,democrats,8,working,41,world,22,working,23,working,41
news,8,federal,8,china,8,state,9,house,9,man,7,house,40,news,20,court,22,house,40
thank,8,national,7,house,7,supreme,9,white,8,love,6,world,40,white,20,american,21,world,40
administration,8,country,7,backthey,7,federal,7,nothing,8,news,6,state,39,national,19,administration,18,state,39
youthank,7,best,7,energy,6,york,6,senate,8,money,6,thank,38,house,19,york,17,thank,38
national,7,administration,7,great,6,hearing,6,great,8,job,6,administration,37,american,18,democrats,17,administration,37
american,7,york,6,saying,6,america,6,former,7,vote,5,white,36,administration,17,federal,17,white,36
fbi,7,report,6,thank,6,national,6,working,7,big,5,government,35,thank,17,obama,17,government,35
take,6,article,6,job,5,law,5,new,6,lot,5,news,35,country,15,man,15,news,35
2016,6,american,6,white,5,washington,5,history,6,working,5,national,34,best,14,supreme,15,national,34
americans,6,world,6,presidential,5,american,5,media,6,making,5,federal,34,job,14,house,15,federal,34
republican,6,use,5,americans,5,russia,5,party,6,monday,5,democrats,34,federal,14,nothing,14,democrats,34
job,6,san,5,former,5,official,5,man,6,american,5,obama,32,china,14,big,14,obama,32
proud,6,proud,5,vote,5,article,5,federal,6,help,5,country,32,democrats,14,world,13,country,32
government,6,party,5,american,5,huge,5,congress,5,night,5,man,31,youthank,13,help,13,man,31
obama,5,youthank,5,state,5,obama,5,stop,5,state,5,york,30,republican,13,news,13,york,30
help,5,increase,4,economy,5,times,5,police,5,court,5,court,28,americans,12,white,13,court,28
election,5,position,4,country,5,administration,5,world,5,secret,5,republican,28,proud,12,thank,12,republican,28
provide,5,police,4,national,5,security,5,election,5,wonderful,4,help,26,party,12,love,12,help,26
party,5,francisco,4,republican,5,country,5,investigation,5,year,4,party,26,vote,11,monday,11,party,26
china,5,men,4,voted,5,campaign,5,saying,5,take,4,election,25,working,11,fact,11,election,25
black,5,economic,4,idea,5,democrats,5,big,5,republican,4,media,25,report,11,iran,11,media,25
working,5,working,4,security,4,million,5,court,5,clinton,4,article,24,election,11,national,11,article,24
partys,5,night,4,largest,4,hard,5,tank,5,federal,4,big,24,help,11,senate,11,big,24
fake,5,help,4,radical,4,living,4,arabia,4,days,4,love,24,former,11,hard,11,love,24
washington,5,windows,4,official,4,government,4,woman,4,sent,4,china,24,fbi,11,former,11,china,24
year,4,trade,4,congress,4,illegal,4,help,4,thank,4,job,24,security,10,america,11,job,24
charged,4,support,4,thought,4,department,4,iran,4,law,4,best,23,state,10,real,10,best,23
story,4,public,4,department,4,big,4,economic,4,florida,4,history,23,fake,10,hearing,10,history,23
care,4,four,4,left,4,attack,4,news,4,supporting,4,former,23,2016,10,million,10,former,23
love,4,fake,4,year,4,admitted,4,continue,4,fact,4,vote,23,obama,10,night,10,vote,23
together,4,beautiful,4,closer,4,case,4,arrested,4,city,4,supreme,22,york,10,history,10,supreme,22
several,4,army,4,best,4,help,4,israel,4,important,4,fbi,21,big,9,money,10,fbi,21
everyone,4,join,4,become,4,fact,4,love,4,nothing,4,hard,21,year,9,media,10,hard,21
vote,4,bernie,4,row,4,usa,4,thank,4,fake,4,americans,21,take,9,country,10,americans,21
raiders,4,announce,4,big,4,world,4,impeachment,4,world,4,nothing,21,team,9,law,10,nothing,21
secretary,4,life,4,2017,4,massive,4,case,4,post,4,night,21,presidential,9,statement,9,night,21
former,4,mean,3,team,4,women,4,statement,4,million,4,campaign,20,washington,8,congress,9,campaign,20
j,4,running,3,name,4,thank,4,real,4,parts,4,fact,20,love,8,city,9,fact,20
saudi,4,middle,3,nation,4,iran,4,voted,4,hillary,4,senate,20,man,8,government,9,senate,20
