kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
#nmleg2020,11,passed,11,protect,20,testing,25,wear,26,wear,10,bringing,90,children,32,individuals,64,bringing,90
together,11,care,11,essential,18,safe,25,face,23,spread,10,continue,90,together,32,continue,57,continue,90
investments,11,public,10,school,18,slow,24,slow,22,work,10,#nmleg,86,support,31,mask,56,#nmleg,86
session,11,tool,10,order,17,deaths,24,additional,21,continue,9,care,81,announced,30,safe,55,care,81
support,10,insulin,10,additional,17,information,23,safe,21,positive,9,todays,77,fund,30,@nmdoh,51,todays,77
economy,10,floor,10,best,16,#askgovmlg,22,order,21,safety,9,information,76,committee,30,hospitalized,50,information,76
mexicos,10,early,10,children,16,statewidesadly,22,may,21,black,9,officials,74,community,29,pandemic,49,officials,74
investing,10,stay,10,workers,16,update,21,virus,21,safe,9,community,74,services,29,mexicos,49,community,74
build,10,#sb5,10,please,16,mexicos,21,#alltogethernm,20,pandemic,9,across,73,cases,29,slow,49,across,73
committee,10,#erpo,9,emergency,15,unemployment,20,stay,20,businesses,8,mexicos,73,childhood,29,officials,47,mexicos,73
costs,10,scholarship,9,across,15,virus,20,hospitalized,17,four,8,protect,71,please,28,virus,46,protect,71
higher,9,unanimously,9,federal,15,lives,19,community,16,local,8,individuals,70,early,28,face,46,individuals,70
educators,9,please,9,currently,15,continue,19,mexicos,16,tests,8,safe,70,senate,28,community,45,safe,70
deliver,9,prescription,9,take,14,order,18,practices,15,legislature,8,order,66,costs,27,protect,45,order,66
industry,9,trust,8,working,13,federal,18,covidsafe,14,still,8,slow,62,sb,27,order,42,slow,62
legislative,9,clear,8,slow,13,businesses,17,thank,14,racism,8,pandemic,58,officials,27,may,40,pandemic,58
create,9,safety,8,businesses,13,care,17,announced,14,#protectnm,7,businesses,58,hb,26,testing,38,businesses,58
future,9,violence,8,contact,13,essential,16,available,13,essential,7,essential,58,states,26,statewidemore,37,essential,58
students,8,higher,8,presumptive,13,community,16,gather,13,moment,7,mask,56,protect,26,wear,37,mask,56
cannabis,8,proud,8,#nmleg,13,staying,16,people,13,students,6,families,55,economic,25,essential,35,families,55
children,8,gun,8,states,12,please,16,crisis,12,protect,6,support,55,statewide,25,related,35,support,55
sb,8,access,8,ensure,12,people,15,essential,12,live,6,virus,53,making,25,businesses,35,virus,53
states,8,protection,8,totaling,12,support,15,@nmdoh,12,reform,6,#stateofthestatenm,52,best,24,thank,34,#stateofthestatenm,52
efforts,8,children,8,making,12,benefits,15,required,12,ensure,6,legislation,52,mexicos,24,lives,33,legislation,52
ensure,7,ensuring,8,services,11,may,15,lives,12,justice,6,thank,51,work,24,information,30,thank,51
great,7,making,8,child,11,thank,15,social,11,incredible,6,work,51,law,24,care,30,work,51
department,7,mexicos,7,online,11,social,13,pandemic,11,practices,6,together,51,additional,24,people,30,together,51
behavioral,7,veterans,7,people,11,#stayhomesavelives,13,slowing,11,help,6,face,50,ensure,24,social,27,face,50
energy,7,safe,7,families,11,death,12,care,11,session,6,education,50,order,24,work,27,education,50
safety,7,100,7,possible,11,save,12,covering,10,leaders,6,please,50,approved,24,statewidesadly,25,please,50
government,7,critical,7,info,10,face,12,testing,10,five,6,hospitalized,50,businesses,23,staying,24,hospitalized,50
creating,7,services,7,critical,10,help,12,emergency,10,council,6,lives,48,essential,23,part,24,lives,48
tomorrow,7,year,7,find,10,tomorrow,12,tested,10,vote,5,people,48,creating,23,live,24,people,48
law,7,legislature,7,close,10,week,12,wearing,10,tax,5,year,47,school,23,help,24,year,47
next,7,diabetes,7,government,10,provide,11,able,10,ensuring,5,may,47,house,22,support,24,may,47
best,7,opportunity,7,social,10,emergency,11,employees,10,part,5,testing,45,funding,22,emergency,23,testing,45
passed,7,country,6,mexican,10,protect,11,distancing,10,wonderful,5,ensure,45,bipartisan,22,reopening,23,ensure,45
protection,7,enforcement,6,tested,10,todays,11,statewidemore,10,relief,5,statewidemore,42,federal,21,#askgovmlg,22,statewidemore,42
budget,7,drugs,6,fed,9,live,11,businesses,10,together,5,services,42,jobs,21,distancing,22,services,42
incredible,7,extremerisk,6,novel,9,tune,11,request,9,neighbors,5,federal,40,working,21,across,22,federal,40
system,7,states,6,funding,9,ensure,11,part,9,injustice,5,economic,40,scholarship,21,please,22,economic,40
funding,7,funding,6,insurance,9,actions,10,across,9,#alltogethernm,5,working,39,ensuring,21,crisis,22,working,39
communities,7,incredible,6,live,9,online,10,work,9,thank,5,help,39,opportunity,21,practices,22,help,39
local,6,join,6,important,9,insurance,10,officials,9,critical,5,related,39,critical,21,available,21,related,39
glad,6,economic,6,tune,9,reopening,10,masks,9,school,5,part,39,tests,20,ensure,21,part,39
chance,6,lives,6,support,9,part,10,gallup,9,virus,5,tomorrow,39,passed,20,tune,21,tomorrow,39
toward,6,act,6,thank,9,la,10,together,9,gender,5,children,38,safety,20,tomorrow,21,children,38
businesses,6,orders,5,schools,9,workers,10,reopening,9,states,5,social,38,child,20,unemployment,20,social,38
continue,6,expand,5,solar,9,assistance,10,place,9,country,5,emergency,38,important,19,save,19,emergency,38
orders,6,signed,5,pandemic,9,receive,10,give,8,take,5,workers,37,government,19,week,19,workers,37
wholesale,6,benefits,5,energy,8,government,10,remain,8,election,5,critical,37,proud,19,federal,19,critical,37
violence,6,reduce,5,grocery,8,crisis,9,effective,8,across,5,states,37,communities,19,able,19,states,37
important,6,military,5,steps,8,funds,9,thanks,8,business,5,wear,37,workers,19,covidsafe,19,wear,37
providing,6,final,5,test,8,criteria,9,staying,8,coverings,5,safety,37,tomorrow,18,tested,19,safety,37
#sb5,6,forward,5,proud,8,staff,9,contact,8,important,5,important,36,energy,18,together,19,important,36
career,6,additional,5,part,8,critical,9,services,8,address,4,tune,36,people,18,incredible,18,tune,36
bipartisan,6,reducing,5,mitigate,8,important,9,live,7,peaceful,4,live,35,take,18,still,18,live,35
tune,6,jobs,5,help,8,@nmdws,9,tune,7,join,4,fund,35,insulin,17,working,18,fund,35
raises,6,#hb292,5,response,8,risk,8,modified,7,history,4,school,34,thank,17,workers,18,school,34
drug,6,economy,5,resources,8,work,8,tomorrow,7,mexican,4,take,34,higher,17,online,17,take,34
community,6,tax,5,continues,8,economy,8,incredible,7,working,4,#coronavirus,33,investments,17,safety,17,#coronavirus,33
full,6,tuition,5,ensuring,8,across,8,grateful,7,safely,4,government,33,economy,17,slowing,17,government,33
working,6,insurance,5,tomorrow,8,residents,8,working,7,absolutely,4,incredible,33,currently,16,important,17,incredible,33
people,6,finance,5,credit,8,reality,8,loved,7,consideration,4,making,33,solar,16,risk,17,making,33
recreational,6,news,5,morning,8,distancing,8,closed,6,tested,4,staying,32,students,16,required,17,staying,32
announced,6,congratulations,5,legislation,8,still,8,could,6,find,4,save,31,great,16,gather,17,save,31
protect,6,292,5,website,7,family,8,help,6,support,4,mexican,31,prescription,16,take,16,mexican,31
gun,6,communities,5,absolutely,7,statewide,8,memorial,6,required,4,risk,31,#sb5,16,benefits,16,risk,31
2020,6,ensure,5,staying,7,fight,8,ones,6,freedom,4,early,31,join,16,critical,16,early,31
child,5,canada,5,glad,7,available,8,retailers,6,proud,4,communities,31,mexican,16,absolutely,16,communities,31
brighter,5,risk,5,update,7,watch,8,vote,6,special,4,committee,31,million,16,provide,16,committee,31
college,5,order,5,mexicos,7,en,8,workers,6,full,4,best,31,access,16,thanks,16,best,31
administration,5,suicide,5,facilities,7,nursing,8,account,6,rights,4,able,30,tool,15,masks,16,able,30
canada,5,kids,5,communities,7,working,7,related,6,distancing,4,access,30,glad,15,3,15,access,30
forward,5,work,5,distancing,7,thanks,7,3,6,means,4,childhood,29,credit,15,mexican,15,childhood,29
