kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,20,trump,20,president,17,trump,15,trump,14,trump,16,trump,113
great,19,new,17,new,16,president,14,great,11,united,14,president,89
white,16,president,17,states,15,united,12,news,11,states,13,united,81
people,15,great,12,great,15,states,11,people,11,man,11,great,80
new,13,states,10,trump,12,working,11,president,10,president,9,new,79
states,11,big,10,united,12,federal,10,united,8,people,9,states,79
united,11,united,10,country,10,austin,10,party,8,american,9,people,69
president,9,people,8,state,10,house,7,media,7,house,8,house,49
republican,9,obama,7,world,9,national,6,justice,7,love,8,federal,48
national,9,help,7,police,8,democrats,6,republican,7,new,8,american,48
federal,9,americans,7,news,8,country,6,administration,7,national,8,news,47
state,9,world,7,york,7,former,5,federal,7,government,8,man,42
donald,9,house,6,love,7,everyone,5,house,6,great,8,white,42
department,9,america,6,help,7,people,5,states,6,big,7,state,40
house,9,york,6,american,7,university,5,another,6,federal,6,country,38
campaign,8,looking,6,court,7,dr,5,fake,6,north,6,national,37
obama,8,post,6,people,7,john,5,judge,6,supporters,6,administration,36
job,8,correct,6,department,7,washington,5,nothing,6,end,6,republican,35
country,8,white,6,quest,6,government,5,fbi,6,washington,6,government,35
american,8,fbi,6,man,6,new,5,government,6,news,6,world,34
administration,7,russian,6,looking,6,joe,5,committee,5,history,6,democrats,33
housethe,7,hard,5,bring,6,may,5,economy,5,strong,6,york,32
democrats,7,health,5,national,6,campaign,5,democrats,5,congress,5,big,32
man,7,select,5,administration,6,news,5,released,5,obama,5,obama,31
love,6,proud,5,federal,6,american,5,trumps,5,city,5,party,30
washington,6,federal,5,came,6,looking,5,fire,5,place,5,department,29
news,6,totally,5,campaign,5,court,5,new,5,massive,5,campaign,29
family,6,american,5,second,5,americans,5,obama,5,country,5,love,28
support,6,months,5,order,5,republican,5,american,5,party,5,washington,28
government,6,thank,5,businesses,5,another,5,working,5,police,5,working,27
big,6,nations,5,asked,5,great,5,best,4,administration,5,fbi,27
fbi,6,best,4,fake,5,donald,5,used,4,military,5,donald,27
help,6,died,4,war,5,massive,5,business,4,post,4,help,26
justice,6,statement,4,bill,5,administration,4,world,4,york,4,fake,25
2016,5,member,4,white,5,group,4,terrorists,4,support,4,justice,25
york,5,russia,4,bad,5,man,4,conservative,4,security,4,court,24
committee,5,good,4,house,5,criminal,4,little,4,billion,4,best,24
office,5,congress,4,free,5,taking,4,donald,4,job,4,police,24
party,5,size,4,history,4,best,4,work,4,humanitarian,4,looking,24
million,5,vote,4,thank,4,white,4,court,4,used,4,security,23
set,5,times,4,senate,4,party,4,attack,4,12,4,media,23
democratic,5,department,4,secretary,4,thousands,4,washington,4,election,4,thank,22
thank,5,state,4,election,4,top,4,whether,4,released,4,history,22
nothing,5,news,4,best,4,order,4,nation,4,show,4,committee,22
release,5,city,4,russian,4,bernie,4,thing,4,white,4,another,22
killed,5,illegal,4,party,4,intelligence,4,story,4,south,4,china,21
senator,5,women,4,strong,4,job,4,approve,3,japan,4,job,21
security,5,life,4,press,4,cowboys,4,texas,3,says,4,article,21
clinton,4,night,4,republican,4,place,4,places,3,incredible,4,americans,21
show,4,making,4,act,4,committee,4,end,3,needs,4,congress,21
reserve,4,terrible,4,may,4,north,4,smith,3,campaign,4,senate,20
live,4,campaign,4,law,4,city,4,china,3,russian,4,released,19
former,4,bulbhow,4,fact,4,china,4,history,3,head,4,city,19
following,4,led,4,thing,4,trying,4,hearing,3,provide,4,hard,19
step,4,senator,4,article,4,called,4,rtechnology,3,provided,3,senator,19
presidential,4,rare,3,raiders,3,signed,4,debate,3,los,3,win,19
group,4,country,3,protect,3,reward,4,technology,3,could,3,post,19
lot,4,friday,3,officially,3,good,4,labeled,3,death,3,massive,18
working,4,elder,3,support,3,per,4,clinton,3,friend,3,support,18
young,4,security,3,government,3,start,4,jobs,3,next,3,nothing,18
world,4,number,3,@,3,free,4,gm,3,thank,3,russian,18
november,4,use,3,big,3,law,4,free,3,press,3,end,18
bernie,4,article,3,texas,3,help,4,security,3,information,3,times,18
friend,4,28,3,term,3,released,3,enforcement,3,spent,3,may,17
yesterday,4,administration,3,uespwiki,3,leader,3,bill,3,article,3,killed,17
disaster,3,stronger,3,trumps,3,average,3,womens,3,employees,3,election,17
threat,3,went,3,dangerous,3,dallas,3,tonight,3,2016,3,2016,17
someone,3,west,3,shooting,3,bill,3,arrested,3,border,3,russia,17
governor,3,beer,3,family,3,officer,3,trying,3,money,3,provide,17
husband,3,strong,3,nypd,3,congress,3,war,3,taking,3,show,16
key,3,national,3,comes,3,final,3,dead,3,considering,3,death,16
phony,3,anyone,3,hard,3,source,3,life,3,hard,3,strong,16
stated,3,work,3,source,3,page,3,movie,3,funding,3,former,16
deal,3,together,3,leader,3,could,3,charges,3,announce,3,war,16
team,3,republican,3,investigating,3,west,3,country,3,association,3,economy,16
james,3,fake,3,1995this,3,part,3,former,3,race,3,north,16
end,3,champion,3,revenge,3,program,3,terrorist,3,comes,3,good,16
wish,3,understand,3,person,3,morning,3,matthews,3,americans,3,billion,16
times,3,protect,3,reporting,3,history,3,fact,3,month,3,place,16
honor,3,justice,3,thursday,3,cleveland,3,department,3,jobs,3,nations,15
2,3,another,3,january,3,republicans,3,week,3,take,3,story,15
strong,3,report,3,security,3,week,3,interview,3,democrats,3,young,15
police,3,coming,3,wants,3,wall,3,part,3,closely,3,proud,15
sudan,3,important,3,supreme,3,press,3,tuesday,3,win,3,thing,15
leader,3,whether,3,win,3,hurt,3,known,3,died,3,order,15
retired,3,court,3,left,3,hundreds,3,real,3,senator,3,director,15
pay,3,scrolls,3,nations,3,transcript,3,left,3,young,3,family,15
expanding,3,man,3,officers,3,making,3,killed,3,disease,3,work,15
jobs,3,ebola,3,committee,3,street,3,tv,3,policy,3,intelligence,15
director,3,political,3,biggest,3,paying,3,intelligence,3,live,3,reserve,15
buttoneddown,3,provide,3,ask,3,dollars,3,social,3,intelligence,3,bad,15
move,3,internet,3,times,3,dangerous,3,bjp,3,work,3,america,15
closely,3,company,3,arrested,3,media,3,days,3,problem,3,military,14
agreed,3,investigation,3,confirmed,3,forward,3,man,3,whether,3,whether,14
crime,3,order,3,set,3,rush,3,j,3,killed,3,free,14
story,3,law,3,critical,3,director,3,americans,3,@foxnews,3,trying,14
proud,3,considering,3,elder,3,justice,3,money,3,state,3,bill,14
j,3,media,3,military,3,copy,3,trouble,3,thing,3,law,14
wednesday,3,council,3,justice,3,highest,3,state,3,complete,3,months,13
looking,3,completely,3,another,3,fire,3,set,3,shooting,3,friend,13
