kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
states,23,president,14,federal,13,trump,24,great,17,states,13,president,105
united,22,great,14,president,13,great,15,president,15,youthank,13,great,97
great,16,people,13,house,13,president,13,states,14,news,12,trump,94
president,15,new,12,new,13,people,12,trump,13,government,12,states,86
trump,12,trump,11,trump,12,new,12,new,13,great,12,united,86
american,10,united,8,states,12,government,11,united,12,united,11,people,69
people,9,government,8,united,10,house,10,democrats,9,president,11,new,68
election,9,american,8,great,10,united,10,state,8,house,8,house,58
left,9,administration,7,government,9,democrats,10,administration,8,federal,8,government,57
fbi,8,media,7,russia,8,states,9,news,8,people,8,american,52
federal,8,big,7,political,8,campaign,9,congress,7,free,7,news,50
government,8,party,6,obama,8,state,9,house,7,fake,7,federal,49
republican,8,federal,6,democrats,8,police,8,country,7,night,6,administration,41
investigation,8,good,6,american,8,american,8,york,7,world,6,democrats,39
house,8,world,6,people,7,administration,8,people,6,working,6,national,37
new,8,election,5,administration,7,media,7,working,6,good,6,white,37
national,8,investigation,5,party,7,fbi,7,police,6,thing,6,state,34
white,8,house,5,biggest,7,trying,7,media,6,national,6,man,33
committee,6,may,5,republican,6,republican,7,america,6,huge,5,obama,32
clinton,6,states,5,fake,6,former,7,american,6,americans,5,party,32
greatest,6,could,5,committee,6,called,6,obama,6,called,5,republican,31
hillary,6,country,5,presidential,6,white,6,man,6,conservative,5,good,31
history,6,beer,5,considering,6,billion,6,federal,5,help,5,country,31
department,6,happened,5,story,6,party,6,think,5,bill,5,world,30
article,6,obama,5,russian,6,russian,6,times,5,act,5,police,29
news,6,news,5,white,6,congress,5,amazing,5,white,5,media,29
world,6,report,4,news,6,start,5,letter,5,country,5,election,28
radical,6,immediately,4,decision,6,post,5,investigation,5,trump,5,department,28
party,6,nation,4,senate,5,washington,5,government,5,support,5,investigation,27
donald,5,democrats,4,campaign,5,history,5,job,5,american,5,working,27
james,5,dealthis,4,voted,5,playing,5,national,5,mind,5,fbi,26
russian,5,17,4,bill,5,senator,5,thing,5,job,5,fake,25
amazing,5,forced,4,thank,5,world,5,deal,5,james,5,congress,25
post,5,texas,4,act,5,federal,5,information,5,thank,4,thank,25
justice,5,thing,4,women,5,national,5,justice,5,security,4,york,25
lot,5,help,4,americans,5,story,5,possible,5,press,4,donald,24
north,5,americans,4,major,5,man,5,left,5,north,4,history,24
j,5,seth,4,promise,5,country,5,official,5,posted,4,support,23
senate,4,million,4,released,4,clinton,4,following,5,donald,4,thing,23
provide,4,san,4,national,4,hillary,4,military,5,special,4,washington,23
police,4,matter,4,show,4,office,4,making,4,election,4,may,23
harvey,4,man,4,country,4,greatest,4,donald,4,senator,4,post,23
think,4,republican,4,york,4,thank,4,democratic,4,lot,4,help,23
islam,4,police,4,spy,4,department,4,criminal,4,successful,4,americans,22
media,4,announced,4,source,4,love,4,department,4,think,4,called,22
cant,4,congress,4,election,4,news,4,@foxnews,4,police,4,senate,21
russia,4,quickly,4,keepersso,4,donald,4,stop,4,year,4,think,21
found,4,transcript,4,donald,4,win,4,communications,4,ruling,4,security,20
support,4,ukraine,4,finally,4,character,4,school,4,threat,4,russia,20
canadian,4,comes,4,state,4,following,4,nation,4,best,4,article,20
presidential,4,healthcare,4,supreme,4,article,4,world,4,million,4,hillary,20
words,4,times,4,man,4,support,4,radical,4,new,4,russian,20
proud,4,result,3,gun,4,put,4,act,4,originally,3,campaign,20
asked,4,deeply,3,congress,4,tax,4,fbi,4,committed,3,left,20
foreign,4,national,3,ive,4,obama,4,help,4,days,3,story,20
director,4,supreme,3,good,4,economy,4,senate,4,conference,3,bill,19
military,4,another,3,together,4,war,4,member,4,matter,3,times,19
war,4,florida,3,law,4,deliver,3,ways,4,cia,3,act,19
america,4,decision,3,republicans,4,matter,3,important,4,commission,3,justice,19
processor,3,senator,3,gave,4,iran,3,year,4,strengthen,3,big,19
totally,3,francisco,3,support,4,please,3,amendment,3,stories,3,decision,18
political,3,fake,3,court,4,place,3,republicans,3,presidential,3,free,18
hes,3,north,3,coast,4,pay,3,decision,3,2016,3,court,18
washington,3,political,3,says,4,big,3,court,3,chance,3,clinton,18
students,3,hillary,3,texas,4,city,3,powerful,3,senate,3,former,18
