kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
president,17,trump,20,american,12,united,18,great,18,united,18,trump,100
united,16,great,19,great,12,states,17,trump,16,states,16,president,95
new,16,president,18,people,12,2015,13,united,15,people,15,great,93
trump,14,united,17,trump,9,trump,13,president,14,great,13,united,93
states,14,states,14,news,8,president,13,states,14,trump,10,people,93
people,13,people,13,administration,8,people,12,people,12,american,10,states,84
great,11,federal,12,state,7,new,11,new,12,man,10,new,73
russia,9,republican,10,senate,7,news,10,national,9,best,9,federal,55
election,9,new,10,government,7,party,10,state,9,new,9,national,47
thank,9,democrats,9,women,6,great,10,man,7,federal,9,party,46
party,8,campaign,8,story,6,big,9,republican,7,national,9,government,43
may,7,administration,8,federal,6,republican,9,donald,6,president,8,american,41
military,7,left,7,white,6,amazing,8,health,6,party,7,house,40
wonderful,7,government,7,president,6,house,8,leader,6,russia,7,obama,40
national,7,national,7,national,6,obama,8,news,5,china,6,news,40
federal,7,obama,7,university,6,world,8,love,5,careswho,6,state,40
house,7,nothing,6,obama,6,white,6,law,5,military,6,republican,39
world,6,presidential,6,colorado,6,state,6,working,5,government,6,administration,38
news,6,america,6,house,6,best,6,job,5,joke,6,russia,37
another,6,party,6,usa,6,government,6,election,5,health,6,man,35
administration,6,working,6,huge,5,fake,6,russia,5,nothing,5,democrats,31
obama,6,donald,6,fbi,5,department,6,2016,5,greatest,5,election,31
republican,6,considering,5,history,5,friends,5,house,5,americans,5,best,30
clinton,5,investigating,5,victory,5,tuesday,5,york,5,given,5,white,29
history,5,radical,5,washington,5,washington,5,supreme,5,investigation,5,left,29
bill,5,job,5,good,5,full,5,federal,5,court,5,working,29
guy,5,leadership,5,new,5,power,5,bernie,4,working,5,world,27
security,5,bill,5,million,5,seen,5,sanders,4,department,5,donald,26
presidential,5,country,4,vote,5,women,5,democrat,4,house,5,big,26
working,5,2016,4,win,5,strong,5,media,4,team,4,security,25
rush,4,york,4,decision,4,place,5,least,4,act,4,history,24
important,4,strong,4,republican,4,good,5,committee,4,security,4,love,24
committee,4,guide,4,thing,4,source,5,full,4,state,4,2016,24
transcript,4,big,4,election,4,post,5,white,4,program,4,good,24
2016,4,security,4,senator,4,usa,4,party,4,fbi,4,thank,24
copy,4,russia,4,voted,4,beautiful,4,best,4,paris,4,story,23
area,4,news,4,tax,4,american,4,north,4,tax,4,department,23
year,4,announced,4,left,4,forward,4,government,4,thank,4,york,22
border,4,jacksonville,4,head,4,police,4,play,4,set,4,washington,22
big,4,best,4,power,4,reported,4,senate,4,air,4,fbi,22
life,4,americans,4,world,4,country,4,radical,4,billion,4,job,22
court,4,house,4,man,4,told,4,country,4,nations,4,senate,22
progress,4,official,4,clinton,4,justice,4,american,4,san,4,bill,22
fact,4,cant,4,latest,4,take,4,reserve,4,congress,4,radical,21
york,4,history,4,bill,4,national,4,1,4,money,4,court,21
supreme,4,andrew,4,judge,4,family,4,court,3,protect,4,military,21
white,4,man,4,tough,4,months,4,utah,3,job,4,supreme,21
article,4,wonderful,4,call,4,times,4,part,3,democrats,4,campaign,21
vote,4,help,4,seattle,4,york,4,trying,3,teams,4,country,20
washington,4,love,4,least,4,former,4,immediately,3,donald,4,may,20
