kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,15,great,20,great,26,united,15,great,21,trump,26,great,133,great,61,great,58,great,133
president,14,trump,18,people,16,states,15,president,17,great,24,trump,115,trump,43,trump,57,trump,115
government,13,united,16,president,16,trump,15,trump,16,president,22,president,110,president,41,president,50,president,110
trump,12,president,11,trump,13,great,13,new,15,united,16,united,99,united,35,united,46,united,99
federal,11,states,11,new,12,people,13,united,15,people,15,states,85,people,33,people,42,states,85
states,9,national,10,american,12,president,11,people,14,states,14,people,84,states,29,states,42,people,84
united,8,country,9,white,11,new,10,states,13,administration,11,new,78,new,27,new,33,new,78
best,8,people,9,united,11,democrats,8,york,10,american,11,american,58,country,22,american,27,american,58
world,8,new,7,house,10,american,8,job,8,republican,9,national,45,american,22,administration,23,national,45
people,8,house,7,state,10,national,7,american,8,country,9,government,44,national,20,obama,22,government,44
new,8,article,6,states,9,government,7,state,7,new,8,house,43,government,20,government,19,house,43
national,8,1,6,country,8,obama,7,country,7,obama,8,country,43,house,19,country,18,country,43
called,7,think,5,party,7,news,7,congress,7,post,8,administration,42,federal,19,republican,16,administration,42
reserve,6,fbi,5,washington,7,house,7,government,7,health,7,news,40,world,19,donald,15,news,40
administration,6,j,5,history,7,trying,6,obama,7,donald,7,federal,40,white,18,york,15,federal,40
news,6,americans,5,working,7,security,6,forward,7,federal,7,obama,38,state,17,news,15,obama,38
love,5,administration,5,place,6,fake,6,citizens,6,party,7,state,36,news,16,house,15,state,36
history,5,republican,5,republican,6,border,6,house,6,following,7,republican,36,fbi,16,national,14,republican,36
university,5,government,5,article,6,administration,6,administration,6,washington,6,world,34,administration,15,job,14,world,34
country,5,world,5,senate,6,report,5,bill,6,could,6,fbi,32,article,15,democrats,14,fbi,32
court,5,team,5,fbi,6,election,5,military,5,love,6,york,31,republican,14,congress,14,york,31
second,5,white,5,world,6,released,5,security,5,fbi,6,party,31,obama,14,state,13,party,31
election,5,obama,5,2,5,war,5,release,5,campaign,6,white,30,history,14,federal,13,white,30
american,5,american,5,news,5,left,5,political,5,different,5,working,29,best,14,world,13,working,29
obama,5,help,5,media,5,rights,5,young,5,general,5,congress,27,working,14,security,13,congress,27
war,5,news,5,men,5,end,5,nothing,5,article,5,washington,27,party,12,fake,12,washington,27
fbi,5,nations,5,thank,5,republican,5,donald,5,working,5,donald,26,presidential,12,fbi,12,donald,26
may,5,washington,4,york,5,york,5,looking,5,world,5,article,26,senate,12,working,12,article,26
hit,5,book,4,possible,4,world,4,russian,5,written,5,history,25,women,12,washington,12,history,25
2016,5,million,4,administration,4,big,4,women,4,government,5,fake,25,help,11,forward,11,fake,25
largest,5,building,4,lives,4,federal,4,act,4,china,5,best,24,2016,11,post,11,best,24
presidential,5,huge,4,best,4,history,4,department,4,j,5,democrats,23,called,11,party,11,democrats,23
booka,5,amazing,4,high,4,china,4,working,4,little,5,women,23,second,11,thing,11,women,23
women,5,linux,4,fight,4,jets,4,number,4,election,4,security,22,team,11,department,11,security,22
report,4,military,4,second,4,real,4,story,4,man,4,may,22,washington,11,china,11,may,22
good,4,federal,4,trumps,4,department,4,hit,4,source,4,called,21,1,11,released,11,called,21
price,4,big,4,work,4,radical,4,wasnt,4,bernie,4,election,21,big,10,j,10,election,21
nation,4,forward,4,left,4,information,4,transcript,4,congress,4,team,21,war,10,election,10,team,21
deliver,4,rank,4,2016,4,monday,4,former,4,americans,4,love,21,americans,10,trying,10,love,21
biggest,4,strong,4,big,4,state,4,help,4,released,4,big,21,thank,10,best,9,big,21
killing,4,hotel,4,man,4,incredible,4,democrats,4,voted,4,help,21,love,10,real,9,help,21
senate,4,safe,4,obama,4,presidential,4,white,4,unless,4,job,21,may,10,act,9,job,21
able,4,debate,4,federal,4,hard,4,republicans,4,national,4,department,20,win,9,article,9,department,20
press,4,committee,4,beautiful,4,release,4,world,4,fake,4,court,20,good,9,following,9,court,20
gun,4,foundation,4,killed,4,soon,3,weak,4,totally,4,war,20,city,9,could,9,war,20
team,4,women,4,protests,4,michael,3,southern,4,show,4,thank,20,election,9,release,9,thank,20
fake,4,donald,4,city,4,family,3,city,4,thing,4,released,20,report,8,story,9,released,20
state,4,access,4,win,4,number,3,russia,4,latest,4,j,20,place,8,love,9,j,20
says,4,unemployment,4,wisconsin,4,free,3,letter,4,law,4,senate,19,fight,8,order,9,senate,19
huge,4,final,4,arizona,4,terrible,3,j,4,hard,4,americans,19,huge,8,bill,9,americans,19
antifa,4,war,4,political,4,white,3,thank,4,pass,4,story,19,j,8,looking,9,story,19
man,3,away,4,saying,4,thing,3,news,4,news,4,bill,18,reserve,8,citizens,9,bill,18
medical,3,campaign,4,home,4,joke,3,washington,4,member,4,thing,18,2,8,russia,9,thing,18
public,3,presidential,4,help,3,order,3,texas,4,fight,4,forward,18,conference,8,former,9,forward,18
indian,3,story,4,woman,3,bill,3,group,4,care,3,city,18,york,8,health,9,city,18
committed,3,trying,4,announced,3,approximately,3,wednesday,4,department,3,million,17,department,8,end,9,million,17
life,3,working,4,continue,3,whether,3,thing,4,saying,3,presidential,17,political,8,border,9,presidential,17
killed,3,billion,4,car,3,thank,3,told,4,media,3,fight,17,final,8,war,9,fight,17
illegal,3,take,4,ceo,3,vote,3,questions,3,kansas,3,man,17,committee,8,big,9,man,17
1000,3,thing,3,military,3,vehicles,3,saudi,3,person,3,good,17,media,8,history,8,good,17
ransomware,3,expected,3,wife,3,average,3,conversation,3,russia,3,could,17,debate,8,man,8,could,17
running,3,rush,3,electoral,3,social,3,episode,3,young,3,russia,17,important,8,bernie,8,russia,17
thank,3,watching,3,days,3,john,3,leaders,3,rangers,3,2016,17,man,7,white,8,2016,17
research,3,health,3,kernel,3,male,3,video,3,think,3,final,16,military,7,americans,8,final,16
shooting,3,russia,3,statement,3,wall,3,americans,3,nations,3,order,16,largest,7,thank,8,order,16
person,3,company,3,mainstream,3,system,3,support,3,emails,3,whether,16,men,7,hard,8,whether,16
supreme,3,deal,3,conspiracy,3,fbi,3,foot,3,justice,3,times,16,high,7,women,8,times,16
judge,3,times,3,tell,3,working,3,return,3,big,3,nfl,16,thing,7,may,8,nfl,16
thing,3,money,3,greatest,3,soldier,3,war,3,thousands,3,general,16,billion,7,law,8,general,16
casino,3,party,3,15,3,efforts,3,hes,3,action,3,political,16,general,7,little,8,political,16
denied,3,spoke,3,hillary,3,may,3,university,3,family,3,military,16,public,7,military,8,military,16
republican,3,granted,3,illegal,3,million,3,police,3,wednesday,3,men,16,killed,7,campaign,8,men,16
latest,3,carolina,3,daily,3,america,3,looks,3,fact,3,hillary,15,bad,7,fight,8,hillary,15
help,3,boston,3,thousands,3,human,3,times,3,north,3,end,15,deliver,7,transcript,8,end,15
conference,3,proud,3,election,3,killed,3,billion,3,director,3,transcript,15,university,7,young,8,transcript,15
stand,3,may,3,year,3,party,3,jobs,3,best,3,china,15,times,7,information,8,china,15
fiscal,3,director,3,late,3,point,3,bbc,3,may,3,former,15,court,7,told,8,former,15
10,3,fight,3,race,3,rates,3,used,3,blog,3,citizens,15,story,7,number,8,citizens,15
2017,3,join,3,women,3,act,3,real,3,take,3,media,15,work,7,help,8,media,15
without,3,transcript,3,service,3,congress,3,james,3,terrorism,3,report,15,illegal,7,wednesday,8,report,15
india,3,family,3,violence,3,interest,3,article,3,important,3,bernie,15,possible,7,republicans,7,bernie,15
wall,3,department,3,weekend,3,hero,3,crime,3,land,3,left,15,whether,7,justice,7,left,15
spent,3,plan,3,manchester,3,twitter,3,bring,3,job,3,important,15,copy,7,clinton,7,important,15
usa,3,cup,3,referee,3,welcome,3,history,3,fans,3,post,15,says,7,court,7,post,15
important,3,travel,3,americans,3,businesses,3,fbi,3,former,3,trying,15,nations,7,men,7,trying,15
whether,3,ban,3,nothing,3,attack,3,middle,3,final,3,reserve,14,senator,7,general,7,reserve,14
lady,3,good,3,nfl,3,best,3,clear,3,rule,3,second,14,nation,7,russian,7,second,14
article,3,follow,3,final,3,clintons,3,huge,3,transcript,3,america,14,woman,7,latest,7,america,14
metal,3,nation,3,businessman,3,donald,3,lot,3,otherwise,3,says,14,fake,7,nothing,7,says,14
letter,3,state,3,love,3,reform,3,dream,3,came,3,health,14,lives,7,hillary,7,health,14
attack,3,e,3,trade,3,committee,3,post,3,sanders,3,huge,14,donald,7,city,7,huge,14
california,3,rate,3,divisions,3,man,3,citizen,3,noted,3,senator,14,join,6,program,6,senator,14
win,3,special,3,number,3,senate,3,vice,3,deal,3,committee,14,strong,6,says,6,committee,14
working,3,conference,3,west,3,economic,3,order,3,collusion,3,campaign,14,hit,6,north,6,campaign,14
justin,3,justice,3,important,3,men,3,terrorists,3,america,3,latest,14,million,6,thousands,6,latest,14
china,3,bill,3,presidential,3,plan,3,taking,3,program,3,nation,13,massive,6,killed,6,nation,13
army,3,friday,3,clear,3,story,3,application,3,hope,3,following,13,russia,6,asked,6,following,13
texas,3,calling,3,general,3,justice,3,bad,3,week,3,illegal,13,access,6,crime,6,illegal,13
sunday,3,could,3,1,3,area,3,debt,3,used,3,hes,13,indian,6,twitter,6,hes,13
bad,3,democratic,3,indian,3,asked,3,known,3,amazing,3,year,13,america,6,written,6,year,13
