kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
states,23,president,14,federal,13,trump,24,great,17,states,13,president,105,president,42,great,44,president,105
united,22,great,14,president,13,great,15,president,15,youthank,13,great,97,united,40,trump,42,great,97
great,16,people,13,house,13,president,13,states,14,news,12,trump,94,states,40,president,39,trump,94
president,15,new,12,new,13,people,12,trump,13,government,12,states,86,great,40,states,36,states,86
trump,12,trump,11,trump,12,new,12,new,13,great,12,united,86,trump,35,united,33,united,86
american,10,united,8,states,12,government,11,united,12,united,11,people,69,new,33,new,29,people,69
people,9,government,8,united,10,house,10,democrats,9,president,11,new,68,people,29,government,28,new,68
election,9,american,8,great,10,united,10,state,8,house,8,house,58,federal,27,people,26,house,58
left,9,administration,7,government,9,democrats,10,administration,8,federal,8,government,57,house,26,house,25,government,57
fbi,8,media,7,russia,8,states,9,news,8,people,8,american,52,american,26,news,24,american,52
federal,8,big,7,political,8,campaign,9,congress,7,free,7,news,50,government,25,democrats,20,news,50
government,8,party,6,obama,8,state,9,house,7,fake,7,federal,49,party,19,state,19,federal,49
republican,8,federal,6,democrats,8,police,8,country,7,night,6,administration,41,republican,18,american,19,administration,41
investigation,8,good,6,american,8,american,8,york,7,world,6,democrats,39,election,18,police,18,democrats,39
house,8,world,6,people,7,administration,8,people,6,working,6,national,37,white,17,federal,18,national,37
new,8,election,5,administration,7,media,7,working,6,good,6,white,37,news,17,country,17,white,37
national,8,investigation,5,party,7,fbi,7,police,6,thing,6,state,34,investigation,16,administration,16,state,34
white,8,house,5,biggest,7,trying,7,media,6,national,6,man,33,obama,15,national,16,man,33
committee,6,may,5,republican,6,republican,7,america,6,huge,5,obama,32,russia,15,media,16,obama,32
clinton,6,states,5,fake,6,former,7,american,6,americans,5,party,32,administration,15,working,15,party,32
greatest,6,could,5,committee,6,called,6,obama,6,called,5,republican,31,national,15,world,15,republican,31
hillary,6,country,5,presidential,6,white,6,man,6,conservative,5,good,31,democrats,14,congress,14,good,31
history,6,beer,5,considering,6,billion,6,federal,5,help,5,country,31,political,14,white,14,country,31
department,6,happened,5,story,6,party,6,think,5,bill,5,world,30,committee,14,youthank,13,world,30
article,6,obama,5,russian,6,russian,6,times,5,act,5,police,29,history,13,fbi,13,police,29
news,6,news,5,white,6,congress,5,amazing,5,white,5,media,29,world,13,york,13,media,29
world,6,report,4,news,6,start,5,letter,5,country,5,election,28,good,13,man,13,election,28
radical,6,immediately,4,decision,6,post,5,investigation,5,trump,5,department,28,russian,12,help,12,department,28
party,6,nation,4,senate,5,washington,5,government,5,support,5,investigation,27,fbi,12,support,12,investigation,27
donald,5,democrats,4,campaign,5,history,5,job,5,american,5,working,27,country,12,thing,12,working,27
james,5,dealthis,4,voted,5,playing,5,national,5,mind,5,fbi,26,left,12,think,12,fbi,26
russian,5,17,4,bill,5,senator,5,thing,5,job,5,fake,25,media,12,donald,12,fake,25
