Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"We must be clear-eyed. The next few weeks will be hard. But these steps combined with stepped-up compliance with public health guidance can make a difference, and we're grateful to Arizonans for their cooperation. 

Stay home. 

Wear a mask. 

Be responsible. 8/8",263,2020-06-29 22:45:58,Twitter Web App,565,137,dougducey,1277735085400154113,20217019.0,20217019,False,,en,June,Q2,"['cleareyed', 'next', 'weeks', 'hard', 'steps', 'combined', 'steppedup', 'compliance', 'public', 'health', 'guidance', 'difference', 'grateful', 'arizonans', 'cooperation', 'stay', 'home', 'wear', 'mask', 'responsible', '88']"
"Today's actions follow recent steps to boost diagnostic testing, including expanding rapid testing; amplify contact tracing; fund additional PPE for long-term care settings; and enhance guidance for establishments to limit congregating and enforce mitigation policies. 7/",271,2020-06-29 22:45:23,Twitter Web App,240,59,dougducey,1277734941929861120,20217019.0,20217019,False,,en,June,Q2,"['todays', 'actions', 'follow', 'recent', 'steps', 'boost', 'diagnostic', 'testing', 'expanding', 'rapid', 'testing', 'amplify', 'contact', 'tracing', 'fund', 'additional', 'ppe', 'longterm', 'care', 'settings', 'enhance', 'guidance', 'establishments', 'limit', 'congregating', 'enforce', 'mitigation', 'policies', '7']"
"In addition, we’re announcing a new grant program for long-term care facilities. Through the partnership, facilities will receive $10,000 for the purchase of electronic devices to facilitate video conferencing with residents and their families. @AZ_AARP 6/",256,2020-06-29 22:44:22,Twitter Web App,390,92,dougducey,1277734684345032705,20217019.0,20217019,False,,en,June,Q2,"['addition', 'announcing', 'new', 'grant', 'program', 'longterm', 'care', 'facilities', 'partnership', 'facilities', 'receive', '10000', 'purchase', 'electronic', 'devices', 'facilitate', 'video', 'conferencing', 'residents', 'families', '@az_aarp', '6']"
"Starting today, the Arizona Department of Liquor Licenses and Control shall cease issuing special event licenses for the period between June 29, 2020 and July 27, 2020. 5/",171,2020-06-29 22:43:42,Twitter Web App,298,106,dougducey,1277734517457944578,20217019.0,20217019,False,,en,June,Q2,"['starting', 'arizona', 'department', 'liquor', 'licenses', 'control', 'shall', 'cease', 'issuing', 'special', 'event', 'licenses', 'period', 'june', '29', '2020', 'july', '27', '2020', '5']"
"The first day of school for in-person learning will be delayed until August 17, 2020. Distance learning can begin before then. This delay allows additional time for schools to implement safety precautions, including making available remote learning options. 4/",260,2020-06-29 22:43:10,Twitter Web App,382,167,dougducey,1277734381415567360,20217019.0,20217019,False,,en,June,Q2,"['school', 'inperson', 'learning', 'delayed', 'august', '17', '2020', 'distance', 'learning', 'begin', 'delay', 'allows', 'additional', 'schools', 'implement', 'safety', 'precautions', 'making', 'available', 'remote', 'learning', 'options', '4']"
"Effective today, organized events of more than 50 people are prohibited. Arizonans should celebrate the 4th of July responsibly this weekend, including by staying home, avoiding larger gatherings, and wearing a mask if you do go out. 3/",236,2020-06-29 22:42:34,Twitter Web App,553,206,dougducey,1277734230571642880,20217019.0,20217019,False,,en,June,Q2,"['effective', 'organized', 'events', '50', 'people', 'prohibited', 'arizonans', 'celebrate', '4th', 'july', 'responsibly', 'weekend', 'staying', 'home', 'avoiding', 'larger', 'gatherings', 'wearing', 'mask', '3']"
"Effective at 8:00 p.m. tonight, we are instituting a month-long pause on the operations of bars, gyms, movie theaters, waterparks and tubing rentals. This will help relieve stress on our health care system and give time for new transmissions to slow. 2/",253,2020-06-29 22:41:52,Twitter Web App,1176,497,dougducey,1277734055056793601,20217019.0,20217019,False,,en,June,Q2,"['effective', '800', 'tonight', 'instituting', 'monthlong', 'pause', 'operations', 'bars', 'gyms', 'movie', 'theaters', 'waterparks', 'tubing', 'rentals', 'help', 'relieve', 'stress', 'health', 'care', 'system', 'give', 'new', 'transmissions', 'slow', '2']"
"Today, I’m announcing additional actions to contain the spread of #COVID19 in Arizona. 1/",89,2020-06-29 22:41:23,Twitter Web App,1016,385,dougducey,1277733933879197696,,20217019,False,,en,June,Q2,"['announcing', 'additional', 'actions', 'contain', 'spread', '#covid19', 'arizona', '1']"
"NOW: I’m joining @AZDHS Director @DrCaraChrist and Arizona DEMA Director Maj. Gen. McGuire to provide the latest on #COVID19 and discuss new actions to contain the spread of the virus. 

WATCH ⬇️",219,2020-06-29 22:00:43,Twitter Media Studio,82,63,dougducey,1277723700851179521,,20217019,False,https://t.co/Cmnlg86WTq,en,June,Q2,"['joining', '@azdhs', 'director', '@drcarachrist', 'arizona', 'dema', 'director', 'maj', 'gen', 'mcguire', 'provide', 'latest', '#covid19', 'discuss', 'new', 'actions', 'contain', 'spread', 'virus', 'watch']"
"#COVID19 antibody testing is available for health care workers and first responders.

@uarizona and Arizona have partnered to provide 250,000 tests to these frontline workers across the state. @UAZHealth @UArizonaPres 

Testing opportunities:",266,2020-06-29 19:11:52,Twitter Web App,47,14,dougducey,1277681206524444672,,20217019,False,https://t.co/baiqUIA9iE,en,June,Q2,"['#covid19', 'antibody', 'testing', 'available', 'health', 'care', 'workers', 'responders@uarizona', 'arizona', 'partnered', 'provide', '250000', 'tests', 'frontline', 'workers', 'across', 'state', '@uazhealth', '@uarizonapres', 'testing', 'opportunities']"
"Testing is available at sites across Arizona.

Find #COVID19 testing sites along with hours of operation, contact information, pre-registration requirements and more:",190,2020-06-29 17:24:36,Twitter for iPhone,60,26,dougducey,1277654210905956356,,20217019,False,https://t.co/tbkvCltnw7,en,June,Q2,"['testing', 'available', 'sites', 'across', 'arizonafind', '#covid19', 'testing', 'sites', 'along', 'hours', 'operation', 'contact', 'information', 'preregistration', 'requirements']"
"Had a call this morning with @VP and fellow governors to discuss the latest on #COVID19. We appreciate the continued partnership with the Administration as we continue to take action to contain the spread of COVID-19, expand testing and speed up processing of test results.",297,2020-06-29 16:45:28,Twitter Web App,188,23,dougducey,1277644363141529600,,20217019,False,https://t.co/qsf7lfuDIe,en,June,Q2,"['call', 'morning', '@vp', 'fellow', 'governors', 'discuss', 'latest', '#covid19', 'appreciate', 'continued', 'partnership', 'administration', 'continue', 'take', 'action', 'contain', 'spread', 'covid19', 'expand', 'testing', 'speed', 'processing', 'test', 'results']"
Staying home and wearing a mask are some of the simplest and most effective ways to contain the spread of #COVID19.,139,2020-06-29 15:55:47,Twitter Web App,151,37,dougducey,1277631862505013250,,20217019,False,https://t.co/UyF3i4Xgtt,en,June,Q2,"['staying', 'home', 'wearing', 'mask', 'simplest', 'effective', 'ways', 'contain', 'spread', '#covid19']"
"Contract tracing helps contain the spread of #COVID19. If you get a call from public health, answer.",124,2020-06-28 18:57:30,Twitter for iPhone,251,68,dougducey,1277315203646943232,,20217019,False,https://t.co/LL0zv4s1SN,en,June,Q2,"['contract', 'tracing', 'helps', 'contain', 'spread', '#covid19', 'call', 'public', 'health', 'answer']"
"On this day in 1950, Staff Sgt. Joe Campos—from Globe, Arizona—made the ultimate sacrifice for the cause of freedom. He was one of the first American servicemembers to die serving in the #KoreanWar.

📷 @azcentral",236,2020-06-28 17:41:07,Twitter for iPhone,325,57,dougducey,1277295980602208256,,20217019,False,https://t.co/yYc1K7uI4M,en,June,Q2,"['1950', 'staff', 'sgt', 'joe', 'camposfrom', 'globe', 'arizonamade', 'ultimate', 'sacrifice', 'cause', 'freedom', 'american', 'servicemembers', 'die', 'serving', '#koreanwar', '@azcentral']"
"Mantén distanciamiento físico, lávate las manos y #UsaCubrebocas. 

Hace la diferencia.",111,2020-06-27 19:09:11,Twitter Media Studio,53,14,dougducey,1276955755334135809,,20217019,False,https://t.co/L32kLzLvJ2,en,June,Q2,"['mantén', 'distanciamiento', 'físico', 'lávate', 'las', 'manos', '#usacubrebocas', 'hace', 'la', 'diferencia']"
"REMEMBER:

#COVID19 is widespread.

You are safer at home this weekend.

If you do go out, wear a mask.",127,2020-06-27 16:43:43,Twitter Media Studio,573,161,dougducey,1276919147541061638,,20217019,False,https://t.co/ywvSsXWkya,en,June,Q2,"['remember#covid19', 'widespreadyou', 'safer', 'home', 'weekendif', 'wear', 'mask']"
