kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
united,21,people,16,united,18,president,19,people,22,great,18,united,111,states,55,trump,50,united,111
states,21,united,16,states,18,people,16,united,20,trump,18,states,108,united,55,people,48,states,108
trump,15,states,16,great,15,trump,15,states,18,president,17,trump,107,trump,45,great,45,trump,107
people,15,trump,15,trump,15,united,14,trump,17,new,12,people,97,president,37,president,45,people,97
government,12,president,15,government,14,great,13,great,14,states,10,great,96,great,36,united,44,great,96
country,10,great,12,president,12,states,12,new,13,people,10,president,95,government,34,states,40,president,95
president,10,new,11,new,10,federal,11,russia,10,united,10,new,78,people,34,new,36,new,78
great,9,democrats,10,state,9,new,11,campaign,10,state,9,government,55,new,25,federal,23,government,55
world,9,state,10,american,7,fbi,8,president,9,news,9,federal,50,state,23,american,22,federal,50
federal,7,report,10,year,7,house,8,big,9,federal,8,american,49,federal,22,house,22,american,49
house,7,federal,10,may,6,election,8,government,9,american,8,house,47,world,20,news,21,house,47
nations,6,obama,9,russia,6,greatest,7,republican,8,administration,7,state,46,house,19,york,20,state,46
washington,6,american,9,news,6,administration,7,american,8,media,7,news,46,news,19,administration,19,news,46
police,6,government,8,house,6,washington,6,news,8,house,7,administration,38,american,18,fbi,19,administration,38
fbi,6,news,8,democrats,6,government,6,national,7,story,7,obama,36,country,18,election,19,obama,36
russia,6,killed,7,texas,6,working,6,election,7,york,7,national,34,democrats,18,russia,18,national,34
law,6,police,7,working,5,obama,6,york,7,congress,7,history,33,administration,16,government,18,history,33
man,6,world,7,federal,5,justice,6,state,7,white,7,russia,33,obama,16,working,18,russia,33
security,5,washington,7,lead,5,american,6,working,7,republican,7,world,33,police,15,republican,18,world,33
military,5,end,6,history,5,left,6,fbi,7,court,6,fbi,33,law,14,state,18,fbi,33
threat,5,league,6,fbi,5,crisis,6,investigation,7,fake,6,election,33,washington,14,media,17,election,33
wrong,5,republican,6,administration,5,million,6,china,7,washington,6,country,31,white,13,white,16,country,31
money,5,white,6,partnership,5,york,6,best,7,job,6,working,31,post,13,campaign,15,working,31
administration,5,court,6,post,4,called,5,house,7,russia,6,white,31,year,13,big,14,white,31
usa,5,administration,6,brain,4,article,5,media,6,donald,5,york,31,man,12,obama,14,york,31
former,5,jobs,6,health,4,build,5,fake,6,executive,5,democrats,29,russia,12,history,14,democrats,29
post,5,house,6,fake,4,making,5,looking,6,group,5,campaign,29,history,12,best,14,campaign,29
news,5,deal,5,austin,4,may,5,department,6,former,5,republican,29,nations,11,story,14,republican,29
shooting,5,party,5,law,4,trying,5,thank,6,working,5,washington,29,department,11,washington,14,washington,29
investigation,5,visit,5,love,4,national,5,night,6,history,5,media,28,report,11,fake,13,media,28
national,5,released,5,left,4,v,5,millions,5,fire,5,big,27,fbi,11,national,13,big,27
department,5,city,4,country,4,case,5,year,5,texas,5,party,26,released,11,thank,12,party,26
director,5,tuesday,4,trade,4,2016,5,investigating,5,help,4,year,26,party,11,2016,12,year,26
working,5,department,4,world,4,week,5,economy,5,phoenix,4,story,25,texas,10,party,11,story,25
russian,4,expected,4,campaign,4,force,5,presidential,5,take,4,department,25,working,10,department,11,department,25
presidential,4,post,4,eagle,4,massive,5,syrian,5,monday,4,fake,24,killed,10,americans,11,fake,24
shot,4,nations,4,released,4,saying,5,democrats,5,jets,4,texas,24,love,10,called,11,texas,24
north,4,florida,4,goodman,4,americans,5,white,5,fbi,4,man,23,national,10,help,11,man,23
assembly,4,texas,4,saying,4,history,4,order,5,named,4,thank,23,senate,10,left,11,thank,23
sharks,4,job,4,dead,4,city,4,amazing,5,forward,4,2016,23,china,10,texas,11,2016,23
