Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Don't forget to vote! Today is the Colorado primary election.

You can drop off your completed ballot at a drop box near you by 7 PM tonight.

Find your drop box or polling place at",229,2020-06-30 14:02:48,Twitter Media Studio,541,143,GovofCO,1277965813559947266,,728344273620344832,False,https://t.co/IdU2vB7kR5,en,June,Q2,"['forget', 'vote', 'colorado', 'primary', 'electionyou', 'drop', 'completed', 'ballot', 'drop', 'box', 'near', '7', 'tonightfind', 'drop', 'box', 'polling', 'place']"
"Today I signed an Executive Order designating Attorney General Phil Weiser to investigate and, if the facts support prosecution, criminally prosecute any individuals whose actions caused the death of Elijah McClain. 

Executive Order:  
Statement below:",300,2020-06-25 20:30:18,Twitter Web App,12584,3965,GovofCO,1276251394412961792,,728344273620344832,False,https://t.co/efmVp0mhGS,en,June,Q2,"['signed', 'executive', 'order', 'designating', 'attorney', 'general', 'phil', 'weiser', 'investigate', 'facts', 'support', 'prosecution', 'criminally', 'prosecute', 'individuals', 'whose', 'actions', 'caused', 'death', 'elijah', 'mcclainexecutive', 'order', 'statement']"
"I am hearing from many Coloradans who have expressed concerns with the investigation of Elijah McClain’s death. As a result, I have instructed my legal council to examine what the state can do and we are assessing next steps. (2/2)",231,2020-06-24 20:54:46,Twitter Web App,2531,606,GovofCO,1275895161826889728,7.283442736203448e+17,728344273620344832,False,,en,June,Q2,"['hearing', 'coloradans', 'expressed', 'concerns', 'investigation', 'elijah', 'mcclains', 'death', 'result', 'instructed', 'legal', 'council', 'examine', 'state', 'assessing', 'next', 'steps', '22']"
Public confidence in our law enforcement process is incredibly important now more than ever. A fair and objective process free from real or perceived bias for investigating officer-involved killings is critical. (1/2),217,2020-06-24 20:54:45,Twitter Web App,1067,172,GovofCO,1275895159452954624,,728344273620344832,False,,en,June,Q2,"['public', 'confidence', 'law', 'enforcement', 'process', 'incredibly', 'important', 'fair', 'objective', 'process', 'free', 'real', 'perceived', 'bias', 'investigating', 'officerinvolved', 'killings', 'critical', '12']"
This is a historic moment for our country. Now is the time for the federal government to work together on bipartisan comprehensive immigration reform.,150,2020-06-18 14:46:46,Twitter Web App,415,25,GovofCO,1273628224040267778,7.283442736203448e+17,728344273620344832,False,,en,June,Q2,"['historic', 'moment', 'country', 'federal', 'government', 'work', 'together', 'bipartisan', 'comprehensive', 'immigration', 'reform']"
"I am thrilled that the thousands of DREAMers in Colorado will no longer be forced to live in fear and am glad the court made the right decision, although we still need Congress to act and create a pathway to citizenship.",244,2020-06-18 14:46:45,Twitter Web App,1605,182,GovofCO,1273628222622543872,,728344273620344832,False,https://t.co/8mUgxOOz44,en,June,Q2,"['thrilled', 'thousands', 'dreamers', 'colorado', 'longer', 'forced', 'live', 'fear', 'glad', 'court', 'decision', 'although', 'still', 'congress', 'act', 'create', 'pathway', 'citizenship']"
"I'm joined by @FaithWinterCO, @matthewogray, and @RideRTD Board Chair Angie Rivera-Malpiede to announce the RTD Accountability Committee.

➡️ Watch live on my YouTube page:",197,2020-06-17 21:39:02,Twitter Web App,24,6,GovofCO,1273369587531149312,,728344273620344832,False,https://t.co/GrCdN2tjbK,en,June,Q2,"['joined', '@faithwinterco', '@matthewogray', '@ridertd', 'board', 'chair', 'angie', 'riveramalpiede', 'announce', 'rtd', 'accountability', 'committee', 'watch', 'live', 'youtube', 'page']"
No person should be afraid to show the world who they are - and no LGBTQ person should risk losing their job by doing so. Colorado will continue to lead on anti-discrimination policies and my administration will continue to build a Colorado For All. (2/2),255,2020-06-15 15:21:21,Twitter Web App,839,68,GovofCO,1272549765490724865,7.283442736203448e+17,728344273620344832,False,,en,June,Q2,"['person', 'afraid', 'show', 'world', 'lgbtq', 'person', 'risk', 'losing', 'job', 'colorado', 'continue', 'lead', 'antidiscrimination', 'policies', 'administration', 'continue', 'build', 'colorado', '22']"
"This strong 6-3, Supreme Court ruling is a victory for #LGBTQ workers and a significant step on the road to equality. We must continue to create a community where people feel safe, and loved, and valued, and respected. (1/2)",224,2020-06-15 15:21:21,Twitter Web App,1678,151,GovofCO,1272549763594858496,,728344273620344832,False,,en,June,Q2,"['strong', '63', 'supreme', 'court', 'ruling', 'victory', '#lgbtq', 'workers', 'significant', 'step', 'road', 'equality', 'continue', 'create', 'community', 'people', 'feel', 'safe', 'loved', 'valued', 'respected', '12']"
"I am honored to be here at this moment of time, alongside so many passionate Coloradans on the journey towards a more equal, more just, and more peaceful society as I sign SB20-217 when it reaches my desk. (4/4)",211,2020-06-13 00:39:15,Twitter Web App,540,79,GovofCO,1271603003464638468,7.283442736203448e+17,728344273620344832,False,,en,June,Q2,"['honored', 'moment', 'alongside', 'passionate', 'coloradans', 'journey', 'towards', 'equal', 'peaceful', 'society', 'sign', 'sb20217', 'reaches', 'desk', '44']"
