kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,22,trump,18,new,20,great,15,people,14,president,21,trump,108,trump,53,president,41,trump,108
president,21,people,13,president,18,new,14,states,13,trump,21,president,107,president,51,states,40,president,107
united,17,president,12,people,16,united,13,president,12,states,15,united,104,united,39,united,39,united,104
states,16,great,11,united,14,trump,12,united,12,new,14,states,100,people,37,new,38,states,100
great,12,national,9,states,14,states,12,house,11,united,14,people,82,states,36,trump,38,people,82
donald,12,federal,9,trump,13,people,10,great,10,people,11,new,78,new,33,people,35,new,78
news,11,thing,9,great,10,government,9,new,10,white,10,great,74,great,33,great,34,great,74
fbi,9,working,8,obama,9,president,8,white,9,great,9,man,45,national,22,house,25,man,45
bill,8,united,8,war,8,american,8,world,8,donald,9,house,44,donald,21,white,25,house,44
people,8,government,7,york,8,man,7,state,8,national,8,donald,42,american,19,man,20,donald,42
2018,8,radical,7,national,7,state,7,washington,7,democrats,8,national,41,campaign,18,donald,18,national,41
american,8,new,7,american,7,released,7,good,7,house,8,world,38,obama,18,world,18,world,38
country,7,times,7,administration,7,deal,6,terrorist,6,court,7,american,38,working,18,government,18,american,38
russia,7,left,7,russia,7,house,6,man,6,man,7,government,36,russia,18,national,17,government,36
announced,6,media,6,campaign,7,senator,6,federal,6,york,6,white,36,news,18,state,17,white,36
national,6,house,6,story,6,work,6,justice,6,signatures,6,media,35,police,17,department,16,media,35
usa,6,police,6,police,6,white,6,help,6,war,5,administration,35,administration,16,media,14,administration,35
obama,6,donald,6,america,6,donald,6,department,6,department,5,obama,33,federal,16,federal,13,obama,33
new,6,million,6,best,6,media,6,investigation,6,story,5,federal,32,country,16,washington,12,federal,32
house,6,campaign,6,presidential,6,night,5,job,6,money,5,state,32,house,16,fbi,12,state,32
says,5,world,6,fbi,5,world,5,shot,5,government,5,news,32,democrats,15,democrats,12,news,32
law,5,states,6,director,5,party,5,big,5,congress,5,country,31,fbi,15,investigation,12,country,31
police,5,congress,6,please,5,best,5,wrong,5,fake,5,democrats,31,bill,15,thank,12,democrats,31
help,5,state,5,caught,5,group,5,fbi,5,security,5,department,31,congress,14,good,12,department,31
proud,5,administration,5,move,5,show,5,trump,5,news,5,campaign,30,media,14,american,12,campaign,30
party,5,democrats,5,republican,5,department,5,texas,5,free,5,fbi,29,government,13,released,12,fbi,29
china,5,latest,5,working,5,campaign,5,police,5,world,5,police,29,help,13,justice,11,police,29
white,5,history,5,texas,5,university,5,media,5,show,4,texas,28,america,13,show,11,texas,28
security,5,love,5,nothing,5,hillary,5,national,5,america,4,working,28,york,13,group,11,working,28
working,5,committee,5,following,5,thank,5,russia,5,inauguration,4,russia,28,thing,12,york,11,russia,28
campaign,5,country,5,democrats,5,javascript,4,news,4,administration,4,party,26,world,12,hillary,11,party,26
republicans,5,senate,5,second,4,release,4,country,4,senator,4,york,25,war,12,senator,11,york,25
democrats,5,man,5,country,4,left,4,important,4,hillary,4,bill,25,thank,11,russia,10,bill,25
republican,5,article,5,sanders,4,away,4,fake,4,democrat,4,court,23,radical,11,campaign,10,court,23
race,4,pay,5,bernie,4,americans,4,could,4,real,4,america,23,republican,11,obama,10,america,23
las,4,university,5,house,4,presidential,4,provide,4,political,4,history,23,texas,11,work,10,history,23
trying,4,bill,5,together,4,republican,4,government,4,obama,4,republican,23,man,11,administration,10,republican,23
man,4,thank,5,political,4,stop,4,available,4,lot,4,thank,23,best,10,country,10,thank,23
war,4,news,4,south,4,federal,4,north,4,podcast,4,security,22,hard,10,party,10,security,22
presidential,4,committed,4,friend,4,national,4,countries,4,supreme,4,help,22,left,10,important,10,help,22
administration,4,help,4,media,4,big,4,numbers,3,says,4,times,22,party,10,big,10,times,22
california,4,conservative,4,party,4,history,4,group,3,private,4,war,22,presidential,10,best,10,war,22
election,4,york,4,help,4,fbi,4,billion,3,young,4,big,22,nothing,10,texas,10,big,22
vegas,4,league,4,job,4,killed,4,following,3,thing,4,left,21,security,10,fake,9,left,21
court,4,end,4,free,4,friday,4,book,3,best,4,best,21,history,10,political,9,best,21
vote,4,support,4,city,4,businesses,4,muslim,3,mayor,4,congress,21,university,10,clinton,9,congress,21
federal,4,think,4,saying,4,report,4,morning,3,released,4,story,21,times,10,news,9,story,21
congress,4,use,4,youthank,4,democrats,4,york,3,former,4,fake,21,announced,9,help,9,fake,21
real,4,series,4,congress,4,j,4,use,3,committed,4,may,20,director,9,deal,9,may,20
intelligence,4,america,4,county,4,daily,3,reports,3,strong,4,good,20,court,9,terrorist,9,good,20
2017,4,american,4,video,4,attack,3,order,3,clinton,4,thing,20,law,9,security,8,thing,20
taking,4,sanders,4,2016,3,deadly,3,thank,3,important,4,senate,20,city,9,job,8,senate,20
former,4,former,4,security,3,young,3,deal,3,email,4,military,19,proud,9,former,8,military,19
team,4,week,4,enforcement,3,comes,3,join,3,thank,4,radical,19,following,9,economy,8,radical,19
information,4,navy,4,helped,3,thought,3,however,3,party,4,night,18,white,9,report,8,night,18
strong,4,called,4,still,3,action,3,future,3,campaign,4,released,18,bernie,9,city,8,released,18
j,4,forward,4,louis,3,committee,3,organization,3,program,4,justice,18,senate,9,money,8,justice,18
media,4,calling,4,russian,3,terrorist,3,donald,3,canadian,4,announced,18,state,9,americans,8,announced,18
legal,3,wants,4,finally,3,youve,3,rate,3,support,4,washington,18,committee,9,police,8,washington,18
justice,3,chief,4,number,3,latest,3,freedom,3,announce,4,americans,18,job,9,war,8,americans,18
important,3,worst,4,trial,3,greatest,3,rights,3,crowd,4,university,18,intelligence,9,says,8,university,18
taken,3,russia,4,world,3,airport,3,director,3,city,3,job,18,sanders,9,night,8,job,18
happened,3,bernie,4,forward,3,decided,3,shows,3,jobs,3,political,18,story,9,free,8,political,18
america,3,hard,4,federal,3,administration,3,records,3,enough,3,former,17,department,9,court,7,former,17
safe,3,texas,3,plan,3,paid,3,obama,3,set,3,committee,17,political,8,announce,7,committee,17
blog,3,monday,3,nation,3,care,3,continue,3,morning,3,says,17,race,8,america,7,says,17
human,3,hillary,3,history,3,terms,3,nation,3,general,3,think,17,may,8,bernie,7,think,17
university,3,court,3,leader,3,days,3,partners,3,federal,3,j,17,committed,8,morning,7,j,17
supreme,3,big,3,michael,3,election,3,thought,3,announced,3,senator,17,information,8,friday,7,senator,17
allow,3,took,3,amendment,3,ad,3,islamic,3,kavanaugh,3,hillary,17,health,8,may,7,hillary,17
shot,3,sent,3,may,3,investigating,3,win,3,photo,3,city,17,americans,8,book,7,city,17
director,3,investigating,3,officers,3,says,3,money,3,ukraine,3,strong,16,republicans,8,announced,7,strong,16
deal,3,department,3,critical,3,candidate,3,enemy,3,fund,3,law,16,second,8,tuesday,7,law,16
billion,3,koch,3,news,3,everyone,3,easily,3,economy,3,use,16,2018,8,wrong,7,use,16
pass,3,full,3,turn,3,washington,3,final,3,good,3,important,16,forward,8,think,7,important,16
think,3,viral,3,associated,3,named,3,weeks,3,2015,3,health,16,think,8,stop,7,health,16
article,3,military,3,2017,3,investigation,3,fact,3,plan,3,bernie,16,article,8,congress,7,bernie,16
embassy,3,12,3,proud,3,extremely,3,americans,3,texas,3,presidential,16,video,8,real,7,presidential,16
san,3,death,3,incredible,3,record,3,dead,3,birmingham,3,following,16,former,8,crime,7,following,16
trumps,3,trying,3,public,3,clinton,3,american,3,leader,3,economy,15,usa,8,north,7,economy,15
job,3,tuesday,3,able,3,considering,3,tour,3,investigation,3,information,15,love,8,using,7,information,15
francisco,3,jobs,3,thursday,3,crime,3,side,3,senate,3,year,15,2016,8,young,7,year,15
democratic,3,supreme,3,u,3,youthank,3,largest,3,justice,3,supreme,15,please,7,j,7,supreme,15
marred,3,trade,3,donald,3,millions,3,service,3,david,3,deal,15,says,7,thing,7,deal,15
year,3,family,3,four,3,police,3,bernie,3,country,3,2016,15,big,7,week,7,2016,15
nominated,3,chicago,3,anniversary,3,beginning,3,popular,3,continue,3,nothing,15,lives,7,story,7,nothing,15
senate,3,run,3,name,3,may,3,reduce,3,committee,3,republicans,15,debate,7,killed,7,republicans,15
source,3,december,3,department,3,health,3,given,3,using,3,work,14,supreme,7,health,7,work,14
voted,3,city,3,military,3,tuesday,3,security,3,crime,3,hard,14,election,7,could,7,hard,14
hard,3,debate,3,africa,3,detroit,3,week,3,life,3,another,14,2017,7,times,7,another,14
may,3,puppet,3,win,3,live,3,cant,3,group,3,week,14,j,7,lot,7,week,14
following,3,strategist,3,charge,3,possible,3,administration,3,brett,3,committed,14,support,7,university,7,committed,14
suspect,3,social,3,harris,3,murder,3,times,3,totally,3,sanders,14,tuesday,7,working,7,sanders,14
serious,3,signed,3,amazing,3,obama,3,economy,3,nothing,3,vote,14,trying,7,strong,7,vote,14
world,3,uss,3,thank,3,san,3,understanding,2,least,3,trying,14,million,7,release,7,trying,14
lives,3,intelligence,3,bring,3,year,3,quest,2,air,3,china,14,called,7,shot,7,china,14
went,3,americans,3,bonus,3,russia,3,stopped,2,media,3,support,14,youthank,7,committee,6,support,14
tried,3,republicans,3,prepare,3,political,3,unemployment,2,largest,3,tuesday,14,pay,7,election,6,tuesday,14
building,3,democratic,3,friends,3,highly,3,friday,2,release,3,investigation,14,china,7,cant,6,investigation,14
thank,3,championship,3,convention,3,set,3,ploughed,2,bad,3,love,14,death,7,another,6,love,14
