kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
clear,6,@senjudiciary,3,nation,5,million,5,forward,4,great,5,best,21
great,6,tear,3,call,5,pay,5,bipartisan,4,still,5,united,21
channel,6,wishing,3,safe,5,sponsor,5,hall,4,@joebiden,5,primary,21
best,6,#scdemdebate,3,spread,5,leadership,5,sanctions,4,effort,5,republican,21
tonight,6,nation,3,crisis,5,senate,5,communist,4,hard,5,afghanistan,21
colleagues,6,throughout,3,decision,5,920,4,democracy,3,united,5,biden,21
israel,6,israel,3,aggressive,5,spread,4,cant,3,troops,5,take,21
nuclear,6,state,3,forward,5,georgia,4,birthday,3,military,5,military,21
action,6,speech,3,nurses,4,follow,4,hold,3,federal,5,appreciate,21
world,6,watch,3,war,4,democratic,4,step,3,fox,4,believe,20
largest,6,investigation,3,special,4,graham,4,requests,3,departments,4,nation,20
process,6,joining,3,live,4,funding,4,legal,3,hurricane,4,new,20
understand,6,#2020election,3,fight,4,response,4,lives,3,@realdonaldtrump,4,war,20
regarding,6,fight,3,syria,4,yesterday,4,information,3,reports,4,hard,19
team,6,war,3,national,4,february,4,live,3,thank,4,bill,19
ayatollah,6,mr,3,democratic,4,fault,4,supply,3,november,4,hall,18
40,6,fisa,3,emergency,4,however,4,hard,3,@nytimes,4,family,17
manager,6,proud,3,dr,4,needs,4,minuteslisten,3,graham,4,team,17
mr,5,#theyfeelpain,3,prayers,4,united,4,opportunity,3,proud,4,job,17
united,5,school,3,hard,4,party,4,country,3,use,4,fight,17
stand,5,hear,3,continue,4,join,4,nation,3,try,4,town,17
morning,5,accomplishments,3,opportunity,4,behavior,4,security,3,protect,4,freedom,16
death,5,celebrate,3,trying,4,whole,4,force,3,generations,4,political,16
could,5,debate,3,goal,4,#coronaviruspandemic,4,reopen,3,nation,4,virus,16
threat,5,completely,3,life,4,agree,4,gtgt,3,immigration,4,economic,16
behavior,5,capable,3,idlib,4,fauci,4,business,3,comes,4,mr,16
forward,5,online,3,states,4,next,4,kongs,3,@seanhannity,4,trumps,16
trying,5,winner,3,stimulus,4,friends,4,@secpompeo,3,crossfire,4,unemployment,16
believe,5,november,3,laid,4,order,4,murder,3,judiciary,4,business,16
regime,5,community,3,health,4,appreciate,4,reminder,3,congress,4,police,16
powers,5,@kilmeade,3,latest,4,hit,4,order,3,throughout,4,process,15
campaign,5,family,3,pass,4,chain,4,end,3,understand,4,colleagues,15
maximum,5,@mike_pence,3,channel,4,watch,4,house,3,new,4,case,15
senators,5,hope,3,team,4,general,4,#covid19,3,qualified,4,channel,15
articles,5,attorney,3,end,4,future,4,afghanistan,3,across,4,efforts,15
pressure,5,hard,3,keane,3,fight,4,death,3,dc,4,could,15
administration,5,tremendous,3,efforts,3,supply,4,chain,3,power,4,end,15
states,5,korea,3,statement,3,meeting,4,sad,3,#teamgraham,4,pay,15
general,5,cant,3,entire,3,impeachment,4,floyds,3,america,4,#covid19,15
power,5,trial,3,america,3,team,4,next,3,sc,4,force,15
change,5,general,3,tune,3,believe,4,congress,3,legal,4,needs,15
security,5,sc,3,reason,3,call,4,questions,3,honored,4,party,15
trial,5,political,2,graham,3,@henrymcmaster,4,biden,3,justice,4,governor,14
desire,5,iowa,2,peace,3,morning,4,police,3,state,4,security,14
aggression,5,abortions,2,agreement,3,job,4,act,3,best,4,still,14
@speakerpelosi,5,tonights,2,future,3,still,4,believe,3,debate,4,act,14
end,5,minister,2,doctors,3,theyve,4,price,3,working,4,life,14
congress,4,record,2,money,3,care,3,justice,3,process,4,graham,14
